% f (Hz),G_rec (dB),T_e_rec (K)
1255000000,  56.28,   9.51
1256000000,  56.30,   9.48
1257000000,  56.32,   9.32
1258000000,  56.34,   9.27
1259000000,  56.36,   9.48
1260000000,  56.37,   9.58
1261000000,  56.40,   9.38
1262000000,  56.41,   9.34
1263000000,  56.43,   9.27
1264000000,  56.44,   9.23
1265000000,  56.47,   9.41
1266000000,  56.49,   9.20
1267000000,  56.49,   9.26
1268000000,  56.52,   9.13
1269000000,  56.54,   9.16
1270000000,  56.54,   9.29
1271000000,  56.56,   9.16
1272000000,  56.57,   9.13
1273000000,  56.58,   9.13
1274000000,  56.60,   9.10
1275000000,  56.62,   8.87
1276000000,  56.63,   8.98
1277000000,  56.64,   9.01
1278000000,  56.65,   9.02
1279000000,  56.66,   8.99
1280000000,  56.66,   8.75
1281000000,  56.68,   8.84
1282000000,  56.69,   8.66
1283000000,  56.69,   8.82
1284000000,  56.70,   8.76
1285000000,  56.70,   8.69
1286000000,  56.71,   8.62
1287000000,  56.71,   8.52
1288000000,  56.73,   8.54
1289000000,  56.73,   8.62
1290000000,  56.73,   8.52
1291000000,  56.74,   8.50
1292000000,  56.74,   8.52
1293000000,  56.73,   8.43
1294000000,  56.75,   8.46
1295000000,  56.75,   8.36
1296000000,  56.74,   8.28
1297000000,  56.74,   8.42
1298000000,  56.74,   8.28
1299000000,  56.74,   8.31
1300000000,  56.75,   8.27
1301000000,  56.74,   8.14
1302000000,  56.73,   8.10
1303000000,  56.73,   8.34
1304000000,  56.73,   8.35
1305000000,  56.72,   8.13
1306000000,  56.70,   8.18
1307000000,  56.70,   8.17
1308000000,  56.70,   8.07
1309000000,  56.68,   8.10
1310000000,  56.69,   8.30
1311000000,  56.66,   8.17
1312000000,  56.67,   8.09
1313000000,  56.66,   8.08
1314000000,  56.64,   8.12
1315000000,  56.64,   8.26
1316000000,  56.63,   8.17
1317000000,  56.62,   8.17
1318000000,  56.61,   8.13
1319000000,  56.61,   8.29
1320000000,  56.60,   8.11
1321000000,  56.59,   8.07
1322000000,  56.57,   8.23
1323000000,  56.57,   8.28
1324000000,  56.56,   8.20
1325000000,  56.54,   8.16
1326000000,  56.54,   8.07
1327000000,  56.53,   8.22
1328000000,  56.53,   8.22
1329000000,  56.52,   8.27
1330000000,  56.51,   8.30
1331000000,  56.51,   8.31
1332000000,  56.50,   8.31
1333000000,  56.49,   8.49
1334000000,  56.49,   8.43
1335000000,  56.48,   8.54
1336000000,  56.48,   8.31
1337000000,  56.47,   8.41
1338000000,  56.47,   8.38
1339000000,  56.47,   8.42
1340000000,  56.46,   8.44
1341000000,  56.46,   8.57
1342000000,  56.46,   8.51
1343000000,  56.45,   8.67
1344000000,  56.45,   8.69
1345000000,  56.45,   8.41
1346000000,  56.46,   8.66
1347000000,  56.45,   8.69
1348000000,  56.44,   8.71
1349000000,  56.45,   8.64
1350000000,  56.44,   8.65
1351000000,  56.45,   8.72
1352000000,  56.44,   8.75
1353000000,  56.44,   8.62
1354000000,  56.44,   8.83
1355000000,  56.44,   8.87
1356000000,  56.44,   8.89
1357000000,  56.46,   8.93
1358000000,  56.45,   9.00
1359000000,  56.44,   8.98
1360000000,  56.45,   8.94
1361000000,  56.46,   9.06
1362000000,  56.45,   8.97
1363000000,  56.46,   8.86
1364000000,  56.46,   8.88
1365000000,  56.47,   9.06
1366000000,  56.48,   9.14
1367000000,  56.48,   9.18
1368000000,  56.48,   9.06
1369000000,  56.49,   9.06
1370000000,  56.50,   9.00
1371000000,  56.51,   8.95
1372000000,  56.52,   9.13
1373000000,  56.52,   9.00
1374000000,  56.54,   9.03
1375000000,  56.54,   9.06
1376000000,  56.54,   9.18
1377000000,  56.56,   9.05
1378000000,  56.57,   9.11
1379000000,  56.57,   9.01
1380000000,  56.58,   8.96
1381000000,  56.59,   9.07
1382000000,  56.59,   9.21
1383000000,  56.60,   9.12
1384000000,  56.60,   9.07
1385000000,  56.61,   9.06
1386000000,  56.62,   9.14
1387000000,  56.61,   9.22
1388000000,  56.63,   9.25
1389000000,  56.64,   9.24
1390000000,  56.63,   9.31
1391000000,  56.65,   9.26
1392000000,  56.65,   9.21
1393000000,  56.66,   9.30
1394000000,  56.67,   9.23
1395000000,  56.68,   9.35
1396000000,  56.68,   9.57
1397000000,  56.68,   9.46
1398000000,  56.68,   9.58
1399000000,  56.69,   9.64
1400000000,  56.69,   9.67
1401000000,  56.70,   9.78
1402000000,  56.70,   9.97
1403000000,  56.70,  10.08
1404000000,  56.71,  10.15
1405000000,  56.70,  10.38
1406000000,  56.69,  10.50
1407000000,  56.69,  10.81
1408000000,  56.70,  10.94
1409000000,  56.69,  11.03
1410000000,  56.68,  11.19
1411000000,  56.68,  11.38
1412000000,  56.68,  11.49
1413000000,  56.66,  11.76
1414000000,  56.67,  12.10
1415000000,  56.66,  12.18
1416000000,  56.65,  12.16
1417000000,  56.64,  12.31
1418000000,  56.64,  12.45
1419000000,  56.64,  12.50
1420000000,  56.64,  12.78
1421000000,  56.65,  12.71
1422000000,  56.65,  12.88
1423000000,  56.67,  13.11
1424000000,  56.68,  12.84
1425000000,  56.69,  12.84
1426000000,  56.72,  12.79
1427000000,  56.73,  12.51
1428000000,  56.74,  12.44
1429000000,  56.75,  12.29
1430000000,  56.77,  12.22
1431000000,  56.77,  11.90
1432000000,  56.77,  11.79
1433000000,  56.76,  11.61
1434000000,  56.77,  11.46
1435000000,  56.75,  11.29
1436000000,  56.74,  11.36
1437000000,  56.73,  11.34
1438000000,  56.73,  11.29
1439000000,  56.71,  11.31
1440000000,  56.70,  11.43
1441000000,  56.69,  11.42
1442000000,  56.68,  11.32
1443000000,  56.66,  11.44
1444000000,  56.65,  11.48
1445000000,  56.64,  11.51
1446000000,  56.63,  11.56
1447000000,  56.62,  11.59
1448000000,  56.62,  11.65
1449000000,  56.61,  11.64
1450000000,  56.60,  11.64
1451000000,  56.60,  11.53
1452000000,  56.59,  11.60
1453000000,  56.58,  11.44
1454000000,  56.58,  11.45
1455000000,  56.57,  11.57
1456000000,  56.57,  11.30
1457000000,  56.56,  11.41
1458000000,  56.54,  11.31
1459000000,  56.53,  11.30
1460000000,  56.52,  11.30
1461000000,  56.52,  11.25
1462000000,  56.50,  11.23
1463000000,  56.49,  11.06
1464000000,  56.47,  11.04
1465000000,  56.47,  11.01
1466000000,  56.46,  11.04
1467000000,  56.45,  10.99
1468000000,  56.44,  11.01
1469000000,  56.43,  10.96
1470000000,  56.42,  10.93
1471000000,  56.41,  11.08
1472000000,  56.41,  11.03
1473000000,  56.40,  11.02
1474000000,  56.40,  10.89
1475000000,  56.38,  11.00
1476000000,  56.37,  10.97
1477000000,  56.38,  11.04
1478000000,  56.36,  11.06
1479000000,  56.36,  11.02
1480000000,  56.36,  10.98
1481000000,  56.36,  10.96
1482000000,  56.36,  11.05
1483000000,  56.36,  11.06
1484000000,  56.34,  11.03
1485000000,  56.34,  11.05
1486000000,  56.34,  10.89
1487000000,  56.33,  10.94
1488000000,  56.34,  10.89
1489000000,  56.32,  10.96
1490000000,  56.31,  10.94
1491000000,  56.32,  10.90
1492000000,  56.31,  10.83
1493000000,  56.31,  10.87
1494000000,  56.31,  10.90
1495000000,  56.31,  10.85
1496000000,  56.30,  10.81
1497000000,  56.30,  10.74
1498000000,  56.30,  10.74
1499000000,  56.30,  10.71
1500000000,  56.30,  10.76
1501000000,  56.30,  10.66
1502000000,  56.31,  10.54
1503000000,  56.31,  10.49
1504000000,  56.31,  10.53
1505000000,  56.31,  10.53
1506000000,  56.32,  10.47
1507000000,  56.33,  10.42
1508000000,  56.34,  10.42
1509000000,  56.33,  10.48
1510000000,  56.35,  10.33
1511000000,  56.35,  10.26
1512000000,  56.37,  10.33
1513000000,  56.37,  10.23
1514000000,  56.37,  10.18
1515000000,  56.38,  10.22
1516000000,  56.38,  10.25
1517000000,  56.38,  10.18
1518000000,  56.39,  10.22
1519000000,  56.39,  10.15
1520000000,  56.40,  10.05
1521000000,  56.40,  10.08
1522000000,  56.40,  10.16
1523000000,  56.41,  10.04
1524000000,  56.42,  10.02
1525000000,  56.42,  10.03
1526000000,  56.43,  10.06
1527000000,  56.43,   9.92
1528000000,  56.43,   9.94
1529000000,  56.44,  10.03
1530000000,  56.43,   9.97
1531000000,  56.44,   9.94
1532000000,  56.44,   9.84
1533000000,  56.44,   9.82
1534000000,  56.44,   9.76
1535000000,  56.44,   9.75
1536000000,  56.44,   9.74
1537000000,  56.43,   9.77
1538000000,  56.43,   9.63
1539000000,  56.42,   9.51
1540000000,  56.41,   9.66
1541000000,  56.41,   9.72
1542000000,  56.41,   9.64
1543000000,  56.40,   9.62
1544000000,  56.40,   9.54
1545000000,  56.39,   9.54
1546000000,  56.39,   9.58
1547000000,  56.39,   9.55
1548000000,  56.38,   9.47
1549000000,  56.38,   9.50
1550000000,  56.38,   9.53
1551000000,  56.37,   9.45
1552000000,  56.36,   9.37
1553000000,  56.37,   9.32
1554000000,  56.36,   9.41
1555000000,  56.36,   9.41
1556000000,  56.35,   9.50
1557000000,  56.34,   9.42
1558000000,  56.34,   9.28
1559000000,  56.33,   9.24
1560000000,  56.33,   9.24
1561000000,  56.31,   9.30
1562000000,  56.30,   9.38
1563000000,  56.29,   9.32
1564000000,  56.28,   9.22
1565000000,  56.28,   9.31
1566000000,  56.26,   9.38
1567000000,  56.24,   9.27
1568000000,  56.24,   9.36
1569000000,  56.25,   9.38
1570000000,  56.22,   9.33
1571000000,  56.20,   9.35
1572000000,  56.20,   9.45
1573000000,  56.19,   9.46
1574000000,  56.18,   9.41
1575000000,  56.16,   9.41
1576000000,  56.16,   9.49
1577000000,  56.14,   9.52
1578000000,  56.13,   9.55
1579000000,  56.12,   9.47
1580000000,  56.11,   9.50
1581000000,  56.09,   9.63
1582000000,  56.08,   9.58
1583000000,  56.06,   9.63
1584000000,  56.05,   9.68
1585000000,  56.04,   9.66
1586000000,  56.02,   9.63
1587000000,  56.02,   9.58
1588000000,  56.00,   9.70
1589000000,  55.98,   9.85
1590000000,  55.97,   9.85
1591000000,  55.96,   9.82
1592000000,  55.94,   9.86
1593000000,  55.92,   9.81
1594000000,  55.91,   9.75
1595000000,  55.90,   9.69
1596000000,  55.89,   9.65
1597000000,  55.87,   9.79
1598000000,  55.86,   9.92
1599000000,  55.83,   9.88
1600000000,  55.84,   9.84
1601000000,  55.82,   9.85
1602000000,  55.80,   9.82
1603000000,  55.79,   9.74
1604000000,  55.78,   9.71
1605000000,  55.77,   9.78
1606000000,  55.75,   9.86
1607000000,  55.74,   9.94
1608000000,  55.74,   9.85
1609000000,  55.72,   9.86
1610000000,  55.70,   9.79
1611000000,  55.70,   9.76
1612000000,  55.69,   9.83
1613000000,  55.67,   9.88
1614000000,  55.67,   9.78
1615000000,  55.66,   9.78
1616000000,  55.64,   9.89
1617000000,  55.64,   9.81
1618000000,  55.64,   9.77
1619000000,  55.63,   9.79
1620000000,  55.61,   9.89
1621000000,  55.60,   9.77
1622000000,  55.60,   9.67
1623000000,  55.60,   9.68
1624000000,  55.59,   9.76
1625000000,  55.59,   9.69
1626000000,  55.58,   9.66
1627000000,  55.57,   9.77
1628000000,  55.57,   9.75
1629000000,  55.56,   9.67
1630000000,  55.56,   9.64
1631000000,  55.57,   9.56
1632000000,  55.55,   9.47
1633000000,  55.56,   9.43
1634000000,  55.55,   9.50
1635000000,  55.55,   9.56
1636000000,  55.55,   9.41
1637000000,  55.55,   9.35
1638000000,  55.54,   9.34
1639000000,  55.55,   9.30
1640000000,  55.54,   9.24
1641000000,  55.55,   9.26
1642000000,  55.54,   9.27
1643000000,  55.54,   9.25
1644000000,  55.54,   9.24
1645000000,  55.54,   9.18
1646000000,  55.55,   9.15
1647000000,  55.55,   9.10
1648000000,  55.54,   9.11
1649000000,  55.55,   9.14
1650000000,  55.56,   9.07
1651000000,  55.57,   9.05
1652000000,  55.57,   9.09
1653000000,  55.57,   9.03
1654000000,  55.57,   9.06
1655000000,  55.58,   9.15
1656000000,  55.57,   9.03
1657000000,  55.58,   9.07
1658000000,  55.58,   9.15
1659000000,  55.59,   9.06
1660000000,  55.59,   9.09
1661000000,  55.59,   9.20
1662000000,  55.60,   9.22
1663000000,  55.62,   9.22
1664000000,  55.61,   9.25
1665000000,  55.63,   9.18
1666000000,  55.62,   9.19
1667000000,  55.63,   9.29
1668000000,  55.64,   9.34
1669000000,  55.65,   9.44
1670000000,  55.65,   9.69
