% f (Hz),G_rec (dB),T_e_rec (K)
1048000000,  55.01,   8.44
1049000000,  55.00,   8.48
1050000000,  54.99,   8.52
1051000000,  55.00,   8.57
1052000000,  55.00,   8.51
1053000000,  55.01,   8.54
1054000000,  55.00,   8.47
1055000000,  55.00,   8.45
1056000000,  55.00,   8.46
1057000000,  55.00,   8.50
1058000000,  55.00,   8.52
1059000000,  54.98,   8.43
1060000000,  54.98,   8.50
1061000000,  54.97,   8.55
1062000000,  54.97,   8.48
1063000000,  54.97,   8.39
1064000000,  54.96,   8.38
1065000000,  54.96,   8.37
1066000000,  54.95,   8.47
1067000000,  54.96,   8.54
1068000000,  54.95,   8.50
1069000000,  54.94,   8.58
1070000000,  54.94,   8.54
1071000000,  54.93,   8.51
1072000000,  54.92,   8.46
1073000000,  54.91,   8.51
1074000000,  54.90,   8.55
1075000000,  54.91,   8.59
1076000000,  54.90,   8.60
1077000000,  54.90,   8.57
1078000000,  54.89,   8.58
1079000000,  54.89,   8.47
1080000000,  54.88,   8.55
1081000000,  54.88,   8.51
1082000000,  54.88,   8.41
1083000000,  54.88,   8.54
1084000000,  54.87,   8.61
1085000000,  54.87,   8.60
1086000000,  54.87,   8.56
1087000000,  54.86,   8.65
1088000000,  54.88,   8.61
1089000000,  54.89,   8.62
1090000000,  54.89,   8.77
1091000000,  54.89,   8.77
1092000000,  54.90,   8.59
1093000000,  54.89,   8.57
1094000000,  54.91,   8.56
1095000000,  54.91,   8.56
1096000000,  54.92,   8.62
1097000000,  54.93,   8.72
1098000000,  54.93,   8.71
1099000000,  54.95,   8.65
1100000000,  54.95,   8.74
1101000000,  54.95,   8.75
1102000000,  54.98,   8.72
1103000000,  54.98,   8.62
1104000000,  55.00,   8.70
1105000000,  55.00,   8.72
1106000000,  55.02,   8.71
1107000000,  55.02,   8.77
1108000000,  55.03,   8.81
1109000000,  55.05,   8.89
1110000000,  55.06,   8.75
1111000000,  55.07,   8.84
1112000000,  55.08,   8.82
1113000000,  55.10,   8.76
1114000000,  55.10,   8.87
1115000000,  55.13,   8.88
1116000000,  55.14,   8.77
1117000000,  55.16,   8.76
1118000000,  55.17,   8.73
1119000000,  55.19,   8.80
1120000000,  55.21,   8.78
1121000000,  55.22,   8.99
1122000000,  55.24,   8.97
1123000000,  55.25,   8.74
1124000000,  55.26,   8.80
1125000000,  55.28,   8.88
1126000000,  55.30,   8.80
1127000000,  55.31,   8.81
1128000000,  55.33,   9.05
1129000000,  55.34,   8.86
1130000000,  55.35,   8.85
1131000000,  55.37,   8.75
1132000000,  55.38,   8.67
1133000000,  55.40,   8.86
1134000000,  55.41,   8.77
1135000000,  55.42,   8.79
1136000000,  55.44,   8.77
1137000000,  55.44,   8.76
1138000000,  55.46,   8.78
1139000000,  55.46,   8.86
1140000000,  55.47,   8.69
1141000000,  55.49,   8.68
1142000000,  55.49,   8.65
1143000000,  55.51,   8.86
1144000000,  55.51,   8.84
1145000000,  55.52,   8.71
1146000000,  55.53,   8.81
1147000000,  55.53,   8.73
1148000000,  55.54,   8.79
1149000000,  55.54,   8.61
1150000000,  55.56,   8.64
1151000000,  55.57,   8.59
1152000000,  55.56,   8.60
1153000000,  55.56,   8.67
1154000000,  55.59,   8.64
1155000000,  55.58,   8.63
1156000000,  55.59,   8.74
1157000000,  55.59,   8.70
1158000000,  55.59,   8.62
1159000000,  55.59,   8.59
1160000000,  55.59,   8.62
1161000000,  55.59,   8.59
1162000000,  55.60,   8.52
1163000000,  55.61,   8.70
1164000000,  55.60,   8.70
1165000000,  55.61,   8.58
1166000000,  55.59,   8.76
1167000000,  55.60,   8.66
1168000000,  55.59,   8.61
1169000000,  55.58,   8.66
1170000000,  55.58,   8.72
1171000000,  55.59,   8.62
1172000000,  55.58,   8.72
1173000000,  55.57,   8.75
1174000000,  55.56,   8.76
1175000000,  55.56,   8.64
1176000000,  55.57,   8.61
1177000000,  55.56,   8.70
1178000000,  55.55,   8.68
1179000000,  55.55,   8.74
1180000000,  55.54,   8.71
1181000000,  55.55,   8.75
1182000000,  55.54,   8.76
1183000000,  55.54,   8.74
1184000000,  55.53,   8.79
1185000000,  55.52,   8.65
1186000000,  55.53,   8.87
1187000000,  55.50,   8.76
1188000000,  55.50,   8.71
1189000000,  55.51,   8.84
1190000000,  55.50,   8.89
1191000000,  55.49,   8.88
1192000000,  55.49,   8.92
1193000000,  55.48,   8.83
1194000000,  55.48,   8.78
1195000000,  55.48,   8.83
1196000000,  55.48,   8.58
1197000000,  55.47,   8.87
1198000000,  55.47,   9.02
1199000000,  55.48,   8.96
1200000000,  55.46,   8.84
1201000000,  55.47,   8.97
1202000000,  55.47,   8.81
1203000000,  55.47,   8.72
1204000000,  55.47,   8.78
1205000000,  55.47,   8.89
1206000000,  55.47,   8.92
1207000000,  55.46,   8.89
1208000000,  55.46,   8.81
1209000000,  55.46,   8.94
1210000000,  55.47,   8.91
1211000000,  55.48,   8.91
1212000000,  55.49,   8.95
1213000000,  55.50,   8.87
1214000000,  55.49,   8.90
1215000000,  55.50,   8.89
1216000000,  55.50,   8.91
1217000000,  55.51,   8.87
1218000000,  55.52,   8.89
1219000000,  55.53,   8.97
1220000000,  55.54,   8.97
1221000000,  55.55,   8.97
1222000000,  55.56,   8.83
1223000000,  55.57,   8.92
1224000000,  55.57,   9.04
1225000000,  55.59,   9.08
1226000000,  55.61,   9.15
1227000000,  55.61,   9.00
1228000000,  55.62,   9.10
1229000000,  55.63,   9.06
1230000000,  55.65,   9.12
1231000000,  55.66,   9.07
1232000000,  55.66,   8.81
1233000000,  55.69,   8.95
1234000000,  55.69,   9.04
1235000000,  55.71,   9.03
1236000000,  55.73,   9.27
1237000000,  55.74,   9.12
1238000000,  55.76,   9.18
1239000000,  55.78,   9.19
1240000000,  55.80,   9.31
1241000000,  55.82,   9.18
1242000000,  55.85,   9.11
1243000000,  55.86,   9.10
1244000000,  55.88,   9.26
1245000000,  55.89,   9.09
1246000000,  55.91,   9.13
1247000000,  55.93,   9.12
1248000000,  55.95,   9.12
1249000000,  55.98,   9.10
1250000000,  55.98,   9.11
1251000000,  56.00,   9.11
1252000000,  56.01,   8.99
1253000000,  56.02,   9.02
1254000000,  56.04,   9.02
1255000000,  56.06,   9.06
1256000000,  56.08,   9.02
1257000000,  56.07,   9.14
1258000000,  56.10,   8.99
1259000000,  56.11,   8.95
1260000000,  56.12,   8.90
1261000000,  56.14,   8.97
1262000000,  56.14,   9.00
1263000000,  56.15,   8.94
1264000000,  56.17,   8.84
1265000000,  56.18,   8.82
1266000000,  56.20,   8.87
1267000000,  56.20,   9.01
1268000000,  56.21,   8.92
1269000000,  56.23,   8.79
1270000000,  56.23,   8.78
1271000000,  56.25,   8.94
1272000000,  56.26,   8.77
1273000000,  56.26,   8.76
1274000000,  56.28,   8.96
1275000000,  56.29,   8.87
1276000000,  56.28,   8.71
1277000000,  56.28,   8.73
1278000000,  56.30,   8.72
1279000000,  56.29,   8.69
1280000000,  56.30,   8.68
1281000000,  56.30,   8.60
1282000000,  56.30,   8.52
1283000000,  56.29,   8.63
1284000000,  56.30,   8.48
1285000000,  56.30,   8.35
1286000000,  56.31,   8.56
1287000000,  56.31,   8.49
1288000000,  56.33,   8.59
1289000000,  56.33,   8.43
1290000000,  56.33,   8.41
1291000000,  56.34,   8.34
1292000000,  56.34,   8.42
1293000000,  56.32,   8.41
1294000000,  56.34,   8.43
1295000000,  56.34,   8.26
1296000000,  56.32,   8.18
1297000000,  56.32,   8.42
1298000000,  56.31,   8.31
1299000000,  56.31,   8.23
1300000000,  56.31,   8.28
1301000000,  56.30,   8.07
1302000000,  56.29,   8.15
1303000000,  56.29,   8.31
1304000000,  56.28,   8.13
1305000000,  56.28,   8.16
1306000000,  56.26,   8.22
1307000000,  56.25,   8.08
1308000000,  56.25,   8.08
1309000000,  56.23,   7.96
1310000000,  56.24,   7.95
1311000000,  56.21,   8.16
1312000000,  56.22,   8.20
1313000000,  56.21,   8.09
1314000000,  56.19,   8.12
1315000000,  56.18,   8.16
1316000000,  56.18,   8.19
1317000000,  56.17,   7.99
1318000000,  56.16,   7.99
1319000000,  56.17,   8.21
1320000000,  56.15,   8.22
1321000000,  56.14,   8.09
1322000000,  56.12,   8.23
1323000000,  56.12,   8.23
1324000000,  56.11,   8.28
1325000000,  56.10,   8.27
1326000000,  56.10,   8.15
1327000000,  56.10,   8.08
1328000000,  56.09,   8.23
1329000000,  56.08,   8.24
1330000000,  56.07,   8.32
1331000000,  56.07,   8.34
1332000000,  56.07,   8.28
1333000000,  56.06,   8.43
1334000000,  56.06,   8.32
1335000000,  56.05,   8.30
1336000000,  56.05,   8.49
1337000000,  56.04,   8.33
1338000000,  56.04,   8.37
1339000000,  56.04,   8.45
1340000000,  56.03,   8.46
1341000000,  56.04,   8.47
1342000000,  56.03,   8.56
1343000000,  56.02,   8.55
1344000000,  56.01,   8.55
1345000000,  56.02,   8.70
1346000000,  56.02,   8.65
1347000000,  56.01,   8.64
1348000000,  56.00,   8.70
1349000000,  56.02,   8.78
1350000000,  56.01,   8.77
1351000000,  56.02,   8.55
1352000000,  56.02,   8.72
1353000000,  56.02,   8.68
1354000000,  56.02,   8.75
1355000000,  56.02,   8.68
1356000000,  56.02,   8.73
1357000000,  56.03,   8.67
1358000000,  56.01,   8.66
1359000000,  56.01,   8.79
1360000000,  56.02,   8.75
1361000000,  56.02,   8.86
1362000000,  56.01,   8.83
1363000000,  56.02,   8.99
1364000000,  56.01,   8.95
1365000000,  56.02,   8.80
1366000000,  56.03,   8.83
1367000000,  56.02,   8.89
1368000000,  56.02,   8.76
1369000000,  56.03,   8.87
1370000000,  56.03,   8.73
1371000000,  56.03,   8.79
1372000000,  56.03,   9.00
1373000000,  56.04,   8.75
1374000000,  56.04,   8.75
1375000000,  56.05,   8.95
1376000000,  56.03,   8.82
1377000000,  56.05,   8.80
1378000000,  56.05,   8.98
1379000000,  56.04,   8.99
1380000000,  56.04,   9.04
1381000000,  56.05,   9.06
1382000000,  56.04,   9.10
1383000000,  56.04,   9.06
1384000000,  56.04,   9.04
1385000000,  56.05,   9.11
1386000000,  56.05,   9.21
1387000000,  56.03,   9.21
1388000000,  56.05,   9.21
1389000000,  56.05,   9.14
1390000000,  56.04,   9.20
1391000000,  56.05,   9.19
1392000000,  56.04,   9.33
1393000000,  56.04,   9.38
1394000000,  56.05,   9.36
1395000000,  56.04,   9.54
1396000000,  56.04,   9.47
1397000000,  56.02,   9.72
1398000000,  56.02,   9.70
1399000000,  56.02,   9.80
1400000000,  56.02,   9.94
1401000000,  56.01,  10.15
1402000000,  56.00,  10.38
1403000000,  55.98,  10.55
1404000000,  55.99,  10.78
1405000000,  55.97,  10.88
1406000000,  55.95,  11.26
1407000000,  55.95,  11.55
1408000000,  55.96,  11.78
1409000000,  55.95,  12.15
1410000000,  55.96,  12.44
1411000000,  55.97,  12.75
1412000000,  56.01,  12.94
1413000000,  56.02,  13.22
1414000000,  56.05,  13.42
1415000000,  56.09,  13.65
1416000000,  56.11,  13.60
1417000000,  56.13,  13.51
1418000000,  56.16,  13.57
1419000000,  56.17,  13.48
1420000000,  56.18,  13.23
1421000000,  56.18,  12.96
1422000000,  56.18,  12.68
1423000000,  56.18,  12.25
1424000000,  56.17,  11.97
1425000000,  56.17,  11.81
1426000000,  56.16,  11.66
1427000000,  56.14,  11.33
1428000000,  56.13,  11.05
1429000000,  56.12,  10.94
1430000000,  56.11,  10.94
1431000000,  56.10,  10.93
1432000000,  56.09,  10.71
1433000000,  56.08,  10.63
1434000000,  56.08,  10.69
1435000000,  56.06,  10.64
1436000000,  56.05,  10.69
1437000000,  56.05,  10.60
1438000000,  56.05,  10.67
1439000000,  56.03,  10.69
1440000000,  56.03,  10.73
1441000000,  56.03,  10.77
1442000000,  56.02,  10.86
1443000000,  56.00,  10.93
1444000000,  56.01,  10.93
1445000000,  56.00,  10.99
1446000000,  56.00,  11.12
1447000000,  56.00,  11.03
1448000000,  56.00,  11.21
1449000000,  56.00,  11.10
1450000000,  55.99,  11.27
1451000000,  56.00,  11.16
1452000000,  55.99,  11.28
1453000000,  55.98,  11.16
1454000000,  55.99,  11.07
1455000000,  55.99,  11.16
1456000000,  55.99,  11.03
1457000000,  55.99,  10.89
1458000000,  55.98,  10.61
1459000000,  55.98,  10.71
1460000000,  55.98,  10.76
1461000000,  55.99,  10.76
1462000000,  55.98,  10.58
1463000000,  55.98,  10.58
1464000000,  55.96,  10.57
1465000000,  55.97,  10.55
1466000000,  55.96,  10.40
1467000000,  55.96,  10.41
1468000000,  55.96,  10.34
1469000000,  55.96,  10.40
1470000000,  55.95,  10.35
1471000000,  55.96,  10.25
1472000000,  55.96,  10.23
1473000000,  55.97,  10.28
1474000000,  55.97,  10.21
1475000000,  55.97,  10.28
1476000000,  55.97,  10.23
1477000000,  55.98,  10.22
1478000000,  55.97,  10.30
1479000000,  55.98,  10.34
1480000000,  55.99,  10.46
1481000000,  56.00,  10.42
1482000000,  56.01,  10.47
1483000000,  56.02,  10.43
1484000000,  56.01,  10.40
1485000000,  56.01,  10.41
1486000000,  56.02,  10.37
1487000000,  56.01,  10.30
1488000000,  56.03,  10.24
1489000000,  56.01,  10.28
1490000000,  56.01,  10.34
1491000000,  56.02,  10.18
1492000000,  56.01,  10.23
1493000000,  56.02,  10.26
1494000000,  56.01,  10.26
1495000000,  56.02,  10.21
1496000000,  56.02,  10.18
1497000000,  56.01,  10.20
1498000000,  56.01,  10.11
1499000000,  56.02,  10.09
1500000000,  56.01,   9.99
1501000000,  56.01,  10.06
1502000000,  56.03,  10.06
1503000000,  56.02,  10.07
1504000000,  56.02,   9.91
1505000000,  56.02,   9.99
1506000000,  56.02,   9.95
1507000000,  56.03,   9.87
1508000000,  56.04,   9.96
1509000000,  56.02,  10.01
1510000000,  56.03,   9.84
1511000000,  56.03,   9.93
1512000000,  56.04,   9.96
1513000000,  56.04,   9.90
1514000000,  56.04,   9.72
1515000000,  56.03,   9.93
1516000000,  56.04,   9.85
1517000000,  56.04,   9.87
1518000000,  56.04,   9.83
1519000000,  56.04,   9.86
1520000000,  56.05,   9.86
1521000000,  56.04,   9.85
1522000000,  56.04,   9.75
1523000000,  56.05,   9.78
1524000000,  56.04,   9.79
1525000000,  56.04,   9.78
1526000000,  56.04,   9.85
1527000000,  56.04,   9.75
1528000000,  56.04,   9.70
1529000000,  56.04,   9.80
1530000000,  56.03,   9.88
1531000000,  56.03,   9.77
1532000000,  56.03,   9.71
1533000000,  56.02,   9.62
1534000000,  56.02,   9.55
1535000000,  56.02,   9.61
1536000000,  56.01,   9.59
1537000000,  56.01,   9.67
1538000000,  56.02,   9.62
1539000000,  56.00,   9.57
1540000000,  56.00,   9.43
1541000000,  56.00,   9.50
1542000000,  56.00,   9.47
1543000000,  56.00,   9.36
1544000000,  56.00,   9.40
1545000000,  55.99,   9.34
1546000000,  55.99,   9.44
1547000000,  55.99,   9.39
1548000000,  55.98,   9.25
1549000000,  55.97,   9.21
1550000000,  55.97,   9.19
1551000000,  55.96,   9.15
1552000000,  55.95,   9.28
1553000000,  55.95,   9.23
1554000000,  55.94,   9.12
1555000000,  55.94,   9.10
1556000000,  55.93,   9.28
1557000000,  55.92,   9.18
1558000000,  55.92,   9.11
1559000000,  55.91,   9.20
1560000000,  55.91,   9.18
1561000000,  55.89,   9.21
1562000000,  55.88,   9.24
1563000000,  55.87,   9.19
1564000000,  55.86,   9.17
1565000000,  55.86,   9.17
1566000000,  55.85,   9.19
1567000000,  55.83,   9.16
1568000000,  55.83,   9.12
1569000000,  55.85,   9.25
1570000000,  55.82,   9.23
1571000000,  55.80,   9.25
1572000000,  55.81,   9.12
1573000000,  55.80,   9.19
1574000000,  55.79,   9.33
1575000000,  55.78,   9.25
1576000000,  55.77,   9.25
1577000000,  55.76,   9.28
1578000000,  55.75,   9.21
1579000000,  55.74,   9.16
1580000000,  55.73,   9.26
1581000000,  55.73,   9.31
1582000000,  55.72,   9.34
1583000000,  55.70,   9.31
1584000000,  55.70,   9.29
1585000000,  55.69,   9.34
1586000000,  55.68,   9.44
1587000000,  55.68,   9.41
1588000000,  55.66,   9.41
1589000000,  55.65,   9.49
1590000000,  55.64,   9.43
1591000000,  55.63,   9.31
1592000000,  55.62,   9.36
1593000000,  55.61,   9.37
1594000000,  55.60,   9.34
1595000000,  55.59,   9.44
1596000000,  55.58,   9.45
1597000000,  55.57,   9.41
1598000000,  55.55,   9.37
1599000000,  55.53,   9.35
1600000000,  55.55,   9.40
1601000000,  55.52,   9.41
1602000000,  55.51,   9.36
1603000000,  55.50,   9.26
1604000000,  55.49,   9.42
1605000000,  55.49,   9.51
1606000000,  55.47,   9.55
1607000000,  55.46,   9.56
1608000000,  55.45,   9.49
1609000000,  55.44,   9.55
1610000000,  55.43,   9.59
1611000000,  55.43,   9.60
1612000000,  55.41,   9.60
1613000000,  55.40,   9.55
1614000000,  55.40,   9.53
1615000000,  55.38,   9.56
1616000000,  55.37,   9.60
1617000000,  55.36,   9.62
1618000000,  55.36,   9.58
1619000000,  55.36,   9.53
1620000000,  55.34,   9.47
1621000000,  55.33,   9.43
1622000000,  55.33,   9.48
1623000000,  55.32,   9.55
1624000000,  55.31,   9.52
1625000000,  55.31,   9.49
1626000000,  55.31,   9.45
1627000000,  55.30,   9.45
1628000000,  55.29,   9.46
1629000000,  55.28,   9.34
1630000000,  55.28,   9.27
1631000000,  55.28,   9.41
1632000000,  55.26,   9.39
1633000000,  55.27,   9.34
1634000000,  55.25,   9.31
1635000000,  55.24,   9.19
1636000000,  55.24,   9.15
1637000000,  55.24,   9.27
1638000000,  55.23,   9.25
1639000000,  55.22,   9.12
1640000000,  55.22,   9.15
1641000000,  55.22,   9.27
1642000000,  55.21,   9.15
1643000000,  55.21,   9.07
1644000000,  55.20,   9.10
1645000000,  55.19,   8.99
1646000000,  55.20,   8.90
1647000000,  55.19,   8.87
1648000000,  55.18,   8.92
1649000000,  55.18,   9.07
1650000000,  55.19,   9.08
1651000000,  55.19,   9.03
1652000000,  55.18,   9.11
1653000000,  55.18,   9.06
1654000000,  55.18,   8.97
1655000000,  55.17,   8.98
1656000000,  55.17,   8.95
1657000000,  55.17,   9.03
1658000000,  55.17,   9.08
1659000000,  55.17,   9.08
1660000000,  55.17,   9.08
1661000000,  55.17,   9.17
1662000000,  55.18,   9.25
1663000000,  55.20,   9.21
1664000000,  55.18,   9.14
1665000000,  55.20,   9.17
1666000000,  55.19,   9.24
1667000000,  55.19,   9.23
1668000000,  55.21,   9.32
1669000000,  55.20,   9.39
1670000000,  55.20,   9.39
