% f (Hz),G_rec (dB),T_e_rec (K)
1551000000,  54.20,   8.59
1552000000,  54.20,   8.58
1553000000,  54.20,   8.65
1554000000,  54.19,   8.66
1555000000,  54.20,   8.52
1556000000,  54.19,   8.57
1557000000,  54.19,   8.48
1558000000,  54.19,   8.49
1559000000,  54.18,   8.60
1560000000,  54.18,   8.46
1561000000,  54.18,   8.37
1562000000,  54.17,   8.42
1563000000,  54.17,   8.51
1564000000,  54.16,   8.56
1565000000,  54.16,   8.60
1566000000,  54.16,   8.54
1567000000,  54.14,   8.36
1568000000,  54.14,   8.50
1569000000,  54.15,   8.30
1570000000,  54.14,   8.41
1571000000,  54.12,   8.43
1572000000,  54.13,   8.37
1573000000,  54.13,   8.27
1574000000,  54.12,   8.61
1575000000,  54.11,   8.44
1576000000,  54.12,   8.55
1577000000,  54.10,   8.59
1578000000,  54.10,   8.51
1579000000,  54.10,   8.46
1580000000,  54.09,   8.40
1581000000,  54.09,   8.72
1582000000,  54.08,   8.52
1583000000,  54.07,   8.62
1584000000,  54.07,   8.52
1585000000,  54.06,   8.40
1586000000,  54.05,   8.44
1587000000,  54.05,   8.52
1588000000,  54.04,   8.43
1589000000,  54.03,   8.68
1590000000,  54.02,   8.64
1591000000,  54.01,   8.73
1592000000,  54.00,   8.48
1593000000,  53.98,   8.53
1594000000,  53.98,   8.44
1595000000,  53.98,   8.72
1596000000,  53.97,   8.75
1597000000,  53.96,   8.62
1598000000,  53.95,   8.59
1599000000,  53.93,   8.78
1600000000,  53.94,   8.72
1601000000,  53.92,   8.64
1602000000,  53.91,   8.72
1603000000,  53.90,   8.85
1604000000,  53.89,   8.80
1605000000,  53.88,   8.78
1606000000,  53.87,   8.89
1607000000,  53.86,   8.98
1608000000,  53.85,   8.88
1609000000,  53.84,   8.89
1610000000,  53.82,   9.07
1611000000,  53.81,   8.90
1612000000,  53.80,   9.03
1613000000,  53.78,   8.87
1614000000,  53.77,   9.08
1615000000,  53.76,   9.07
1616000000,  53.74,   9.03
1617000000,  53.72,   9.17
1618000000,  53.72,   9.11
1619000000,  53.71,   9.19
1620000000,  53.68,   9.31
1621000000,  53.66,   9.43
