#RxL_SN4008_calculated_noise_H_chan
# f (Hz),T_e_cal (K)
1101000000,  21.31
1102000000,  21.39
1103000000,  21.31
1104000000,  21.29
1105000000,  21.29
1106000000,  21.38
1107000000,  21.40
1108000000,  21.31
1109000000,  21.42
1110000000,  21.45
1111000000,  21.48
1112000000,  21.46
1113000000,  21.41
1114000000,  21.64
1115000000,  21.61
1116000000,  21.60
1117000000,  21.59
1118000000,  21.60
1119000000,  21.67
1120000000,  21.70
1121000000,  21.80
1122000000,  21.74
1123000000,  21.84
1124000000,  21.85
1125000000,  21.82
1126000000,  21.98
1127000000,  21.83
1128000000,  22.00
1129000000,  21.98
1130000000,  22.08
1131000000,  21.90
1132000000,  21.96
1133000000,  22.06
1134000000,  21.90
1135000000,  21.90
1136000000,  22.10
1137000000,  22.08
1138000000,  22.03
1139000000,  22.13
1140000000,  22.02
1141000000,  22.09
1142000000,  22.27
1143000000,  22.19
1144000000,  22.32
1145000000,  22.25
1146000000,  22.19
1147000000,  22.30
1148000000,  22.22
1149000000,  22.18
1150000000,  22.18
1151000000,  22.20
1152000000,  22.22
1153000000,  22.33
1154000000,  22.17
1155000000,  22.11
1156000000,  22.06
1157000000,  22.18
1158000000,  22.19
1159000000,  22.13
1160000000,  22.04
1161000000,  21.79
1162000000,  21.82
1163000000,  21.87
1164000000,  21.85
1165000000,  21.66
1166000000,  21.78
1167000000,  21.67
1168000000,  21.60
1169000000,  21.62
1170000000,  21.62
1171000000,  21.89
1172000000,  21.47
1173000000,  21.66
1174000000,  21.46
1175000000,  21.53
1176000000,  21.37
1177000000,  21.31
1178000000,  21.23
1179000000,  21.19
1180000000,  21.22
1181000000,  21.32
1182000000,  21.20
1183000000,  21.07
1184000000,  20.92
1185000000,  20.82
1186000000,  20.89
1187000000,  20.75
1188000000,  20.75
1189000000,  20.86
1190000000,  20.67
1191000000,  20.57
1192000000,  20.51
1193000000,  20.38
1194000000,  20.32
1195000000,  20.21
1196000000,  20.20
1197000000,  20.23
1198000000,  20.29
1199000000,  20.19
1200000000,  20.11
1201000000,  20.15
1202000000,  19.92
1203000000,  19.92
1204000000,  19.69
1205000000,  19.90
1206000000,  19.67
1207000000,  19.44
1208000000,  19.72
1209000000,  19.46
1210000000,  19.73
1211000000,  19.47
1212000000,  19.31
1213000000,  19.40
1214000000,  19.57
1215000000,  19.58
1216000000,  19.41
1217000000,  19.38
1218000000,  19.27
1219000000,  19.28
1220000000,  19.32
1221000000,  19.56
1222000000,  19.48
1223000000,  19.46
1224000000,  19.58
1225000000,  19.79
1226000000,  19.69
1227000000,  19.75
1228000000,  19.68
1229000000,  19.84
1230000000,  19.65
1231000000,  19.66
1232000000,  19.83
1233000000,  19.65
1234000000,  19.89
1235000000,  19.90
1236000000,  19.79
1237000000,  19.91
1238000000,  20.26
1239000000,  20.07
1240000000,  20.22
1241000000,  20.39
1242000000,  20.42
1243000000,  20.46
1244000000,  20.64
1245000000,  20.62
1246000000,  20.61
1247000000,  20.84
1248000000,  20.85
1249000000,  20.95
1250000000,  20.92
1251000000,  21.16
1252000000,  20.96
1253000000,  20.98
1254000000,  21.22
1255000000,  21.21
1256000000,  21.27
1257000000,  21.55
1258000000,  21.62
1259000000,  21.35
1260000000,  21.60
1261000000,  21.65
1262000000,  21.69
1263000000,  21.97
1264000000,  21.97
1265000000,  22.06
1266000000,  22.02
1267000000,  22.38
1268000000,  22.26
1269000000,  22.48
1270000000,  22.59
1271000000,  22.69
1272000000,  22.80
1273000000,  22.72
1274000000,  22.81
1275000000,  22.98
1276000000,  23.16
1277000000,  23.03
1278000000,  23.26
1279000000,  23.13
1280000000,  23.27
1281000000,  23.23
1282000000,  23.35
1283000000,  23.33
1284000000,  23.33
1285000000,  23.48
1286000000,  23.62
1287000000,  23.48
1288000000,  23.69
1289000000,  23.88
1290000000,  23.67
1291000000,  24.18
1292000000,  23.72
1293000000,  23.72
1294000000,  24.07
1295000000,  24.05
1296000000,  24.01
1297000000,  24.00
1298000000,  24.21
1299000000,  24.20
1300000000,  24.39
1301000000,  24.04
1302000000,  24.36
1303000000,  24.34
1304000000,  24.30
1305000000,  24.31
1306000000,  24.05
1307000000,  24.23
1308000000,  24.31
1309000000,  24.03
1310000000,  24.09
1311000000,  24.39
1312000000,  24.16
1313000000,  24.19
1314000000,  24.07
1315000000,  24.07
1316000000,  24.19
1317000000,  24.03
1318000000,  24.01
1319000000,  24.03
1320000000,  23.87
1321000000,  23.76
1322000000,  23.69
1323000000,  23.77
1324000000,  23.69
1325000000,  23.67
1326000000,  23.62
1327000000,  23.62
1328000000,  23.53
1329000000,  23.55
1330000000,  23.47
1331000000,  23.44
1332000000,  23.36
1333000000,  23.32
1334000000,  23.09
1335000000,  23.11
1336000000,  23.11
1337000000,  23.23
1338000000,  23.17
1339000000,  22.99
1340000000,  23.04
1341000000,  22.93
1342000000,  22.75
1343000000,  22.97
1344000000,  22.98
1345000000,  22.61
1346000000,  22.86
1347000000,  22.83
1348000000,  22.64
1349000000,  22.65
1350000000,  22.57
1351000000,  22.64
1352000000,  22.50
1353000000,  22.57
1354000000,  22.62
1355000000,  22.56
1356000000,  22.58
1357000000,  22.36
1358000000,  22.32
1359000000,  22.44
1360000000,  22.33
1361000000,  22.37
1362000000,  22.38
1363000000,  22.12
1364000000,  22.18
1365000000,  22.22
1366000000,  22.17
1367000000,  22.13
1368000000,  22.05
1369000000,  21.98
1370000000,  22.16
1371000000,  22.18
1372000000,  22.10
1373000000,  22.08
1374000000,  21.95
1375000000,  21.86
1376000000,  21.93
1377000000,  22.05
1378000000,  21.84
1379000000,  21.78
1380000000,  21.82
1381000000,  21.93
1382000000,  21.83
1383000000,  21.82
1384000000,  21.91
1385000000,  21.91
1386000000,  21.79
1387000000,  21.97
1388000000,  21.82
1389000000,  21.81
1390000000,  21.90
1391000000,  21.78
1392000000,  21.88
1393000000,  21.82
1394000000,  21.82
1395000000,  21.66
1396000000,  21.66
1397000000,  21.62
1398000000,  21.79
1399000000,  21.97
1400000000,  21.67
1401000000,  22.02
1402000000,  21.95
1403000000,  21.79
1404000000,  21.83
1405000000,  21.90
1406000000,  21.87
1407000000,  21.76
1408000000,  21.81
1409000000,  22.01
1410000000,  22.04
1411000000,  22.11
1412000000,  22.03
1413000000,  21.96
1414000000,  21.79
1415000000,  21.85
1416000000,  21.99
1417000000,  21.78
1418000000,  21.89
1419000000,  21.96
1420000000,  21.78
1421000000,  21.90
1422000000,  22.02
1423000000,  22.01
1424000000,  22.04
1425000000,  22.15
1426000000,  22.17
1427000000,  22.15
1428000000,  22.03
1429000000,  22.12
1430000000,  22.09
1431000000,  22.00
1432000000,  22.06
1433000000,  21.87
1434000000,  21.75
1435000000,  21.66
1436000000,  21.66
1437000000,  21.64
1438000000,  21.20
1439000000,  21.34
1440000000,  21.33
1441000000,  21.17
1442000000,  21.17
1443000000,  21.37
1444000000,  21.31
1445000000,  21.13
1446000000,  21.17
1447000000,  21.14
1448000000,  20.94
1449000000,  20.83
1450000000,  20.98
1451000000,  20.99
1452000000,  21.06
1453000000,  21.09
1454000000,  21.18
1455000000,  21.15
1456000000,  21.06
1457000000,  20.97
1458000000,  21.01
1459000000,  21.10
1460000000,  21.14
1461000000,  20.98
1462000000,  20.86
1463000000,  21.02
1464000000,  20.91
1465000000,  21.04
1466000000,  21.02
1467000000,  20.99
1468000000,  20.94
1469000000,  21.21
1470000000,  21.22
1471000000,  20.98
1472000000,  21.12
1473000000,  21.08
1474000000,  21.07
1475000000,  21.06
1476000000,  21.08
1477000000,  21.09
1478000000,  21.38
1479000000,  21.26
1480000000,  21.23
1481000000,  21.30
1482000000,  21.28
1483000000,  21.31
1484000000,  21.31
1485000000,  21.21
1486000000,  21.28
1487000000,  21.19
1488000000,  21.31
1489000000,  21.22
1490000000,  21.46
1491000000,  21.32
1492000000,  21.21
1493000000,  21.17
1494000000,  21.16
1495000000,  21.14
1496000000,  21.16
1497000000,  21.24
1498000000,  21.12
1499000000,  21.30
1500000000,  21.25
1501000000,  21.27
1502000000,  21.23
1503000000,  21.28
1504000000,  21.38
1505000000,  21.34
1506000000,  21.44
1507000000,  21.37
1508000000,  21.50
1509000000,  21.55
1510000000,  21.44
1511000000,  21.42
1512000000,  21.56
1513000000,  21.64
1514000000,  21.44
1515000000,  21.64
1516000000,  21.91
1517000000,  21.84
1518000000,  21.77
1519000000,  21.81
1520000000,  21.86
1521000000,  21.88
1522000000,  21.95
1523000000,  21.88
1524000000,  21.91
1525000000,  22.09
1526000000,  21.93
1527000000,  22.08
1528000000,  22.07
1529000000,  21.98
1530000000,  22.09
1531000000,  22.02
1532000000,  22.13
1533000000,  22.21
1534000000,  22.24
1535000000,  22.16
1536000000,  22.29
1537000000,  22.21
1538000000,  22.20
1539000000,  22.24
1540000000,  22.36
1541000000,  22.25
1542000000,  22.41
1543000000,  22.43
1544000000,  22.43
1545000000,  22.33
1546000000,  22.48
1547000000,  22.45
1548000000,  22.30
1549000000,  22.53
1550000000,  22.49
1551000000,  22.55
1552000000,  22.52
1553000000,  22.58
1554000000,  22.60
1555000000,  22.67
1556000000,  22.75
1557000000,  22.76
1558000000,  22.86
1559000000,  22.79
1560000000,  22.73
1561000000,  22.84
1562000000,  22.86
1563000000,  22.85
1564000000,  22.95
1565000000,  23.05
1566000000,  22.97
1567000000,  23.11
1568000000,  23.29
1569000000,  23.19
1570000000,  23.10
1571000000,  23.13
1572000000,  23.11
1573000000,  23.33
1574000000,  23.37
1575000000,  23.35
1576000000,  23.38
1577000000,  23.48
1578000000,  23.51
1579000000,  23.52
1580000000,  23.48
1581000000,  23.56
1582000000,  23.62
1583000000,  23.63
1584000000,  23.61
1585000000,  23.71
1586000000,  24.00
1587000000,  24.09
1588000000,  24.00
1589000000,  24.03
1590000000,  24.04
1591000000,  24.01
1592000000,  24.06
1593000000,  24.28
1594000000,  24.26
1595000000,  24.35
1596000000,  24.43
1597000000,  24.38
1598000000,  24.53
1599000000,  24.49
1600000000,  24.48
1601000000,  24.61
1602000000,  24.65
1603000000,  24.71
1604000000,  24.84
1605000000,  24.77
1606000000,  24.69
1607000000,  24.73
1608000000,  24.85
1609000000,  24.87
1610000000,  24.83
1611000000,  25.06
1612000000,  25.20
1613000000,  25.18
1614000000,  25.18
1615000000,  25.16
1616000000,  25.40
1617000000,  25.48
1618000000,  25.42
1619000000,  25.42
1620000000,  25.51
1621000000,  25.60
1622000000,  25.67
1623000000,  25.70
1624000000,  25.74
1625000000,  25.84
1626000000,  25.95
1627000000,  25.89
1628000000,  25.93
1629000000,  25.91
1630000000,  25.93
1631000000,  26.14
1632000000,  26.16
1633000000,  26.07
1634000000,  26.13
1635000000,  26.30
1636000000,  26.30
1637000000,  26.25
1638000000,  26.20
1639000000,  26.09
1640000000,  26.15
1641000000,  26.26
1642000000,  26.28
1643000000,  26.12
1644000000,  25.89
1645000000,  25.96
1646000000,  26.04
1647000000,  25.89
1648000000,  25.92
1649000000,  26.01
1650000000,  25.91
1651000000,  25.92
1652000000,  25.88
1653000000,  25.89
1654000000,  25.92
1655000000,  25.93
1656000000,  25.96
1657000000,  25.86
1658000000,  25.85
1659000000,  25.95
1660000000,  25.89
1661000000,  25.80
1662000000,  25.71
1663000000,  25.65
1664000000,  25.55
1665000000,  25.46
1666000000,  25.56
1667000000,  25.59
1668000000,  25.44
1669000000,  25.39
1670000000,  25.51
