#RxL_SN4003_calculated_noise_H_chan
# f (Hz),T_e_cal (K)
1182000000,  21.85
1183000000,  21.77
1184000000,  21.78
1185000000,  21.63
1186000000,  21.49
1187000000,  21.53
1188000000,  21.43
1189000000,  21.28
1190000000,  21.49
1191000000,  21.25
1192000000,  21.22
1193000000,  21.11
1194000000,  21.11
1195000000,  20.86
1196000000,  20.86
1197000000,  20.97
1198000000,  20.94
1199000000,  20.73
1200000000,  20.83
1201000000,  20.68
1202000000,  20.63
1203000000,  20.50
1204000000,  20.52
1205000000,  20.57
1206000000,  20.56
1207000000,  20.28
1208000000,  20.47
1209000000,  20.32
1210000000,  20.20
1211000000,  20.35
1212000000,  20.13
1213000000,  20.17
1214000000,  20.27
1215000000,  20.14
1216000000,  20.22
1217000000,  19.99
1218000000,  19.86
1219000000,  20.14
1220000000,  19.93
1221000000,  19.95
1222000000,  20.01
1223000000,  20.23
1224000000,  19.98
1225000000,  19.98
1226000000,  20.14
1227000000,  20.08
1228000000,  19.90
1229000000,  19.96
1230000000,  20.16
1231000000,  20.27
1232000000,  20.12
1233000000,  20.16
1234000000,  20.27
1235000000,  20.32
1236000000,  20.19
1237000000,  20.37
1238000000,  20.37
1239000000,  20.65
1240000000,  20.60
1241000000,  20.53
1242000000,  20.80
1243000000,  20.57
1244000000,  20.77
1245000000,  20.74
1246000000,  20.97
1247000000,  21.05
1248000000,  20.97
1249000000,  20.88
1250000000,  21.04
1251000000,  21.31
1252000000,  21.21
1253000000,  21.48
1254000000,  21.40
1255000000,  21.11
1256000000,  21.35
1257000000,  21.59
1258000000,  21.72
1259000000,  21.65
1260000000,  21.73
1261000000,  21.89
1262000000,  22.06
1263000000,  22.20
1264000000,  21.95
1265000000,  22.30
1266000000,  22.33
1267000000,  22.52
1268000000,  22.42
1269000000,  22.23
1270000000,  22.68
1271000000,  22.61
1272000000,  22.83
1273000000,  22.83
1274000000,  23.08
1275000000,  22.81
1276000000,  23.26
1277000000,  23.26
1278000000,  23.50
1279000000,  23.27
1280000000,  23.27
1281000000,  23.75
1282000000,  23.43
1283000000,  23.53
1284000000,  23.67
1285000000,  23.63
1286000000,  23.59
1287000000,  23.76
1288000000,  23.87
1289000000,  23.76
1290000000,  23.74
1291000000,  23.85
1292000000,  23.79
1293000000,  24.08
1294000000,  24.15
1295000000,  24.14
1296000000,  24.04
1297000000,  24.16
1298000000,  24.43
1299000000,  24.11
1300000000,  24.29
1301000000,  24.21
1302000000,  24.23
1303000000,  24.59
1304000000,  24.40
1305000000,  24.43
1306000000,  24.48
1307000000,  24.29
1308000000,  24.10
1309000000,  24.29
1310000000,  24.29
1311000000,  24.49
1312000000,  24.12
1313000000,  24.31
1314000000,  24.16
1315000000,  24.04
1316000000,  24.44
1317000000,  24.18
1318000000,  24.32
1319000000,  23.90
1320000000,  24.05
1321000000,  24.15
1322000000,  24.16
1323000000,  23.94
1324000000,  23.85
1325000000,  23.80
1326000000,  23.86
1327000000,  24.06
1328000000,  23.72
1329000000,  23.87
1330000000,  23.53
1331000000,  23.78
1332000000,  23.60
1333000000,  23.64
1334000000,  23.50
1335000000,  23.53
1336000000,  23.36
1337000000,  23.55
1338000000,  23.60
1339000000,  23.52
1340000000,  23.45
1341000000,  23.22
1342000000,  23.36
1343000000,  23.39
1344000000,  23.31
1345000000,  23.32
1346000000,  23.20
1347000000,  23.36
1348000000,  23.14
1349000000,  23.31
1350000000,  23.12
1351000000,  22.84
1352000000,  22.83
1353000000,  22.83
1354000000,  23.07
1355000000,  22.87
1356000000,  23.02
1357000000,  22.94
1358000000,  22.85
1359000000,  22.74
1360000000,  22.81
1361000000,  22.73
1362000000,  22.73
1363000000,  22.62
1364000000,  22.91
1365000000,  22.87
1366000000,  22.56
1367000000,  22.36
1368000000,  22.64
1369000000,  22.62
1370000000,  22.62
1371000000,  22.77
1372000000,  22.56
1373000000,  22.69
1374000000,  22.58
1375000000,  22.32
1376000000,  22.60
1377000000,  22.60
1378000000,  22.41
1379000000,  22.58
1380000000,  22.43
1381000000,  22.51
1382000000,  22.47
1383000000,  22.44
1384000000,  22.52
1385000000,  22.46
1386000000,  22.54
1387000000,  22.50
1388000000,  22.66
1389000000,  22.58
1390000000,  22.38
1391000000,  22.46
1392000000,  22.35
1393000000,  22.60
1394000000,  22.37
1395000000,  22.34
1396000000,  22.33
1397000000,  22.54
1398000000,  22.57
1399000000,  22.38
1400000000,  22.45
1401000000,  22.64
1402000000,  22.54
1403000000,  22.58
1404000000,  22.48
1405000000,  22.46
1406000000,  22.43
1407000000,  22.62
1408000000,  22.53
1409000000,  22.70
1410000000,  22.63
1411000000,  22.69
1412000000,  22.63
1413000000,  22.70
1414000000,  22.72
1415000000,  22.76
1416000000,  22.72
1417000000,  22.73
1418000000,  22.69
1419000000,  22.64
1420000000,  22.78
1421000000,  22.58
1422000000,  22.46
1423000000,  22.60
1424000000,  22.49
1425000000,  22.38
1426000000,  22.10
1427000000,  22.24
1428000000,  22.18
1429000000,  22.20
1430000000,  22.09
1431000000,  21.97
1432000000,  21.80
1433000000,  21.89
1434000000,  21.96
1435000000,  21.80
1436000000,  21.90
1437000000,  21.77
1438000000,  21.80
1439000000,  21.72
1440000000,  21.72
1441000000,  21.56
1442000000,  21.54
1443000000,  21.51
1444000000,  21.50
1445000000,  21.53
1446000000,  21.65
1447000000,  21.35
1448000000,  21.43
1449000000,  21.36
1450000000,  21.44
1451000000,  21.46
1452000000,  21.30
1453000000,  21.21
1454000000,  21.20
1455000000,  21.40
1456000000,  21.58
1457000000,  21.45
1458000000,  21.34
1459000000,  21.46
1460000000,  21.37
1461000000,  21.33
1462000000,  21.23
1463000000,  21.39
1464000000,  21.40
1465000000,  21.45
1466000000,  21.25
1467000000,  21.25
1468000000,  21.30
1469000000,  21.21
1470000000,  21.29
1471000000,  21.22
1472000000,  21.23
1473000000,  21.28
1474000000,  21.24
1475000000,  21.21
1476000000,  21.25
1477000000,  21.14
1478000000,  21.15
1479000000,  21.15
1480000000,  21.18
1481000000,  21.28
1482000000,  21.35
1483000000,  21.38
1484000000,  21.42
1485000000,  21.30
1486000000,  21.30
1487000000,  21.34
1488000000,  21.34
1489000000,  21.26
1490000000,  21.50
1491000000,  21.57
1492000000,  21.34
1493000000,  21.50
1494000000,  21.50
1495000000,  21.52
1496000000,  21.52
1497000000,  21.46
1498000000,  21.52
1499000000,  21.57
1500000000,  21.73
1501000000,  21.47
1502000000,  21.43
1503000000,  21.49
1504000000,  21.56
1505000000,  21.46
1506000000,  21.64
1507000000,  21.59
1508000000,  21.54
1509000000,  21.55
1510000000,  21.58
1511000000,  21.68
1512000000,  21.68
1513000000,  21.66
1514000000,  21.87
1515000000,  21.94
1516000000,  21.93
1517000000,  21.89
1518000000,  21.83
1519000000,  21.85
1520000000,  21.94
1521000000,  21.86
1522000000,  22.20
1523000000,  22.12
1524000000,  22.03
1525000000,  22.20
1526000000,  22.12
1527000000,  22.08
1528000000,  22.05
1529000000,  22.20
1530000000,  22.11
1531000000,  22.23
1532000000,  22.23
1533000000,  22.23
1534000000,  22.26
1535000000,  22.25
1536000000,  22.26
1537000000,  22.53
1538000000,  22.36
1539000000,  22.23
1540000000,  22.11
1541000000,  22.38
1542000000,  22.45
1543000000,  22.59
1544000000,  22.52
1545000000,  22.49
1546000000,  22.56
1547000000,  22.53
1548000000,  22.53
1549000000,  22.64
1550000000,  22.58
1551000000,  22.52
1552000000,  22.80
1553000000,  22.70
1554000000,  22.65
1555000000,  22.73
1556000000,  22.65
1557000000,  22.88
1558000000,  22.85
1559000000,  22.88
1560000000,  22.73
1561000000,  22.80
1562000000,  22.85
1563000000,  22.89
1564000000,  22.74
1565000000,  22.76
1566000000,  22.88
1567000000,  22.81
1568000000,  22.82
1569000000,  22.98
1570000000,  23.07
1571000000,  23.07
1572000000,  23.09
1573000000,  23.01
1574000000,  22.98
1575000000,  23.07
1576000000,  23.14
1577000000,  23.16
1578000000,  23.09
1579000000,  22.99
1580000000,  23.19
1581000000,  23.18
1582000000,  23.25
1583000000,  23.25
1584000000,  23.16
1585000000,  23.22
1586000000,  23.24
1587000000,  23.35
1588000000,  23.36
1589000000,  23.33
1590000000,  23.32
1591000000,  23.34
1592000000,  23.40
1593000000,  23.57
1594000000,  23.62
1595000000,  23.52
1596000000,  23.54
1597000000,  23.47
1598000000,  23.56
1599000000,  23.66
1600000000,  23.65
1601000000,  23.71
1602000000,  23.67
1603000000,  23.69
1604000000,  23.79
1605000000,  23.64
1606000000,  23.77
1607000000,  23.93
1608000000,  23.83
1609000000,  23.78
1610000000,  23.85
1611000000,  23.95
1612000000,  24.06
1613000000,  24.19
1614000000,  24.13
1615000000,  24.06
1616000000,  24.11
1617000000,  24.13
1618000000,  24.22
1619000000,  24.18
1620000000,  24.21
1621000000,  24.38
1622000000,  24.45
1623000000,  24.57
1624000000,  24.48
1625000000,  24.58
1626000000,  24.63
1627000000,  24.47
1628000000,  24.56
1629000000,  24.67
1630000000,  24.64
1631000000,  24.54
1632000000,  24.51
1633000000,  24.54
1634000000,  24.62
1635000000,  24.71
1636000000,  24.54
1637000000,  24.58
1638000000,  24.74
1639000000,  24.67
1640000000,  24.64
1641000000,  24.66
1642000000,  24.63
1643000000,  24.65
1644000000,  24.66
1645000000,  24.68
1646000000,  24.70
1647000000,  24.63
1648000000,  24.50
1649000000,  24.52
1650000000,  24.57
1651000000,  24.45
1652000000,  24.50
1653000000,  24.48
1654000000,  24.46
1655000000,  24.57
1656000000,  24.31
1657000000,  24.17
1658000000,  24.28
1659000000,  24.17
1660000000,  24.17
1661000000,  24.36
1662000000,  24.41
1663000000,  24.19
1664000000,  24.13
1665000000,  24.11
1666000000,  24.08
1667000000,  24.06
1668000000,  24.05
1669000000,  24.04
1670000000,  23.89
