#RxL_SN4_calculated_noise_H_chan
# f (Hz),T_e_cal (K)
1083000000,  17.02
1084000000,  17.07
1085000000,  16.91
1086000000,  17.01
1087000000,  16.89
1088000000,  16.84
1089000000,  17.11
1090000000,  16.79
1091000000,  16.82
1092000000,  16.80
1093000000,  16.84
1094000000,  16.87
1095000000,  16.87
1096000000,  16.80
1097000000,  16.81
1098000000,  16.83
1099000000,  16.81
1100000000,  16.92
1101000000,  16.97
1102000000,  16.90
1103000000,  16.80
1104000000,  16.83
1105000000,  16.86
1106000000,  16.78
1107000000,  16.78
1108000000,  16.94
1109000000,  16.96
1110000000,  16.95
1111000000,  16.80
1112000000,  17.02
1113000000,  17.10
1114000000,  17.01
1115000000,  16.94
1116000000,  17.23
1117000000,  17.17
1118000000,  17.15
1119000000,  17.27
1120000000,  17.21
1121000000,  17.21
1122000000,  17.31
1123000000,  17.34
1124000000,  17.33
1125000000,  17.31
1126000000,  17.23
1127000000,  17.26
1128000000,  17.57
1129000000,  17.37
1130000000,  17.52
1131000000,  17.35
1132000000,  17.42
1133000000,  17.68
1134000000,  17.42
1135000000,  17.37
1136000000,  17.78
1137000000,  17.65
1138000000,  17.79
1139000000,  17.69
1140000000,  17.59
1141000000,  17.78
1142000000,  17.68
1143000000,  17.77
1144000000,  17.72
1145000000,  17.91
1146000000,  17.78
1147000000,  17.80
1148000000,  17.85
1149000000,  17.83
1150000000,  17.83
1151000000,  17.79
1152000000,  17.89
1153000000,  17.71
1154000000,  17.85
1155000000,  17.88
1156000000,  17.94
1157000000,  17.84
1158000000,  17.83
1159000000,  17.82
1160000000,  17.72
1161000000,  17.89
1162000000,  17.88
1163000000,  17.76
1164000000,  17.65
1165000000,  17.76
1166000000,  17.62
1167000000,  17.48
1168000000,  17.71
1169000000,  17.49
1170000000,  17.65
1171000000,  17.66
1172000000,  17.31
1173000000,  17.38
1174000000,  17.52
1175000000,  17.40
1176000000,  17.31
1177000000,  17.14
1178000000,  17.26
1179000000,  17.30
1180000000,  17.13
1181000000,  16.93
1182000000,  17.08
1183000000,  17.18
1184000000,  16.89
1185000000,  17.03
1186000000,  17.01
1187000000,  17.05
1188000000,  16.82
1189000000,  16.93
1190000000,  16.68
1191000000,  16.80
1192000000,  16.49
1193000000,  16.47
1194000000,  16.41
1195000000,  16.37
1196000000,  16.54
1197000000,  16.46
1198000000,  16.01
1199000000,  16.18
1200000000,  16.18
1201000000,  16.15
1202000000,  16.16
1203000000,  15.83
1204000000,  16.09
1205000000,  15.81
1206000000,  15.88
1207000000,  15.89
1208000000,  15.77
1209000000,  15.95
1210000000,  15.83
1211000000,  15.86
1212000000,  15.91
1213000000,  15.89
1214000000,  15.90
1215000000,  15.89
1216000000,  15.70
1217000000,  15.76
1218000000,  15.84
1219000000,  15.67
1220000000,  15.89
1221000000,  15.69
1222000000,  15.71
1223000000,  15.75
1224000000,  15.68
1225000000,  15.76
1226000000,  15.74
1227000000,  15.85
1228000000,  15.84
1229000000,  15.74
1230000000,  15.82
1231000000,  15.83
1232000000,  15.80
1233000000,  15.85
1234000000,  15.79
1235000000,  16.07
1236000000,  15.74
1237000000,  15.84
1238000000,  15.85
1239000000,  15.97
1240000000,  16.11
1241000000,  16.10
1242000000,  15.82
1243000000,  16.14
1244000000,  16.13
1245000000,  16.26
1246000000,  16.20
1247000000,  16.39
1248000000,  16.26
1249000000,  16.36
1250000000,  16.57
1251000000,  16.43
1252000000,  16.65
1253000000,  16.46
1254000000,  16.55
1255000000,  16.67
1256000000,  16.75
1257000000,  16.88
1258000000,  16.71
1259000000,  16.79
1260000000,  17.05
1261000000,  16.99
1262000000,  17.13
1263000000,  17.22
1264000000,  17.29
1265000000,  17.34
1266000000,  17.44
1267000000,  17.17
1268000000,  17.82
1269000000,  17.76
1270000000,  17.98
1271000000,  17.73
1272000000,  17.64
1273000000,  17.84
1274000000,  17.99
1275000000,  18.05
1276000000,  18.18
1277000000,  18.15
1278000000,  18.34
1279000000,  18.30
1280000000,  18.39
1281000000,  18.23
1282000000,  18.28
1283000000,  18.60
1284000000,  18.46
1285000000,  18.51
1286000000,  18.78
1287000000,  18.57
1288000000,  18.53
1289000000,  18.56
1290000000,  18.78
1291000000,  18.76
1292000000,  18.83
1293000000,  18.98
1294000000,  18.91
1295000000,  18.92
1296000000,  18.85
1297000000,  18.95
1298000000,  18.98
1299000000,  19.02
1300000000,  19.02
1301000000,  18.82
1302000000,  19.11
1303000000,  19.01
1304000000,  19.00
1305000000,  18.93
1306000000,  19.25
1307000000,  19.05
1308000000,  19.03
1309000000,  19.16
1310000000,  19.15
1311000000,  19.36
1312000000,  19.13
1313000000,  19.03
1314000000,  19.15
1315000000,  18.91
1316000000,  18.97
1317000000,  19.08
1318000000,  19.11
1319000000,  18.92
1320000000,  18.97
1321000000,  18.94
1322000000,  18.98
1323000000,  18.99
1324000000,  18.97
1325000000,  19.03
1326000000,  18.72
1327000000,  18.91
1328000000,  18.85
1329000000,  18.95
1330000000,  18.72
1331000000,  18.86
1332000000,  18.85
1333000000,  18.60
1334000000,  18.63
1335000000,  18.55
1336000000,  18.74
1337000000,  18.48
1338000000,  18.48
1339000000,  18.41
1340000000,  18.61
1341000000,  18.40
1342000000,  18.42
1343000000,  18.50
1344000000,  18.39
1345000000,  18.55
1346000000,  18.30
1347000000,  18.09
1348000000,  18.14
1349000000,  18.23
1350000000,  18.26
1351000000,  18.12
1352000000,  18.13
1353000000,  18.08
1354000000,  18.30
1355000000,  18.08
1356000000,  17.98
1357000000,  18.12
1358000000,  18.05
1359000000,  18.28
1360000000,  18.25
1361000000,  18.04
1362000000,  18.00
1363000000,  18.20
1364000000,  17.81
1365000000,  17.88
1366000000,  17.93
1367000000,  17.86
1368000000,  17.90
1369000000,  18.12
1370000000,  17.72
1371000000,  17.87
1372000000,  17.79
1373000000,  17.96
1374000000,  17.69
1375000000,  17.87
1376000000,  17.83
1377000000,  17.89
1378000000,  17.71
1379000000,  17.89
1380000000,  17.72
1381000000,  17.61
1382000000,  17.79
1383000000,  17.90
1384000000,  17.78
1385000000,  17.73
1386000000,  17.84
1387000000,  17.95
1388000000,  17.84
1389000000,  17.84
1390000000,  17.75
1391000000,  17.69
1392000000,  17.67
1393000000,  17.79
1394000000,  17.75
1395000000,  17.80
1396000000,  17.86
1397000000,  17.69
1398000000,  17.67
1399000000,  17.70
1400000000,  17.67
1401000000,  17.60
1402000000,  17.63
1403000000,  17.56
1404000000,  17.56
1405000000,  17.45
1406000000,  17.70
1407000000,  17.38
1408000000,  17.57
1409000000,  17.44
1410000000,  17.76
1411000000,  17.48
1412000000,  17.47
1413000000,  17.38
1414000000,  17.38
1415000000,  17.69
1416000000,  17.40
1417000000,  17.33
1418000000,  17.52
1419000000,  17.56
1420000000,  17.29
1421000000,  17.34
1422000000,  17.36
1423000000,  17.46
1424000000,  17.29
1425000000,  17.33
1426000000,  17.22
1427000000,  17.53
1428000000,  17.39
1429000000,  17.49
1430000000,  17.39
1431000000,  17.46
1432000000,  17.47
1433000000,  17.47
1434000000,  17.41
1435000000,  17.41
1436000000,  17.53
1437000000,  17.39
1438000000,  17.43
1439000000,  17.29
1440000000,  17.55
1441000000,  17.38
1442000000,  17.49
1443000000,  17.46
1444000000,  17.23
1445000000,  17.25
1446000000,  17.15
1447000000,  17.22
1448000000,  17.28
1449000000,  17.13
1450000000,  17.08
1451000000,  17.13
1452000000,  17.14
1453000000,  17.03
1454000000,  16.88
1455000000,  16.73
1456000000,  16.95
1457000000,  17.08
1458000000,  16.81
1459000000,  16.76
1460000000,  16.63
1461000000,  16.68
1462000000,  16.85
1463000000,  16.45
1464000000,  16.69
1465000000,  16.63
1466000000,  16.70
1467000000,  16.52
1468000000,  16.72
1469000000,  16.54
1470000000,  16.46
1471000000,  16.42
1472000000,  16.29
1473000000,  16.35
1474000000,  16.50
1475000000,  16.39
1476000000,  16.44
1477000000,  16.32
1478000000,  16.56
1479000000,  16.74
1480000000,  16.84
1481000000,  16.69
1482000000,  16.73
1483000000,  16.66
1484000000,  16.58
1485000000,  16.64
1486000000,  16.85
1487000000,  16.70
1488000000,  16.83
1489000000,  16.74
1490000000,  16.87
1491000000,  16.68
1492000000,  16.76
1493000000,  16.78
1494000000,  16.68
1495000000,  16.93
1496000000,  16.72
1497000000,  16.89
1498000000,  16.80
1499000000,  16.76
1500000000,  16.70
1501000000,  16.99
1502000000,  16.97
1503000000,  16.84
1504000000,  16.94
1505000000,  16.89
1506000000,  17.09
1507000000,  16.99
1508000000,  17.11
1509000000,  16.93
1510000000,  16.99
1511000000,  17.04
1512000000,  16.96
1513000000,  17.14
1514000000,  17.32
1515000000,  17.03
1516000000,  17.15
1517000000,  17.22
1518000000,  17.08
1519000000,  17.23
1520000000,  17.41
1521000000,  17.53
1522000000,  17.53
1523000000,  17.43
1524000000,  17.52
1525000000,  17.45
1526000000,  17.46
1527000000,  17.51
1528000000,  17.54
1529000000,  17.75
1530000000,  17.47
1531000000,  17.57
1532000000,  17.76
1533000000,  17.69
1534000000,  17.66
1535000000,  17.61
1536000000,  17.66
1537000000,  17.61
1538000000,  17.74
1539000000,  17.75
1540000000,  17.76
1541000000,  17.95
1542000000,  17.76
1543000000,  17.68
1544000000,  17.83
1545000000,  17.83
1546000000,  17.77
1547000000,  17.75
1548000000,  17.93
1549000000,  18.01
1550000000,  17.84
1551000000,  17.99
1552000000,  17.81
1553000000,  17.97
1554000000,  17.89
1555000000,  17.94
1556000000,  18.22
1557000000,  18.12
1558000000,  18.33
1559000000,  18.02
1560000000,  18.39
1561000000,  18.33
1562000000,  18.34
1563000000,  18.29
1564000000,  18.27
1565000000,  18.35
1566000000,  18.47
1567000000,  18.29
1568000000,  18.47
1569000000,  18.26
1570000000,  18.36
1571000000,  18.43
1572000000,  18.47
1573000000,  18.49
1574000000,  18.56
1575000000,  18.53
1576000000,  18.58
1577000000,  18.58
1578000000,  18.65
1579000000,  18.75
1580000000,  18.77
1581000000,  18.87
1582000000,  18.80
1583000000,  18.90
1584000000,  18.96
1585000000,  18.72
1586000000,  18.81
1587000000,  18.76
1588000000,  19.03
1589000000,  18.99
1590000000,  18.78
1591000000,  19.17
1592000000,  19.20
1593000000,  19.13
1594000000,  19.16
1595000000,  19.16
1596000000,  19.52
1597000000,  19.32
1598000000,  19.26
1599000000,  19.32
1600000000,  19.41
1601000000,  19.37
1602000000,  19.40
1603000000,  19.48
1604000000,  19.57
1605000000,  19.55
1606000000,  19.44
1607000000,  19.42
1608000000,  19.70
1609000000,  19.75
1610000000,  19.67
1611000000,  19.84
1612000000,  19.81
1613000000,  19.77
1614000000,  19.91
1615000000,  19.85
1616000000,  20.16
1617000000,  19.81
1618000000,  19.84
1619000000,  20.12
1620000000,  20.07
1621000000,  20.08
1622000000,  19.96
1623000000,  20.10
1624000000,  20.13
1625000000,  20.26
1626000000,  20.19
1627000000,  20.20
1628000000,  20.32
1629000000,  20.47
1630000000,  20.41
1631000000,  20.23
1632000000,  20.56
1633000000,  20.46
1634000000,  20.33
1635000000,  20.27
1636000000,  20.59
1637000000,  20.36
1638000000,  20.72
1639000000,  20.57
1640000000,  20.65
1641000000,  20.75
1642000000,  20.61
1643000000,  20.67
1644000000,  20.66
1645000000,  20.68
1646000000,  20.80
1647000000,  20.76
1648000000,  20.79
1649000000,  20.65
1650000000,  20.47
1651000000,  20.69
1652000000,  20.58
1653000000,  20.76
1654000000,  20.61
1655000000,  20.61
1656000000,  20.36
1657000000,  20.59
1658000000,  20.36
1659000000,  20.49
1660000000,  20.59
1661000000,  20.68
1662000000,  20.69
1663000000,  20.68
1664000000,  20.46
1665000000,  20.43
1666000000,  20.32
1667000000,  20.72
1668000000,  20.38
1669000000,  20.40
1670000000,  20.44
