#RxL_SN4002_calculated_noise_V_chan
# f (Hz),T_e_cal (K)
1407000000,  21.95
1408000000,  21.96
1409000000,  22.11
1410000000,  22.13
1411000000,  21.79
1412000000,  22.05
1413000000,  22.07
1414000000,  21.96
1415000000,  21.99
1416000000,  21.93
1417000000,  21.88
1418000000,  21.93
1419000000,  21.97
1420000000,  21.88
1421000000,  21.71
1422000000,  21.68
1423000000,  21.64
1424000000,  21.35
1425000000,  21.44
1426000000,  21.36
1427000000,  21.26
1428000000,  21.29
1429000000,  21.13
1430000000,  21.19
1431000000,  20.95
1432000000,  21.10
1433000000,  20.91
1434000000,  20.93
1435000000,  20.94
1436000000,  20.92
1437000000,  20.61
1438000000,  20.58
1439000000,  20.67
1440000000,  20.72
1441000000,  20.65
1442000000,  20.62
1443000000,  20.60
1444000000,  20.48
1445000000,  20.56
1446000000,  20.50
1447000000,  20.55
1448000000,  20.63
1449000000,  20.66
1450000000,  20.49
1451000000,  20.40
1452000000,  20.44
1453000000,  20.64
1454000000,  20.59
1455000000,  20.35
1456000000,  20.50
1457000000,  20.49
1458000000,  20.41
1459000000,  20.52
1460000000,  20.52
1461000000,  20.50
1462000000,  20.51
1463000000,  20.58
1464000000,  20.53
1465000000,  20.56
1466000000,  20.69
1467000000,  20.60
1468000000,  20.59
1469000000,  20.60
1470000000,  20.61
1471000000,  20.71
1472000000,  20.81
1473000000,  20.64
1474000000,  20.68
1475000000,  20.73
1476000000,  20.64
1477000000,  20.78
1478000000,  20.77
1479000000,  20.68
1480000000,  20.98
1481000000,  20.95
1482000000,  20.96
1483000000,  20.76
1484000000,  20.75
1485000000,  20.82
1486000000,  20.89
1487000000,  20.88
1488000000,  20.84
1489000000,  20.88
1490000000,  20.89
1491000000,  21.00
1492000000,  20.98
1493000000,  20.98
1494000000,  20.91
1495000000,  20.90
1496000000,  20.97
1497000000,  20.91
1498000000,  20.90
1499000000,  20.93
1500000000,  21.09
1501000000,  21.10
1502000000,  20.98
1503000000,  21.00
1504000000,  21.03
1505000000,  20.96
1506000000,  21.08
1507000000,  21.11
1508000000,  21.16
1509000000,  21.11
1510000000,  21.05
1511000000,  21.11
1512000000,  21.17
1513000000,  21.40
1514000000,  21.32
1515000000,  21.38
1516000000,  21.32
1517000000,  21.43
1518000000,  21.48
1519000000,  21.47
1520000000,  21.37
1521000000,  21.39
1522000000,  21.48
1523000000,  21.42
1524000000,  21.29
1525000000,  21.26
1526000000,  21.36
1527000000,  21.32
1528000000,  21.49
1529000000,  21.59
1530000000,  21.51
1531000000,  21.48
1532000000,  21.54
1533000000,  21.61
1534000000,  21.58
1535000000,  21.54
1536000000,  21.48
1537000000,  21.62
1538000000,  21.59
1539000000,  21.48
1540000000,  21.48
1541000000,  21.55
1542000000,  21.67
1543000000,  21.70
1544000000,  21.66
1545000000,  21.68
1546000000,  21.70
1547000000,  21.60
1548000000,  21.72
1549000000,  21.74
1550000000,  21.64
1551000000,  21.61
1552000000,  21.71
1553000000,  21.77
1554000000,  21.80
1555000000,  21.86
1556000000,  21.72
1557000000,  21.68
1558000000,  21.80
1559000000,  21.74
1560000000,  21.70
1561000000,  21.73
1562000000,  21.79
1563000000,  21.92
1564000000,  21.97
1565000000,  21.96
1566000000,  21.97
1567000000,  21.97
1568000000,  21.99
1569000000,  22.01
1570000000,  22.16
1571000000,  22.06
1572000000,  21.98
1573000000,  21.99
1574000000,  21.98
1575000000,  22.10
1576000000,  22.06
1577000000,  22.18
1578000000,  22.23
1579000000,  22.22
1580000000,  22.25
1581000000,  22.38
1582000000,  22.32
1583000000,  22.26
1584000000,  22.29
1585000000,  22.40
1586000000,  22.40
1587000000,  22.43
1588000000,  22.44
1589000000,  22.36
1590000000,  22.40
1591000000,  22.60
1592000000,  22.59
1593000000,  22.56
1594000000,  22.67
1595000000,  22.59
1596000000,  22.62
1597000000,  22.64
1598000000,  22.61
1599000000,  22.66
1600000000,  22.81
1601000000,  22.84
1602000000,  22.69
1603000000,  22.70
1604000000,  22.88
1605000000,  22.86
1606000000,  22.83
1607000000,  22.97
1608000000,  23.04
1609000000,  22.93
1610000000,  22.95
1611000000,  23.07
1612000000,  23.12
1613000000,  23.01
1614000000,  23.01
1615000000,  23.13
1616000000,  23.19
1617000000,  23.17
1618000000,  23.08
1619000000,  23.19
1620000000,  23.11
1621000000,  23.08
1622000000,  23.30
1623000000,  23.23
1624000000,  23.28
1625000000,  23.25
1626000000,  23.23
1627000000,  23.28
1628000000,  23.27
1629000000,  23.29
1630000000,  23.23
1631000000,  23.27
1632000000,  23.32
1633000000,  23.37
1634000000,  23.33
1635000000,  23.36
1636000000,  23.48
1637000000,  23.51
1638000000,  23.54
1639000000,  23.44
1640000000,  23.48
1641000000,  23.47
1642000000,  23.31
1643000000,  23.31
1644000000,  23.41
1645000000,  23.28
1646000000,  23.27
1647000000,  23.15
1648000000,  23.05
1649000000,  23.20
1650000000,  23.12
1651000000,  23.00
1652000000,  22.92
1653000000,  23.02
1654000000,  22.97
1655000000,  22.81
1656000000,  22.78
1657000000,  22.75
1658000000,  22.72
1659000000,  22.76
1660000000,  22.80
1661000000,  22.67
1662000000,  22.66
1663000000,  22.74
1664000000,  22.80
1665000000,  22.82
1666000000,  22.73
1667000000,  22.58
1668000000,  22.62
1669000000,  22.76
1670000000,  22.85
