#RxL_SN4039_calculated_noise_H_chan
# f (Hz),T_e_cal (K)
  900000000,	22.63
  901000000,	22.64
  902000000,	22.57
  903000000,	22.63
  904000000,	22.39
  905000000,	22.45
  906000000,	22.54
  907000000,	22.48
  908000000,	22.15
  909000000,	22.40
  910000000,	22.51
  911000000,	22.38
  912000000,	22.30
  913000000,	22.63
  914000000,	22.53
  915000000,	22.74
  916000000,	22.47
  917000000,	22.54
  918000000,	22.31
  919000000,	22.21
  920000000,	22.43
  921000000,	22.58
  922000000,	22.52
  923000000,	22.55
  924000000,	22.79
  925000000,	22.46
  926000000,	22.66
  927000000,	22.71
  928000000,	22.78
  929000000,	22.86
  930000000,	22.82
  931000000,	22.73
  932000000,	22.95
  933000000,	23.02
  934000000,	23.09
  935000000,	22.84
  936000000,	23.30
  937000000,	23.14
  938000000,	23.26
  939000000,	23.24
  940000000,	23.29
  941000000,	23.33
  942000000,	23.08
  943000000,	23.15
  944000000,	23.41
  945000000,	23.25
  946000000,	23.41
  947000000,	23.25
  948000000,	23.42
  949000000,	23.41
  950000000,	23.47
  951000000,	23.57
  952000000,	23.70
  953000000,	23.35
  954000000,	23.44
  955000000,	23.47
  956000000,	23.35
  957000000,	23.49
  958000000,	23.43
  959000000,	23.34
  960000000,	23.19
  961000000,	23.22
  962000000,	23.27
  963000000,	23.23
  964000000,	23.36
  965000000,	23.27
  966000000,	23.17
  967000000,	23.01
  968000000,	23.26
  969000000,	22.85
  970000000,	22.79
  971000000,	22.82
  972000000,	22.77
  973000000,	22.76
  974000000,	22.71
  975000000,	22.73
  976000000,	22.50
  977000000,	22.50
  978000000,	22.32
  979000000,	22.40
  980000000,	22.42
  981000000,	22.31
  982000000,	22.10
  983000000,	22.16
  984000000,	22.20
  985000000,	22.16
  986000000,	22.18
  987000000,	22.06
  988000000,	22.00
  989000000,	21.90
  990000000,	22.05
  991000000,	22.13
  992000000,	21.97
  993000000,	22.00
  994000000,	22.10
  995000000,	22.04
  996000000,	21.86
  997000000,	21.86
  998000000,	21.73
  999000000,	21.94
 1000000000,	21.81
 1001000000,	21.81
 1002000000,	21.72
 1003000000,	21.93
 1004000000,	21.90
 1005000000,	21.86
 1006000000,	21.78
 1007000000,	22.12
 1008000000,	22.07
 1009000000,	21.95
 1010000000,	21.97
 1011000000,	21.95
 1012000000,	22.05
 1013000000,	22.05
 1014000000,	21.93
 1015000000,	21.96
 1016000000,	22.25
 1017000000,	21.93
 1018000000,	22.14
 1019000000,	22.03
 1020000000,	22.21
 1021000000,	22.06
 1022000000,	22.32
 1023000000,	22.19
 1024000000,	22.28
 1025000000,	22.18
 1026000000,	22.56
 1027000000,	22.46
 1028000000,	22.37
 1029000000,	22.51
 1030000000,	22.88
 1031000000,	22.44
 1032000000,	22.79
 1033000000,	22.84
 1034000000,	22.69
 1035000000,	22.79
 1036000000,	22.92
 1037000000,	22.74
 1038000000,	23.05
 1039000000,	23.01
 1040000000,	22.93
 1041000000,	23.03
 1042000000,	23.19
 1043000000,	23.07
 1044000000,	23.36
 1045000000,	23.33
 1046000000,	23.20
 1047000000,	23.21
 1048000000,	23.17
 1049000000,	23.34
 1050000000,	23.37
 1051000000,	23.17
 1052000000,	23.44
 1053000000,	23.56
 1054000000,	23.42
 1055000000,	23.33
 1056000000,	23.51
 1057000000,	23.34
 1058000000,	23.32
 1059000000,	23.31
 1060000000,	23.46
 1061000000,	23.29
 1062000000,	23.43
 1063000000,	23.21
 1064000000,	23.16
 1065000000,	23.18
 1066000000,	23.46
 1067000000,	23.47
 1068000000,	23.25
 1069000000,	23.10
 1070000000,	23.43
 1071000000,	23.16
 1072000000,	23.18
 1073000000,	23.20
 1074000000,	23.14
 1075000000,	23.01
 1076000000,	23.06
 1077000000,	23.14
 1078000000,	23.10
 1079000000,	22.95
 1080000000,	23.24
 1081000000,	22.96
 1082000000,	23.02
 1083000000,	22.84
 1084000000,	23.12
 1085000000,	22.83
 1086000000,	23.08
 1087000000,	22.77
 1088000000,	22.95
 1089000000,	22.94
 1090000000,	22.87
 1091000000,	22.84
 1092000000,	22.59
 1093000000,	22.70
 1094000000,	22.70
