#RxL_SN4007_calculated_noise_V_chan
# f (Hz),T_e_cal (K)
1100000000,  20.44
1101000000,  20.55
1102000000,  20.49
1103000000,  20.43
1104000000,  20.27
1105000000,  20.48
1106000000,  20.38
1107000000,  20.64
1108000000,  20.38
1109000000,  20.36
1110000000,  20.62
1111000000,  20.59
1112000000,  20.52
1113000000,  20.24
1114000000,  20.61
1115000000,  20.38
1116000000,  20.50
1117000000,  20.50
1118000000,  20.47
1119000000,  20.46
1120000000,  20.72
1121000000,  20.64
1122000000,  20.54
1123000000,  20.58
1124000000,  20.52
1125000000,  20.69
1126000000,  20.79
1127000000,  20.64
1128000000,  20.57
1129000000,  20.58
1130000000,  20.42
1131000000,  20.46
1132000000,  20.52
1133000000,  20.50
1134000000,  20.62
1135000000,  20.43
1136000000,  20.84
1137000000,  20.71
1138000000,  20.45
1139000000,  20.55
1140000000,  20.58
1141000000,  20.66
1142000000,  20.57
1143000000,  20.42
1144000000,  20.33
1145000000,  20.37
1146000000,  20.46
1147000000,  20.50
1148000000,  20.16
1149000000,  20.24
1150000000,  20.36
1151000000,  20.18
1152000000,  20.02
1153000000,  20.07
1154000000,  20.14
1155000000,  20.11
1156000000,  19.94
1157000000,  19.79
1158000000,  19.88
1159000000,  19.85
1160000000,  19.93
1161000000,  19.65
1162000000,  19.60
1163000000,  19.86
1164000000,  19.87
1165000000,  19.67
1166000000,  19.45
1167000000,  19.41
1168000000,  19.26
1169000000,  19.43
1170000000,  19.45
1171000000,  19.29
1172000000,  19.35
1173000000,  19.11
1174000000,  19.25
1175000000,  19.13
1176000000,  19.09
1177000000,  19.11
1178000000,  19.20
1179000000,  18.99
1180000000,  18.96
1181000000,  18.91
1182000000,  19.04
1183000000,  18.89
1184000000,  18.94
1185000000,  18.94
1186000000,  18.76
1187000000,  18.90
1188000000,  19.00
1189000000,  18.73
1190000000,  18.59
1191000000,  18.90
1192000000,  18.67
1193000000,  18.79
1194000000,  18.75
1195000000,  18.84
1196000000,  18.53
1197000000,  18.89
1198000000,  18.81
1199000000,  19.02
1200000000,  18.90
1201000000,  18.90
1202000000,  18.85
1203000000,  19.02
1204000000,  18.88
1205000000,  19.02
1206000000,  18.92
1207000000,  18.97
1208000000,  19.03
1209000000,  18.93
1210000000,  19.26
1211000000,  19.34
1212000000,  19.08
1213000000,  19.41
1214000000,  19.16
1215000000,  19.37
1216000000,  19.59
1217000000,  19.41
1218000000,  19.35
1219000000,  19.72
1220000000,  19.83
1221000000,  19.75
1222000000,  19.72
1223000000,  19.73
1224000000,  19.84
1225000000,  19.93
1226000000,  20.12
1227000000,  20.02
1228000000,  20.22
1229000000,  20.26
1230000000,  20.25
1231000000,  20.24
1232000000,  20.47
1233000000,  20.42
1234000000,  20.68
1235000000,  20.89
1236000000,  21.14
1237000000,  21.00
1238000000,  21.03
1239000000,  21.16
1240000000,  21.20
1241000000,  21.33
1242000000,  21.18
1243000000,  21.37
1244000000,  21.40
1245000000,  21.50
1246000000,  21.52
1247000000,  21.80
1248000000,  21.99
1249000000,  21.66
1250000000,  21.74
1251000000,  22.10
1252000000,  21.95
1253000000,  22.39
1254000000,  22.20
1255000000,  22.04
1256000000,  22.52
1257000000,  22.27
1258000000,  22.47
1259000000,  22.49
1260000000,  22.33
1261000000,  22.56
1262000000,  22.73
1263000000,  22.35
1264000000,  22.66
1265000000,  22.66
1266000000,  22.57
1267000000,  22.97
1268000000,  22.87
1269000000,  23.07
1270000000,  22.98
1271000000,  22.75
1272000000,  22.77
1273000000,  23.14
1274000000,  23.02
1275000000,  22.73
1276000000,  23.03
1277000000,  22.92
1278000000,  22.93
1279000000,  22.95
1280000000,  22.64
1281000000,  22.93
1282000000,  22.88
1283000000,  23.27
1284000000,  22.91
1285000000,  22.77
1286000000,  22.64
1287000000,  22.83
1288000000,  22.84
1289000000,  22.62
1290000000,  22.54
1291000000,  22.37
1292000000,  22.42
1293000000,  22.51
1294000000,  22.52
1295000000,  22.44
1296000000,  22.34
1297000000,  22.19
1298000000,  22.06
1299000000,  22.04
1300000000,  21.89
1301000000,  22.07
1302000000,  21.92
1303000000,  22.22
1304000000,  21.63
1305000000,  21.82
1306000000,  21.70
1307000000,  21.91
1308000000,  21.59
1309000000,  21.57
1310000000,  21.70
1311000000,  21.51
1312000000,  21.34
1313000000,  21.40
1314000000,  21.33
1315000000,  21.22
1316000000,  20.97
1317000000,  21.19
1318000000,  21.19
1319000000,  21.11
1320000000,  21.00
1321000000,  21.03
1322000000,  20.94
1323000000,  20.69
1324000000,  20.89
1325000000,  20.77
1326000000,  20.80
1327000000,  20.65
1328000000,  20.72
1329000000,  20.83
1330000000,  20.78
1331000000,  20.75
1332000000,  20.58
1333000000,  20.65
1334000000,  20.86
1335000000,  20.59
1336000000,  20.65
1337000000,  20.78
1338000000,  20.54
1339000000,  20.55
1340000000,  20.50
1341000000,  20.69
1342000000,  20.60
1343000000,  20.46
1344000000,  20.76
1345000000,  20.54
1346000000,  20.54
1347000000,  20.68
1348000000,  20.54
1349000000,  20.59
1350000000,  20.77
1351000000,  20.71
1352000000,  20.82
1353000000,  20.85
1354000000,  20.89
1355000000,  20.90
1356000000,  20.91
1357000000,  21.06
1358000000,  21.20
1359000000,  20.91
1360000000,  21.38
1361000000,  21.29
1362000000,  21.22
1363000000,  21.31
1364000000,  21.17
1365000000,  21.27
1366000000,  21.36
1367000000,  21.38
1368000000,  21.47
1369000000,  21.25
1370000000,  21.41
1371000000,  21.59
1372000000,  21.53
1373000000,  21.67
1374000000,  21.67
1375000000,  21.71
1376000000,  21.91
1377000000,  21.90
1378000000,  21.47
1379000000,  21.97
1380000000,  21.94
1381000000,  21.90
1382000000,  22.23
1383000000,  22.02
1384000000,  22.05
1385000000,  21.69
1386000000,  21.97
1387000000,  22.14
1388000000,  22.02
1389000000,  22.05
1390000000,  22.19
1391000000,  22.34
1392000000,  21.94
1393000000,  22.20
1394000000,  22.01
1395000000,  22.06
1396000000,  22.01
1397000000,  22.00
1398000000,  22.10
1399000000,  22.06
1400000000,  22.27
1401000000,  21.81
1402000000,  22.03
1403000000,  22.35
1404000000,  22.10
1405000000,  22.19
1406000000,  21.92
1407000000,  22.11
1408000000,  21.94
1409000000,  22.03
1410000000,  22.11
1411000000,  21.81
1412000000,  21.81
1413000000,  21.86
1414000000,  21.90
1415000000,  21.82
1416000000,  21.48
1417000000,  21.66
1418000000,  21.60
1419000000,  21.60
1420000000,  21.51
1421000000,  21.42
1422000000,  21.21
1423000000,  21.31
1424000000,  21.10
1425000000,  21.26
1426000000,  21.32
1427000000,  21.04
1428000000,  21.09
1429000000,  20.87
1430000000,  20.93
1431000000,  20.80
1432000000,  20.50
1433000000,  20.69
1434000000,  20.49
1435000000,  20.31
1436000000,  20.28
1437000000,  20.12
1438000000,  20.08
1439000000,  19.97
1440000000,  19.88
1441000000,  19.71
1442000000,  19.69
1443000000,  19.61
1444000000,  19.67
1445000000,  19.53
1446000000,  19.46
1447000000,  19.49
1448000000,  19.48
1449000000,  19.26
1450000000,  19.30
1451000000,  19.26
1452000000,  19.17
1453000000,  19.11
1454000000,  18.89
1455000000,  18.99
1456000000,  19.20
1457000000,  18.89
1458000000,  18.92
1459000000,  18.92
1460000000,  19.05
1461000000,  18.91
1462000000,  18.82
1463000000,  18.88
1464000000,  18.79
1465000000,  18.71
1466000000,  18.91
1467000000,  18.61
1468000000,  18.68
1469000000,  18.69
1470000000,  18.54
1471000000,  18.41
1472000000,  18.41
1473000000,  18.48
1474000000,  18.39
1475000000,  18.20
1476000000,  18.26
1477000000,  18.38
1478000000,  18.35
1479000000,  18.32
1480000000,  18.30
1481000000,  18.23
1482000000,  18.29
1483000000,  18.26
1484000000,  18.17
1485000000,  18.27
1486000000,  18.27
1487000000,  18.16
1488000000,  18.35
1489000000,  18.17
1490000000,  18.43
1491000000,  18.17
1492000000,  18.36
1493000000,  18.23
1494000000,  18.29
1495000000,  18.17
1496000000,  18.20
1497000000,  17.99
1498000000,  18.18
1499000000,  18.53
1500000000,  18.35
1501000000,  18.03
1502000000,  18.48
1503000000,  18.37
1504000000,  18.40
1505000000,  18.43
1506000000,  18.42
1507000000,  18.38
1508000000,  18.56
1509000000,  18.64
1510000000,  18.58
1511000000,  18.59
1512000000,  18.93
1513000000,  18.77
1514000000,  18.98
1515000000,  18.54
1516000000,  18.87
1517000000,  18.90
1518000000,  18.92
1519000000,  18.98
1520000000,  18.85
1521000000,  19.16
1522000000,  18.77
1523000000,  18.86
1524000000,  18.90
1525000000,  19.05
1526000000,  18.96
1527000000,  19.37
1528000000,  19.57
1529000000,  19.24
1530000000,  19.29
1531000000,  19.41
1532000000,  19.44
1533000000,  19.45
1534000000,  19.48
1535000000,  19.68
1536000000,  19.71
1537000000,  19.67
1538000000,  19.88
1539000000,  19.72
1540000000,  19.79
1541000000,  19.75
1542000000,  19.73
1543000000,  19.64
1544000000,  20.14
1545000000,  20.12
1546000000,  20.01
1547000000,  20.16
1548000000,  20.33
1549000000,  20.07
1550000000,  20.01
1551000000,  20.39
1552000000,  20.33
1553000000,  20.39
1554000000,  20.53
1555000000,  20.59
1556000000,  20.39
1557000000,  20.29
1558000000,  20.39
1559000000,  20.43
1560000000,  20.70
1561000000,  20.50
1562000000,  20.64
1563000000,  20.69
1564000000,  20.83
1565000000,  20.77
1566000000,  20.68
1567000000,  20.75
1568000000,  20.63
1569000000,  20.99
1570000000,  20.80
1571000000,  20.84
1572000000,  20.99
1573000000,  21.06
1574000000,  20.78
1575000000,  20.86
1576000000,  20.85
1577000000,  21.14
1578000000,  21.09
1579000000,  21.10
1580000000,  21.32
1581000000,  21.12
1582000000,  21.33
1583000000,  21.18
1584000000,  21.35
1585000000,  21.53
1586000000,  21.49
1587000000,  21.18
1588000000,  21.40
1589000000,  21.40
1590000000,  21.41
1591000000,  21.55
1592000000,  21.48
1593000000,  21.49
1594000000,  21.59
1595000000,  21.77
1596000000,  21.39
1597000000,  21.72
1598000000,  21.42
1599000000,  21.82
1600000000,  21.64
1601000000,  21.59
1602000000,  21.65
1603000000,  21.79
1604000000,  21.89
1605000000,  21.31
1606000000,  21.77
1607000000,  21.70
1608000000,  21.75
1609000000,  21.73
1610000000,  21.71
1611000000,  21.95
1612000000,  21.89
1613000000,  21.62
1614000000,  21.67
1615000000,  21.72
1616000000,  21.81
1617000000,  21.81
1618000000,  21.92
1619000000,  21.98
1620000000,  21.72
1621000000,  21.84
1622000000,  21.63
1623000000,  21.79
1624000000,  22.00
1625000000,  21.89
1626000000,  21.76
1627000000,  21.69
1628000000,  21.89
1629000000,  21.83
1630000000,  21.98
1631000000,  21.56
1632000000,  21.90
1633000000,  21.88
1634000000,  21.63
1635000000,  22.00
1636000000,  21.68
1637000000,  21.91
1638000000,  21.96
1639000000,  21.80
1640000000,  21.88
1641000000,  22.04
1642000000,  21.98
1643000000,  21.96
1644000000,  21.84
1645000000,  21.79
1646000000,  21.69
1647000000,  21.82
1648000000,  21.61
1649000000,  22.04
1650000000,  21.87
1651000000,  21.49
1652000000,  21.61
1653000000,  21.86
1654000000,  21.73
1655000000,  21.68
1656000000,  21.26
1657000000,  21.47
1658000000,  21.37
1659000000,  21.49
1660000000,  21.35
1661000000,  21.31
1662000000,  21.37
1663000000,  21.15
1664000000,  21.10
1665000000,  21.29
1666000000,  21.31
1667000000,  21.29
1668000000,  21.20
1669000000,  21.29
1670000000,  21.03
