#RxL_SN4016_calculated_noise_H_chan
# f (Hz),T_e_cal (K)
1034000000,  21.81
1035000000,  21.62
1036000000,  21.60
1037000000,  21.70
1038000000,  21.73
1039000000,  21.75
1040000000,  21.81
1041000000,  21.68
1042000000,  21.46
1043000000,  21.58
1044000000,  21.79
1045000000,  21.84
1046000000,  21.92
1047000000,  21.93
1048000000,  21.77
1049000000,  21.78
1050000000,  21.74
1051000000,  21.82
1052000000,  21.86
1053000000,  21.93
1054000000,  21.73
1055000000,  21.51
1056000000,  21.57
1057000000,  21.73
1058000000,  21.70
1059000000,  21.65
1060000000,  21.59
1061000000,  21.65
1062000000,  21.56
1063000000,  21.50
1064000000,  21.52
1065000000,  21.48
1066000000,  21.61
1067000000,  21.50
1068000000,  21.35
1069000000,  21.29
1070000000,  21.42
1071000000,  21.45
1072000000,  21.23
1073000000,  21.36
1074000000,  21.54
1075000000,  21.36
1076000000,  21.32
1077000000,  21.28
1078000000,  21.31
1079000000,  21.37
1080000000,  21.33
1081000000,  21.29
1082000000,  21.36
1083000000,  21.26
1084000000,  21.19
1085000000,  21.17
1086000000,  21.21
1087000000,  21.16
1088000000,  21.20
1089000000,  21.14
1090000000,  21.17
1091000000,  21.10
1092000000,  21.09
1093000000,  21.29
1094000000,  21.25
1095000000,  21.14
1096000000,  21.10
1097000000,  21.05
1098000000,  21.05
1099000000,  21.17
1100000000,  21.09
1101000000,  21.11
1102000000,  21.28
1103000000,  21.18
1104000000,  21.04
1105000000,  21.16
1106000000,  21.19
1107000000,  21.38
1108000000,  21.13
1109000000,  21.14
1110000000,  21.42
1111000000,  21.36
1112000000,  21.44
1113000000,  21.37
1114000000,  21.44
1115000000,  21.69
1116000000,  21.78
1117000000,  21.50
1118000000,  21.50
1119000000,  21.56
1120000000,  21.69
1121000000,  21.77
1122000000,  21.73
1123000000,  21.77
1124000000,  21.61
1125000000,  21.89
1126000000,  21.97
1127000000,  21.86
1128000000,  21.89
1129000000,  21.86
1130000000,  21.79
1131000000,  21.82
1132000000,  21.91
1133000000,  22.13
1134000000,  21.91
1135000000,  22.03
1136000000,  22.14
1137000000,  22.25
1138000000,  22.27
1139000000,  22.30
1140000000,  22.25
1141000000,  22.18
1142000000,  22.32
1143000000,  22.40
1144000000,  22.50
1145000000,  22.23
1146000000,  22.48
1147000000,  22.56
1148000000,  22.37
1149000000,  22.66
1150000000,  22.59
1151000000,  22.58
1152000000,  22.52
1153000000,  22.67
1154000000,  22.67
1155000000,  22.54
1156000000,  22.55
1157000000,  22.34
1158000000,  22.52
1159000000,  22.62
1160000000,  22.32
1161000000,  22.38
1162000000,  22.40
1163000000,  22.56
1164000000,  22.44
1165000000,  22.20
1166000000,  22.09
1167000000,  22.07
1168000000,  22.13
1169000000,  21.81
1170000000,  21.79
1171000000,  21.72
1172000000,  21.82
1173000000,  21.83
1174000000,  21.80
1175000000,  21.87
1176000000,  21.88
1177000000,  21.80
1178000000,  21.73
1179000000,  21.59
1180000000,  21.53
1181000000,  21.55
1182000000,  21.53
1183000000,  21.59
1184000000,  21.34
1185000000,  21.48
1186000000,  21.43
1187000000,  21.38
1188000000,  21.43
1189000000,  21.21
1190000000,  21.13
1191000000,  21.19
1192000000,  21.12
1193000000,  21.09
1194000000,  20.94
1195000000,  21.08
1196000000,  20.86
1197000000,  20.97
1198000000,  20.93
1199000000,  20.86
1200000000,  20.62
1201000000,  20.68
1202000000,  20.50
1203000000,  20.81
1204000000,  20.49
1205000000,  20.58
1206000000,  20.42
1207000000,  20.32
1208000000,  20.33
1209000000,  20.35
1210000000,  20.25
1211000000,  20.24
1212000000,  20.04
1213000000,  19.91
1214000000,  20.09
1215000000,  19.98
1216000000,  19.71
1217000000,  19.60
1218000000,  19.71
1219000000,  19.65
1220000000,  19.78
1221000000,  19.61
1222000000,  19.53
1223000000,  19.66
1224000000,  19.74
1225000000,  19.64
1226000000,  19.59
1227000000,  19.70
1228000000,  19.56
1229000000,  19.64
1230000000,  19.67
1231000000,  19.69
1232000000,  19.80
1233000000,  19.85
1234000000,  19.78
1235000000,  19.91
1236000000,  19.85
1237000000,  19.89
1238000000,  19.87
1239000000,  19.95
1240000000,  19.89
1241000000,  20.01
1242000000,  20.12
1243000000,  20.13
1244000000,  20.44
1245000000,  20.44
1246000000,  20.51
1247000000,  20.53
1248000000,  20.48
1249000000,  20.65
1250000000,  20.58
1251000000,  20.62
1252000000,  20.83
1253000000,  20.51
1254000000,  20.70
1255000000,  20.69
1256000000,  20.77
1257000000,  20.52
1258000000,  20.91
1259000000,  20.69
1260000000,  20.74
1261000000,  20.68
1262000000,  20.72
1263000000,  20.84
1264000000,  20.70
1265000000,  20.76
1266000000,  20.86
1267000000,  21.12
1268000000,  21.02
1269000000,  21.15
1270000000,  21.32
1271000000,  21.54
1272000000,  21.54
1273000000,  21.39
1274000000,  21.58
1275000000,  21.71
1276000000,  21.89
1277000000,  21.78
1278000000,  22.05
1279000000,  22.00
1280000000,  21.85
1281000000,  22.07
1282000000,  22.20
1283000000,  22.28
1284000000,  22.19
1285000000,  22.31
1286000000,  22.28
1287000000,  22.42
1288000000,  22.54
1289000000,  22.48
1290000000,  22.39
1291000000,  22.52
1292000000,  22.57
1293000000,  22.55
1294000000,  22.47
1295000000,  22.61
1296000000,  22.51
1297000000,  22.68
1298000000,  22.53
1299000000,  22.83
1300000000,  22.67
1301000000,  22.57
1302000000,  22.57
1303000000,  22.99
1304000000,  22.58
1305000000,  22.53
1306000000,  22.57
1307000000,  22.80
1308000000,  22.71
1309000000,  22.38
1310000000,  22.46
1311000000,  22.19
1312000000,  22.30
1313000000,  22.42
1314000000,  22.31
1315000000,  22.03
1316000000,  21.96
1317000000,  22.29
1318000000,  21.94
1319000000,  22.14
1320000000,  21.97
1321000000,  22.09
1322000000,  21.77
1323000000,  21.86
1324000000,  22.03
1325000000,  22.10
1326000000,  21.99
1327000000,  21.91
1328000000,  21.99
1329000000,  21.91
1330000000,  21.94
1331000000,  21.72
1332000000,  22.05
1333000000,  21.90
1334000000,  21.85
1335000000,  21.91
1336000000,  21.93
1337000000,  21.93
1338000000,  22.13
1339000000,  21.89
1340000000,  21.93
1341000000,  21.99
1342000000,  21.92
1343000000,  21.99
1344000000,  22.12
1345000000,  22.09
1346000000,  22.09
1347000000,  22.36
1348000000,  22.16
1349000000,  22.55
1350000000,  22.46
1351000000,  22.37
1352000000,  22.37
1353000000,  22.54
1354000000,  22.48
1355000000,  22.22
1356000000,  22.28
1357000000,  22.70
1358000000,  22.51
1359000000,  22.35
1360000000,  22.35
1361000000,  22.19
1362000000,  22.29
1363000000,  22.23
1364000000,  22.30
1365000000,  22.07
1366000000,  22.30
1367000000,  22.21
1368000000,  22.17
1369000000,  22.07
1370000000,  22.09
1371000000,  22.01
1372000000,  22.04
1373000000,  21.93
1374000000,  21.95
1375000000,  21.87
1376000000,  21.93
1377000000,  21.92
1378000000,  21.95
1379000000,  21.86
1380000000,  22.12
1381000000,  22.09
1382000000,  22.04
1383000000,  22.07
1384000000,  22.11
1385000000,  22.07
1386000000,  21.95
1387000000,  22.24
1388000000,  22.48
1389000000,  22.16
1390000000,  22.26
1391000000,  22.33
1392000000,  22.34
1393000000,  22.30
1394000000,  22.43
1395000000,  22.47
1396000000,  22.43
1397000000,  22.25
1398000000,  22.73
1399000000,  22.66
1400000000,  22.64
1401000000,  22.61
1402000000,  22.59
1403000000,  22.66
1404000000,  22.77
1405000000,  22.82
1406000000,  22.87
1407000000,  23.16
1408000000,  23.19
1409000000,  23.26
1410000000,  23.28
1411000000,  23.46
1412000000,  23.52
1413000000,  23.49
1414000000,  23.52
1415000000,  23.65
1416000000,  23.83
1417000000,  23.61
1418000000,  23.27
1419000000,  22.98
1420000000,  23.02
1421000000,  22.67
1422000000,  22.23
1423000000,  21.93
1424000000,  21.78
1425000000,  21.53
1426000000,  21.36
1427000000,  20.95
1428000000,  20.99
1429000000,  20.77
1430000000,  20.63
1431000000,  20.50
1432000000,  20.42
1433000000,  20.27
1434000000,  20.09
1435000000,  20.28
1436000000,  20.14
1437000000,  20.14
1438000000,  20.21
1439000000,  20.30
1440000000,  20.17
1441000000,  20.19
1442000000,  20.41
1443000000,  20.27
1444000000,  20.40
1445000000,  20.44
1446000000,  20.45
1447000000,  20.47
1448000000,  20.67
1449000000,  20.83
1450000000,  20.91
1451000000,  20.99
1452000000,  21.10
1453000000,  20.83
1454000000,  21.06
1455000000,  21.12
1456000000,  21.23
1457000000,  21.17
1458000000,  21.19
1459000000,  21.11
1460000000,  21.12
1461000000,  21.32
1462000000,  21.23
1463000000,  21.33
1464000000,  21.28
1465000000,  21.31
1466000000,  21.26
1467000000,  21.22
1468000000,  21.14
1469000000,  21.10
1470000000,  21.23
1471000000,  21.32
1472000000,  21.18
1473000000,  21.20
1474000000,  21.25
1475000000,  21.21
1476000000,  21.44
1477000000,  21.25
1478000000,  21.23
1479000000,  21.06
1480000000,  21.16
1481000000,  21.14
1482000000,  21.04
1483000000,  21.11
1484000000,  21.12
1485000000,  20.99
1486000000,  21.14
1487000000,  21.16
1488000000,  21.20
1489000000,  21.11
1490000000,  21.07
1491000000,  21.04
1492000000,  21.12
1493000000,  21.10
1494000000,  21.07
1495000000,  20.97
1496000000,  20.99
1497000000,  21.21
1498000000,  21.36
1499000000,  21.27
1500000000,  21.14
1501000000,  21.16
1502000000,  21.14
1503000000,  21.44
1504000000,  21.62
1505000000,  21.62
1506000000,  21.60
1507000000,  21.55
1508000000,  21.61
1509000000,  21.38
1510000000,  21.44
1511000000,  21.56
1512000000,  21.55
1513000000,  21.62
1514000000,  21.58
1515000000,  21.74
1516000000,  21.78
1517000000,  21.85
1518000000,  21.73
1519000000,  21.84
1520000000,  21.89
1521000000,  21.81
1522000000,  21.91
1523000000,  21.80
1524000000,  21.81
1525000000,  21.87
1526000000,  21.96
1527000000,  21.89
1528000000,  21.82
1529000000,  22.00
1530000000,  22.01
1531000000,  21.97
1532000000,  22.21
1533000000,  22.21
1534000000,  22.13
1535000000,  22.17
1536000000,  22.35
1537000000,  22.27
1538000000,  22.27
1539000000,  22.21
1540000000,  22.19
1541000000,  22.23
1542000000,  22.41
1543000000,  22.40
1544000000,  22.39
1545000000,  22.42
1546000000,  22.51
1547000000,  22.53
1548000000,  22.64
1549000000,  22.66
1550000000,  22.62
1551000000,  22.66
1552000000,  22.61
1553000000,  22.63
1554000000,  22.78
1555000000,  22.81
1556000000,  22.58
1557000000,  22.64
1558000000,  22.88
1559000000,  22.85
1560000000,  22.79
1561000000,  22.99
1562000000,  22.92
1563000000,  22.79
1564000000,  22.95
1565000000,  23.02
1566000000,  23.11
1567000000,  23.07
1568000000,  23.09
1569000000,  23.16
1570000000,  22.94
1571000000,  23.07
1572000000,  23.26
1573000000,  23.28
1574000000,  23.26
1575000000,  23.19
1576000000,  23.30
1577000000,  23.30
1578000000,  23.26
1579000000,  23.33
1580000000,  23.55
1581000000,  23.67
1582000000,  23.58
1583000000,  23.50
1584000000,  23.61
1585000000,  23.54
1586000000,  23.59
1587000000,  23.74
1588000000,  23.81
1589000000,  23.77
1590000000,  23.76
1591000000,  24.03
1592000000,  23.92
1593000000,  23.95
1594000000,  24.00
1595000000,  24.00
1596000000,  24.13
1597000000,  24.24
1598000000,  24.31
1599000000,  24.32
1600000000,  24.40
1601000000,  24.35
1602000000,  24.36
1603000000,  24.54
1604000000,  24.55
1605000000,  24.51
1606000000,  24.57
1607000000,  24.59
1608000000,  24.56
1609000000,  24.54
1610000000,  24.43
1611000000,  24.43
1612000000,  24.44
1613000000,  24.39
1614000000,  24.25
1615000000,  24.13
1616000000,  24.13
1617000000,  24.10
1618000000,  24.05
1619000000,  23.92
1620000000,  23.78
1621000000,  23.73
1622000000,  23.62
1623000000,  23.52
1624000000,  23.44
1625000000,  23.51
1626000000,  23.79
1627000000,  23.92
1628000000,  24.08
1629000000,  24.28
1630000000,  24.42
1631000000,  24.73
1632000000,  24.91
1633000000,  24.98
1634000000,  25.04
1635000000,  25.11
1636000000,  25.23
1637000000,  25.34
1638000000,  25.32
1639000000,  25.36
1640000000,  25.36
1641000000,  25.31
1642000000,  25.44
1643000000,  25.49
1644000000,  25.45
1645000000,  25.31
1646000000,  25.15
1647000000,  25.18
1648000000,  25.26
1649000000,  25.16
1650000000,  25.10
1651000000,  25.00
1652000000,  24.93
1653000000,  24.85
1654000000,  24.73
1655000000,  24.77
1656000000,  24.76
1657000000,  24.72
1658000000,  24.67
1659000000,  24.64
1660000000,  24.48
1661000000,  24.31
1662000000,  24.22
1663000000,  23.99
1664000000,  23.98
1665000000,  24.03
1666000000,  24.00
1667000000,  24.06
1668000000,  24.12
1669000000,  24.07
1670000000,  23.86
