#RxL_SN4013_calculated_noise_V_chan
# f (Hz),T_e_cal (K)
1007000000,  21.68
1008000000,  21.65
1009000000,  21.73
1010000000,  22.06
1011000000,  22.02
1012000000,  21.81
1013000000,  22.16
1014000000,  22.01
1015000000,  22.07
1016000000,  22.13
1017000000,  22.11
1018000000,  22.20
1019000000,  22.28
1020000000,  22.25
1021000000,  22.46
1022000000,  22.30
1023000000,  22.18
1024000000,  22.27
1025000000,  22.68
1026000000,  22.71
1027000000,  22.61
1028000000,  22.83
1029000000,  22.74
1030000000,  22.63
1031000000,  22.60
1032000000,  22.97
1033000000,  22.77
1034000000,  22.62
1035000000,  22.89
1036000000,  23.24
1037000000,  23.07
1038000000,  22.91
1039000000,  23.36
1040000000,  23.08
1041000000,  23.16
1042000000,  23.04
1043000000,  23.22
1044000000,  23.31
1045000000,  23.16
1046000000,  23.21
1047000000,  23.08
1048000000,  22.86
1049000000,  23.35
1050000000,  23.01
1051000000,  23.12
1052000000,  23.03
1053000000,  22.96
1054000000,  23.06
1055000000,  22.85
1056000000,  22.78
1057000000,  23.01
1058000000,  22.98
1059000000,  22.87
1060000000,  22.88
1061000000,  22.96
1062000000,  22.59
1063000000,  22.62
1064000000,  22.67
1065000000,  22.84
1066000000,  22.77
1067000000,  22.63
1068000000,  22.58
1069000000,  22.47
1070000000,  22.40
1071000000,  22.45
1072000000,  22.37
1073000000,  22.34
1074000000,  22.39
1075000000,  22.38
1076000000,  22.10
1077000000,  22.33
1078000000,  22.39
1079000000,  22.42
1080000000,  22.18
1081000000,  22.09
1082000000,  22.05
1083000000,  22.00
1084000000,  21.73
1085000000,  22.10
1086000000,  21.98
1087000000,  22.16
1088000000,  22.33
1089000000,  21.87
1090000000,  21.91
1091000000,  21.66
1092000000,  21.80
1093000000,  21.88
1094000000,  21.85
1095000000,  21.92
1096000000,  21.73
1097000000,  21.83
1098000000,  21.88
1099000000,  21.95
1100000000,  21.70
1101000000,  21.89
1102000000,  21.67
1103000000,  21.74
1104000000,  21.78
1105000000,  21.76
1106000000,  21.73
1107000000,  21.64
1108000000,  21.81
1109000000,  21.83
1110000000,  21.71
1111000000,  21.89
1112000000,  21.95
1113000000,  21.83
1114000000,  21.92
1115000000,  21.83
1116000000,  21.65
1117000000,  21.96
1118000000,  21.97
1119000000,  21.84
1120000000,  21.83
1121000000,  22.14
1122000000,  21.96
1123000000,  21.94
1124000000,  22.02
1125000000,  22.00
1126000000,  22.08
1127000000,  22.12
1128000000,  22.07
1129000000,  21.62
1130000000,  21.89
1131000000,  22.07
1132000000,  22.00
1133000000,  21.91
1134000000,  21.88
1135000000,  22.06
1136000000,  22.00
1137000000,  21.93
1138000000,  21.75
1139000000,  21.94
1140000000,  21.75
1141000000,  21.93
1142000000,  21.77
1143000000,  22.23
1144000000,  21.75
1145000000,  22.17
1146000000,  22.02
1147000000,  21.79
1148000000,  21.80
1149000000,  21.61
1150000000,  21.62
1151000000,  21.77
1152000000,  21.75
1153000000,  21.52
1154000000,  21.44
1155000000,  21.54
1156000000,  21.48
1157000000,  21.52
1158000000,  21.30
1159000000,  21.33
1160000000,  21.37
1161000000,  21.37
1162000000,  21.35
1163000000,  21.17
1164000000,  21.14
1165000000,  21.13
1166000000,  21.18
1167000000,  20.76
1168000000,  21.02
1169000000,  20.94
1170000000,  20.65
1171000000,  20.66
1172000000,  20.62
1173000000,  20.80
1174000000,  20.53
1175000000,  20.42
1176000000,  20.64
1177000000,  20.51
1178000000,  20.41
1179000000,  20.51
1180000000,  20.56
1181000000,  20.39
1182000000,  20.33
1183000000,  20.49
1184000000,  20.36
1185000000,  20.27
1186000000,  20.46
1187000000,  20.35
1188000000,  20.17
1189000000,  20.26
1190000000,  20.36
1191000000,  20.24
1192000000,  20.13
1193000000,  20.15
1194000000,  20.34
1195000000,  20.33
1196000000,  20.13
1197000000,  20.15
1198000000,  20.20
1199000000,  20.00
1200000000,  20.13
1201000000,  20.28
1202000000,  20.16
1203000000,  20.35
1204000000,  20.23
1205000000,  20.24
1206000000,  20.40
1207000000,  20.29
1208000000,  20.23
1209000000,  20.25
1210000000,  20.41
1211000000,  20.58
1212000000,  20.68
1213000000,  20.36
1214000000,  20.59
1215000000,  20.67
1216000000,  20.59
1217000000,  20.77
1218000000,  20.70
1219000000,  20.82
1220000000,  21.02
1221000000,  21.00
1222000000,  20.89
1223000000,  21.15
1224000000,  21.25
1225000000,  21.09
1226000000,  21.07
1227000000,  21.15
1228000000,  21.18
1229000000,  21.29
1230000000,  21.40
1231000000,  21.54
1232000000,  21.45
1233000000,  21.59
1234000000,  21.45
1235000000,  21.73
1236000000,  21.75
1237000000,  21.75
1238000000,  22.05
1239000000,  22.14
1240000000,  21.96
1241000000,  22.06
1242000000,  22.29
1243000000,  22.30
1244000000,  22.33
1245000000,  22.21
1246000000,  22.58
1247000000,  22.61
1248000000,  22.73
1249000000,  22.60
1250000000,  22.73
1251000000,  22.68
1252000000,  22.86
1253000000,  22.79
1254000000,  22.79
1255000000,  22.96
1256000000,  22.88
1257000000,  23.13
1258000000,  23.26
1259000000,  23.02
1260000000,  23.36
1261000000,  23.29
1262000000,  23.08
1263000000,  23.36
1264000000,  23.39
1265000000,  23.03
1266000000,  23.38
1267000000,  23.39
1268000000,  23.39
1269000000,  23.47
1270000000,  23.30
1271000000,  23.31
1272000000,  23.39
1273000000,  23.37
1274000000,  23.38
1275000000,  23.53
1276000000,  23.08
1277000000,  23.22
1278000000,  23.40
1279000000,  23.19
1280000000,  23.27
1281000000,  23.19
1282000000,  23.16
1283000000,  23.12
1284000000,  23.29
1285000000,  23.26
1286000000,  22.94
1287000000,  22.87
1288000000,  22.83
1289000000,  23.03
1290000000,  22.64
1291000000,  22.80
1292000000,  22.97
1293000000,  22.68
1294000000,  22.77
1295000000,  22.65
1296000000,  22.46
1297000000,  22.38
1298000000,  22.28
1299000000,  22.41
1300000000,  21.98
1301000000,  22.20
1302000000,  22.17
1303000000,  22.30
1304000000,  22.07
1305000000,  21.79
1306000000,  21.91
1307000000,  21.71
1308000000,  21.70
1309000000,  21.53
1310000000,  21.64
1311000000,  21.40
1312000000,  21.40
1313000000,  21.38
1314000000,  21.22
1315000000,  21.25
1316000000,  21.22
1317000000,  21.18
1318000000,  21.26
1319000000,  21.09
1320000000,  21.21
1321000000,  20.79
1322000000,  21.02
1323000000,  20.82
1324000000,  20.86
1325000000,  20.68
1326000000,  20.71
1327000000,  20.83
1328000000,  20.61
1329000000,  20.67
1330000000,  20.60
1331000000,  20.64
1332000000,  20.61
1333000000,  20.63
1334000000,  20.65
1335000000,  20.59
1336000000,  20.70
1337000000,  20.37
1338000000,  20.34
1339000000,  20.55
1340000000,  20.59
1341000000,  20.64
1342000000,  20.73
1343000000,  20.60
1344000000,  20.48
1345000000,  20.79
1346000000,  20.53
1347000000,  20.75
1348000000,  20.79
1349000000,  20.68
1350000000,  20.68
1351000000,  20.62
1352000000,  20.91
1353000000,  21.04
1354000000,  20.93
1355000000,  21.24
1356000000,  21.04
1357000000,  21.25
1358000000,  21.00
1359000000,  21.37
1360000000,  21.14
1361000000,  21.37
1362000000,  21.37
1363000000,  21.37
1364000000,  21.51
1365000000,  21.28
1366000000,  21.50
1367000000,  21.48
1368000000,  21.62
1369000000,  21.71
1370000000,  21.65
1371000000,  21.79
1372000000,  21.55
1373000000,  21.74
1374000000,  21.82
1375000000,  21.84
1376000000,  21.86
1377000000,  21.92
1378000000,  21.88
1379000000,  22.00
1380000000,  22.03
1381000000,  22.07
1382000000,  21.88
1383000000,  21.94
1384000000,  22.16
1385000000,  22.15
1386000000,  22.15
1387000000,  22.21
1388000000,  22.16
1389000000,  22.15
1390000000,  22.18
1391000000,  22.31
1392000000,  22.48
1393000000,  22.47
1394000000,  22.59
1395000000,  22.46
1396000000,  22.40
1397000000,  22.59
1398000000,  22.53
1399000000,  22.44
1400000000,  22.22
1401000000,  22.53
1402000000,  22.48
1403000000,  22.45
1404000000,  22.27
1405000000,  22.34
1406000000,  22.38
1407000000,  22.59
1408000000,  22.58
1409000000,  22.65
1410000000,  22.70
1411000000,  22.56
1412000000,  22.73
1413000000,  22.80
1414000000,  22.86
1415000000,  22.76
1416000000,  22.81
1417000000,  22.76
1418000000,  22.74
1419000000,  22.64
1420000000,  22.91
1421000000,  22.45
1422000000,  22.27
1423000000,  22.28
1424000000,  22.24
1425000000,  21.88
1426000000,  21.77
1427000000,  21.57
1428000000,  21.60
1429000000,  21.38
1430000000,  21.15
1431000000,  21.15
1432000000,  20.82
1433000000,  20.76
1434000000,  20.59
1435000000,  20.44
1436000000,  20.30
1437000000,  20.12
1438000000,  20.09
1439000000,  20.09
1440000000,  19.79
1441000000,  19.63
1442000000,  19.43
1443000000,  19.28
1444000000,  19.21
1445000000,  19.07
1446000000,  18.99
1447000000,  18.78
1448000000,  18.72
1449000000,  18.74
1450000000,  18.55
1451000000,  18.49
1452000000,  18.57
1453000000,  18.35
1454000000,  18.22
1455000000,  18.40
1456000000,  18.41
1457000000,  18.18
1458000000,  18.02
1459000000,  18.12
1460000000,  18.14
1461000000,  18.17
1462000000,  18.11
1463000000,  17.95
1464000000,  18.07
1465000000,  18.07
1466000000,  17.88
1467000000,  18.02
1468000000,  17.78
1469000000,  17.81
1470000000,  17.69
1471000000,  17.76
1472000000,  17.62
1473000000,  17.60
1474000000,  17.53
1475000000,  17.48
1476000000,  17.34
1477000000,  17.45
1478000000,  17.49
1479000000,  17.47
1480000000,  17.38
1481000000,  17.26
1482000000,  17.26
1483000000,  17.22
1484000000,  17.31
1485000000,  17.30
1486000000,  17.49
1487000000,  17.40
1488000000,  17.46
1489000000,  17.35
1490000000,  17.23
1491000000,  17.28
1492000000,  17.14
1493000000,  17.21
1494000000,  17.39
1495000000,  17.20
1496000000,  17.28
1497000000,  17.21
1498000000,  17.31
1499000000,  17.38
1500000000,  17.51
1501000000,  17.29
1502000000,  17.18
1503000000,  17.28
1504000000,  17.20
1505000000,  17.51
1506000000,  17.41
1507000000,  17.37
1508000000,  17.41
1509000000,  17.54
1510000000,  17.59
1511000000,  17.47
1512000000,  17.54
1513000000,  17.50
1514000000,  17.63
1515000000,  17.64
1516000000,  17.63
1517000000,  17.56
1518000000,  17.58
1519000000,  17.60
1520000000,  17.79
1521000000,  17.62
1522000000,  17.77
1523000000,  17.88
1524000000,  17.91
1525000000,  17.98
1526000000,  17.87
1527000000,  18.11
1528000000,  18.17
1529000000,  18.06
1530000000,  18.29
1531000000,  18.37
1532000000,  18.51
1533000000,  18.57
1534000000,  18.71
1535000000,  18.53
1536000000,  18.77
1537000000,  18.63
1538000000,  18.74
1539000000,  18.84
1540000000,  18.86
1541000000,  18.84
1542000000,  18.90
1543000000,  18.97
1544000000,  19.05
1545000000,  18.93
1546000000,  19.16
1547000000,  19.46
1548000000,  19.07
1549000000,  19.37
1550000000,  19.27
1551000000,  19.37
1552000000,  19.32
1553000000,  19.23
1554000000,  19.47
1555000000,  19.68
1556000000,  19.62
1557000000,  19.58
1558000000,  19.49
1559000000,  19.34
1560000000,  19.59
1561000000,  19.59
1562000000,  19.79
1563000000,  19.53
1564000000,  19.66
1565000000,  19.98
1566000000,  19.81
1567000000,  19.81
1568000000,  19.82
1569000000,  19.83
1570000000,  19.64
1571000000,  20.01
1572000000,  19.78
1573000000,  20.19
1574000000,  20.04
1575000000,  20.15
1576000000,  19.90
1577000000,  20.06
1578000000,  19.87
1579000000,  20.10
1580000000,  19.94
1581000000,  20.12
1582000000,  20.30
1583000000,  20.29
1584000000,  20.42
1585000000,  20.23
1586000000,  20.15
1587000000,  20.37
1588000000,  20.36
1589000000,  20.47
1590000000,  20.41
1591000000,  20.44
1592000000,  20.38
1593000000,  20.46
1594000000,  20.52
1595000000,  20.53
1596000000,  20.41
1597000000,  20.35
1598000000,  20.40
1599000000,  20.45
1600000000,  20.42
1601000000,  20.58
1602000000,  20.54
1603000000,  20.37
1604000000,  20.50
1605000000,  20.57
1606000000,  20.27
1607000000,  20.58
1608000000,  20.28
1609000000,  20.39
1610000000,  20.34
1611000000,  20.60
1612000000,  20.33
1613000000,  20.53
1614000000,  20.25
1615000000,  20.16
1616000000,  20.27
1617000000,  20.33
1618000000,  20.48
1619000000,  20.39
1620000000,  20.30
1621000000,  20.45
1622000000,  20.29
1623000000,  20.11
1624000000,  20.15
1625000000,  20.54
1626000000,  20.67
1627000000,  20.57
1628000000,  20.37
1629000000,  20.67
1630000000,  20.84
1631000000,  20.67
1632000000,  20.58
1633000000,  20.69
1634000000,  20.73
1635000000,  20.77
1636000000,  20.86
1637000000,  20.89
1638000000,  20.85
1639000000,  20.88
1640000000,  20.61
1641000000,  20.95
1642000000,  20.72
1643000000,  20.66
1644000000,  20.69
1645000000,  20.37
1646000000,  20.48
1647000000,  20.28
1648000000,  20.33
1649000000,  20.22
1650000000,  20.13
1651000000,  19.93
1652000000,  19.92
1653000000,  19.54
1654000000,  19.45
1655000000,  19.50
1656000000,  19.56
1657000000,  19.38
1658000000,  19.22
1659000000,  18.96
1660000000,  19.00
1661000000,  18.94
1662000000,  18.77
1663000000,  18.60
1664000000,  18.81
1665000000,  18.47
1666000000,  18.26
1667000000,  18.25
1668000000,  18.28
1669000000,  18.05
1670000000,  18.09
