#RxU_SN4038_calculated_noise_V_chan
# f (Hz),T_e_cal (K)
  580000000,	24.61
  581000000,	24.48
  582000000,	24.49
  583000000,	24.71
  584000000,	24.68
  585000000,	24.60
  586000000,	24.64
  587000000,	24.61
  588000000,	24.71
  589000000,	24.69
  590000000,	24.80
  591000000,	24.96
  592000000,	24.70
  593000000,	24.66
  594000000,	24.72
  595000000,	24.73
  596000000,	24.78
  597000000,	24.58
  598000000,	24.66
  599000000,	24.65
  600000000,	24.57
  601000000,	24.88
  602000000,	24.63
  603000000,	24.69
  604000000,	24.70
  605000000,	24.60
  606000000,	24.66
  607000000,	24.59
  608000000,	24.90
  609000000,	24.66
  610000000,	24.76
  611000000,	24.62
  612000000,	24.59
  613000000,	24.62
  614000000,	24.61
  615000000,	24.81
  616000000,	24.79
  617000000,	24.55
  618000000,	24.66
  619000000,	24.62
  620000000,	24.51
  621000000,	24.56
  622000000,	24.56
  623000000,	24.69
  624000000,	24.66
  625000000,	24.71
  626000000,	24.71
  627000000,	24.66
  628000000,	24.65
  629000000,	24.57
  630000000,	24.58
  631000000,	24.61
  632000000,	24.47
  633000000,	24.41
  634000000,	24.45
  635000000,	24.52
  636000000,	24.55
  637000000,	24.43
  638000000,	24.48
  639000000,	24.34
  640000000,	24.30
  641000000,	24.33
  642000000,	24.31
  643000000,	24.35
  644000000,	24.33
  645000000,	24.24
  646000000,	24.20
  647000000,	24.22
  648000000,	24.26
  649000000,	24.14
  650000000,	24.14
  651000000,	24.12
  652000000,	24.05
  653000000,	24.13
  654000000,	23.93
  655000000,	24.10
  656000000,	24.15
  657000000,	24.15
  658000000,	23.84
  659000000,	23.94
  660000000,	23.91
  661000000,	23.79
  662000000,	23.93
  663000000,	23.83
  664000000,	23.95
  665000000,	23.80
  666000000,	23.88
  667000000,	23.91
  668000000,	23.71
  669000000,	23.70
  670000000,	23.83
  671000000,	23.73
  672000000,	23.76
  673000000,	23.74
  674000000,	23.55
  675000000,	23.80
  676000000,	23.65
  677000000,	23.88
  678000000,	23.71
  679000000,	23.82
  680000000,	23.86
  681000000,	23.56
  682000000,	23.74
  683000000,	23.58
  684000000,	23.63
  685000000,	23.52
  686000000,	23.55
  687000000,	23.49
  688000000,	23.69
  689000000,	23.73
  690000000,	23.63
  691000000,	23.53
  692000000,	23.56
  693000000,	23.69
  694000000,	23.59
  695000000,	23.54
  696000000,	23.56
  697000000,	23.57
  698000000,	23.53
  699000000,	23.54
  700000000,	23.57
  701000000,	23.65
  702000000,	23.61
  703000000,	23.43
  704000000,	23.40
  705000000,	23.49
  706000000,	23.30
  707000000,	23.39
  708000000,	23.42
  709000000,	23.39
  710000000,	23.38
  711000000,	23.28
  712000000,	23.36
  713000000,	23.37
  714000000,	23.43
  715000000,	23.33
  716000000,	23.37
  717000000,	23.38
  718000000,	23.34
  719000000,	23.39
  720000000,	23.45
  721000000,	23.26
  722000000,	23.39
  723000000,	23.33
  724000000,	23.42
  725000000,	23.17
  726000000,	23.32
  727000000,	23.32
  728000000,	23.24
  729000000,	23.49
  730000000,	23.46
  731000000,	23.37
  732000000,	23.28
  733000000,	23.33
  734000000,	23.38
  735000000,	23.25
  736000000,	23.24
  737000000,	23.28
  738000000,	23.31
  739000000,	23.26
  740000000,	23.34
  741000000,	23.20
  742000000,	23.23
  743000000,	23.28
  744000000,	23.44
  745000000,	23.32
  746000000,	23.18
  747000000,	23.21
  748000000,	23.26
  749000000,	22.98
  750000000,	23.09
  751000000,	23.02
  752000000,	23.04
  753000000,	22.81
  754000000,	22.93
  755000000,	22.72
  756000000,	22.65
  757000000,	22.72
  758000000,	22.54
  759000000,	22.66
  760000000,	22.51
  761000000,	22.43
  762000000,	22.37
  763000000,	22.30
  764000000,	22.21
  765000000,	22.30
  766000000,	22.13
  767000000,	22.02
  768000000,	22.07
  769000000,	22.06
  770000000,	21.82
  771000000,	21.83
  772000000,	21.74
  773000000,	21.62
  774000000,	21.82
  775000000,	21.45
  776000000,	21.49
  777000000,	21.52
  778000000,	21.45
  779000000,	21.44
  780000000,	21.36
  781000000,	21.22
  782000000,	21.28
  783000000,	21.25
  784000000,	21.27
  785000000,	21.05
  786000000,	21.19
  787000000,	21.14
  788000000,	21.16
  789000000,	21.10
  790000000,	21.03
  791000000,	20.91
  792000000,	21.00
  793000000,	20.93
  794000000,	21.04
  795000000,	20.96
  796000000,	21.12
  797000000,	21.12
  798000000,	21.10
  799000000,	21.07
  800000000,	21.12
  801000000,	21.14
  802000000,	21.05
  803000000,	21.22
  804000000,	21.07
  805000000,	21.45
  806000000,	21.34
  807000000,	21.52
  808000000,	21.39
  809000000,	21.44
  810000000,	21.51
  811000000,	21.52
  812000000,	21.49
  813000000,	21.67
  814000000,	21.75
  815000000,	21.62
  816000000,	21.87
  817000000,	21.91
  818000000,	21.83
  819000000,	21.99
  820000000,	22.04
  821000000,	22.04
  822000000,	22.25
