#RxL_SN4016_calculated_noise_V_chan
# f (Hz),T_e_cal (K)
1326000000,  22.59
1327000000,  22.72
1328000000,  22.73
1329000000,  22.56
1330000000,  22.62
1331000000,  22.57
1332000000,  22.76
1333000000,  22.77
1334000000,  22.98
1335000000,  22.96
1336000000,  22.73
1337000000,  22.87
1338000000,  22.79
1339000000,  22.81
1340000000,  22.96
1341000000,  23.14
1342000000,  23.18
1343000000,  23.02
1344000000,  23.05
1345000000,  23.30
1346000000,  23.30
1347000000,  23.29
1348000000,  23.36
1349000000,  23.12
1350000000,  23.40
1351000000,  23.23
1352000000,  23.33
1353000000,  23.21
1354000000,  23.29
1355000000,  23.32
1356000000,  23.20
1357000000,  23.44
1358000000,  23.28
1359000000,  23.03
1360000000,  23.09
1361000000,  23.18
1362000000,  22.90
1363000000,  22.95
1364000000,  22.99
1365000000,  22.94
1366000000,  22.79
1367000000,  22.81
1368000000,  22.75
1369000000,  22.77
1370000000,  22.76
1371000000,  22.67
1372000000,  22.92
1373000000,  22.73
1374000000,  22.60
1375000000,  22.73
1376000000,  22.82
1377000000,  22.75
1378000000,  22.96
1379000000,  22.79
1380000000,  23.11
1381000000,  23.10
1382000000,  22.88
1383000000,  22.94
1384000000,  23.12
1385000000,  23.10
1386000000,  23.15
1387000000,  23.18
1388000000,  23.26
1389000000,  23.45
1390000000,  23.20
1391000000,  23.38
1392000000,  23.36
1393000000,  23.30
1394000000,  23.44
1395000000,  23.38
1396000000,  23.26
1397000000,  23.43
1398000000,  23.46
1399000000,  23.54
1400000000,  23.58
1401000000,  23.73
1402000000,  23.79
1403000000,  23.78
1404000000,  23.95
1405000000,  24.11
1406000000,  24.32
1407000000,  24.55
1408000000,  24.63
1409000000,  24.76
1410000000,  24.92
1411000000,  24.90
1412000000,  24.85
1413000000,  24.89
1414000000,  24.99
1415000000,  24.58
1416000000,  24.42
1417000000,  24.20
1418000000,  23.90
1419000000,  23.45
1420000000,  23.20
1421000000,  22.81
1422000000,  22.09
1423000000,  21.91
1424000000,  21.37
1425000000,  21.22
1426000000,  20.84
1427000000,  20.70
1428000000,  20.60
1429000000,  20.32
1430000000,  20.12
1431000000,  19.90
1432000000,  20.05
1433000000,  19.73
1434000000,  19.54
1435000000,  19.73
1436000000,  19.78
1437000000,  19.78
1438000000,  19.60
1439000000,  19.60
1440000000,  19.73
1441000000,  19.76
1442000000,  19.82
1443000000,  19.95
1444000000,  19.99
1445000000,  19.91
1446000000,  20.00
1447000000,  20.08
1448000000,  20.15
1449000000,  20.40
1450000000,  20.37
1451000000,  20.77
1452000000,  20.88
1453000000,  21.05
1454000000,  21.06
1455000000,  21.07
1456000000,  21.24
1457000000,  21.28
1458000000,  21.39
1459000000,  21.38
1460000000,  21.65
1461000000,  21.72
1462000000,  21.73
1463000000,  21.71
1464000000,  21.64
1465000000,  21.52
1466000000,  21.41
1467000000,  21.57
1468000000,  21.49
1469000000,  21.66
1470000000,  21.63
1471000000,  21.67
1472000000,  21.60
1473000000,  21.64
1474000000,  21.70
1475000000,  21.95
1476000000,  21.79
1477000000,  21.79
1478000000,  21.90
1479000000,  21.93
1480000000,  21.95
1481000000,  21.80
1482000000,  22.14
1483000000,  22.24
1484000000,  21.98
1485000000,  22.12
1486000000,  22.08
1487000000,  22.17
1488000000,  22.17
1489000000,  21.97
1490000000,  22.29
1491000000,  22.29
1492000000,  22.21
1493000000,  22.13
1494000000,  22.15
1495000000,  22.17
1496000000,  22.12
1497000000,  22.15
1498000000,  22.39
1499000000,  22.21
1500000000,  22.16
1501000000,  22.20
1502000000,  22.09
1503000000,  22.35
1504000000,  22.18
1505000000,  22.13
1506000000,  22.20
1507000000,  22.32
1508000000,  22.33
1509000000,  22.27
1510000000,  22.19
1511000000,  22.23
1512000000,  22.25
1513000000,  22.41
1514000000,  22.37
1515000000,  22.49
1516000000,  22.49
1517000000,  22.31
1518000000,  22.28
1519000000,  22.31
1520000000,  22.48
1521000000,  22.50
1522000000,  22.50
1523000000,  22.54
1524000000,  22.55
1525000000,  22.59
1526000000,  22.51
1527000000,  22.61
1528000000,  22.69
1529000000,  22.63
1530000000,  22.75
1531000000,  22.68
1532000000,  22.66
1533000000,  22.62
1534000000,  22.79
1535000000,  22.74
1536000000,  22.67
1537000000,  22.87
1538000000,  22.87
1539000000,  22.77
1540000000,  22.69
1541000000,  22.69
1542000000,  22.76
1543000000,  22.68
1544000000,  22.71
1545000000,  22.79
1546000000,  22.83
1547000000,  22.87
1548000000,  22.81
1549000000,  22.84
1550000000,  22.79
1551000000,  22.70
1552000000,  22.66
1553000000,  22.79
1554000000,  22.86
1555000000,  22.81
1556000000,  22.90
1557000000,  22.80
1558000000,  22.85
1559000000,  22.79
1560000000,  22.88
1561000000,  23.06
1562000000,  22.83
1563000000,  22.88
1564000000,  22.96
1565000000,  22.96
1566000000,  22.98
1567000000,  22.99
1568000000,  23.03
1569000000,  23.06
1570000000,  23.18
1571000000,  23.09
1572000000,  23.13
1573000000,  23.34
1574000000,  23.34
1575000000,  23.30
1576000000,  23.30
1577000000,  23.48
1578000000,  23.51
1579000000,  23.36
1580000000,  23.33
1581000000,  23.44
1582000000,  23.56
1583000000,  23.66
1584000000,  23.60
1585000000,  23.65
1586000000,  23.81
1587000000,  23.69
1588000000,  23.64
1589000000,  23.82
1590000000,  23.94
1591000000,  23.79
1592000000,  23.74
1593000000,  23.86
1594000000,  23.88
1595000000,  23.99
1596000000,  24.14
1597000000,  24.05
1598000000,  24.06
1599000000,  24.03
1600000000,  23.89
1601000000,  24.05
1602000000,  24.20
1603000000,  24.10
1604000000,  24.06
1605000000,  24.16
1606000000,  24.07
1607000000,  24.15
1608000000,  24.22
1609000000,  24.13
1610000000,  23.94
1611000000,  23.86
1612000000,  24.00
1613000000,  24.02
1614000000,  23.82
1615000000,  23.79
1616000000,  23.89
1617000000,  23.98
1618000000,  23.90
1619000000,  23.91
1620000000,  24.06
1621000000,  24.09
1622000000,  24.12
1623000000,  24.28
1624000000,  24.43
1625000000,  24.65
1626000000,  24.68
1627000000,  24.82
1628000000,  24.85
1629000000,  24.76
1630000000,  24.85
1631000000,  24.94
1632000000,  24.79
1633000000,  24.76
1634000000,  24.63
1635000000,  24.50
1636000000,  24.46
1637000000,  24.38
1638000000,  24.42
1639000000,  24.52
1640000000,  24.61
1641000000,  24.46
1642000000,  24.36
1643000000,  24.31
1644000000,  24.26
1645000000,  24.09
1646000000,  23.98
1647000000,  24.03
1648000000,  23.97
1649000000,  23.87
1650000000,  23.99
1651000000,  23.96
1652000000,  23.79
1653000000,  23.73
1654000000,  23.78
1655000000,  23.77
1656000000,  23.80
1657000000,  23.83
1658000000,  23.60
1659000000,  23.64
1660000000,  23.65
1661000000,  23.38
1662000000,  23.36
1663000000,  23.36
1664000000,  23.20
1665000000,  23.23
1666000000,  23.28
1667000000,  23.01
1668000000,  22.78
1669000000,  22.85
1670000000,  23.09
