#RxL_SN4013_calculated_noise_H_chan
# f (Hz),T_e_cal (K)
1051000000,  20.45
1052000000,  20.28
1053000000,  20.28
1054000000,  20.36
1055000000,  20.30
1056000000,  20.35
1057000000,  20.36
1058000000,  20.20
1059000000,  20.47
1060000000,  20.43
1061000000,  20.31
1062000000,  20.55
1063000000,  20.35
1064000000,  20.44
1065000000,  20.54
1066000000,  20.43
1067000000,  20.49
1068000000,  20.42
1069000000,  20.21
1070000000,  20.34
1071000000,  20.25
1072000000,  20.29
1073000000,  20.16
1074000000,  20.15
1075000000,  20.24
1076000000,  20.29
1077000000,  19.95
1078000000,  20.13
1079000000,  20.19
1080000000,  20.10
1081000000,  20.25
1082000000,  19.97
1083000000,  20.26
1084000000,  19.97
1085000000,  19.99
1086000000,  19.80
1087000000,  19.88
1088000000,  19.96
1089000000,  19.92
1090000000,  19.92
1091000000,  19.86
1092000000,  19.98
1093000000,  19.65
1094000000,  19.74
1095000000,  19.49
1096000000,  19.81
1097000000,  19.77
1098000000,  19.79
1099000000,  19.95
1100000000,  19.70
1101000000,  19.57
1102000000,  19.89
1103000000,  19.63
1104000000,  19.70
1105000000,  19.60
1106000000,  19.79
1107000000,  19.79
1108000000,  19.74
1109000000,  19.59
1110000000,  19.99
1111000000,  19.69
1112000000,  19.83
1113000000,  19.87
1114000000,  19.67
1115000000,  19.53
1116000000,  19.79
1117000000,  19.65
1118000000,  19.78
1119000000,  19.78
1120000000,  19.87
1121000000,  19.60
1122000000,  19.92
1123000000,  19.90
1124000000,  19.79
1125000000,  19.85
1126000000,  19.86
1127000000,  19.81
1128000000,  19.99
1129000000,  19.99
1130000000,  19.86
1131000000,  19.93
1132000000,  20.03
1133000000,  20.13
1134000000,  19.87
1135000000,  20.25
1136000000,  20.12
1137000000,  20.07
1138000000,  19.92
1139000000,  20.07
1140000000,  20.27
1141000000,  20.07
1142000000,  20.20
1143000000,  20.37
1144000000,  20.17
1145000000,  20.38
1146000000,  20.33
1147000000,  20.18
1148000000,  20.19
1149000000,  20.34
1150000000,  20.09
1151000000,  20.10
1152000000,  20.10
1153000000,  20.19
1154000000,  20.22
1155000000,  20.29
1156000000,  20.30
1157000000,  20.03
1158000000,  20.13
1159000000,  20.08
1160000000,  19.92
1161000000,  20.10
1162000000,  20.05
1163000000,  20.15
1164000000,  20.06
1165000000,  19.88
1166000000,  19.94
1167000000,  19.87
1168000000,  19.77
1169000000,  19.81
1170000000,  19.72
1171000000,  19.72
1172000000,  19.60
1173000000,  19.65
1174000000,  19.73
1175000000,  19.60
1176000000,  19.46
1177000000,  19.51
1178000000,  19.53
1179000000,  19.34
1180000000,  19.47
1181000000,  19.21
1182000000,  19.22
1183000000,  19.24
1184000000,  19.14
1185000000,  19.13
1186000000,  19.12
1187000000,  19.07
1188000000,  18.88
1189000000,  18.75
1190000000,  18.77
1191000000,  18.88
1192000000,  18.93
1193000000,  19.01
1194000000,  18.78
1195000000,  18.74
1196000000,  18.73
1197000000,  18.66
1198000000,  18.46
1199000000,  18.65
1200000000,  18.82
1201000000,  18.44
1202000000,  18.47
1203000000,  18.39
1204000000,  18.56
1205000000,  18.27
1206000000,  18.52
1207000000,  18.29
1208000000,  18.48
1209000000,  18.48
1210000000,  18.32
1211000000,  18.26
1212000000,  18.38
1213000000,  18.13
1214000000,  18.54
1215000000,  18.42
1216000000,  18.23
1217000000,  18.43
1218000000,  18.36
1219000000,  18.42
1220000000,  18.31
1221000000,  18.41
1222000000,  18.33
1223000000,  18.21
1224000000,  18.45
1225000000,  18.43
1226000000,  18.41
1227000000,  18.44
1228000000,  18.48
1229000000,  18.36
1230000000,  18.50
1231000000,  18.45
1232000000,  18.46
1233000000,  18.72
1234000000,  18.56
1235000000,  18.69
1236000000,  18.79
1237000000,  18.92
1238000000,  18.85
1239000000,  18.94
1240000000,  18.92
1241000000,  18.93
1242000000,  19.01
1243000000,  19.06
1244000000,  19.17
1245000000,  19.13
1246000000,  19.05
1247000000,  19.26
1248000000,  19.37
1249000000,  19.49
1250000000,  19.77
1251000000,  19.41
1252000000,  19.63
1253000000,  19.66
1254000000,  19.81
1255000000,  19.93
1256000000,  19.81
1257000000,  20.07
1258000000,  19.94
1259000000,  19.95
1260000000,  19.95
1261000000,  20.26
1262000000,  20.19
1263000000,  20.23
1264000000,  20.39
1265000000,  20.10
1266000000,  20.52
1267000000,  20.46
1268000000,  20.38
1269000000,  20.63
1270000000,  20.53
1271000000,  20.54
1272000000,  20.47
1273000000,  20.65
1274000000,  20.75
1275000000,  20.78
1276000000,  20.93
1277000000,  20.90
1278000000,  20.74
1279000000,  20.98
1280000000,  20.70
1281000000,  21.08
1282000000,  20.95
1283000000,  21.21
1284000000,  21.06
1285000000,  20.89
1286000000,  20.97
1287000000,  21.25
1288000000,  21.04
1289000000,  21.10
1290000000,  21.03
1291000000,  20.96
1292000000,  21.00
1293000000,  21.15
1294000000,  21.09
1295000000,  20.98
1296000000,  20.96
1297000000,  20.89
1298000000,  20.87
1299000000,  21.12
1300000000,  20.93
1301000000,  20.95
1302000000,  20.89
1303000000,  20.60
1304000000,  20.82
1305000000,  20.76
1306000000,  20.56
1307000000,  20.63
1308000000,  20.65
1309000000,  20.52
1310000000,  20.62
1311000000,  20.45
1312000000,  20.48
1313000000,  20.23
1314000000,  20.09
1315000000,  20.48
1316000000,  20.10
1317000000,  19.96
1318000000,  19.84
1319000000,  19.96
1320000000,  19.74
1321000000,  20.19
1322000000,  19.94
1323000000,  19.89
1324000000,  19.89
1325000000,  19.51
1326000000,  19.68
1327000000,  19.60
1328000000,  19.36
1329000000,  19.39
1330000000,  19.34
1331000000,  19.53
1332000000,  19.39
1333000000,  19.24
1334000000,  19.24
1335000000,  19.35
1336000000,  19.25
1337000000,  18.97
1338000000,  19.12
1339000000,  19.32
1340000000,  19.13
1341000000,  18.80
1342000000,  19.07
1343000000,  18.95
1344000000,  19.05
1345000000,  18.87
1346000000,  18.86
1347000000,  18.97
1348000000,  18.89
1349000000,  18.72
1350000000,  18.69
1351000000,  18.73
1352000000,  18.73
1353000000,  18.82
1354000000,  18.57
1355000000,  18.81
1356000000,  18.75
1357000000,  18.74
1358000000,  18.67
1359000000,  18.62
1360000000,  18.98
1361000000,  18.78
1362000000,  18.94
1363000000,  18.92
1364000000,  18.85
1365000000,  18.73
1366000000,  18.99
1367000000,  18.88
1368000000,  18.91
1369000000,  18.99
1370000000,  18.92
1371000000,  18.83
1372000000,  19.13
1373000000,  19.17
1374000000,  19.18
1375000000,  19.03
1376000000,  19.32
1377000000,  19.33
1378000000,  19.17
1379000000,  19.26
1380000000,  19.38
1381000000,  19.38
1382000000,  19.54
1383000000,  19.46
1384000000,  19.48
1385000000,  19.48
1386000000,  19.51
1387000000,  19.57
1388000000,  19.69
1389000000,  19.72
1390000000,  19.69
1391000000,  19.91
1392000000,  19.92
1393000000,  19.94
1394000000,  19.91
1395000000,  19.88
1396000000,  20.02
1397000000,  19.96
1398000000,  20.31
1399000000,  20.00
1400000000,  20.21
1401000000,  20.24
1402000000,  20.21
1403000000,  20.27
1404000000,  20.35
1405000000,  20.15
1406000000,  20.30
1407000000,  20.49
1408000000,  20.54
1409000000,  20.48
1410000000,  20.75
1411000000,  20.60
1412000000,  20.75
1413000000,  20.75
1414000000,  20.88
1415000000,  20.68
1416000000,  21.01
1417000000,  21.06
1418000000,  20.99
1419000000,  20.92
1420000000,  20.84
1421000000,  21.23
1422000000,  20.84
1423000000,  21.03
1424000000,  20.93
1425000000,  20.66
1426000000,  20.59
1427000000,  20.71
1428000000,  20.58
1429000000,  20.54
1430000000,  20.24
1431000000,  20.32
1432000000,  20.28
1433000000,  20.20
1434000000,  19.74
1435000000,  19.90
1436000000,  19.80
1437000000,  19.49
1438000000,  19.56
1439000000,  19.40
1440000000,  19.43
1441000000,  19.15
1442000000,  18.92
1443000000,  19.08
1444000000,  18.96
1445000000,  18.88
1446000000,  18.92
1447000000,  18.65
1448000000,  18.77
1449000000,  18.60
1450000000,  18.61
1451000000,  18.56
1452000000,  18.51
1453000000,  18.57
1454000000,  18.37
1455000000,  18.52
1456000000,  18.57
1457000000,  18.43
1458000000,  18.53
1459000000,  18.64
1460000000,  18.55
1461000000,  18.37
1462000000,  18.26
1463000000,  18.31
1464000000,  18.15
1465000000,  18.18
1466000000,  18.02
1467000000,  18.04
1468000000,  17.97
1469000000,  17.97
1470000000,  17.93
1471000000,  17.86
1472000000,  17.72
1473000000,  17.60
1474000000,  17.53
1475000000,  17.43
1476000000,  17.58
1477000000,  17.53
1478000000,  17.33
1479000000,  17.31
1480000000,  17.24
1481000000,  17.39
1482000000,  17.29
1483000000,  17.19
1484000000,  17.14
1485000000,  17.17
1486000000,  17.00
1487000000,  16.98
1488000000,  16.92
1489000000,  16.99
1490000000,  16.83
1491000000,  16.97
1492000000,  16.80
1493000000,  16.81
1494000000,  16.77
1495000000,  16.79
1496000000,  16.81
1497000000,  16.56
1498000000,  16.64
1499000000,  16.54
1500000000,  16.61
1501000000,  16.67
1502000000,  16.78
1503000000,  16.61
1504000000,  16.59
1505000000,  16.50
1506000000,  16.50
1507000000,  16.69
1508000000,  16.64
1509000000,  16.71
1510000000,  16.87
1511000000,  16.70
1512000000,  16.69
1513000000,  16.76
1514000000,  16.69
1515000000,  16.64
1516000000,  16.49
1517000000,  16.74
1518000000,  16.45
1519000000,  16.50
1520000000,  16.57
1521000000,  16.63
1522000000,  16.70
1523000000,  16.76
1524000000,  16.59
1525000000,  16.78
1526000000,  16.54
1527000000,  16.90
1528000000,  16.93
1529000000,  16.94
1530000000,  17.05
1531000000,  16.95
1532000000,  17.12
1533000000,  16.97
1534000000,  17.04
1535000000,  17.15
1536000000,  17.37
1537000000,  17.21
1538000000,  17.13
1539000000,  17.45
1540000000,  17.54
1541000000,  17.32
1542000000,  17.62
1543000000,  17.76
1544000000,  17.76
1545000000,  17.76
1546000000,  17.82
1547000000,  17.73
1548000000,  17.91
1549000000,  17.85
1550000000,  18.13
1551000000,  18.08
1552000000,  18.05
1553000000,  18.30
1554000000,  18.13
1555000000,  18.13
1556000000,  18.35
1557000000,  18.25
1558000000,  18.34
1559000000,  18.31
1560000000,  18.43
1561000000,  18.71
1562000000,  18.53
1563000000,  18.83
1564000000,  18.44
1565000000,  18.76
1566000000,  18.91
1567000000,  18.88
1568000000,  18.77
1569000000,  19.19
1570000000,  19.24
1571000000,  19.25
1572000000,  19.16
1573000000,  19.29
1574000000,  19.03
1575000000,  19.36
1576000000,  19.19
1577000000,  19.40
1578000000,  19.45
1579000000,  19.65
1580000000,  19.58
1581000000,  19.56
1582000000,  19.80
1583000000,  19.71
1584000000,  19.84
1585000000,  19.73
1586000000,  19.86
1587000000,  19.65
1588000000,  19.90
1589000000,  20.05
1590000000,  20.03
1591000000,  19.95
1592000000,  19.92
1593000000,  19.96
1594000000,  20.20
1595000000,  20.32
1596000000,  20.39
1597000000,  20.19
1598000000,  20.30
1599000000,  20.30
1600000000,  20.23
1601000000,  20.38
1602000000,  20.09
1603000000,  20.43
1604000000,  20.25
1605000000,  20.45
1606000000,  20.38
1607000000,  20.08
1608000000,  20.39
1609000000,  20.49
1610000000,  20.41
1611000000,  20.31
1612000000,  20.24
1613000000,  20.24
1614000000,  20.26
1615000000,  20.34
1616000000,  20.16
1617000000,  20.23
1618000000,  20.30
1619000000,  20.28
1620000000,  20.12
1621000000,  19.95
1622000000,  19.89
1623000000,  19.64
1624000000,  19.39
1625000000,  19.41
1626000000,  19.26
1627000000,  19.14
1628000000,  19.17
1629000000,  19.29
1630000000,  19.44
1631000000,  19.28
1632000000,  19.52
1633000000,  19.80
1634000000,  19.73
1635000000,  19.62
1636000000,  19.69
1637000000,  19.82
1638000000,  20.02
1639000000,  19.84
1640000000,  19.96
1641000000,  19.92
1642000000,  19.73
1643000000,  19.94
1644000000,  19.84
1645000000,  19.66
1646000000,  19.74
1647000000,  20.03
1648000000,  19.69
1649000000,  19.70
1650000000,  19.74
1651000000,  19.40
1652000000,  19.49
1653000000,  19.41
1654000000,  19.30
1655000000,  19.24
1656000000,  19.07
1657000000,  19.07
1658000000,  19.12
1659000000,  19.05
1660000000,  19.17
1661000000,  19.23
1662000000,  18.97
1663000000,  18.94
1664000000,  18.97
1665000000,  19.07
1666000000,  18.75
1667000000,  18.95
1668000000,  18.75
1669000000,  18.94
1670000000,  18.84
