#RxL_SN3_calculated_noise_H_chan
# f (Hz),T_e_cal (K)
1108000000,  18.57
1109000000,  18.67
1110000000,  18.62
1111000000,  18.60
1112000000,  18.76
1113000000,  18.74
1114000000,  18.71
1115000000,  18.78
1116000000,  18.68
1117000000,  18.63
1118000000,  18.61
1119000000,  18.71
1120000000,  18.81
1121000000,  18.94
1122000000,  18.98
1123000000,  18.87
1124000000,  18.91
1125000000,  18.87
1126000000,  19.00
1127000000,  19.09
1128000000,  19.21
1129000000,  19.09
1130000000,  19.21
1131000000,  19.17
1132000000,  19.14
1133000000,  19.22
1134000000,  19.29
1135000000,  19.42
1136000000,  19.34
1137000000,  19.34
1138000000,  19.43
1139000000,  19.48
1140000000,  19.46
1141000000,  19.50
1142000000,  19.59
1143000000,  19.50
1144000000,  19.49
1145000000,  19.34
1146000000,  19.53
1147000000,  19.51
1148000000,  19.65
1149000000,  19.79
1150000000,  19.50
1151000000,  19.53
1152000000,  19.52
1153000000,  19.51
1154000000,  19.49
1155000000,  19.60
1156000000,  19.58
1157000000,  19.53
1158000000,  19.67
1159000000,  19.56
1160000000,  19.47
1161000000,  19.57
1162000000,  19.58
1163000000,  19.62
1164000000,  19.49
1165000000,  19.44
1166000000,  19.35
1167000000,  19.42
1168000000,  19.37
1169000000,  19.52
1170000000,  19.47
1171000000,  19.28
1172000000,  19.38
1173000000,  19.13
1174000000,  19.21
1175000000,  19.10
1176000000,  18.98
1177000000,  19.13
1178000000,  19.04
1179000000,  18.83
1180000000,  19.06
1181000000,  18.84
1182000000,  18.86
1183000000,  18.71
1184000000,  18.73
1185000000,  18.59
1186000000,  18.50
1187000000,  18.64
1188000000,  18.59
1189000000,  18.33
1190000000,  18.38
1191000000,  18.37
1192000000,  18.29
1193000000,  18.39
1194000000,  18.28
1195000000,  18.19
1196000000,  17.99
1197000000,  18.16
1198000000,  17.97
1199000000,  17.92
1200000000,  17.93
1201000000,  17.93
1202000000,  17.81
1203000000,  17.78
1204000000,  17.73
1205000000,  17.65
1206000000,  17.54
1207000000,  17.62
1208000000,  17.56
1209000000,  17.50
1210000000,  17.51
1211000000,  17.56
1212000000,  17.49
1213000000,  17.40
1214000000,  17.27
1215000000,  17.39
1216000000,  17.25
1217000000,  17.35
1218000000,  17.25
1219000000,  17.24
1220000000,  17.35
1221000000,  17.40
1222000000,  17.42
1223000000,  17.36
1224000000,  17.28
1225000000,  17.31
1226000000,  17.47
1227000000,  17.52
1228000000,  17.29
1229000000,  17.34
1230000000,  17.31
1231000000,  17.33
1232000000,  17.40
1233000000,  17.20
1234000000,  17.29
1235000000,  17.44
1236000000,  17.46
1237000000,  17.49
1238000000,  17.48
1239000000,  17.36
1240000000,  17.59
1241000000,  17.70
1242000000,  17.73
1243000000,  17.58
1244000000,  17.62
1245000000,  17.70
1246000000,  17.89
1247000000,  18.05
1248000000,  18.02
1249000000,  18.03
1250000000,  18.09
1251000000,  18.04
1252000000,  18.21
1253000000,  18.29
1254000000,  18.16
1255000000,  18.25
1256000000,  18.52
1257000000,  18.52
1258000000,  18.71
1259000000,  18.58
1260000000,  18.72
1261000000,  18.69
1262000000,  18.91
1263000000,  18.92
1264000000,  19.08
1265000000,  19.23
1266000000,  19.16
1267000000,  19.33
1268000000,  19.40
1269000000,  19.45
1270000000,  19.44
1271000000,  19.49
1272000000,  19.69
1273000000,  19.85
1274000000,  19.92
1275000000,  19.88
1276000000,  19.76
1277000000,  20.04
1278000000,  20.21
1279000000,  20.11
1280000000,  20.11
1281000000,  20.01
1282000000,  20.31
1283000000,  20.32
1284000000,  20.29
1285000000,  20.64
1286000000,  20.62
1287000000,  20.62
1288000000,  20.74
1289000000,  20.65
1290000000,  20.63
1291000000,  20.80
1292000000,  20.87
1293000000,  20.65
1294000000,  20.90
1295000000,  20.96
1296000000,  20.92
1297000000,  20.80
1298000000,  21.09
1299000000,  21.00
1300000000,  21.06
1301000000,  20.93
1302000000,  20.86
1303000000,  21.12
1304000000,  20.93
1305000000,  21.02
1306000000,  21.01
1307000000,  21.04
1308000000,  21.10
1309000000,  20.97
1310000000,  20.96
1311000000,  21.04
1312000000,  20.96
1313000000,  21.07
1314000000,  20.93
1315000000,  20.99
1316000000,  20.88
1317000000,  20.79
1318000000,  21.01
1319000000,  20.86
1320000000,  20.93
1321000000,  20.80
1322000000,  20.83
1323000000,  20.79
1324000000,  20.77
1325000000,  20.98
1326000000,  20.66
1327000000,  20.76
1328000000,  20.69
1329000000,  20.74
1330000000,  20.50
1331000000,  20.59
1332000000,  20.46
1333000000,  20.62
1334000000,  20.38
1335000000,  20.47
1336000000,  20.32
1337000000,  20.27
1338000000,  20.33
1339000000,  20.30
1340000000,  20.39
1341000000,  20.20
1342000000,  20.57
1343000000,  20.10
1344000000,  20.03
1345000000,  20.13
1346000000,  20.00
1347000000,  20.06
1348000000,  20.19
1349000000,  20.03
1350000000,  20.06
1351000000,  20.04
1352000000,  20.02
1353000000,  20.11
1354000000,  19.86
1355000000,  20.03
1356000000,  19.83
1357000000,  19.76
1358000000,  19.80
1359000000,  19.74
1360000000,  19.99
1361000000,  19.88
1362000000,  19.74
1363000000,  19.76
1364000000,  19.44
1365000000,  19.76
1366000000,  19.77
1367000000,  19.46
1368000000,  19.59
1369000000,  19.53
1370000000,  19.62
1371000000,  19.42
1372000000,  19.34
1373000000,  19.52
1374000000,  19.65
1375000000,  19.45
1376000000,  19.43
1377000000,  19.39
1378000000,  19.34
1379000000,  19.35
1380000000,  19.41
1381000000,  19.23
1382000000,  19.36
1383000000,  19.29
1384000000,  19.21
1385000000,  19.14
1386000000,  19.29
1387000000,  19.26
1388000000,  19.25
1389000000,  19.37
1390000000,  19.34
1391000000,  19.26
1392000000,  19.40
1393000000,  19.15
1394000000,  19.26
1395000000,  19.21
1396000000,  19.06
1397000000,  19.03
1398000000,  19.07
1399000000,  19.21
1400000000,  19.26
1401000000,  19.12
1402000000,  19.23
1403000000,  19.20
1404000000,  19.27
1405000000,  19.15
1406000000,  19.17
1407000000,  19.06
1408000000,  19.25
1409000000,  19.09
1410000000,  19.24
1411000000,  19.33
1412000000,  19.38
1413000000,  19.31
1414000000,  19.06
1415000000,  19.29
1416000000,  19.08
1417000000,  19.00
1418000000,  19.20
1419000000,  19.33
1420000000,  19.03
1421000000,  18.85
1422000000,  18.84
1423000000,  18.91
1424000000,  18.85
1425000000,  18.81
1426000000,  18.86
1427000000,  18.89
1428000000,  18.85
1429000000,  18.77
1430000000,  18.79
1431000000,  18.80
1432000000,  18.73
1433000000,  18.69
1434000000,  18.60
1435000000,  18.70
1436000000,  18.56
1437000000,  18.85
1438000000,  18.64
1439000000,  18.47
1440000000,  18.21
1441000000,  18.35
1442000000,  18.48
1443000000,  18.36
1444000000,  18.40
1445000000,  18.42
1446000000,  18.28
1447000000,  18.23
1448000000,  18.31
1449000000,  18.26
1450000000,  18.25
1451000000,  18.22
1452000000,  18.07
1453000000,  18.29
1454000000,  18.16
1455000000,  18.29
1456000000,  18.20
1457000000,  18.20
1458000000,  18.26
1459000000,  18.30
1460000000,  18.19
1461000000,  18.02
1462000000,  18.21
1463000000,  18.33
1464000000,  18.02
1465000000,  18.13
1466000000,  18.17
1467000000,  18.08
1468000000,  18.13
1469000000,  18.12
1470000000,  18.29
1471000000,  18.26
1472000000,  18.31
1473000000,  18.38
1474000000,  18.08
1475000000,  18.06
1476000000,  18.12
1477000000,  18.12
1478000000,  18.10
1479000000,  18.15
1480000000,  18.25
1481000000,  18.09
1482000000,  18.08
1483000000,  18.27
1484000000,  18.16
1485000000,  18.20
1486000000,  18.19
1487000000,  18.21
1488000000,  18.30
1489000000,  18.31
1490000000,  18.25
1491000000,  18.34
1492000000,  18.25
1493000000,  18.37
1494000000,  18.34
1495000000,  18.17
1496000000,  18.16
1497000000,  18.15
1498000000,  18.27
1499000000,  18.22
1500000000,  18.45
1501000000,  18.46
1502000000,  18.46
1503000000,  18.46
1504000000,  18.47
1505000000,  18.45
1506000000,  18.50
1507000000,  18.59
1508000000,  18.58
1509000000,  18.66
1510000000,  18.73
1511000000,  18.78
1512000000,  18.92
1513000000,  18.89
1514000000,  18.89
1515000000,  18.87
1516000000,  18.72
1517000000,  18.97
1518000000,  19.05
1519000000,  18.98
1520000000,  19.00
1521000000,  18.96
1522000000,  19.08
1523000000,  19.02
1524000000,  19.05
1525000000,  19.14
1526000000,  19.11
1527000000,  19.29
1528000000,  19.36
1529000000,  19.30
1530000000,  19.20
1531000000,  19.37
1532000000,  19.35
1533000000,  19.34
1534000000,  19.48
1535000000,  19.42
1536000000,  19.52
1537000000,  19.42
1538000000,  19.41
1539000000,  19.36
1540000000,  19.49
1541000000,  19.56
1542000000,  19.39
1543000000,  19.52
1544000000,  19.49
1545000000,  19.53
1546000000,  19.56
1547000000,  19.65
1548000000,  19.72
1549000000,  19.71
1550000000,  19.65
1551000000,  19.64
1552000000,  19.55
1553000000,  19.54
1554000000,  19.75
1555000000,  19.78
1556000000,  19.68
1557000000,  19.68
1558000000,  19.84
1559000000,  19.78
1560000000,  19.85
1561000000,  20.01
1562000000,  20.06
1563000000,  19.98
1564000000,  19.87
1565000000,  19.79
1566000000,  19.91
1567000000,  20.06
1568000000,  20.03
1569000000,  20.02
1570000000,  19.94
1571000000,  20.00
1572000000,  20.15
1573000000,  20.15
1574000000,  20.22
1575000000,  20.35
1576000000,  20.32
1577000000,  20.36
1578000000,  20.38
1579000000,  20.32
1580000000,  20.31
1581000000,  20.40
1582000000,  20.48
1583000000,  20.51
1584000000,  20.56
1585000000,  20.55
1586000000,  20.52
1587000000,  20.68
1588000000,  20.65
1589000000,  20.53
1590000000,  20.64
1591000000,  20.66
1592000000,  20.68
1593000000,  20.82
1594000000,  20.74
1595000000,  20.57
1596000000,  20.79
1597000000,  20.84
1598000000,  20.77
1599000000,  20.82
1600000000,  20.81
1601000000,  20.84
1602000000,  20.92
1603000000,  20.88
1604000000,  20.87
1605000000,  20.90
1606000000,  21.03
1607000000,  21.12
1608000000,  21.18
1609000000,  21.21
1610000000,  21.22
1611000000,  21.31
1612000000,  21.32
1613000000,  21.25
1614000000,  21.31
1615000000,  21.35
1616000000,  21.45
1617000000,  21.53
1618000000,  21.47
1619000000,  21.52
1620000000,  21.65
1621000000,  21.72
1622000000,  21.61
1623000000,  21.58
1624000000,  21.71
1625000000,  21.64
1626000000,  21.77
1627000000,  21.89
1628000000,  21.93
1629000000,  21.90
1630000000,  21.86
1631000000,  21.93
1632000000,  21.96
1633000000,  21.93
1634000000,  21.97
1635000000,  22.10
1636000000,  22.11
1637000000,  22.13
1638000000,  22.05
1639000000,  21.96
1640000000,  22.14
1641000000,  22.23
1642000000,  22.15
1643000000,  22.04
1644000000,  22.16
1645000000,  22.39
1646000000,  22.27
1647000000,  22.12
1648000000,  22.11
1649000000,  22.14
1650000000,  22.01
1651000000,  21.97
1652000000,  22.13
1653000000,  22.14
1654000000,  22.01
1655000000,  22.07
1656000000,  22.06
1657000000,  21.99
1658000000,  21.98
1659000000,  21.93
1660000000,  21.97
1661000000,  22.00
1662000000,  22.11
1663000000,  22.14
1664000000,  22.02
1665000000,  22.05
1666000000,  22.03
1667000000,  22.01
1668000000,  21.96
1669000000,  21.88
1670000000,  22.05
