#RxL_SN4014_calculated_noise_V_chan
# f (Hz),T_e_cal (K)
1191000000,  17.40
1192000000,  17.26
1193000000,  17.20
1194000000,  17.42
1195000000,  17.31
1196000000,  17.17
1197000000,  17.17
1198000000,  17.34
1199000000,  17.10
1200000000,  17.22
1201000000,  17.13
1202000000,  17.23
1203000000,  17.05
1204000000,  17.20
1205000000,  17.30
1206000000,  17.09
1207000000,  17.45
1208000000,  17.23
1209000000,  17.37
1210000000,  17.43
1211000000,  17.50
1212000000,  17.46
1213000000,  17.38
1214000000,  17.38
1215000000,  17.52
1216000000,  17.32
1217000000,  17.55
1218000000,  17.63
1219000000,  17.63
1220000000,  17.78
1221000000,  17.76
1222000000,  17.89
1223000000,  17.89
1224000000,  17.70
1225000000,  17.97
1226000000,  18.00
1227000000,  17.97
1228000000,  18.08
1229000000,  18.22
1230000000,  18.08
1231000000,  18.36
1232000000,  18.34
1233000000,  18.26
1234000000,  18.43
1235000000,  18.38
1236000000,  18.61
1237000000,  18.38
1238000000,  18.46
1239000000,  18.67
1240000000,  18.82
1241000000,  18.68
1242000000,  18.77
1243000000,  18.93
1244000000,  18.67
1245000000,  19.03
1246000000,  18.94
1247000000,  19.10
1248000000,  19.05
1249000000,  19.24
1250000000,  19.17
1251000000,  19.30
1252000000,  19.46
1253000000,  19.42
1254000000,  19.36
1255000000,  19.55
1256000000,  19.53
1257000000,  19.55
1258000000,  19.66
1259000000,  19.54
1260000000,  19.74
1261000000,  19.74
1262000000,  19.57
1263000000,  19.69
1264000000,  19.64
1265000000,  19.72
1266000000,  19.78
1267000000,  19.80
1268000000,  20.06
1269000000,  19.90
1270000000,  19.80
1271000000,  20.06
1272000000,  19.93
1273000000,  20.10
1274000000,  19.96
1275000000,  19.83
1276000000,  19.97
1277000000,  19.92
1278000000,  19.87
1279000000,  19.81
1280000000,  19.75
1281000000,  20.01
1282000000,  19.88
1283000000,  19.68
1284000000,  19.76
1285000000,  19.74
1286000000,  19.83
1287000000,  19.87
1288000000,  19.77
1289000000,  19.47
1290000000,  19.48
1291000000,  19.52
1292000000,  19.60
1293000000,  19.45
1294000000,  19.27
1295000000,  19.40
1296000000,  19.09
1297000000,  19.32
1298000000,  19.36
1299000000,  18.90
1300000000,  19.25
1301000000,  19.00
1302000000,  19.10
1303000000,  18.87
1304000000,  18.92
1305000000,  18.75
1306000000,  18.74
1307000000,  18.74
1308000000,  18.67
1309000000,  18.78
1310000000,  18.80
1311000000,  18.59
1312000000,  18.74
1313000000,  18.56
1314000000,  18.38
1315000000,  18.32
1316000000,  18.38
1317000000,  18.30
1318000000,  18.24
1319000000,  18.15
1320000000,  18.20
1321000000,  18.11
1322000000,  18.19
1323000000,  18.15
1324000000,  18.06
1325000000,  18.05
1326000000,  18.05
1327000000,  18.03
1328000000,  18.00
1329000000,  18.25
1330000000,  17.93
1331000000,  18.02
1332000000,  18.08
1333000000,  18.01
1334000000,  18.03
1335000000,  17.98
1336000000,  18.10
1337000000,  17.88
1338000000,  17.75
1339000000,  17.84
1340000000,  18.01
1341000000,  17.87
1342000000,  17.99
1343000000,  18.01
1344000000,  17.87
1345000000,  18.17
1346000000,  18.00
1347000000,  18.05
1348000000,  18.40
1349000000,  18.11
1350000000,  18.11
1351000000,  18.12
1352000000,  18.35
1353000000,  18.21
1354000000,  18.36
1355000000,  18.27
1356000000,  18.44
1357000000,  18.55
1358000000,  18.68
1359000000,  18.51
1360000000,  18.47
1361000000,  18.55
1362000000,  18.81
1363000000,  18.74
1364000000,  18.83
1365000000,  18.98
1366000000,  18.85
1367000000,  18.81
1368000000,  19.15
1369000000,  19.03
1370000000,  19.18
1371000000,  19.07
1372000000,  19.24
1373000000,  19.11
1374000000,  19.18
1375000000,  19.41
1376000000,  19.27
1377000000,  19.40
1378000000,  19.48
1379000000,  19.35
1380000000,  19.45
1381000000,  19.48
1382000000,  19.60
1383000000,  19.46
1384000000,  19.68
1385000000,  19.43
1386000000,  19.67
1387000000,  19.53
1388000000,  19.82
1389000000,  19.65
1390000000,  19.84
1391000000,  19.65
1392000000,  19.54
1393000000,  19.71
1394000000,  19.58
1395000000,  19.76
1396000000,  19.60
1397000000,  19.65
1398000000,  19.68
1399000000,  19.70
1400000000,  19.62
1401000000,  19.78
1402000000,  19.77
1403000000,  19.75
1404000000,  19.73
1405000000,  19.63
1406000000,  19.90
1407000000,  19.99
1408000000,  20.14
1409000000,  20.09
1410000000,  19.85
1411000000,  20.20
1412000000,  20.30
1413000000,  20.04
1414000000,  19.95
1415000000,  19.85
1416000000,  20.07
1417000000,  19.72
1418000000,  19.64
1419000000,  19.70
1420000000,  19.67
1421000000,  19.49
1422000000,  19.39
1423000000,  19.35
1424000000,  19.42
1425000000,  19.32
1426000000,  19.09
1427000000,  18.99
1428000000,  19.00
1429000000,  18.72
1430000000,  18.94
1431000000,  18.65
1432000000,  18.61
1433000000,  18.37
1434000000,  18.35
1435000000,  18.25
1436000000,  18.18
1437000000,  17.92
1438000000,  17.96
1439000000,  17.86
1440000000,  17.76
1441000000,  17.70
1442000000,  17.57
1443000000,  17.51
1444000000,  17.40
1445000000,  17.42
1446000000,  16.96
1447000000,  17.22
1448000000,  17.16
1449000000,  17.02
1450000000,  16.84
1451000000,  16.94
1452000000,  16.74
1453000000,  16.82
1454000000,  16.78
1455000000,  16.68
1456000000,  16.56
1457000000,  16.53
1458000000,  16.50
1459000000,  16.42
1460000000,  16.37
1461000000,  16.39
1462000000,  16.32
1463000000,  16.25
1464000000,  16.26
1465000000,  16.39
1466000000,  16.14
1467000000,  16.09
1468000000,  16.07
1469000000,  16.05
1470000000,  16.08
1471000000,  15.99
1472000000,  16.04
1473000000,  15.81
1474000000,  15.97
1475000000,  15.76
1476000000,  15.87
1477000000,  15.78
1478000000,  15.70
1479000000,  15.76
1480000000,  15.66
1481000000,  15.57
1482000000,  15.74
1483000000,  15.83
1484000000,  15.71
1485000000,  15.60
1486000000,  15.83
1487000000,  15.58
1488000000,  15.67
1489000000,  15.70
1490000000,  15.60
1491000000,  15.68
1492000000,  15.72
1493000000,  15.75
1494000000,  15.88
1495000000,  15.90
1496000000,  15.74
1497000000,  15.75
1498000000,  15.96
1499000000,  15.94
1500000000,  15.86
1501000000,  15.82
1502000000,  15.83
1503000000,  15.82
1504000000,  16.04
1505000000,  15.77
1506000000,  16.03
1507000000,  16.03
1508000000,  15.86
1509000000,  16.07
1510000000,  15.97
1511000000,  16.01
1512000000,  15.87
1513000000,  16.27
1514000000,  16.17
1515000000,  16.24
1516000000,  16.21
1517000000,  16.17
1518000000,  16.07
1519000000,  16.48
1520000000,  16.35
1521000000,  16.21
1522000000,  16.40
1523000000,  16.30
1524000000,  16.59
1525000000,  16.57
1526000000,  16.42
1527000000,  16.46
1528000000,  16.64
1529000000,  16.74
1530000000,  16.75
1531000000,  16.92
1532000000,  16.92
1533000000,  16.96
1534000000,  16.99
1535000000,  17.17
1536000000,  17.20
1537000000,  17.11
1538000000,  17.24
1539000000,  17.33
1540000000,  17.40
1541000000,  17.38
1542000000,  17.41
1543000000,  17.53
1544000000,  17.59
1545000000,  17.58
1546000000,  17.50
1547000000,  17.67
1548000000,  17.72
1549000000,  17.97
1550000000,  17.83
1551000000,  17.70
1552000000,  17.79
1553000000,  18.09
1554000000,  18.07
1555000000,  18.05
1556000000,  18.08
1557000000,  18.14
1558000000,  17.94
1559000000,  18.09
1560000000,  18.21
1561000000,  18.15
1562000000,  18.35
1563000000,  18.43
1564000000,  18.36
1565000000,  18.36
1566000000,  18.51
1567000000,  18.56
1568000000,  18.46
1569000000,  18.75
1570000000,  18.58
1571000000,  18.65
1572000000,  18.55
1573000000,  18.50
1574000000,  18.71
1575000000,  18.65
1576000000,  18.72
1577000000,  18.84
1578000000,  18.69
1579000000,  18.77
1580000000,  18.90
1581000000,  18.78
1582000000,  18.86
1583000000,  18.92
1584000000,  18.99
1585000000,  18.86
1586000000,  18.88
1587000000,  18.93
1588000000,  18.83
1589000000,  19.14
1590000000,  19.14
1591000000,  19.14
1592000000,  18.95
1593000000,  18.88
1594000000,  19.02
1595000000,  19.05
1596000000,  19.03
1597000000,  19.01
1598000000,  18.98
1599000000,  18.86
1600000000,  19.11
1601000000,  19.17
1602000000,  19.09
1603000000,  19.10
1604000000,  19.10
1605000000,  18.96
1606000000,  19.10
1607000000,  18.92
1608000000,  18.92
1609000000,  18.78
1610000000,  18.87
1611000000,  18.92
1612000000,  18.83
1613000000,  18.72
1614000000,  19.01
1615000000,  18.97
1616000000,  18.96
1617000000,  18.99
1618000000,  18.94
1619000000,  19.11
1620000000,  18.93
1621000000,  19.09
1622000000,  19.20
1623000000,  19.12
1624000000,  19.17
1625000000,  19.22
1626000000,  19.17
1627000000,  19.20
1628000000,  19.27
1629000000,  19.20
1630000000,  19.08
1631000000,  19.28
1632000000,  19.36
1633000000,  19.31
1634000000,  19.36
1635000000,  19.34
1636000000,  19.30
1637000000,  19.28
1638000000,  19.44
1639000000,  19.25
1640000000,  19.08
1641000000,  19.18
1642000000,  19.16
1643000000,  18.91
1644000000,  18.88
1645000000,  18.99
1646000000,  18.87
1647000000,  18.91
1648000000,  18.77
1649000000,  18.60
1650000000,  18.68
1651000000,  18.41
1652000000,  18.46
1653000000,  18.42
1654000000,  18.16
1655000000,  18.29
1656000000,  18.30
1657000000,  18.29
1658000000,  18.13
1659000000,  18.10
1660000000,  18.11
1661000000,  18.15
1662000000,  18.01
1663000000,  17.96
1664000000,  17.82
1665000000,  17.73
1666000000,  17.74
1667000000,  17.82
1668000000,  17.55
1669000000,  17.74
1670000000,  17.70
