% f (Hz),G_rec (dB),T_e_rec (K)
1407000000,  57.28,   9.86
1408000000,  57.29,  10.00
1409000000,  57.28,  10.20
1410000000,  57.28,  10.41
1411000000,  57.28,  10.59
1412000000,  57.29,  10.68
1413000000,  57.27,  11.03
1414000000,  57.27,  11.09
1415000000,  57.27,  11.32
1416000000,  57.26,  11.53
1417000000,  57.25,  11.60
1418000000,  57.25,  11.77
1419000000,  57.25,  11.59
1420000000,  57.25,  11.61
1421000000,  57.26,  11.49
1422000000,  57.25,  11.40
1423000000,  57.26,  11.21
1424000000,  57.27,  11.02
1425000000,  57.28,  10.64
1426000000,  57.29,  10.51
1427000000,  57.29,  10.30
1428000000,  57.29,  10.00
1429000000,  57.29,   9.88
1430000000,  57.30,   9.60
1431000000,  57.30,   9.50
1432000000,  57.29,   9.30
1433000000,  57.29,   9.32
1434000000,  57.29,   9.18
1435000000,  57.29,   9.03
1436000000,  57.28,   9.02
1437000000,  57.28,   8.95
1438000000,  57.28,   8.94
1439000000,  57.28,   8.98
1440000000,  57.28,   8.97
1441000000,  57.28,   9.04
1442000000,  57.28,   9.07
1443000000,  57.26,   9.05
1444000000,  57.27,   9.10
1445000000,  57.26,   9.10
1446000000,  57.26,   9.27
1447000000,  57.25,   9.25
1448000000,  57.25,   9.20
1449000000,  57.25,   9.20
1450000000,  57.24,   9.32
1451000000,  57.24,   9.29
1452000000,  57.24,   9.44
1453000000,  57.22,   9.43
1454000000,  57.23,   9.46
1455000000,  57.22,   9.38
1456000000,  57.22,   9.23
1457000000,  57.22,   9.25
1458000000,  57.20,   9.22
1459000000,  57.20,   9.17
1460000000,  57.20,   9.18
1461000000,  57.20,   9.13
1462000000,  57.19,   9.18
1463000000,  57.19,   9.13
1464000000,  57.17,   9.07
1465000000,  57.18,   9.09
1466000000,  57.17,   9.05
1467000000,  57.16,   9.05
1468000000,  57.17,   9.05
1469000000,  57.16,   9.05
1470000000,  57.15,   9.08
1471000000,  57.14,   9.01
1472000000,  57.14,   9.01
1473000000,  57.14,   9.02
1474000000,  57.13,   9.07
1475000000,  57.12,   9.14
1476000000,  57.11,   8.96
1477000000,  57.11,   8.95
1478000000,  57.09,   8.86
1479000000,  57.09,   8.96
1480000000,  57.09,   9.05
1481000000,  57.09,   9.02
1482000000,  57.09,   9.02
1483000000,  57.09,   9.04
1484000000,  57.07,   9.02
1485000000,  57.07,   9.02
1486000000,  57.07,   8.96
1487000000,  57.06,   9.10
1488000000,  57.07,   9.09
1489000000,  57.05,   9.05
1490000000,  57.04,   9.11
1491000000,  57.04,   9.11
1492000000,  57.03,   9.12
1493000000,  57.03,   9.13
1494000000,  57.02,   9.11
1495000000,  57.01,   9.21
1496000000,  57.01,   9.23
1497000000,  56.99,   9.16
1498000000,  56.99,   9.24
1499000000,  56.99,   9.17
1500000000,  56.97,   9.14
1501000000,  56.97,   9.06
1502000000,  56.98,   9.10
1503000000,  56.97,   9.20
1504000000,  56.97,   9.06
1505000000,  56.97,   9.05
1506000000,  56.97,   9.13
1507000000,  56.98,   9.17
1508000000,  56.99,   9.15
1509000000,  56.97,   9.11
1510000000,  56.98,   9.11
1511000000,  56.99,   9.14
1512000000,  57.00,   9.11
1513000000,  56.99,   9.05
1514000000,  56.99,   9.05
1515000000,  56.99,   9.00
1516000000,  56.99,   9.10
1517000000,  57.00,   9.04
1518000000,  56.99,   9.10
1519000000,  56.99,   9.03
1520000000,  57.00,   8.90
1521000000,  56.99,   9.05
1522000000,  57.00,   9.11
1523000000,  57.00,   9.05
1524000000,  57.01,   9.10
1525000000,  57.01,   9.08
1526000000,  57.01,   9.06
1527000000,  57.02,   9.02
1528000000,  57.01,   9.04
1529000000,  57.02,   9.04
1530000000,  57.02,   8.90
1531000000,  57.02,   8.93
1532000000,  57.03,   8.92
1533000000,  57.02,   8.78
1534000000,  57.02,   8.89
1535000000,  57.03,   8.87
1536000000,  57.02,   8.93
1537000000,  57.03,   8.85
1538000000,  57.03,   8.74
1539000000,  57.03,   8.80
1540000000,  57.03,   8.82
1541000000,  57.04,   8.73
1542000000,  57.05,   8.71
1543000000,  57.04,   8.61
1544000000,  57.04,   8.57
1545000000,  57.04,   8.58
1546000000,  57.05,   8.51
1547000000,  57.05,   8.39
1548000000,  57.05,   8.45
1549000000,  57.05,   8.41
1550000000,  57.06,   8.40
1551000000,  57.05,   8.41
1552000000,  57.05,   8.44
1553000000,  57.06,   8.31
1554000000,  57.05,   8.21
1555000000,  57.06,   8.32
1556000000,  57.05,   8.32
1557000000,  57.05,   8.29
1558000000,  57.06,   8.35
1559000000,  57.05,   8.34
1560000000,  57.06,   8.32
1561000000,  57.05,   8.33
1562000000,  57.05,   8.40
1563000000,  57.05,   8.28
1564000000,  57.04,   8.26
1565000000,  57.04,   8.31
1566000000,  57.04,   8.31
1567000000,  57.02,   8.31
1568000000,  57.03,   8.29
1569000000,  57.05,   8.19
1570000000,  57.03,   8.26
1571000000,  57.02,   8.26
1572000000,  57.03,   8.25
1573000000,  57.03,   8.17
1574000000,  57.02,   8.17
1575000000,  57.01,   8.22
1576000000,  57.02,   8.17
1577000000,  57.01,   8.08
1578000000,  57.00,   8.16
1579000000,  57.00,   8.25
1580000000,  57.00,   8.24
1581000000,  56.99,   8.24
1582000000,  56.99,   8.18
1583000000,  56.97,   8.18
1584000000,  56.98,   8.24
1585000000,  56.97,   8.24
1586000000,  56.97,   8.34
1587000000,  56.97,   8.43
1588000000,  56.96,   8.37
1589000000,  56.95,   8.33
1590000000,  56.94,   8.34
1591000000,  56.93,   8.42
1592000000,  56.92,   8.44
1593000000,  56.91,   8.36
1594000000,  56.90,   8.41
1595000000,  56.90,   8.41
1596000000,  56.89,   8.37
1597000000,  56.88,   8.44
1598000000,  56.86,   8.41
1599000000,  56.85,   8.44
1600000000,  56.86,   8.46
1601000000,  56.84,   8.36
1602000000,  56.82,   8.39
1603000000,  56.82,   8.44
1604000000,  56.81,   8.48
1605000000,  56.80,   8.45
1606000000,  56.78,   8.49
1607000000,  56.77,   8.55
1608000000,  56.77,   8.68
1609000000,  56.76,   8.67
1610000000,  56.74,   8.48
1611000000,  56.74,   8.49
1612000000,  56.73,   8.61
1613000000,  56.71,   8.60
1614000000,  56.71,   8.49
1615000000,  56.70,   8.50
1616000000,  56.68,   8.50
1617000000,  56.67,   8.54
1618000000,  56.67,   8.56
1619000000,  56.66,   8.61
1620000000,  56.65,   8.65
1621000000,  56.63,   8.58
1622000000,  56.63,   8.56
1623000000,  56.62,   8.53
1624000000,  56.61,   8.55
1625000000,  56.61,   8.58
1626000000,  56.60,   8.66
1627000000,  56.59,   8.58
1628000000,  56.59,   8.46
1629000000,  56.57,   8.52
1630000000,  56.57,   8.51
1631000000,  56.57,   8.62
1632000000,  56.55,   8.62
1633000000,  56.56,   8.52
1634000000,  56.54,   8.59
1635000000,  56.53,   8.60
1636000000,  56.53,   8.60
1637000000,  56.53,   8.51
1638000000,  56.52,   8.47
1639000000,  56.51,   8.51
1640000000,  56.51,   8.54
1641000000,  56.51,   8.50
1642000000,  56.49,   8.40
1643000000,  56.49,   8.29
1644000000,  56.48,   8.24
1645000000,  56.47,   8.37
1646000000,  56.48,   8.31
1647000000,  56.48,   8.26
1648000000,  56.46,   8.18
1649000000,  56.47,   8.16
1650000000,  56.47,   8.26
1651000000,  56.47,   8.26
1652000000,  56.47,   8.22
1653000000,  56.46,   8.18
1654000000,  56.47,   8.15
1655000000,  56.47,   8.09
1656000000,  56.46,   8.14
1657000000,  56.46,   8.14
1658000000,  56.46,   8.12
1659000000,  56.46,   8.14
1660000000,  56.46,   8.11
1661000000,  56.46,   8.09
1662000000,  56.47,   8.12
1663000000,  56.48,   8.09
1664000000,  56.47,   8.09
1665000000,  56.48,   8.21
1666000000,  56.48,   8.27
1667000000,  56.48,   8.27
1668000000,  56.50,   8.28
1669000000,  56.49,   8.22
1670000000,  56.49,   8.15
