% f (Hz),G_rec (dB),T_e_rec (K)
1081000000,  54.62,   9.44
1082000000,  54.62,   9.44
1083000000,  54.63,   9.51
1084000000,  54.63,   9.59
1085000000,  54.62,   9.53
1086000000,  54.62,   9.53
1087000000,  54.61,   9.65
1088000000,  54.63,   9.52
1089000000,  54.63,   9.56
1090000000,  54.63,   9.66
1091000000,  54.63,   9.56
1092000000,  54.64,   9.57
1093000000,  54.63,   9.80
1094000000,  54.64,   9.64
1095000000,  54.64,   9.57
1096000000,  54.65,   9.67
1097000000,  54.66,   9.65
1098000000,  54.66,   9.79
1099000000,  54.66,   9.75
1100000000,  54.67,   9.79
1101000000,  54.67,   9.57
1102000000,  54.68,   9.59
1103000000,  54.68,   9.70
1104000000,  54.71,   9.65
1105000000,  54.69,   9.68
1106000000,  54.71,   9.71
1107000000,  54.71,   9.75
1108000000,  54.73,   9.77
1109000000,  54.74,   9.87
1110000000,  54.76,   9.79
1111000000,  54.77,   9.74
1112000000,  54.78,   9.67
1113000000,  54.79,   9.85
1114000000,  54.79,   9.81
1115000000,  54.81,   9.71
1116000000,  54.84,   9.78
1117000000,  54.85,   9.73
1118000000,  54.86,   9.63
1119000000,  54.88,   9.69
1120000000,  54.90,   9.68
1121000000,  54.91,   9.78
1122000000,  54.92,   9.77
1123000000,  54.94,   9.79
1124000000,  54.94,   9.81
1125000000,  54.97,   9.59
1126000000,  54.98,   9.63
1127000000,  54.99,   9.87
1128000000,  55.02,   9.76
1129000000,  55.03,   9.72
1130000000,  55.04,   9.96
1131000000,  55.06,   9.97
1132000000,  55.07,  10.03
1133000000,  55.08,   9.94
1134000000,  55.09,   9.72
1135000000,  55.11,   9.76
1136000000,  55.12,   9.78
1137000000,  55.13,   9.70
1138000000,  55.14,   9.85
1139000000,  55.14,   9.75
1140000000,  55.15,   9.82
1141000000,  55.16,   9.70
1142000000,  55.16,   9.71
1143000000,  55.18,   9.70
1144000000,  55.19,   9.72
1145000000,  55.20,   9.78
1146000000,  55.20,   9.69
1147000000,  55.20,   9.64
1148000000,  55.21,   9.83
1149000000,  55.21,   9.67
1150000000,  55.22,   9.65
1151000000,  55.22,   9.65
1152000000,  55.22,   9.56
1153000000,  55.22,   9.59
1154000000,  55.24,   9.60
1155000000,  55.23,   9.55
1156000000,  55.23,   9.60
1157000000,  55.23,   9.59
1158000000,  55.24,   9.56
1159000000,  55.23,   9.60
1160000000,  55.23,   9.65
1161000000,  55.23,   9.51
1162000000,  55.23,   9.62
1163000000,  55.24,   9.53
1164000000,  55.23,   9.50
1165000000,  55.23,   9.52
1166000000,  55.22,   9.65
1167000000,  55.23,   9.73
1168000000,  55.22,   9.60
1169000000,  55.21,   9.53
1170000000,  55.21,   9.51
1171000000,  55.21,   9.51
1172000000,  55.21,   9.60
1173000000,  55.21,   9.62
1174000000,  55.20,   9.37
1175000000,  55.20,   9.61
1176000000,  55.19,   9.61
1177000000,  55.19,   9.59
1178000000,  55.19,   9.49
1179000000,  55.18,   9.46
1180000000,  55.17,   9.63
1181000000,  55.17,   9.70
1182000000,  55.17,   9.58
1183000000,  55.17,   9.60
1184000000,  55.16,   9.59
1185000000,  55.15,   9.66
1186000000,  55.16,   9.48
1187000000,  55.13,   9.51
1188000000,  55.13,   9.46
1189000000,  55.14,   9.68
1190000000,  55.13,   9.61
1191000000,  55.13,   9.58
1192000000,  55.13,   9.52
1193000000,  55.11,   9.56
1194000000,  55.11,   9.60
1195000000,  55.11,   9.64
1196000000,  55.11,   9.68
1197000000,  55.10,   9.70
1198000000,  55.10,   9.67
1199000000,  55.10,   9.63
1200000000,  55.09,   9.56
1201000000,  55.10,   9.67
1202000000,  55.09,   9.62
1203000000,  55.10,   9.54
1204000000,  55.09,   9.57
1205000000,  55.10,   9.66
1206000000,  55.10,   9.53
1207000000,  55.10,   9.55
1208000000,  55.09,   9.66
1209000000,  55.10,   9.72
1210000000,  55.10,   9.88
1211000000,  55.11,   9.70
1212000000,  55.12,   9.65
1213000000,  55.11,   9.75
1214000000,  55.12,   9.62
1215000000,  55.12,   9.54
1216000000,  55.13,   9.82
1217000000,  55.13,   9.57
1218000000,  55.14,   9.62
1219000000,  55.16,   9.76
1220000000,  55.17,   9.63
1221000000,  55.17,   9.74
1222000000,  55.19,   9.84
1223000000,  55.19,   9.70
1224000000,  55.19,   9.63
1225000000,  55.21,   9.74
1226000000,  55.23,   9.66
1227000000,  55.23,   9.83
1228000000,  55.23,   9.81
1229000000,  55.24,   9.73
1230000000,  55.27,   9.81
1231000000,  55.27,   9.75
1232000000,  55.28,   9.92
1233000000,  55.30,   9.89
1234000000,  55.31,   9.86
1235000000,  55.32,   9.70
1236000000,  55.33,   9.78
1237000000,  55.34,   9.97
1238000000,  55.35,   9.86
1239000000,  55.37,   9.87
1240000000,  55.38,   9.88
1241000000,  55.40,   9.69
1242000000,  55.41,   9.86
1243000000,  55.42,   9.98
1244000000,  55.43,  10.11
1245000000,  55.44,   9.81
1246000000,  55.46,   9.73
1247000000,  55.47,   9.72
1248000000,  55.49,   9.91
1249000000,  55.51,   9.84
1250000000,  55.50,   9.78
1251000000,  55.52,  10.08
1252000000,  55.52,   9.83
1253000000,  55.54,   9.85
1254000000,  55.55,   9.93
1255000000,  55.56,   9.94
1256000000,  55.58,   9.79
1257000000,  55.58,   9.92
1258000000,  55.59,   9.86
1259000000,  55.60,   9.76
1260000000,  55.61,   9.63
1261000000,  55.62,   9.60
1262000000,  55.62,   9.86
1263000000,  55.64,   9.69
1264000000,  55.64,   9.68
1265000000,  55.66,   9.75
1266000000,  55.67,   9.68
1267000000,  55.67,   9.65
1268000000,  55.68,   9.69
1269000000,  55.68,   9.67
1270000000,  55.68,   9.66
1271000000,  55.69,   9.56
1272000000,  55.69,   9.54
1273000000,  55.69,   9.68
1274000000,  55.70,   9.70
1275000000,  55.71,   9.57
1276000000,  55.71,   9.54
1277000000,  55.70,   9.54
1278000000,  55.71,   9.63
1279000000,  55.71,   9.63
1280000000,  55.70,   9.58
1281000000,  55.71,   9.56
1282000000,  55.71,   9.34
1283000000,  55.70,   9.53
1284000000,  55.70,   9.36
1285000000,  55.70,   9.36
1286000000,  55.69,   9.52
1287000000,  55.70,   9.50
1288000000,  55.70,   9.54
1289000000,  55.69,   9.42
1290000000,  55.68,   9.31
1291000000,  55.69,   9.50
1292000000,  55.67,   9.29
1293000000,  55.65,   9.33
1294000000,  55.67,   9.26
1295000000,  55.66,   9.21
1296000000,  55.64,   9.28
1297000000,  55.64,   9.20
1298000000,  55.63,   9.13
1299000000,  55.63,   9.12
1300000000,  55.63,   9.31
1301000000,  55.62,   9.20
1302000000,  55.61,   9.15
1303000000,  55.61,   8.96
1304000000,  55.60,   9.19
1305000000,  55.60,   9.05
1306000000,  55.57,   9.14
1307000000,  55.58,   9.10
1308000000,  55.57,   9.06
1309000000,  55.55,   8.97
1310000000,  55.56,   9.14
1311000000,  55.53,   9.09
1312000000,  55.53,   8.87
1313000000,  55.52,   9.04
1314000000,  55.51,   9.07
1315000000,  55.50,   9.18
1316000000,  55.50,   9.16
1317000000,  55.49,   8.98
1318000000,  55.48,   9.11
1319000000,  55.48,   9.04
1320000000,  55.47,   9.10
1321000000,  55.46,   9.14
1322000000,  55.44,   9.17
1323000000,  55.45,   9.05
1324000000,  55.44,   9.17
1325000000,  55.42,   9.00
1326000000,  55.42,   9.27
1327000000,  55.41,   9.12
1328000000,  55.41,   9.20
1329000000,  55.40,   9.14
1330000000,  55.39,   9.14
1331000000,  55.39,   9.32
1332000000,  55.38,   9.30
1333000000,  55.38,   9.33
1334000000,  55.38,   9.39
1335000000,  55.37,   9.38
1336000000,  55.36,   9.26
1337000000,  55.36,   9.51
1338000000,  55.36,   9.30
1339000000,  55.36,   9.42
1340000000,  55.35,   9.39
1341000000,  55.36,   9.40
1342000000,  55.36,   9.41
1343000000,  55.35,   9.38
1344000000,  55.35,   9.47
1345000000,  55.36,   9.68
1346000000,  55.36,   9.66
1347000000,  55.36,   9.70
1348000000,  55.34,   9.71
1349000000,  55.35,   9.63
1350000000,  55.35,   9.68
1351000000,  55.35,   9.87
1352000000,  55.35,   9.76
1353000000,  55.35,   9.76
1354000000,  55.35,   9.79
1355000000,  55.34,   9.78
1356000000,  55.34,   9.81
1357000000,  55.36,   9.78
1358000000,  55.35,   9.62
1359000000,  55.35,   9.65
1360000000,  55.36,   9.82
1361000000,  55.37,   9.76
1362000000,  55.36,   9.92
1363000000,  55.37,   9.85
1364000000,  55.37,   9.77
1365000000,  55.38,   9.92
1366000000,  55.39,   9.70
1367000000,  55.39,   9.84
1368000000,  55.40,   9.89
1369000000,  55.39,   9.82
1370000000,  55.40,   9.85
1371000000,  55.40,   9.76
1372000000,  55.41,   9.80
1373000000,  55.41,   9.83
1374000000,  55.42,   9.73
1375000000,  55.42,   9.94
1376000000,  55.42,   9.82
1377000000,  55.43,   9.88
1378000000,  55.42,   9.85
1379000000,  55.42,   9.88
1380000000,  55.42,  10.00
1381000000,  55.43,   9.96
1382000000,  55.43,   9.98
1383000000,  55.43,   9.82
1384000000,  55.42,  10.09
1385000000,  55.44,  10.06
1386000000,  55.43,  10.20
1387000000,  55.42,  10.10
1388000000,  55.43,  10.25
1389000000,  55.44,  10.23
1390000000,  55.43,  10.33
1391000000,  55.44,  10.28
1392000000,  55.44,  10.20
1393000000,  55.44,  10.32
1394000000,  55.44,  10.41
1395000000,  55.44,  10.72
1396000000,  55.44,  10.59
1397000000,  55.43,  10.66
1398000000,  55.43,  10.88
1399000000,  55.43,  10.99
1400000000,  55.43,  11.02
1401000000,  55.43,  11.25
1402000000,  55.42,  11.35
1403000000,  55.41,  11.68
1404000000,  55.41,  11.68
1405000000,  55.40,  11.87
1406000000,  55.38,  12.37
1407000000,  55.38,  12.54
1408000000,  55.38,  12.88
1409000000,  55.37,  13.24
1410000000,  55.35,  13.57
1411000000,  55.35,  13.83
1412000000,  55.36,  14.06
1413000000,  55.34,  14.06
1414000000,  55.36,  14.12
1415000000,  55.37,  14.01
1416000000,  55.37,  13.84
1417000000,  55.37,  13.68
1418000000,  55.38,  13.57
1419000000,  55.39,  13.05
1420000000,  55.40,  12.84
1421000000,  55.40,  12.42
1422000000,  55.40,  12.43
1423000000,  55.41,  12.28
1424000000,  55.41,  12.16
1425000000,  55.41,  12.01
1426000000,  55.41,  11.88
1427000000,  55.41,  11.64
1428000000,  55.40,  11.64
1429000000,  55.40,  11.56
1430000000,  55.41,  11.49
1431000000,  55.41,  11.48
1432000000,  55.40,  11.44
1433000000,  55.39,  11.44
1434000000,  55.40,  11.40
1435000000,  55.39,  11.43
1436000000,  55.38,  11.40
1437000000,  55.38,  11.45
1438000000,  55.38,  11.53
1439000000,  55.38,  11.58
1440000000,  55.37,  11.71
1441000000,  55.38,  11.79
1442000000,  55.38,  11.78
1443000000,  55.37,  11.78
1444000000,  55.38,  11.89
1445000000,  55.38,  11.78
1446000000,  55.38,  11.83
1447000000,  55.38,  11.79
1448000000,  55.38,  11.62
1449000000,  55.40,  11.53
1450000000,  55.39,  11.72
1451000000,  55.39,  11.62
1452000000,  55.40,  11.59
1453000000,  55.39,  11.59
1454000000,  55.40,  11.41
1455000000,  55.40,  11.28
1456000000,  55.40,  11.15
1457000000,  55.41,  11.22
1458000000,  55.40,  11.14
1459000000,  55.40,  11.03
1460000000,  55.41,  11.00
1461000000,  55.42,  10.99
1462000000,  55.42,  10.89
1463000000,  55.42,  10.85
1464000000,  55.41,  10.80
1465000000,  55.42,  10.89
1466000000,  55.42,  10.85
1467000000,  55.43,  10.91
1468000000,  55.43,  10.84
1469000000,  55.43,  10.84
1470000000,  55.43,  10.94
1471000000,  55.43,  10.82
1472000000,  55.43,  10.73
1473000000,  55.44,  10.74
1474000000,  55.44,  10.94
1475000000,  55.43,  10.79
1476000000,  55.43,  10.85
1477000000,  55.45,  10.96
1478000000,  55.43,  10.90
1479000000,  55.44,  10.90
1480000000,  55.45,  10.82
1481000000,  55.46,  10.86
1482000000,  55.47,  10.94
1483000000,  55.47,  10.97
1484000000,  55.46,  10.89
1485000000,  55.47,  10.76
1486000000,  55.48,  10.73
1487000000,  55.48,  10.76
1488000000,  55.50,  10.76
1489000000,  55.48,  10.88
1490000000,  55.49,  10.82
1491000000,  55.50,  10.80
1492000000,  55.50,  10.82
1493000000,  55.51,  10.66
1494000000,  55.51,  10.75
1495000000,  55.52,  10.77
1496000000,  55.52,  10.72
1497000000,  55.52,  10.76
1498000000,  55.53,  10.70
1499000000,  55.54,  10.71
1500000000,  55.53,  10.69
1501000000,  55.53,  10.58
1502000000,  55.55,  10.55
1503000000,  55.54,  10.56
1504000000,  55.54,  10.59
1505000000,  55.55,  10.55
1506000000,  55.55,  10.59
1507000000,  55.56,  10.57
1508000000,  55.56,  10.72
1509000000,  55.55,  10.59
1510000000,  55.56,  10.57
1511000000,  55.56,  10.51
1512000000,  55.57,  10.55
1513000000,  55.57,  10.49
1514000000,  55.57,  10.55
1515000000,  55.57,  10.43
1516000000,  55.57,  10.41
1517000000,  55.58,  10.31
1518000000,  55.58,  10.33
1519000000,  55.58,  10.45
1520000000,  55.59,  10.43
1521000000,  55.59,  10.49
1522000000,  55.59,  10.47
1523000000,  55.60,  10.48
1524000000,  55.60,  10.36
1525000000,  55.60,  10.31
1526000000,  55.59,  10.47
1527000000,  55.60,  10.60
1528000000,  55.60,  10.47
1529000000,  55.60,  10.39
1530000000,  55.59,  10.31
1531000000,  55.60,  10.24
1532000000,  55.59,  10.31
1533000000,  55.58,  10.32
1534000000,  55.58,  10.33
1535000000,  55.58,  10.32
1536000000,  55.58,  10.27
1537000000,  55.57,  10.22
1538000000,  55.57,  10.13
1539000000,  55.56,  10.14
1540000000,  55.56,  10.09
1541000000,  55.56,  10.14
1542000000,  55.57,  10.18
1543000000,  55.56,  10.04
1544000000,  55.55,  10.00
1545000000,  55.54,  10.08
1546000000,  55.55,  10.07
1547000000,  55.54,   9.99
1548000000,  55.53,   9.95
1549000000,  55.53,   9.92
1550000000,  55.54,   9.90
1551000000,  55.52,   9.87
1552000000,  55.51,   9.91
1553000000,  55.51,  10.07
1554000000,  55.51,  10.07
1555000000,  55.51,   9.98
1556000000,  55.50,   9.93
1557000000,  55.50,   9.94
1558000000,  55.50,   9.93
1559000000,  55.49,   9.95
1560000000,  55.49,   9.95
1561000000,  55.48,   9.94
1562000000,  55.47,  10.00
1563000000,  55.47,   9.96
1564000000,  55.46,   9.92
1565000000,  55.46,   9.89
1566000000,  55.45,   9.86
1567000000,  55.43,   9.87
1568000000,  55.43,   9.88
1569000000,  55.44,   9.87
1570000000,  55.42,   9.91
1571000000,  55.41,   9.98
1572000000,  55.41,   9.91
1573000000,  55.41,   9.89
1574000000,  55.40,   9.93
1575000000,  55.39,   9.97
1576000000,  55.40,   9.99
1577000000,  55.38,  10.02
1578000000,  55.38,   9.97
1579000000,  55.38,   9.98
1580000000,  55.38,   9.97
1581000000,  55.37,   9.99
1582000000,  55.36,   9.91
1583000000,  55.35,   9.96
1584000000,  55.35,  10.00
1585000000,  55.35,   9.94
1586000000,  55.34,  10.01
1587000000,  55.34,  10.06
1588000000,  55.33,  10.08
1589000000,  55.32,  10.09
1590000000,  55.31,  10.12
1591000000,  55.31,  10.06
1592000000,  55.30,  10.15
1593000000,  55.29,  10.06
1594000000,  55.29,  10.07
1595000000,  55.28,  10.08
1596000000,  55.28,  10.09
1597000000,  55.26,  10.18
1598000000,  55.26,  10.14
1599000000,  55.24,  10.12
1600000000,  55.25,  10.15
1601000000,  55.23,  10.20
1602000000,  55.22,  10.31
1603000000,  55.22,  10.26
1604000000,  55.21,  10.17
1605000000,  55.20,  10.12
1606000000,  55.19,  10.21
1607000000,  55.19,  10.19
1608000000,  55.18,  10.16
1609000000,  55.18,  10.12
1610000000,  55.16,  10.12
1611000000,  55.17,  10.26
1612000000,  55.15,  10.31
1613000000,  55.14,  10.22
1614000000,  55.14,  10.18
1615000000,  55.14,  10.29
1616000000,  55.12,  10.29
1617000000,  55.11,  10.24
1618000000,  55.11,  10.32
1619000000,  55.11,  10.27
1620000000,  55.10,  10.21
1621000000,  55.08,  10.17
1622000000,  55.09,  10.20
1623000000,  55.08,  10.24
1624000000,  55.07,  10.21
1625000000,  55.07,  10.23
1626000000,  55.06,  10.17
1627000000,  55.05,  10.06
1628000000,  55.04,  10.12
1629000000,  55.03,  10.13
1630000000,  55.03,   9.99
1631000000,  55.03,  10.01
1632000000,  55.01,  10.12
1633000000,  55.02,  10.09
1634000000,  55.00,  10.02
1635000000,  55.00,   9.98
1636000000,  55.00,   9.98
1637000000,  55.00,  10.06
1638000000,  54.99,   9.91
1639000000,  54.98,   9.82
1640000000,  54.98,   9.88
1641000000,  54.99,   9.76
1642000000,  54.97,   9.66
1643000000,  54.97,   9.63
1644000000,  54.95,   9.68
1645000000,  54.95,   9.77
1646000000,  54.96,   9.75
1647000000,  54.95,   9.66
1648000000,  54.94,   9.61
1649000000,  54.94,   9.71
1650000000,  54.94,   9.65
1651000000,  54.94,   9.62
1652000000,  54.94,   9.69
1653000000,  54.93,   9.74
1654000000,  54.93,   9.80
1655000000,  54.92,   9.81
1656000000,  54.91,   9.70
1657000000,  54.91,   9.62
1658000000,  54.91,   9.74
1659000000,  54.91,   9.84
1660000000,  54.91,   9.82
1661000000,  54.91,   9.83
1662000000,  54.91,   9.85
1663000000,  54.92,   9.90
1664000000,  54.91,   9.99
1665000000,  54.92,  10.09
1666000000,  54.92,  10.05
1667000000,  54.92,   9.99
1668000000,  54.93,  10.08
1669000000,  54.93,  10.03
1670000000,  54.93,   9.84
