% f (Hz),G_rec (dB),T_e_rec (K)
1000000000,  54.09,   8.48
1001000000,  54.09,   8.66
1002000000,  54.09,   8.70
1003000000,  54.10,   8.88
1004000000,  54.09,   8.75
1005000000,  54.09,   8.87
1006000000,  54.10,   8.87
1007000000,  54.10,   8.94
1008000000,  54.11,   8.80
1009000000,  54.12,   9.03
1010000000,  54.10,   8.94
1011000000,  54.12,   8.76
1012000000,  54.12,   8.94
1013000000,  54.14,   8.89
1014000000,  54.15,   8.90
1015000000,  54.14,   8.80
1016000000,  54.15,   9.07
1017000000,  54.16,   9.21
1018000000,  54.18,   9.02
1019000000,  54.17,   9.16
1020000000,  54.18,   8.98
1021000000,  54.19,   8.97
1022000000,  54.19,   9.21
1023000000,  54.20,   8.97
1024000000,  54.21,   9.12
1025000000,  54.22,   9.22
1026000000,  54.23,   9.07
1027000000,  54.23,   9.31
1028000000,  54.23,   8.94
1029000000,  54.23,   9.08
1030000000,  54.25,   9.02
1031000000,  54.25,   9.08
1032000000,  54.26,   9.17
1033000000,  54.25,   9.09
1034000000,  54.25,   9.15
1035000000,  54.26,   8.95
1036000000,  54.25,   9.15
1037000000,  54.25,   9.21
1038000000,  54.26,   9.40
1039000000,  54.25,   9.10
1040000000,  54.25,   9.16
1041000000,  54.25,   9.08
1042000000,  54.24,   9.28
1043000000,  54.24,   9.17
1044000000,  54.23,   9.29
1045000000,  54.24,   9.21
1046000000,  54.23,   9.47
1047000000,  54.22,   9.33
1048000000,  54.22,   9.26
1049000000,  54.21,   9.15
1050000000,  54.19,   9.25
1051000000,  54.20,   9.30
1052000000,  54.18,   9.18
1053000000,  54.19,   9.13
1054000000,  54.17,   9.30
1055000000,  54.17,   9.30
1056000000,  54.15,   9.41
1057000000,  54.15,   9.45
1058000000,  54.14,   9.17
1059000000,  54.13,   9.26
1060000000,  54.12,   9.28
1061000000,  54.12,   9.36
1062000000,  54.11,   9.17
1063000000,  54.10,   9.44
1064000000,  54.10,   9.43
1065000000,  54.09,   9.25
1066000000,  54.08,   9.39
1067000000,  54.08,   9.39
1068000000,  54.07,   9.43
1069000000,  54.06,   9.36
1070000000,  54.05,   9.44
1071000000,  54.04,   9.32
1072000000,  54.03,   9.42
1073000000,  54.01,   9.14
1074000000,  54.01,   9.44
1075000000,  54.00,   9.42
1076000000,  53.98,   9.51
1077000000,  53.97,   9.37
1078000000,  53.97,   9.39
1079000000,  53.97,   9.38
1080000000,  53.95,   9.41
1081000000,  53.95,   9.55
1082000000,  53.94,   9.56
1083000000,  53.94,   9.50
1084000000,  53.93,   9.70
1085000000,  53.92,   9.59
1086000000,  53.92,   9.55
1087000000,  53.90,   9.69
1088000000,  53.92,   9.86
1089000000,  53.92,   9.72
1090000000,  53.91,   9.64
1091000000,  53.90,   9.83
1092000000,  53.91,   9.86
1093000000,  53.89,   9.78
1094000000,  53.90,   9.72
1095000000,  53.90,   9.66
1096000000,  53.89,   9.84
1097000000,  53.91,   9.90
1098000000,  53.90,   9.89
1099000000,  53.90,  10.04
1100000000,  53.91,   9.94
1101000000,  53.91,   9.89
1102000000,  53.91,   9.80
1103000000,  53.91,   9.94
1104000000,  53.93,   9.85
1105000000,  53.92,   9.94
1106000000,  53.93,  10.02
1107000000,  53.93,   9.91
1108000000,  53.95,   9.96
1109000000,  53.95,   9.96
1110000000,  53.96,  10.09
1111000000,  53.98,   9.99
1112000000,  53.98,  10.14
1113000000,  53.99,   9.92
1114000000,  53.99,  10.07
1115000000,  54.00,   9.96
1116000000,  54.02,   9.93
1117000000,  54.03,  10.09
1118000000,  54.03,   9.99
1119000000,  54.04,  10.01
1120000000,  54.05,  10.06
1121000000,  54.06,  10.05
1122000000,  54.07,   9.98
1123000000,  54.08,  10.07
1124000000,  54.09,   9.92
1125000000,  54.10,   9.98
1126000000,  54.12,   9.99
1127000000,  54.13,  10.18
1128000000,  54.15,  10.28
1129000000,  54.16,  10.06
1130000000,  54.16,  10.06
1131000000,  54.17,   9.95
1132000000,  54.18,  10.15
1133000000,  54.19,  10.04
1134000000,  54.20,  10.21
1135000000,  54.22,  10.00
1136000000,  54.21,  10.20
1137000000,  54.22,  10.05
1138000000,  54.24,  10.02
1139000000,  54.23,  10.10
1140000000,  54.24,  10.13
1141000000,  54.25,  10.05
1142000000,  54.25,  10.06
1143000000,  54.27,  10.07
1144000000,  54.27,  10.07
1145000000,  54.28,   9.95
1146000000,  54.28,  10.04
1147000000,  54.28,  10.05
1148000000,  54.29,   9.99
1149000000,  54.29,   9.93
1150000000,  54.29,   9.98
1151000000,  54.30,   9.95
1152000000,  54.29,   9.89
1153000000,  54.29,  10.03
1154000000,  54.31,   9.82
1155000000,  54.30,   9.81
1156000000,  54.31,   9.70
1157000000,  54.30,   9.91
1158000000,  54.30,   9.88
1159000000,  54.30,   9.98
1160000000,  54.29,   9.98
1161000000,  54.28,  10.01
1162000000,  54.29,   9.99
1163000000,  54.29,   9.90
1164000000,  54.28,   9.76
1165000000,  54.28,   9.81
1166000000,  54.26,   9.91
1167000000,  54.27,   9.94
1168000000,  54.26,  10.03
1169000000,  54.25,   9.94
1170000000,  54.25,  10.02
1171000000,  54.26,  10.10
1172000000,  54.25,   9.94
1173000000,  54.24,   9.98
1174000000,  54.23,  10.14
1175000000,  54.23,   9.95
1176000000,  54.23,  10.02
1177000000,  54.21,  10.15
1178000000,  54.21,  10.03
1179000000,  54.21,  10.02
1180000000,  54.19,  10.06
1181000000,  54.19,  10.06
1182000000,  54.18,  10.12
1183000000,  54.18,   9.95
1184000000,  54.16,   9.96
1185000000,  54.15,  10.22
1186000000,  54.15,   9.92
1187000000,  54.13,  10.14
1188000000,  54.12,  10.10
1189000000,  54.13,  10.16
1190000000,  54.12,  10.06
1191000000,  54.11,  10.30
1192000000,  54.10,  10.05
1193000000,  54.09,  10.39
1194000000,  54.09,  10.23
1195000000,  54.08,  10.23
1196000000,  54.08,  10.12
1197000000,  54.07,  10.25
1198000000,  54.07,  10.36
1199000000,  54.07,  10.34
1200000000,  54.06,  10.33
1201000000,  54.06,  10.40
1202000000,  54.06,  10.19
1203000000,  54.06,  10.21
1204000000,  54.06,  10.40
1205000000,  54.06,  10.31
1206000000,  54.06,  10.17
1207000000,  54.05,  10.32
1208000000,  54.04,  10.18
1209000000,  54.05,  10.31
1210000000,  54.05,  10.39
1211000000,  54.05,  10.30
1212000000,  54.06,  10.45
1213000000,  54.05,  10.26
1214000000,  54.06,  10.31
1215000000,  54.05,  10.21
1216000000,  54.06,  10.21
1217000000,  54.06,  10.30
1218000000,  54.07,  10.36
1219000000,  54.08,  10.27
1220000000,  54.09,  10.26
1221000000,  54.09,  10.16
1222000000,  54.10,  10.29
1223000000,  54.11,  10.19
1224000000,  54.11,  10.29
1225000000,  54.13,  10.14
1226000000,  54.14,  10.13
1227000000,  54.15,  10.20
1228000000,  54.15,  10.24
1229000000,  54.17,  10.14
1230000000,  54.19,  10.08
1231000000,  54.19,  10.07
1232000000,  54.20,   9.99
1233000000,  54.22,  10.07
1234000000,  54.23,  10.23
1235000000,  54.24,  10.05
1236000000,  54.26,  10.05
1237000000,  54.27,  10.15
1238000000,  54.28,   9.98
1239000000,  54.30,   9.98
1240000000,  54.31,   9.99
1241000000,  54.33,   9.86
1242000000,  54.35,  10.06
1243000000,  54.36,  10.16
1244000000,  54.37,   9.81
1245000000,  54.39,   9.65
1246000000,  54.41,   9.78
1247000000,  54.42,   9.74
1248000000,  54.44,   9.75
1249000000,  54.46,   9.76
1250000000,  54.46,   9.63
1251000000,  54.47,   9.72
1252000000,  54.48,   9.87
1253000000,  54.49,   9.68
1254000000,  54.50,   9.72
1255000000,  54.52,   9.73
1256000000,  54.53,   9.55
1257000000,  54.53,   9.78
1258000000,  54.54,   9.66
1259000000,  54.56,   9.40
1260000000,  54.57,   9.47
1261000000,  54.59,   9.51
1262000000,  54.59,   9.53
1263000000,  54.61,   9.74
1264000000,  54.62,   9.33
1265000000,  54.64,   9.31
1266000000,  54.65,   9.57
1267000000,  54.65,   9.49
1268000000,  54.67,   9.49
1269000000,  54.68,   9.35
1270000000,  54.68,   9.38
1271000000,  54.70,   9.39
1272000000,  54.71,   9.23
1273000000,  54.71,   9.27
1274000000,  54.72,   9.26
1275000000,  54.73,   9.26
1276000000,  54.74,   9.28
1277000000,  54.73,   9.40
1278000000,  54.74,   9.27
1279000000,  54.74,   9.04
1280000000,  54.74,   9.30
1281000000,  54.75,   9.23
1282000000,  54.76,   9.20
1283000000,  54.75,   9.18
1284000000,  54.75,   9.24
1285000000,  54.75,   9.32
1286000000,  54.75,   9.12
1287000000,  54.76,   9.27
1288000000,  54.77,   9.14
1289000000,  54.77,   9.21
1290000000,  54.76,   9.12
1291000000,  54.77,   9.13
1292000000,  54.76,   9.04
1293000000,  54.75,   9.08
1294000000,  54.76,   9.14
1295000000,  54.75,   9.00
1296000000,  54.74,   9.04
1297000000,  54.74,   9.21
1298000000,  54.73,   8.98
1299000000,  54.73,   9.06
1300000000,  54.73,   9.10
1301000000,  54.72,   9.12
1302000000,  54.71,   9.09
1303000000,  54.70,   9.15
1304000000,  54.69,   9.03
1305000000,  54.69,   9.00
1306000000,  54.66,   9.13
1307000000,  54.67,   9.06
1308000000,  54.66,   9.04
1309000000,  54.64,   8.92
1310000000,  54.65,   9.15
1311000000,  54.62,   9.13
1312000000,  54.62,   9.08
1313000000,  54.61,   9.11
1314000000,  54.59,   9.06
1315000000,  54.59,   8.94
1316000000,  54.58,   9.13
1317000000,  54.57,   9.08
1318000000,  54.56,   8.94
1319000000,  54.56,   9.17
1320000000,  54.54,   9.12
1321000000,  54.53,   8.96
1322000000,  54.51,   9.12
1323000000,  54.51,   9.22
1324000000,  54.50,   9.04
1325000000,  54.48,   8.95
1326000000,  54.47,   8.99
1327000000,  54.46,   9.17
1328000000,  54.46,   9.27
1329000000,  54.44,   9.07
1330000000,  54.42,   9.07
1331000000,  54.42,   9.10
1332000000,  54.41,   9.05
1333000000,  54.40,   9.18
1334000000,  54.39,   9.07
1335000000,  54.38,   9.19
1336000000,  54.37,   8.99
1337000000,  54.36,   9.17
1338000000,  54.36,   9.29
1339000000,  54.36,   9.19
1340000000,  54.35,   9.21
1341000000,  54.34,   9.30
1342000000,  54.34,   9.17
1343000000,  54.33,   9.34
1344000000,  54.33,   9.30
1345000000,  54.33,   9.17
1346000000,  54.32,   9.23
1347000000,  54.32,   9.28
1348000000,  54.30,   9.32
1349000000,  54.31,   9.24
1350000000,  54.30,   9.34
1351000000,  54.30,   9.35
1352000000,  54.29,   9.25
1353000000,  54.29,   9.45
1354000000,  54.29,   9.33
1355000000,  54.28,   9.35
1356000000,  54.28,   9.40
1357000000,  54.29,   9.42
1358000000,  54.27,   9.27
1359000000,  54.27,   9.61
1360000000,  54.28,   9.52
1361000000,  54.28,   9.49
1362000000,  54.27,   9.46
1363000000,  54.27,   9.35
1364000000,  54.27,   9.37
1365000000,  54.28,   9.53
1366000000,  54.28,   9.42
1367000000,  54.28,   9.63
1368000000,  54.28,   9.55
1369000000,  54.28,   9.55
1370000000,  54.28,   9.53
1371000000,  54.28,   9.45
1372000000,  54.28,   9.44
1373000000,  54.28,   9.55
1374000000,  54.28,   9.37
1375000000,  54.28,   9.50
1376000000,  54.27,   9.70
1377000000,  54.28,   9.67
1378000000,  54.27,   9.71
1379000000,  54.26,   9.62
1380000000,  54.26,   9.73
1381000000,  54.27,   9.53
1382000000,  54.26,   9.54
1383000000,  54.26,   9.75
1384000000,  54.26,   9.75
1385000000,  54.27,   9.68
1386000000,  54.27,   9.64
1387000000,  54.25,   9.70
1388000000,  54.27,   9.79
1389000000,  54.28,   9.60
1390000000,  54.26,   9.78
1391000000,  54.28,   9.76
1392000000,  54.27,   9.92
1393000000,  54.27,   9.98
1394000000,  54.28,   9.67
1395000000,  54.28,   9.79
1396000000,  54.27,   9.88
1397000000,  54.26,   9.98
1398000000,  54.26,   9.83
1399000000,  54.26,   9.89
1400000000,  54.27,   9.79
1401000000,  54.27,  10.13
1402000000,  54.27,   9.93
1403000000,  54.26,  10.09
1404000000,  54.27,   9.91
1405000000,  54.26,  10.00
1406000000,  54.24,   9.94
1407000000,  54.24,  10.00
1408000000,  54.24,  10.07
1409000000,  54.24,  10.05
1410000000,  54.23,  10.10
1411000000,  54.22,  10.43
1412000000,  54.23,  10.37
1413000000,  54.21,  10.32
1414000000,  54.21,  10.51
1415000000,  54.20,  10.55
1416000000,  54.19,  10.68
1417000000,  54.18,  10.68
1418000000,  54.17,  10.69
1419000000,  54.17,  10.79
1420000000,  54.16,  10.98
1421000000,  54.16,  10.89
1422000000,  54.15,  10.85
1423000000,  54.16,  11.03
1424000000,  54.16,  10.78
1425000000,  54.16,  10.90
1426000000,  54.16,  10.66
1427000000,  54.15,  10.86
1428000000,  54.15,  10.67
1429000000,  54.14,  10.61
1430000000,  54.14,  10.70
1431000000,  54.14,  10.70
1432000000,  54.12,  10.62
1433000000,  54.11,  10.82
1434000000,  54.11,  10.60
1435000000,  54.09,  10.69
1436000000,  54.09,  10.54
1437000000,  54.08,  10.55
1438000000,  54.08,  10.49
1439000000,  54.06,  10.44
1440000000,  54.06,  10.72
1441000000,  54.05,  10.69
1442000000,  54.05,  10.92
1443000000,  54.03,  11.00
1444000000,  54.03,  10.79
1445000000,  54.02,  10.90
1446000000,  54.02,  10.92
1447000000,  54.00,  10.81
1448000000,  54.00,  11.15
1449000000,  54.00,  11.15
1450000000,  53.99,  10.96
1451000000,  53.99,  11.02
1452000000,  53.98,  11.05
1453000000,  53.96,  11.24
1454000000,  53.96,  11.01
1455000000,  53.96,  10.92
1456000000,  53.95,  10.80
1457000000,  53.95,  10.85
1458000000,  53.94,  10.94
1459000000,  53.94,  10.95
1460000000,  53.93,  10.83
1461000000,  53.94,  10.76
1462000000,  53.93,  10.74
1463000000,  53.92,  10.71
1464000000,  53.91,  10.65
1465000000,  53.91,  10.60
1466000000,  53.90,  10.56
1467000000,  53.90,  10.60
1468000000,  53.90,  10.68
1469000000,  53.89,  10.76
1470000000,  53.88,  10.74
1471000000,  53.88,  10.68
1472000000,  53.88,  10.64
1473000000,  53.88,  10.71
1474000000,  53.88,  10.70
1475000000,  53.86,  10.72
1476000000,  53.86,  10.62
1477000000,  53.86,  10.51
1478000000,  53.85,  10.49
1479000000,  53.85,  10.56
1480000000,  53.85,  10.80
1481000000,  53.85,  10.68
1482000000,  53.86,  10.58
1483000000,  53.86,  10.61
1484000000,  53.84,  10.39
1485000000,  53.84,  10.67
1486000000,  53.85,  10.60
1487000000,  53.84,  10.45
1488000000,  53.86,  10.59
1489000000,  53.84,  10.54
1490000000,  53.84,  10.66
1491000000,  53.85,  10.65
1492000000,  53.84,  10.41
1493000000,  53.85,  10.63
1494000000,  53.85,  10.64
1495000000,  53.86,  10.55
1496000000,  53.86,  10.56
1497000000,  53.86,  10.53
1498000000,  53.86,  10.54
1499000000,  53.86,  10.37
1500000000,  53.85,  10.36
1501000000,  53.86,  10.53
1502000000,  53.87,  10.56
1503000000,  53.86,  10.49
1504000000,  53.86,  10.29
1505000000,  53.86,  10.46
1506000000,  53.86,  10.18
1507000000,  53.87,  10.31
1508000000,  53.87,  10.23
1509000000,  53.85,  10.46
1510000000,  53.86,  10.45
1511000000,  53.87,  10.29
1512000000,  53.87,  10.39
1513000000,  53.87,  10.31
1514000000,  53.87,  10.33
1515000000,  53.87,  10.22
1516000000,  53.87,  10.09
1517000000,  53.88,  10.18
1518000000,  53.88,  10.24
1519000000,  53.88,  10.24
1520000000,  53.88,  10.01
1521000000,  53.88,  10.11
1522000000,  53.88,  10.28
1523000000,  53.89,  10.04
1524000000,  53.89,  10.22
1525000000,  53.89,  10.17
1526000000,  53.90,  10.04
1527000000,  53.90,   9.84
1528000000,  53.89,  10.19
1529000000,  53.90,  10.12
1530000000,  53.89,   9.97
1531000000,  53.89,  10.04
1532000000,  53.89,  10.02
1533000000,  53.88,   9.98
1534000000,  53.88,  10.13
1535000000,  53.88,  10.16
1536000000,  53.88,  10.02
1537000000,  53.88,  10.05
1538000000,  53.88,   9.96
1539000000,  53.87,  10.07
1540000000,  53.86,   9.90
1541000000,  53.87,  10.10
1542000000,  53.87,   9.96
1543000000,  53.86,   9.95
1544000000,  53.86,   9.88
1545000000,  53.85,   9.76
1546000000,  53.85,   9.77
1547000000,  53.85,   9.95
1548000000,  53.84,   9.92
1549000000,  53.84,   9.88
1550000000,  53.84,   9.98
1551000000,  53.83,   9.81
1552000000,  53.82,   9.99
1553000000,  53.82,   9.72
1554000000,  53.81,   9.78
1555000000,  53.81,   9.71
1556000000,  53.80,   9.65
1557000000,  53.80,   9.85
1558000000,  53.80,   9.72
1559000000,  53.79,   9.90
1560000000,  53.79,   9.97
1561000000,  53.78,   9.65
1562000000,  53.77,   9.81
1563000000,  53.76,   9.67
1564000000,  53.75,   9.75
1565000000,  53.74,   9.47
1566000000,  53.74,   9.85
1567000000,  53.71,   9.68
1568000000,  53.71,   9.85
1569000000,  53.73,   9.74
1570000000,  53.70,   9.87
1571000000,  53.68,   9.65
1572000000,  53.69,   9.98
1573000000,  53.68,   9.58
1574000000,  53.67,   9.72
1575000000,  53.66,   9.87
1576000000,  53.66,   9.86
1577000000,  53.64,   9.84
1578000000,  53.63,  10.01
1579000000,  53.63,   9.96
1580000000,  53.62,   9.93
1581000000,  53.61,   9.95
1582000000,  53.60,   9.97
1583000000,  53.58,   9.80
1584000000,  53.58,  10.11
1585000000,  53.57,   9.90
1586000000,  53.56,   9.85
1587000000,  53.55,   9.95
1588000000,  53.54,  10.03
1589000000,  53.53,   9.86
1590000000,  53.52,   9.90
1591000000,  53.52,  10.01
1592000000,  53.50,   9.98
1593000000,  53.48,   9.86
1594000000,  53.48,  10.01
1595000000,  53.47,  10.03
1596000000,  53.46,  10.03
1597000000,  53.44,  10.15
1598000000,  53.44,   9.95
1599000000,  53.42,  10.05
1600000000,  53.43,  10.01
1601000000,  53.40,  10.07
1602000000,  53.39,  10.04
1603000000,  53.38,  10.41
1604000000,  53.37,   9.95
1605000000,  53.36,  10.10
1606000000,  53.35,  10.02
1607000000,  53.34,  10.08
1608000000,  53.33,  10.12
1609000000,  53.32,  10.08
1610000000,  53.31,  10.20
1611000000,  53.31,  10.03
1612000000,  53.29,   9.93
1613000000,  53.27,  10.36
1614000000,  53.28,  10.04
1615000000,  53.26,  10.39
1616000000,  53.25,  10.01
1617000000,  53.24,  10.24
1618000000,  53.24,  10.04
1619000000,  53.23,  10.04
1620000000,  53.22,  10.22
1621000000,  53.20,  10.40
1622000000,  53.20,  10.12
1623000000,  53.19,  10.24
1624000000,  53.18,  10.12
1625000000,  53.18,  10.10
1626000000,  53.17,  10.33
1627000000,  53.16,  10.40
1628000000,  53.15,  10.35
1629000000,  53.14,  10.31
1630000000,  53.14,  10.20
1631000000,  53.14,  10.10
1632000000,  53.13,  10.34
1633000000,  53.13,  10.39
1634000000,  53.11,  10.36
1635000000,  53.11,  10.45
1636000000,  53.11,  10.36
1637000000,  53.10,  10.63
1638000000,  53.09,  10.46
1639000000,  53.09,  10.53
1640000000,  53.09,  10.55
1641000000,  53.09,  10.51
1642000000,  53.07,  10.61
1643000000,  53.07,  10.52
1644000000,  53.06,  10.45
1645000000,  53.05,  10.49
1646000000,  53.06,  10.56
1647000000,  53.06,  10.51
1648000000,  53.04,  10.62
1649000000,  53.05,  10.62
1650000000,  53.05,  10.90
1651000000,  53.05,  10.63
1652000000,  53.05,  10.62
1653000000,  53.04,  10.65
1654000000,  53.04,  10.72
1655000000,  53.04,  10.77
1656000000,  53.03,  10.44
1657000000,  53.03,  10.69
1658000000,  53.03,  10.59
1659000000,  53.03,  10.61
1660000000,  53.02,  10.34
1661000000,  53.02,  10.48
1662000000,  53.03,  10.68
1663000000,  53.04,  10.54
1664000000,  53.02,  10.62
1665000000,  53.04,  10.62
1666000000,  53.03,  10.50
1667000000,  53.03,  10.48
1668000000,  53.05,  10.65
1669000000,  53.04,  10.49
1670000000,  53.04,  10.60
