% f (Hz),G_rec (dB),T_e_rec (K)
1086000000,  53.91,   8.97
1087000000,  53.89,   8.95
1088000000,  53.90,   9.04
1089000000,  53.90,   8.97
1090000000,  53.89,   8.92
1091000000,  53.88,   8.95
1092000000,  53.88,   8.97
1093000000,  53.86,   8.96
1094000000,  53.87,   9.02
1095000000,  53.86,   9.02
1096000000,  53.86,   9.03
1097000000,  53.87,   8.91
1098000000,  53.86,   9.04
1099000000,  53.86,   9.09
1100000000,  53.86,   8.96
1101000000,  53.85,   8.97
1102000000,  53.86,   9.03
1103000000,  53.85,   9.10
1104000000,  53.87,   9.06
1105000000,  53.85,   8.91
1106000000,  53.86,   9.07
1107000000,  53.86,   9.05
1108000000,  53.87,   9.11
1109000000,  53.87,   9.06
1110000000,  53.88,   9.02
1111000000,  53.89,   9.15
1112000000,  53.89,   9.20
1113000000,  53.90,   9.25
1114000000,  53.89,   9.14
1115000000,  53.90,   9.03
1116000000,  53.91,   9.17
1117000000,  53.92,   9.11
1118000000,  53.92,   9.09
1119000000,  53.93,   9.21
1120000000,  53.94,   9.21
1121000000,  53.95,   9.20
1122000000,  53.95,   9.04
1123000000,  53.96,   9.08
1124000000,  53.96,   9.15
1125000000,  53.98,   9.19
1126000000,  54.00,   9.22
1127000000,  54.01,   9.15
1128000000,  54.02,   9.14
1129000000,  54.03,   9.12
1130000000,  54.03,   9.19
1131000000,  54.05,   9.13
1132000000,  54.07,   9.08
1133000000,  54.08,   9.20
1134000000,  54.09,   9.17
1135000000,  54.11,   9.19
1136000000,  54.11,   9.12
1137000000,  54.13,   9.17
1138000000,  54.14,   9.27
1139000000,  54.14,   9.05
1140000000,  54.15,   9.05
1141000000,  54.17,   9.19
1142000000,  54.18,   9.12
1143000000,  54.20,   9.03
1144000000,  54.21,   9.08
1145000000,  54.21,   9.09
1146000000,  54.22,   9.13
1147000000,  54.23,   9.23
1148000000,  54.24,   9.18
1149000000,  54.25,   9.05
1150000000,  54.26,   9.23
1151000000,  54.27,   9.18
1152000000,  54.27,   9.06
1153000000,  54.28,   9.16
1154000000,  54.31,   9.11
1155000000,  54.30,   9.13
1156000000,  54.31,   9.05
1157000000,  54.32,   8.92
1158000000,  54.33,   8.99
1159000000,  54.33,   8.93
1160000000,  54.33,   8.96
1161000000,  54.33,   9.08
1162000000,  54.34,   9.04
1163000000,  54.35,   9.04
1164000000,  54.34,   8.91
1165000000,  54.35,   8.92
1166000000,  54.34,   8.82
1167000000,  54.35,   9.00
1168000000,  54.34,   9.11
1169000000,  54.34,   9.08
1170000000,  54.34,   8.93
1171000000,  54.35,   9.28
1172000000,  54.35,   9.19
1173000000,  54.34,   9.05
1174000000,  54.34,   9.02
1175000000,  54.34,   9.09
1176000000,  54.34,   8.98
1177000000,  54.34,   9.14
1178000000,  54.33,   9.06
1179000000,  54.33,   9.11
1180000000,  54.32,   9.09
1181000000,  54.32,   9.06
1182000000,  54.31,   9.05
1183000000,  54.31,   9.08
1184000000,  54.29,   8.96
1185000000,  54.29,   9.06
1186000000,  54.29,   9.06
1187000000,  54.26,   9.20
1188000000,  54.26,   9.21
1189000000,  54.26,   9.28
1190000000,  54.25,   9.21
1191000000,  54.24,   9.18
1192000000,  54.24,   9.17
1193000000,  54.22,   9.20
1194000000,  54.21,   9.09
1195000000,  54.20,   9.11
1196000000,  54.20,   9.17
1197000000,  54.18,   9.12
1198000000,  54.18,   9.06
1199000000,  54.18,   9.26
1200000000,  54.15,   9.12
1201000000,  54.15,   9.13
1202000000,  54.15,   9.25
1203000000,  54.15,   9.17
1204000000,  54.14,   9.31
1205000000,  54.13,   9.25
1206000000,  54.13,   9.26
1207000000,  54.12,   9.11
1208000000,  54.10,   9.23
1209000000,  54.10,   9.13
1210000000,  54.10,   9.32
1211000000,  54.10,   9.14
1212000000,  54.10,   9.23
1213000000,  54.09,   9.36
1214000000,  54.08,   9.31
1215000000,  54.08,   9.27
1216000000,  54.07,   9.24
1217000000,  54.07,   9.16
1218000000,  54.07,   9.29
1219000000,  54.07,   9.28
1220000000,  54.08,   9.25
1221000000,  54.07,   9.26
1222000000,  54.07,   9.23
1223000000,  54.07,   9.24
1224000000,  54.07,   9.38
1225000000,  54.08,   9.37
1226000000,  54.09,   9.23
1227000000,  54.09,   9.31
1228000000,  54.08,   9.31
1229000000,  54.09,   9.41
1230000000,  54.11,   9.34
1231000000,  54.11,   9.30
1232000000,  54.11,   9.44
1233000000,  54.13,   9.46
1234000000,  54.13,   9.55
1235000000,  54.14,   9.40
1236000000,  54.15,   9.65
1237000000,  54.16,   9.61
1238000000,  54.16,   9.50
1239000000,  54.18,   9.42
1240000000,  54.18,   9.40
1241000000,  54.20,   9.44
1242000000,  54.21,   9.49
1243000000,  54.22,   9.46
1244000000,  54.22,   9.38
1245000000,  54.23,   9.49
1246000000,  54.24,   9.51
1247000000,  54.26,   9.49
1248000000,  54.27,   9.41
1249000000,  54.29,   9.39
1250000000,  54.29,   9.37
1251000000,  54.30,   9.32
1252000000,  54.31,   9.29
1253000000,  54.33,   9.39
1254000000,  54.34,   9.42
1255000000,  54.36,   9.46
1256000000,  54.37,   9.50
1257000000,  54.37,   9.45
1258000000,  54.39,   9.49
1259000000,  54.40,   9.41
1260000000,  54.41,   9.38
1261000000,  54.43,   9.47
1262000000,  54.44,   9.40
1263000000,  54.45,   9.32
1264000000,  54.46,   9.27
1265000000,  54.49,   9.39
1266000000,  54.50,   9.40
1267000000,  54.50,   9.42
1268000000,  54.52,   9.45
1269000000,  54.54,   9.40
1270000000,  54.54,   9.45
1271000000,  54.57,   9.30
1272000000,  54.58,   9.22
1273000000,  54.58,   9.42
1274000000,  54.61,   9.26
1275000000,  54.63,   9.38
1276000000,  54.63,   9.40
1277000000,  54.64,   9.11
1278000000,  54.66,   9.25
1279000000,  54.67,   9.18
1280000000,  54.68,   9.46
1281000000,  54.70,   9.24
1282000000,  54.71,   9.26
1283000000,  54.72,   9.34
1284000000,  54.73,   9.20
1285000000,  54.74,   9.24
1286000000,  54.75,   9.12
1287000000,  54.76,   9.03
1288000000,  54.78,   9.22
1289000000,  54.79,   9.08
1290000000,  54.79,   9.03
1291000000,  54.81,   8.94
1292000000,  54.81,   9.02
1293000000,  54.81,   8.97
1294000000,  54.83,   9.03
1295000000,  54.84,   8.93
1296000000,  54.83,   9.08
1297000000,  54.84,   9.00
1298000000,  54.84,   8.83
1299000000,  54.84,   8.94
1300000000,  54.86,   8.81
1301000000,  54.85,   8.94
1302000000,  54.85,   8.85
1303000000,  54.86,   8.82
1304000000,  54.86,   8.69
1305000000,  54.86,   8.66
1306000000,  54.85,   8.87
1307000000,  54.86,   8.70
1308000000,  54.86,   8.72
1309000000,  54.85,   8.76
1310000000,  54.86,   8.80
1311000000,  54.84,   8.53
1312000000,  54.85,   8.70
1313000000,  54.84,   8.77
1314000000,  54.83,   8.55
1315000000,  54.83,   8.69
1316000000,  54.83,   8.60
1317000000,  54.83,   8.66
1318000000,  54.82,   8.74
1319000000,  54.83,   8.64
1320000000,  54.82,   8.65
1321000000,  54.81,   8.67
1322000000,  54.80,   8.70
1323000000,  54.81,   8.69
1324000000,  54.80,   8.65
1325000000,  54.79,   8.59
1326000000,  54.79,   8.71
1327000000,  54.78,   8.58
1328000000,  54.79,   8.62
1329000000,  54.78,   8.60
1330000000,  54.77,   8.69
1331000000,  54.77,   8.71
1332000000,  54.77,   8.72
1333000000,  54.77,   8.84
1334000000,  54.77,   8.69
1335000000,  54.76,   8.70
1336000000,  54.75,   8.75
1337000000,  54.75,   8.71
1338000000,  54.74,   8.66
1339000000,  54.74,   8.76
1340000000,  54.73,   8.79
1341000000,  54.72,   8.79
1342000000,  54.71,   8.79
1343000000,  54.69,   8.85
1344000000,  54.69,   8.78
1345000000,  54.68,   8.78
1346000000,  54.67,   8.78
1347000000,  54.66,   8.91
1348000000,  54.64,   8.76
1349000000,  54.65,   8.93
1350000000,  54.64,   8.98
1351000000,  54.63,   8.87
1352000000,  54.63,   8.92
1353000000,  54.62,   8.81
1354000000,  54.62,   8.96
1355000000,  54.61,   8.87
1356000000,  54.61,   8.99
1357000000,  54.62,   8.96
1358000000,  54.60,   8.83
1359000000,  54.59,   8.94
1360000000,  54.59,   9.04
1361000000,  54.59,   8.93
1362000000,  54.58,   9.05
1363000000,  54.59,   9.02
1364000000,  54.58,   9.05
1365000000,  54.59,   9.03
1366000000,  54.59,   8.85
1367000000,  54.58,   9.15
1368000000,  54.58,   9.13
1369000000,  54.58,   8.93
1370000000,  54.59,   8.84
1371000000,  54.58,   9.02
1372000000,  54.58,   8.96
1373000000,  54.58,   8.96
1374000000,  54.59,   8.96
1375000000,  54.59,   8.99
1376000000,  54.58,   9.06
1377000000,  54.60,   9.10
1378000000,  54.60,   9.06
1379000000,  54.60,   9.11
1380000000,  54.60,   9.09
1381000000,  54.61,   9.20
1382000000,  54.60,   9.13
1383000000,  54.61,   9.06
1384000000,  54.61,   9.12
1385000000,  54.63,   9.16
1386000000,  54.63,   9.31
1387000000,  54.62,   9.20
1388000000,  54.64,   9.24
1389000000,  54.65,   9.22
1390000000,  54.64,   9.18
1391000000,  54.65,   9.36
1392000000,  54.65,   9.40
1393000000,  54.65,   9.27
1394000000,  54.66,   9.25
1395000000,  54.67,   9.27
1396000000,  54.67,   9.43
1397000000,  54.66,   9.40
1398000000,  54.67,   9.49
1399000000,  54.67,   9.58
1400000000,  54.67,   9.42
1401000000,  54.69,   9.63
1402000000,  54.68,   9.57
1403000000,  54.67,   9.67
1404000000,  54.68,   9.68
1405000000,  54.68,   9.71
1406000000,  54.67,   9.89
1407000000,  54.67,   9.88
1408000000,  54.68,   9.93
1409000000,  54.67,  10.12
1410000000,  54.67,  10.11
1411000000,  54.67,  10.24
1412000000,  54.68,  10.37
1413000000,  54.67,  10.60
1414000000,  54.68,  10.63
1415000000,  54.69,  10.88
1416000000,  54.69,  10.79
1417000000,  54.69,  10.96
1418000000,  54.69,  11.19
1419000000,  54.70,  11.42
1420000000,  54.70,  11.50
1421000000,  54.71,  11.56
1422000000,  54.71,  11.63
1423000000,  54.72,  11.58
1424000000,  54.72,  11.56
1425000000,  54.72,  11.53
1426000000,  54.73,  11.24
1427000000,  54.72,  11.20
1428000000,  54.72,  11.24
1429000000,  54.72,  10.93
1430000000,  54.73,  10.80
1431000000,  54.73,  10.80
1432000000,  54.72,  10.78
1433000000,  54.72,  10.67
1434000000,  54.72,  10.68
1435000000,  54.71,  10.65
1436000000,  54.72,  10.61
1437000000,  54.72,  10.62
1438000000,  54.72,  10.56
1439000000,  54.72,  10.82
1440000000,  54.72,  10.69
1441000000,  54.73,  10.56
1442000000,  54.73,  10.77
1443000000,  54.72,  10.64
1444000000,  54.72,  10.82
1445000000,  54.72,  10.80
1446000000,  54.72,  10.81
1447000000,  54.71,  10.87
1448000000,  54.71,  10.72
1449000000,  54.71,  10.84
1450000000,  54.69,  10.88
1451000000,  54.69,  10.79
1452000000,  54.69,  10.79
1453000000,  54.67,  10.72
1454000000,  54.68,  10.81
1455000000,  54.67,  10.68
1456000000,  54.67,  10.73
1457000000,  54.66,  10.63
1458000000,  54.65,  10.67
1459000000,  54.65,  10.75
1460000000,  54.64,  10.67
1461000000,  54.65,  10.49
1462000000,  54.64,  10.56
1463000000,  54.63,  10.59
1464000000,  54.62,  10.55
1465000000,  54.62,  10.35
1466000000,  54.62,  10.44
1467000000,  54.61,  10.39
1468000000,  54.62,  10.37
1469000000,  54.61,  10.38
1470000000,  54.59,  10.41
1471000000,  54.59,  10.28
1472000000,  54.59,  10.26
1473000000,  54.59,  10.30
1474000000,  54.58,  10.38
1475000000,  54.57,  10.48
1476000000,  54.57,  10.33
1477000000,  54.57,  10.29
1478000000,  54.56,  10.22
1479000000,  54.56,  10.23
1480000000,  54.56,  10.23
1481000000,  54.57,  10.40
1482000000,  54.57,  10.40
1483000000,  54.58,  10.26
1484000000,  54.56,  10.23
1485000000,  54.56,  10.19
1486000000,  54.56,  10.28
1487000000,  54.56,  10.21
1488000000,  54.57,  10.41
1489000000,  54.55,  10.36
1490000000,  54.55,  10.16
1491000000,  54.56,  10.23
1492000000,  54.55,  10.22
1493000000,  54.56,  10.28
1494000000,  54.56,  10.36
1495000000,  54.56,  10.30
1496000000,  54.56,  10.30
1497000000,  54.55,  10.33
1498000000,  54.55,  10.28
1499000000,  54.56,  10.18
1500000000,  54.55,  10.26
1501000000,  54.56,  10.33
1502000000,  54.57,  10.33
1503000000,  54.57,  10.30
1504000000,  54.57,  10.24
1505000000,  54.58,  10.21
1506000000,  54.58,  10.22
1507000000,  54.59,  10.31
1508000000,  54.60,  10.23
1509000000,  54.59,  10.28
1510000000,  54.60,  10.24
1511000000,  54.61,  10.20
1512000000,  54.62,  10.22
1513000000,  54.62,  10.18
1514000000,  54.62,  10.26
1515000000,  54.62,  10.20
1516000000,  54.62,  10.25
1517000000,  54.63,  10.29
1518000000,  54.63,  10.30
1519000000,  54.64,  10.33
1520000000,  54.64,  10.31
1521000000,  54.64,  10.24
1522000000,  54.64,  10.23
1523000000,  54.65,  10.30
1524000000,  54.66,  10.43
1525000000,  54.66,  10.35
1526000000,  54.67,  10.26
1527000000,  54.67,  10.31
1528000000,  54.67,  10.23
1529000000,  54.68,  10.21
1530000000,  54.68,  10.16
1531000000,  54.69,  10.25
1532000000,  54.70,  10.20
1533000000,  54.69,  10.20
1534000000,  54.70,  10.31
1535000000,  54.71,  10.22
1536000000,  54.71,  10.25
1537000000,  54.72,  10.08
1538000000,  54.72,  10.09
1539000000,  54.71,  10.13
1540000000,  54.72,  10.03
1541000000,  54.72,  10.08
1542000000,  54.73,  10.16
1543000000,  54.72,  10.09
1544000000,  54.73,   9.93
1545000000,  54.73,  10.00
1546000000,  54.73,  10.08
1547000000,  54.73,   9.94
1548000000,  54.73,   9.88
1549000000,  54.73,   9.98
1550000000,  54.74,   9.98
1551000000,  54.73,   9.86
1552000000,  54.72,   9.96
1553000000,  54.73,  10.04
1554000000,  54.73,   9.89
1555000000,  54.74,   9.83
1556000000,  54.73,   9.81
1557000000,  54.74,   9.84
1558000000,  54.74,   9.89
1559000000,  54.74,   9.77
1560000000,  54.74,   9.76
1561000000,  54.74,   9.75
1562000000,  54.74,   9.67
1563000000,  54.73,   9.74
1564000000,  54.73,   9.80
1565000000,  54.73,   9.79
1566000000,  54.73,   9.81
1567000000,  54.71,   9.79
1568000000,  54.72,   9.72
1569000000,  54.74,   9.65
1570000000,  54.71,   9.76
1571000000,  54.71,   9.83
1572000000,  54.71,   9.83
1573000000,  54.71,   9.78
1574000000,  54.71,   9.75
1575000000,  54.70,   9.73
1576000000,  54.71,   9.83
1577000000,  54.70,   9.78
1578000000,  54.70,   9.80
1579000000,  54.70,   9.90
1580000000,  54.69,   9.88
1581000000,  54.69,   9.79
1582000000,  54.68,   9.73
1583000000,  54.68,   9.77
1584000000,  54.68,   9.84
1585000000,  54.67,   9.88
1586000000,  54.67,   9.86
1587000000,  54.67,   9.83
1588000000,  54.66,   9.82
1589000000,  54.65,   9.80
1590000000,  54.64,   9.77
1591000000,  54.64,   9.85
1592000000,  54.63,   9.89
1593000000,  54.61,   9.79
1594000000,  54.61,   9.81
1595000000,  54.61,   9.93
1596000000,  54.61,  10.03
1597000000,  54.59,  10.14
1598000000,  54.59,  10.13
1599000000,  54.57,  10.02
1600000000,  54.59,   9.84
1601000000,  54.57,   9.94
1602000000,  54.57,  10.07
1603000000,  54.56,  10.08
1604000000,  54.56,  10.06
1605000000,  54.55,  10.13
1606000000,  54.53,  10.09
1607000000,  54.53,  10.06
1608000000,  54.52,  10.15
1609000000,  54.50,  10.14
1610000000,  54.48,  10.14
1611000000,  54.48,  10.16
1612000000,  54.46,  10.06
1613000000,  54.44,  10.14
1614000000,  54.44,  10.21
1615000000,  54.42,  10.19
1616000000,  54.41,  10.17
1617000000,  54.40,  10.12
1618000000,  54.39,  10.13
1619000000,  54.39,  10.18
1620000000,  54.38,  10.14
1621000000,  54.37,  10.06
1622000000,  54.37,  10.10
1623000000,  54.36,  10.07
1624000000,  54.35,  10.05
1625000000,  54.35,  10.21
1626000000,  54.35,  10.18
1627000000,  54.34,  10.07
1628000000,  54.34,  10.10
1629000000,  54.33,  10.16
1630000000,  54.33,  10.31
1631000000,  54.34,  10.26
1632000000,  54.32,  10.17
1633000000,  54.32,  10.20
1634000000,  54.30,  10.26
1635000000,  54.30,  10.21
1636000000,  54.30,  10.19
1637000000,  54.30,  10.27
1638000000,  54.28,  10.35
1639000000,  54.28,  10.30
1640000000,  54.28,  10.29
1641000000,  54.28,  10.34
1642000000,  54.26,  10.32
1643000000,  54.25,  10.25
1644000000,  54.24,  10.33
1645000000,  54.23,  10.33
1646000000,  54.23,  10.20
1647000000,  54.23,  10.22
1648000000,  54.21,  10.23
1649000000,  54.21,  10.24
1650000000,  54.21,  10.24
1651000000,  54.21,  10.33
1652000000,  54.20,  10.44
1653000000,  54.19,  10.48
1654000000,  54.19,  10.44
1655000000,  54.19,  10.37
1656000000,  54.17,  10.54
1657000000,  54.17,  10.67
1658000000,  54.17,  10.75
1659000000,  54.16,  10.76
1660000000,  54.16,  10.70
1661000000,  54.15,  10.87
1662000000,  54.15,  10.95
1663000000,  54.16,  10.98
1664000000,  54.14,  11.01
1665000000,  54.15,  11.06
1666000000,  54.14,  11.27
1667000000,  54.14,  11.53
1668000000,  54.14,  11.66
1669000000,  54.14,  11.72
1670000000,  54.13,  11.93
