% f (Hz),G_rec (dB),T_e_rec (K)
1051000000,  54.73,   9.00
1052000000,  54.72,   9.10
1053000000,  54.73,   8.98
1054000000,  54.72,   8.94
1055000000,  54.72,   8.95
1056000000,  54.71,   9.00
1057000000,  54.71,   8.88
1058000000,  54.71,   8.94
1059000000,  54.70,   9.05
1060000000,  54.69,   9.05
1061000000,  54.69,   9.03
1062000000,  54.69,   8.98
1063000000,  54.68,   8.84
1064000000,  54.68,   8.89
1065000000,  54.67,   8.84
1066000000,  54.66,   8.97
1067000000,  54.67,   8.96
1068000000,  54.66,   8.99
1069000000,  54.66,   8.84
1070000000,  54.65,   8.74
1071000000,  54.64,   8.90
1072000000,  54.63,   8.98
1073000000,  54.62,   8.94
1074000000,  54.61,   8.85
1075000000,  54.62,   8.94
1076000000,  54.60,   9.06
1077000000,  54.60,   8.98
1078000000,  54.60,   8.95
1079000000,  54.60,   9.08
1080000000,  54.59,   9.07
1081000000,  54.59,   8.93
1082000000,  54.58,   8.92
1083000000,  54.59,   9.02
1084000000,  54.58,   8.96
1085000000,  54.58,   9.00
1086000000,  54.58,   9.11
1087000000,  54.56,   9.05
1088000000,  54.58,   8.98
1089000000,  54.57,   8.99
1090000000,  54.57,   9.04
1091000000,  54.56,   9.02
1092000000,  54.56,   9.03
1093000000,  54.54,   9.03
1094000000,  54.56,   8.93
1095000000,  54.55,   9.00
1096000000,  54.55,   9.10
1097000000,  54.56,   9.13
1098000000,  54.56,   9.04
1099000000,  54.57,   9.09
1100000000,  54.57,   9.16
1101000000,  54.57,   9.14
1102000000,  54.59,   9.13
1103000000,  54.59,   9.03
1104000000,  54.61,   9.15
1105000000,  54.60,   9.03
1106000000,  54.61,   9.17
1107000000,  54.62,   9.19
1108000000,  54.63,   9.06
1109000000,  54.65,   9.12
1110000000,  54.66,   9.31
1111000000,  54.67,   9.18
1112000000,  54.68,   9.24
1113000000,  54.69,   9.20
1114000000,  54.69,   9.17
1115000000,  54.71,   9.35
1116000000,  54.72,   9.29
1117000000,  54.74,   9.17
1118000000,  54.75,   9.28
1119000000,  54.76,   9.22
1120000000,  54.78,   9.18
1121000000,  54.79,   9.10
1122000000,  54.81,   9.17
1123000000,  54.82,   9.23
1124000000,  54.82,   9.23
1125000000,  54.85,   9.16
1126000000,  54.87,   9.17
1127000000,  54.88,   9.13
1128000000,  54.90,   9.21
1129000000,  54.91,   9.32
1130000000,  54.92,   9.13
1131000000,  54.94,   9.15
1132000000,  54.95,   9.36
1133000000,  54.96,   9.19
1134000000,  54.97,   9.19
1135000000,  54.99,   9.26
1136000000,  55.00,   9.32
1137000000,  55.01,   9.24
1138000000,  55.03,   9.16
1139000000,  55.03,   9.12
1140000000,  55.04,   9.22
1141000000,  55.05,   9.36
1142000000,  55.06,   9.24
1143000000,  55.09,   9.20
1144000000,  55.09,   9.26
1145000000,  55.09,   9.14
1146000000,  55.10,   9.32
1147000000,  55.11,   9.25
1148000000,  55.11,   9.11
1149000000,  55.12,   9.20
1150000000,  55.13,   9.30
1151000000,  55.13,   9.17
1152000000,  55.13,   9.28
1153000000,  55.13,   9.18
1154000000,  55.16,   9.12
1155000000,  55.15,   9.21
1156000000,  55.16,   9.31
1157000000,  55.17,   9.28
1158000000,  55.17,   9.40
1159000000,  55.17,   9.26
1160000000,  55.17,   9.25
1161000000,  55.16,   9.18
1162000000,  55.17,   9.33
1163000000,  55.18,   9.33
1164000000,  55.16,   9.20
1165000000,  55.17,   9.31
1166000000,  55.15,   9.25
1167000000,  55.16,   9.30
1168000000,  55.15,   9.46
1169000000,  55.15,   9.36
1170000000,  55.14,   9.33
1171000000,  55.15,   9.22
1172000000,  55.15,   9.29
1173000000,  55.14,   9.41
1174000000,  55.14,   9.24
1175000000,  55.13,   9.38
1176000000,  55.13,   9.40
1177000000,  55.13,   9.30
1178000000,  55.13,   9.19
1179000000,  55.12,   9.41
1180000000,  55.10,   9.47
1181000000,  55.10,   9.37
1182000000,  55.09,   9.39
1183000000,  55.09,   9.41
1184000000,  55.08,   9.57
1185000000,  55.07,   9.47
1186000000,  55.06,   9.52
1187000000,  55.04,   9.48
1188000000,  55.03,   9.43
1189000000,  55.02,   9.34
1190000000,  55.02,   9.45
1191000000,  55.01,   9.55
1192000000,  55.00,   9.39
1193000000,  54.99,   9.45
1194000000,  54.98,   9.57
1195000000,  54.98,   9.46
1196000000,  54.98,   9.45
1197000000,  54.95,   9.40
1198000000,  54.95,   9.44
1199000000,  54.96,   9.54
1200000000,  54.93,   9.44
1201000000,  54.93,   9.30
1202000000,  54.93,   9.52
1203000000,  54.93,   9.47
1204000000,  54.92,   9.43
1205000000,  54.92,   9.56
1206000000,  54.92,   9.59
1207000000,  54.91,   9.36
1208000000,  54.90,   9.48
1209000000,  54.91,   9.50
1210000000,  54.90,   9.60
1211000000,  54.90,   9.46
1212000000,  54.90,   9.57
1213000000,  54.89,   9.47
1214000000,  54.89,   9.51
1215000000,  54.89,   9.48
1216000000,  54.89,   9.55
1217000000,  54.89,   9.43
1218000000,  54.89,   9.47
1219000000,  54.90,   9.43
1220000000,  54.91,   9.62
1221000000,  54.90,   9.47
1222000000,  54.91,   9.49
1223000000,  54.91,   9.47
1224000000,  54.91,   9.41
1225000000,  54.93,   9.46
1226000000,  54.94,   9.55
1227000000,  54.94,   9.42
1228000000,  54.94,   9.65
1229000000,  54.95,   9.41
1230000000,  54.97,   9.53
1231000000,  54.97,   9.53
1232000000,  54.97,   9.52
1233000000,  54.98,   9.65
1234000000,  54.99,   9.62
1235000000,  55.00,   9.46
1236000000,  55.02,   9.50
1237000000,  55.03,   9.55
1238000000,  55.04,   9.51
1239000000,  55.05,   9.55
1240000000,  55.06,   9.63
1241000000,  55.07,   9.39
1242000000,  55.09,   9.46
1243000000,  55.10,   9.55
1244000000,  55.11,   9.54
1245000000,  55.11,   9.52
1246000000,  55.13,   9.56
1247000000,  55.14,   9.62
1248000000,  55.16,   9.61
1249000000,  55.19,   9.52
1250000000,  55.19,   9.56
1251000000,  55.20,   9.52
1252000000,  55.21,   9.54
1253000000,  55.23,   9.62
1254000000,  55.24,   9.65
1255000000,  55.26,   9.58
1256000000,  55.27,   9.56
1257000000,  55.28,   9.55
1258000000,  55.29,   9.52
1259000000,  55.30,   9.51
1260000000,  55.31,   9.53
1261000000,  55.33,   9.41
1262000000,  55.34,   9.46
1263000000,  55.35,   9.56
1264000000,  55.36,   9.44
1265000000,  55.39,   9.45
1266000000,  55.40,   9.41
1267000000,  55.40,   9.34
1268000000,  55.42,   9.38
1269000000,  55.43,   9.51
1270000000,  55.43,   9.31
1271000000,  55.45,   9.39
1272000000,  55.46,   9.48
1273000000,  55.46,   9.53
1274000000,  55.48,   9.22
1275000000,  55.50,   9.38
1276000000,  55.50,   9.38
1277000000,  55.50,   9.37
1278000000,  55.51,   9.37
1279000000,  55.52,   9.13
1280000000,  55.53,   9.26
1281000000,  55.54,   9.30
1282000000,  55.55,   9.34
1283000000,  55.55,   9.36
1284000000,  55.56,   9.10
1285000000,  55.56,   9.27
1286000000,  55.56,   9.32
1287000000,  55.57,   9.26
1288000000,  55.59,   9.30
1289000000,  55.59,   9.29
1290000000,  55.58,   9.23
1291000000,  55.60,   9.20
1292000000,  55.60,   9.21
1293000000,  55.59,   9.14
1294000000,  55.60,   9.11
1295000000,  55.61,   9.09
1296000000,  55.59,   9.13
1297000000,  55.60,   9.01
1298000000,  55.60,   9.18
1299000000,  55.60,   9.09
1300000000,  55.61,   8.92
1301000000,  55.61,   8.88
1302000000,  55.60,   8.88
1303000000,  55.61,   9.08
1304000000,  55.60,   9.00
1305000000,  55.61,   8.98
1306000000,  55.59,   8.88
1307000000,  55.60,   8.90
1308000000,  55.60,   9.06
1309000000,  55.58,   8.83
1310000000,  55.60,   8.83
1311000000,  55.58,   8.87
1312000000,  55.59,   8.85
1313000000,  55.59,   8.91
1314000000,  55.58,   8.82
1315000000,  55.58,   8.93
1316000000,  55.57,   8.92
1317000000,  55.57,   8.78
1318000000,  55.56,   8.96
1319000000,  55.58,   8.76
1320000000,  55.56,   8.91
1321000000,  55.56,   8.72
1322000000,  55.54,   9.01
1323000000,  55.55,   8.93
1324000000,  55.55,   8.80
1325000000,  55.54,   8.88
1326000000,  55.54,   8.92
1327000000,  55.54,   8.80
1328000000,  55.54,   9.01
1329000000,  55.53,   8.89
1330000000,  55.51,   8.96
1331000000,  55.52,   8.83
1332000000,  55.52,   9.03
1333000000,  55.51,   8.74
1334000000,  55.51,   8.99
1335000000,  55.51,   8.96
1336000000,  55.50,   8.90
1337000000,  55.50,   8.88
1338000000,  55.50,   8.97
1339000000,  55.49,   8.94
1340000000,  55.49,   8.99
1341000000,  55.49,   8.77
1342000000,  55.49,   9.02
1343000000,  55.48,   9.05
1344000000,  55.48,   9.15
1345000000,  55.49,   9.04
1346000000,  55.49,   9.07
1347000000,  55.49,   9.13
1348000000,  55.47,   9.16
1349000000,  55.48,   9.17
1350000000,  55.49,   9.18
1351000000,  55.49,   9.19
1352000000,  55.49,   9.13
1353000000,  55.49,   9.04
1354000000,  55.48,   9.21
1355000000,  55.48,   9.11
1356000000,  55.48,   8.94
1357000000,  55.50,   9.10
1358000000,  55.48,   8.99
1359000000,  55.48,   9.10
1360000000,  55.48,   9.14
1361000000,  55.49,   9.14
1362000000,  55.48,   9.06
1363000000,  55.49,   9.11
1364000000,  55.49,   8.96
1365000000,  55.50,   9.09
1366000000,  55.50,   8.97
1367000000,  55.50,   9.16
1368000000,  55.50,   9.03
1369000000,  55.51,   9.04
1370000000,  55.52,   9.08
1371000000,  55.52,   9.09
1372000000,  55.53,   8.98
1373000000,  55.52,   9.06
1374000000,  55.53,   9.06
1375000000,  55.55,   9.04
1376000000,  55.54,   9.10
1377000000,  55.56,   9.08
1378000000,  55.56,   9.35
1379000000,  55.56,   9.15
1380000000,  55.57,   9.07
1381000000,  55.58,   9.19
1382000000,  55.58,   9.29
1383000000,  55.58,   9.17
1384000000,  55.59,   9.14
1385000000,  55.60,   9.15
1386000000,  55.61,   9.27
1387000000,  55.60,   9.16
1388000000,  55.62,   9.17
1389000000,  55.62,   9.16
1390000000,  55.62,   9.18
1391000000,  55.63,   9.17
1392000000,  55.63,   9.33
1393000000,  55.63,   9.26
1394000000,  55.65,   9.24
1395000000,  55.65,   9.43
1396000000,  55.65,   9.46
1397000000,  55.65,   9.54
1398000000,  55.66,   9.41
1399000000,  55.66,   9.38
1400000000,  55.67,   9.46
1401000000,  55.68,   9.47
1402000000,  55.68,   9.69
1403000000,  55.66,   9.73
1404000000,  55.68,   9.79
1405000000,  55.68,   9.90
1406000000,  55.66,  10.02
1407000000,  55.67,  10.01
1408000000,  55.67,  10.14
1409000000,  55.67,  10.30
1410000000,  55.66,  10.41
1411000000,  55.66,  10.41
1412000000,  55.67,  10.65
1413000000,  55.66,  10.73
1414000000,  55.67,  10.94
1415000000,  55.68,  10.93
1416000000,  55.69,  10.96
1417000000,  55.69,  11.01
1418000000,  55.69,  11.08
1419000000,  55.70,  10.87
1420000000,  55.71,  10.91
1421000000,  55.72,  10.69
1422000000,  55.71,  10.70
1423000000,  55.72,  10.59
1424000000,  55.73,  10.65
1425000000,  55.73,  10.53
1426000000,  55.74,  10.46
1427000000,  55.73,  10.54
1428000000,  55.73,  10.51
1429000000,  55.72,  10.36
1430000000,  55.73,  10.42
1431000000,  55.72,  10.41
1432000000,  55.71,  10.50
1433000000,  55.71,  10.46
1434000000,  55.71,  10.57
1435000000,  55.70,  10.36
1436000000,  55.70,  10.44
1437000000,  55.70,  10.39
1438000000,  55.71,  10.43
1439000000,  55.70,  10.58
1440000000,  55.70,  10.63
1441000000,  55.70,  10.50
1442000000,  55.70,  10.56
1443000000,  55.69,  10.55
1444000000,  55.70,  10.40
1445000000,  55.70,  10.51
1446000000,  55.70,  10.48
1447000000,  55.69,  10.52
1448000000,  55.69,  10.48
1449000000,  55.70,  10.53
1450000000,  55.69,  10.49
1451000000,  55.69,  10.50
1452000000,  55.69,  10.31
1453000000,  55.68,  10.29
1454000000,  55.69,  10.32
1455000000,  55.69,  10.22
1456000000,  55.69,  10.20
1457000000,  55.69,  10.17
1458000000,  55.68,  10.22
1459000000,  55.68,  10.02
1460000000,  55.68,  10.13
1461000000,  55.69,  10.08
1462000000,  55.68,  10.04
1463000000,  55.68,   9.99
1464000000,  55.67,  10.11
1465000000,  55.68,   9.98
1466000000,  55.67,   9.88
1467000000,  55.68,  10.06
1468000000,  55.68,  10.14
1469000000,  55.68,  10.05
1470000000,  55.67,   9.89
1471000000,  55.67,  10.11
1472000000,  55.67,  10.01
1473000000,  55.67,  10.10
1474000000,  55.67,   9.98
1475000000,  55.66,   9.96
1476000000,  55.66,   9.87
1477000000,  55.67,   9.97
1478000000,  55.66,  10.10
1479000000,  55.67,  10.02
1480000000,  55.67,  10.11
1481000000,  55.67,  10.12
1482000000,  55.68,   9.95
1483000000,  55.69,  10.01
1484000000,  55.67,  10.02
1485000000,  55.68,   9.91
1486000000,  55.69,  10.09
1487000000,  55.68,  10.16
1488000000,  55.71,   9.99
1489000000,  55.69,   9.89
1490000000,  55.70,   9.95
1491000000,  55.71,   9.98
1492000000,  55.70,   9.97
1493000000,  55.71,  10.04
1494000000,  55.71,  10.01
1495000000,  55.72,   9.95
1496000000,  55.72,   9.90
1497000000,  55.72,   9.94
1498000000,  55.72,   9.99
1499000000,  55.72,   9.86
1500000000,  55.72,   9.86
1501000000,  55.72,   9.83
1502000000,  55.73,   9.94
1503000000,  55.73,   9.93
1504000000,  55.73,   9.87
1505000000,  55.73,   9.75
1506000000,  55.73,   9.77
1507000000,  55.74,   9.77
1508000000,  55.76,   9.79
1509000000,  55.74,   9.80
1510000000,  55.76,   9.82
1511000000,  55.76,   9.83
1512000000,  55.77,   9.86
1513000000,  55.78,   9.92
1514000000,  55.78,   9.88
1515000000,  55.78,   9.67
1516000000,  55.79,   9.82
1517000000,  55.79,   9.80
1518000000,  55.80,   9.78
1519000000,  55.80,   9.80
1520000000,  55.81,   9.83
1521000000,  55.81,   9.80
1522000000,  55.81,   9.75
1523000000,  55.83,   9.79
1524000000,  55.83,   9.85
1525000000,  55.83,   9.98
1526000000,  55.83,   9.86
1527000000,  55.84,   9.82
1528000000,  55.84,   9.82
1529000000,  55.85,   9.88
1530000000,  55.84,   9.87
1531000000,  55.85,   9.84
1532000000,  55.85,   9.87
1533000000,  55.84,   9.93
1534000000,  55.84,   9.95
1535000000,  55.85,   9.74
1536000000,  55.84,   9.73
1537000000,  55.84,   9.83
1538000000,  55.85,   9.79
1539000000,  55.84,   9.80
1540000000,  55.84,   9.77
1541000000,  55.84,   9.77
1542000000,  55.85,   9.73
1543000000,  55.84,   9.64
1544000000,  55.84,   9.67
1545000000,  55.83,   9.53
1546000000,  55.84,   9.53
1547000000,  55.84,   9.52
1548000000,  55.83,   9.52
1549000000,  55.83,   9.58
1550000000,  55.83,   9.61
1551000000,  55.82,   9.55
1552000000,  55.81,   9.52
1553000000,  55.82,   9.50
1554000000,  55.81,   9.48
1555000000,  55.82,   9.46
1556000000,  55.81,   9.52
1557000000,  55.81,   9.45
1558000000,  55.81,   9.42
1559000000,  55.80,   9.54
1560000000,  55.80,   9.60
1561000000,  55.80,   9.55
1562000000,  55.79,   9.51
1563000000,  55.79,   9.35
1564000000,  55.78,   9.33
1565000000,  55.78,   9.34
1566000000,  55.77,   9.44
1567000000,  55.75,   9.55
1568000000,  55.76,   9.52
1569000000,  55.77,   9.47
1570000000,  55.75,   9.46
1571000000,  55.74,   9.47
1572000000,  55.74,   9.41
1573000000,  55.74,   9.46
1574000000,  55.73,   9.57
1575000000,  55.72,   9.56
1576000000,  55.72,   9.50
1577000000,  55.71,   9.52
1578000000,  55.70,   9.47
1579000000,  55.70,   9.51
1580000000,  55.70,   9.57
1581000000,  55.69,   9.61
1582000000,  55.68,   9.57
1583000000,  55.67,   9.50
1584000000,  55.67,   9.46
1585000000,  55.67,   9.48
1586000000,  55.66,   9.49
1587000000,  55.66,   9.47
1588000000,  55.65,   9.53
1589000000,  55.63,   9.59
1590000000,  55.62,   9.59
1591000000,  55.62,   9.62
1592000000,  55.61,   9.50
1593000000,  55.60,   9.50
1594000000,  55.60,   9.61
1595000000,  55.59,   9.64
1596000000,  55.58,   9.62
1597000000,  55.57,   9.57
1598000000,  55.56,   9.45
1599000000,  55.55,   9.45
1600000000,  55.56,   9.55
1601000000,  55.54,   9.62
1602000000,  55.53,   9.71
1603000000,  55.52,   9.58
1604000000,  55.52,   9.60
1605000000,  55.51,   9.63
1606000000,  55.50,   9.64
1607000000,  55.49,   9.66
1608000000,  55.48,   9.71
1609000000,  55.48,   9.70
1610000000,  55.47,   9.61
1611000000,  55.47,   9.53
1612000000,  55.45,   9.50
1613000000,  55.44,   9.59
1614000000,  55.45,   9.78
1615000000,  55.44,   9.68
1616000000,  55.43,   9.61
1617000000,  55.42,   9.57
1618000000,  55.42,   9.61
1619000000,  55.42,   9.61
1620000000,  55.41,   9.66
1621000000,  55.39,   9.74
1622000000,  55.40,   9.74
1623000000,  55.39,   9.73
1624000000,  55.38,   9.76
1625000000,  55.38,   9.78
1626000000,  55.37,   9.73
1627000000,  55.38,   9.71
1628000000,  55.37,   9.79
1629000000,  55.37,   9.83
1630000000,  55.37,   9.86
1631000000,  55.38,   9.84
1632000000,  55.36,   9.70
1633000000,  55.37,   9.67
1634000000,  55.35,   9.75
1635000000,  55.35,   9.77
1636000000,  55.35,   9.74
1637000000,  55.35,   9.64
1638000000,  55.34,   9.58
1639000000,  55.34,   9.66
1640000000,  55.34,   9.64
1641000000,  55.34,   9.55
1642000000,  55.34,   9.54
1643000000,  55.34,   9.62
1644000000,  55.33,   9.67
1645000000,  55.32,   9.60
1646000000,  55.34,   9.58
1647000000,  55.33,   9.57
1648000000,  55.32,   9.64
1649000000,  55.32,   9.64
1650000000,  55.33,   9.57
1651000000,  55.33,   9.58
1652000000,  55.32,   9.57
1653000000,  55.32,   9.55
1654000000,  55.32,   9.64
1655000000,  55.31,   9.68
1656000000,  55.30,   9.64
1657000000,  55.30,   9.72
1658000000,  55.30,   9.88
1659000000,  55.30,   9.90
1660000000,  55.29,   9.84
1661000000,  55.28,   9.90
1662000000,  55.29,   9.98
1663000000,  55.29,  10.07
1664000000,  55.28,  10.05
1665000000,  55.29,  10.13
1666000000,  55.28,  10.23
1667000000,  55.29,  10.33
1668000000,  55.29,  10.50
1669000000,  55.29,  10.63
1670000000,  55.28,  10.87
