% f (Hz),G_rec (dB),T_e_rec (K)
1040000000,  54.64,   9.06
1041000000,  54.65,   9.10
1042000000,  54.64,   9.13
1043000000,  54.64,   9.01
1044000000,  54.64,   8.99
1045000000,  54.64,   8.98
1046000000,  54.64,   9.04
1047000000,  54.64,   8.95
1048000000,  54.63,   9.10
1049000000,  54.63,   9.01
1050000000,  54.61,   9.00
1051000000,  54.62,   9.02
1052000000,  54.61,   9.02
1053000000,  54.61,   9.11
1054000000,  54.60,   9.19
1055000000,  54.60,   9.03
1056000000,  54.58,   9.03
1057000000,  54.58,   8.96
1058000000,  54.58,   8.90
1059000000,  54.56,   8.95
1060000000,  54.55,   9.02
1061000000,  54.54,   9.08
1062000000,  54.54,   8.98
1063000000,  54.53,   9.00
1064000000,  54.52,   9.05
1065000000,  54.51,   9.11
1066000000,  54.50,   9.12
1067000000,  54.50,   9.01
1068000000,  54.49,   9.06
1069000000,  54.48,   8.95
1070000000,  54.48,   9.01
1071000000,  54.46,   8.90
1072000000,  54.45,   8.97
1073000000,  54.44,   9.06
1074000000,  54.43,   9.05
1075000000,  54.43,   9.02
1076000000,  54.41,   9.11
1077000000,  54.40,   9.15
1078000000,  54.40,   9.08
1079000000,  54.40,   9.12
1080000000,  54.38,   9.03
1081000000,  54.38,   9.08
1082000000,  54.37,   9.11
1083000000,  54.37,   9.09
1084000000,  54.36,   9.05
1085000000,  54.35,   9.16
1086000000,  54.35,   9.11
1087000000,  54.33,   9.01
1088000000,  54.35,   9.20
1089000000,  54.34,   9.15
1090000000,  54.34,   9.17
1091000000,  54.33,   9.24
1092000000,  54.33,   9.07
1093000000,  54.32,   9.19
1094000000,  54.33,   9.29
1095000000,  54.32,   9.29
1096000000,  54.32,   9.18
1097000000,  54.34,   9.33
1098000000,  54.34,   9.35
1099000000,  54.34,   9.31
1100000000,  54.34,   9.35
1101000000,  54.34,   9.34
1102000000,  54.35,   9.24
1103000000,  54.35,   9.36
1104000000,  54.37,   9.39
1105000000,  54.35,   9.31
1106000000,  54.37,   9.25
1107000000,  54.37,   9.33
1108000000,  54.39,   9.38
1109000000,  54.40,   9.36
1110000000,  54.41,   9.41
1111000000,  54.42,   9.46
1112000000,  54.43,   9.56
1113000000,  54.45,   9.45
1114000000,  54.45,   9.45
1115000000,  54.47,   9.46
1116000000,  54.48,   9.36
1117000000,  54.50,   9.51
1118000000,  54.50,   9.52
1119000000,  54.52,   9.36
1120000000,  54.53,   9.36
1121000000,  54.54,   9.42
1122000000,  54.55,   9.39
1123000000,  54.57,   9.50
1124000000,  54.57,   9.65
1125000000,  54.60,   9.52
1126000000,  54.62,   9.34
1127000000,  54.62,   9.45
1128000000,  54.65,   9.42
1129000000,  54.66,   9.41
1130000000,  54.67,   9.33
1131000000,  54.69,   9.36
1132000000,  54.70,   9.32
1133000000,  54.72,   9.31
1134000000,  54.73,   9.45
1135000000,  54.75,   9.45
1136000000,  54.76,   9.32
1137000000,  54.77,   9.34
1138000000,  54.79,   9.31
1139000000,  54.79,   9.19
1140000000,  54.81,   9.30
1141000000,  54.82,   9.40
1142000000,  54.84,   9.22
1143000000,  54.86,   9.20
1144000000,  54.87,   9.27
1145000000,  54.88,   9.22
1146000000,  54.89,   9.05
1147000000,  54.90,   9.22
1148000000,  54.91,   9.16
1149000000,  54.91,   9.17
1150000000,  54.93,   9.20
1151000000,  54.94,   9.07
1152000000,  54.94,   9.23
1153000000,  54.94,   9.17
1154000000,  54.97,   9.09
1155000000,  54.96,   9.03
1156000000,  54.98,   9.04
1157000000,  54.98,   8.99
1158000000,  54.99,   9.01
1159000000,  55.00,   8.93
1160000000,  55.00,   8.92
1161000000,  55.00,   8.88
1162000000,  55.00,   8.82
1163000000,  55.01,   8.90
1164000000,  55.00,   8.92
1165000000,  55.00,   8.90
1166000000,  54.99,   8.88
1167000000,  55.00,   8.89
1168000000,  54.99,   8.91
1169000000,  54.99,   8.88
1170000000,  54.99,   8.86
1171000000,  55.00,   8.88
1172000000,  55.00,   8.73
1173000000,  54.99,   8.68
1174000000,  54.98,   8.83
1175000000,  54.98,   8.84
1176000000,  54.98,   8.81
1177000000,  54.98,   8.77
1178000000,  54.97,   8.72
1179000000,  54.98,   8.74
1180000000,  54.96,   8.83
1181000000,  54.96,   8.94
1182000000,  54.95,   8.73
1183000000,  54.96,   8.86
1184000000,  54.94,   8.98
1185000000,  54.93,   8.91
1186000000,  54.94,   8.91
1187000000,  54.91,   9.02
1188000000,  54.91,   8.95
1189000000,  54.91,   8.77
1190000000,  54.91,   8.85
1191000000,  54.89,   8.85
1192000000,  54.89,   8.84
1193000000,  54.88,   8.99
1194000000,  54.88,   8.89
1195000000,  54.87,   9.09
1196000000,  54.87,   9.00
1197000000,  54.85,   8.90
1198000000,  54.85,   8.94
1199000000,  54.85,   8.94
1200000000,  54.83,   8.95
1201000000,  54.83,   8.98
1202000000,  54.83,   8.96
1203000000,  54.83,   8.98
1204000000,  54.82,   9.00
1205000000,  54.82,   8.96
1206000000,  54.82,   8.95
1207000000,  54.81,   8.98
1208000000,  54.80,   9.11
1209000000,  54.81,   8.96
1210000000,  54.81,   9.09
1211000000,  54.82,   9.07
1212000000,  54.83,   9.05
1213000000,  54.83,   8.98
1214000000,  54.84,   9.06
1215000000,  54.84,   9.02
1216000000,  54.84,   9.21
1217000000,  54.85,   9.21
1218000000,  54.85,   9.12
1219000000,  54.86,   9.16
1220000000,  54.87,   9.07
1221000000,  54.87,   9.13
1222000000,  54.87,   9.19
1223000000,  54.87,   9.26
1224000000,  54.88,   9.09
1225000000,  54.89,   9.17
1226000000,  54.90,   9.23
1227000000,  54.90,   9.27
1228000000,  54.90,   9.16
1229000000,  54.91,   9.26
1230000000,  54.93,   9.29
1231000000,  54.93,   9.27
1232000000,  54.93,   9.35
1233000000,  54.95,   9.38
1234000000,  54.95,   9.42
1235000000,  54.96,   9.28
1236000000,  54.97,   9.50
1237000000,  54.98,   9.40
1238000000,  54.99,   9.34
1239000000,  55.01,   9.41
1240000000,  55.02,   9.38
1241000000,  55.03,   9.41
1242000000,  55.04,   9.43
1243000000,  55.05,   9.38
1244000000,  55.06,   9.41
1245000000,  55.07,   9.37
1246000000,  55.09,   9.43
1247000000,  55.10,   9.50
1248000000,  55.12,   9.31
1249000000,  55.15,   9.41
1250000000,  55.14,   9.37
1251000000,  55.16,   9.43
1252000000,  55.17,   9.28
1253000000,  55.19,   9.47
1254000000,  55.20,   9.51
1255000000,  55.22,   9.41
1256000000,  55.23,   9.32
1257000000,  55.24,   9.35
1258000000,  55.25,   9.30
1259000000,  55.26,   9.45
1260000000,  55.28,   9.22
1261000000,  55.29,   9.29
1262000000,  55.30,   9.27
1263000000,  55.31,   9.32
1264000000,  55.32,   9.30
1265000000,  55.34,   9.12
1266000000,  55.36,   9.32
1267000000,  55.36,   9.13
1268000000,  55.38,   9.25
1269000000,  55.40,   9.22
1270000000,  55.39,   9.10
1271000000,  55.42,   9.05
1272000000,  55.43,   9.13
1273000000,  55.43,   9.02
1274000000,  55.45,   9.13
1275000000,  55.47,   9.16
1276000000,  55.47,   8.99
1277000000,  55.47,   9.01
1278000000,  55.48,   9.20
1279000000,  55.49,   8.89
1280000000,  55.49,   8.89
1281000000,  55.50,   8.84
1282000000,  55.51,   8.99
1283000000,  55.51,   9.00
1284000000,  55.51,   8.73
1285000000,  55.51,   8.79
1286000000,  55.52,   8.79
1287000000,  55.53,   8.74
1288000000,  55.54,   8.73
1289000000,  55.54,   8.61
1290000000,  55.54,   8.76
1291000000,  55.55,   8.60
1292000000,  55.54,   8.81
1293000000,  55.53,   8.62
1294000000,  55.55,   8.51
1295000000,  55.55,   8.54
1296000000,  55.54,   8.67
1297000000,  55.54,   8.46
1298000000,  55.54,   8.54
1299000000,  55.53,   8.44
1300000000,  55.54,   8.54
1301000000,  55.53,   8.45
1302000000,  55.53,   8.55
1303000000,  55.52,   8.41
1304000000,  55.51,   8.40
1305000000,  55.51,   8.44
1306000000,  55.49,   8.52
1307000000,  55.49,   8.37
1308000000,  55.49,   8.33
1309000000,  55.47,   8.33
1310000000,  55.48,   8.37
1311000000,  55.46,   8.50
1312000000,  55.46,   8.32
1313000000,  55.45,   8.37
1314000000,  55.44,   8.34
1315000000,  55.43,   8.28
1316000000,  55.43,   8.42
1317000000,  55.42,   8.36
1318000000,  55.40,   8.33
1319000000,  55.41,   8.47
1320000000,  55.39,   8.35
1321000000,  55.38,   8.38
1322000000,  55.36,   8.21
1323000000,  55.37,   8.36
1324000000,  55.35,   8.36
1325000000,  55.34,   8.36
1326000000,  55.33,   8.36
1327000000,  55.32,   8.32
1328000000,  55.32,   8.35
1329000000,  55.30,   8.44
1330000000,  55.29,   8.51
1331000000,  55.28,   8.48
1332000000,  55.27,   8.43
1333000000,  55.26,   8.45
1334000000,  55.26,   8.52
1335000000,  55.25,   8.64
1336000000,  55.24,   8.75
1337000000,  55.23,   8.57
1338000000,  55.22,   8.67
1339000000,  55.22,   8.56
1340000000,  55.21,   8.71
1341000000,  55.21,   8.77
1342000000,  55.20,   8.86
1343000000,  55.19,   8.80
1344000000,  55.19,   8.87
1345000000,  55.19,   8.88
1346000000,  55.18,   8.80
1347000000,  55.18,   8.77
1348000000,  55.16,   9.01
1349000000,  55.17,   8.97
1350000000,  55.16,   9.08
1351000000,  55.16,   8.99
1352000000,  55.16,   8.93
1353000000,  55.16,   8.97
1354000000,  55.15,   8.92
1355000000,  55.14,   9.09
1356000000,  55.14,   8.93
1357000000,  55.15,   9.08
1358000000,  55.13,   9.04
1359000000,  55.12,   9.07
1360000000,  55.12,   9.18
1361000000,  55.13,   9.08
1362000000,  55.12,   9.24
1363000000,  55.12,   9.08
1364000000,  55.11,   9.09
1365000000,  55.12,   9.14
1366000000,  55.12,   9.23
1367000000,  55.11,   9.09
1368000000,  55.11,   9.04
1369000000,  55.11,   9.13
1370000000,  55.11,   9.18
1371000000,  55.11,   9.16
1372000000,  55.11,   9.24
1373000000,  55.11,   9.16
1374000000,  55.11,   9.27
1375000000,  55.12,   9.30
1376000000,  55.11,   9.39
1377000000,  55.12,   9.47
1378000000,  55.11,   9.43
1379000000,  55.11,   9.36
1380000000,  55.11,   9.48
1381000000,  55.12,   9.59
1382000000,  55.11,   9.38
1383000000,  55.12,   9.54
1384000000,  55.12,   9.64
1385000000,  55.13,   9.64
1386000000,  55.13,   9.68
1387000000,  55.12,   9.91
1388000000,  55.14,   9.82
1389000000,  55.15,   9.82
1390000000,  55.14,   9.79
1391000000,  55.15,   9.97
1392000000,  55.15,   9.85
1393000000,  55.15,   9.65
1394000000,  55.16,   9.85
1395000000,  55.16,   9.96
1396000000,  55.16,   9.94
1397000000,  55.15,  10.00
1398000000,  55.15,  10.05
1399000000,  55.15,  10.28
1400000000,  55.15,  10.29
1401000000,  55.16,  10.30
1402000000,  55.14,  10.41
1403000000,  55.13,  10.64
1404000000,  55.14,  10.77
1405000000,  55.13,  11.02
1406000000,  55.11,  11.31
1407000000,  55.11,  11.25
1408000000,  55.11,  11.48
1409000000,  55.10,  11.56
1410000000,  55.09,  11.90
1411000000,  55.09,  12.07
1412000000,  55.10,  12.17
1413000000,  55.08,  12.49
1414000000,  55.09,  12.66
1415000000,  55.10,  12.78
1416000000,  55.10,  12.87
1417000000,  55.10,  12.85
1418000000,  55.10,  12.91
1419000000,  55.10,  12.76
1420000000,  55.10,  12.68
1421000000,  55.11,  12.66
1422000000,  55.11,  12.50
1423000000,  55.12,  12.24
1424000000,  55.12,  12.04
1425000000,  55.12,  11.95
1426000000,  55.12,  11.78
1427000000,  55.11,  11.61
1428000000,  55.10,  11.54
1429000000,  55.09,  11.40
1430000000,  55.10,  11.18
1431000000,  55.09,  11.16
1432000000,  55.08,  11.18
1433000000,  55.07,  11.08
1434000000,  55.06,  11.03
1435000000,  55.05,  10.94
1436000000,  55.04,  11.01
1437000000,  55.04,  10.84
1438000000,  55.04,  10.96
1439000000,  55.02,  10.94
1440000000,  55.02,  10.90
1441000000,  55.01,  11.04
1442000000,  55.01,  11.01
1443000000,  54.99,  11.05
1444000000,  54.99,  11.17
1445000000,  54.99,  11.33
1446000000,  54.98,  11.25
1447000000,  54.97,  11.34
1448000000,  54.97,  11.30
1449000000,  54.97,  11.51
1450000000,  54.96,  11.45
1451000000,  54.96,  11.52
1452000000,  54.95,  11.40
1453000000,  54.94,  11.47
1454000000,  54.94,  11.47
1455000000,  54.93,  11.55
1456000000,  54.92,  11.43
1457000000,  54.92,  11.40
1458000000,  54.90,  11.42
1459000000,  54.89,  11.39
1460000000,  54.88,  11.40
1461000000,  54.88,  11.36
1462000000,  54.87,  11.25
1463000000,  54.86,  11.39
1464000000,  54.85,  11.43
1465000000,  54.85,  11.15
1466000000,  54.84,  11.20
1467000000,  54.83,  11.15
1468000000,  54.84,  11.39
1469000000,  54.82,  11.41
1470000000,  54.81,  11.27
1471000000,  54.81,  11.17
1472000000,  54.81,  11.17
1473000000,  54.80,  11.31
1474000000,  54.79,  11.30
1475000000,  54.78,  11.21
1476000000,  54.77,  11.27
1477000000,  54.78,  11.24
1478000000,  54.75,  11.22
1479000000,  54.75,  11.18
1480000000,  54.75,  11.32
1481000000,  54.75,  11.43
1482000000,  54.74,  11.36
1483000000,  54.74,  11.31
1484000000,  54.72,  11.28
1485000000,  54.72,  11.28
1486000000,  54.71,  11.37
1487000000,  54.70,  11.55
1488000000,  54.71,  11.47
1489000000,  54.69,  11.40
1490000000,  54.69,  11.36
1491000000,  54.69,  11.32
1492000000,  54.68,  11.30
1493000000,  54.69,  11.29
1494000000,  54.68,  11.18
1495000000,  54.69,  11.31
1496000000,  54.69,  11.12
1497000000,  54.68,  11.09
1498000000,  54.69,  11.21
1499000000,  54.69,  11.25
1500000000,  54.68,  11.19
1501000000,  54.69,  11.10
1502000000,  54.70,  11.07
1503000000,  54.69,  10.93
1504000000,  54.69,  10.97
1505000000,  54.69,  11.01
1506000000,  54.69,  10.90
1507000000,  54.70,  10.88
1508000000,  54.71,  10.93
1509000000,  54.70,  11.00
1510000000,  54.71,  10.93
1511000000,  54.71,  10.82
1512000000,  54.72,  10.77
1513000000,  54.72,  10.81
1514000000,  54.72,  10.90
1515000000,  54.72,  10.89
1516000000,  54.72,  10.93
1517000000,  54.72,  10.90
1518000000,  54.72,  10.76
1519000000,  54.73,  10.80
1520000000,  54.73,  10.75
1521000000,  54.73,  10.69
1522000000,  54.73,  10.77
1523000000,  54.74,  10.65
1524000000,  54.74,  10.68
1525000000,  54.74,  10.60
1526000000,  54.74,  10.57
1527000000,  54.74,  10.58
1528000000,  54.74,  10.51
1529000000,  54.74,  10.60
1530000000,  54.74,  10.50
1531000000,  54.74,  10.40
1532000000,  54.74,  10.36
1533000000,  54.74,  10.49
1534000000,  54.74,  10.29
1535000000,  54.74,  10.26
1536000000,  54.74,  10.31
1537000000,  54.74,  10.27
1538000000,  54.74,  10.26
1539000000,  54.73,  10.24
1540000000,  54.73,  10.15
1541000000,  54.74,  10.08
1542000000,  54.74,   9.96
1543000000,  54.74,   9.93
1544000000,  54.74,   9.95
1545000000,  54.73,   9.92
1546000000,  54.73,   9.95
1547000000,  54.73,   9.87
1548000000,  54.73,   9.96
1549000000,  54.72,   9.95
1550000000,  54.73,   9.88
1551000000,  54.72,   9.87
1552000000,  54.71,   9.76
1553000000,  54.71,   9.89
1554000000,  54.70,   9.85
1555000000,  54.71,   9.79
1556000000,  54.70,   9.88
1557000000,  54.70,   9.84
1558000000,  54.69,   9.75
1559000000,  54.69,   9.68
1560000000,  54.69,   9.70
1561000000,  54.68,   9.70
1562000000,  54.67,   9.80
1563000000,  54.66,   9.76
1564000000,  54.65,   9.63
1565000000,  54.65,   9.62
1566000000,  54.64,   9.77
1567000000,  54.62,   9.81
1568000000,  54.62,   9.84
1569000000,  54.63,   9.84
1570000000,  54.61,   9.81
1571000000,  54.59,   9.81
1572000000,  54.59,   9.81
1573000000,  54.58,   9.85
1574000000,  54.57,   9.76
1575000000,  54.56,   9.76
1576000000,  54.56,   9.83
1577000000,  54.54,   9.93
1578000000,  54.53,   9.84
1579000000,  54.52,   9.84
1580000000,  54.51,   9.89
1581000000,  54.50,   9.87
1582000000,  54.48,   9.87
1583000000,  54.47,   9.85
1584000000,  54.46,   9.88
1585000000,  54.45,   9.84
1586000000,  54.44,   9.94
1587000000,  54.43,  10.04
1588000000,  54.42,  10.04
1589000000,  54.40,   9.98
1590000000,  54.39,  10.08
1591000000,  54.38,  10.08
1592000000,  54.36,  10.08
1593000000,  54.34,  10.11
1594000000,  54.33,  10.04
1595000000,  54.32,  10.11
1596000000,  54.31,  10.11
1597000000,  54.29,  10.11
1598000000,  54.27,  10.13
1599000000,  54.25,  10.15
1600000000,  54.26,  10.21
1601000000,  54.23,  10.18
1602000000,  54.22,  10.25
1603000000,  54.20,  10.26
1604000000,  54.19,  10.27
1605000000,  54.18,  10.24
1606000000,  54.16,  10.20
1607000000,  54.15,  10.20
1608000000,  54.14,  10.28
1609000000,  54.12,  10.28
1610000000,  54.11,  10.26
1611000000,  54.10,  10.33
1612000000,  54.08,  10.36
1613000000,  54.06,  10.30
1614000000,  54.06,  10.32
1615000000,  54.04,  10.30
1616000000,  54.03,  10.18
1617000000,  54.02,  10.13
1618000000,  54.01,  10.18
1619000000,  54.01,  10.29
1620000000,  53.99,  10.32
1621000000,  53.98,  10.27
1622000000,  53.98,  10.29
1623000000,  53.98,  10.25
1624000000,  53.98,  10.15
1625000000,  53.99,  10.23
1626000000,  53.99,  10.28
1627000000,  53.99,  10.25
1628000000,  53.99,  10.27
1629000000,  53.98,  10.25
1630000000,  53.98,  10.11
1631000000,  53.99,  10.11
1632000000,  53.97,  10.11
1633000000,  53.97,  10.06
1634000000,  53.95,  10.11
1635000000,  53.94,  10.14
1636000000,  53.93,  10.03
1637000000,  53.93,   9.92
1638000000,  53.91,   9.99
1639000000,  53.90,  10.02
1640000000,  53.89,  10.01
1641000000,  53.89,   9.99
1642000000,  53.88,   9.89
1643000000,  53.87,   9.84
1644000000,  53.86,   9.80
1645000000,  53.85,   9.81
1646000000,  53.87,   9.85
1647000000,  53.86,   9.73
1648000000,  53.85,   9.75
1649000000,  53.86,   9.80
1650000000,  53.87,   9.80
1651000000,  53.87,   9.79
1652000000,  53.87,   9.71
1653000000,  53.87,   9.77
1654000000,  53.88,   9.82
1655000000,  53.88,   9.79
1656000000,  53.87,   9.81
1657000000,  53.88,   9.77
1658000000,  53.88,   9.72
1659000000,  53.89,   9.74
1660000000,  53.89,   9.76
1661000000,  53.89,   9.77
1662000000,  53.90,   9.85
1663000000,  53.91,   9.93
1664000000,  53.90,   9.89
1665000000,  53.92,   9.92
1666000000,  53.91,   9.95
1667000000,  53.92,  10.00
1668000000,  53.93,  10.12
1669000000,  53.93,  10.20
1670000000,  53.93,  10.32
