% f (Hz),G_rec (dB),T_e_rec (K)
 980000000,  55.46,   8.18
 981000000,  55.45,   8.14
 982000000,  55.44,   8.11
 983000000,  55.43,   8.05
 984000000,  55.41,   8.10
 985000000,  55.41,   8.09
 986000000,  55.40,   8.10
 987000000,  55.38,   8.16
 988000000,  55.38,   8.12
 989000000,  55.36,   8.09
 990000000,  55.35,   8.15
 991000000,  55.34,   8.24
 992000000,  55.32,   8.25
 993000000,  55.31,   8.20
 994000000,  55.30,   8.15
 995000000,  55.29,   8.14
 996000000,  55.28,   8.13
 997000000,  55.27,   8.17
 998000000,  55.27,   8.26
 999000000,  55.27,   8.29
1000000000,  55.25,   8.34
1001000000,  55.25,   8.23
1002000000,  55.25,   8.24
1003000000,  55.25,   8.20
1004000000,  55.25,   8.22
1005000000,  55.24,   8.22
1006000000,  55.24,   8.26
1007000000,  55.23,   8.32
1008000000,  55.24,   8.34
1009000000,  55.23,   8.42
1010000000,  55.22,   8.41
1011000000,  55.24,   8.37
1012000000,  55.23,   8.42
1013000000,  55.24,   8.48
1014000000,  55.26,   8.43
1015000000,  55.25,   8.33
1016000000,  55.25,   8.42
1017000000,  55.27,   8.39
1018000000,  55.28,   8.46
1019000000,  55.27,   8.40
1020000000,  55.28,   8.47
1021000000,  55.28,   8.62
1022000000,  55.29,   8.57
1023000000,  55.29,   8.52
1024000000,  55.31,   8.54
1025000000,  55.30,   8.55
1026000000,  55.31,   8.49
1027000000,  55.31,   8.49
1028000000,  55.31,   8.45
1029000000,  55.33,   8.60
1030000000,  55.34,   8.56
1031000000,  55.34,   8.71
1032000000,  55.35,   8.72
1033000000,  55.35,   8.63
1034000000,  55.35,   8.68
1035000000,  55.36,   8.49
1036000000,  55.36,   8.48
1037000000,  55.36,   8.53
1038000000,  55.38,   8.55
1039000000,  55.38,   8.67
1040000000,  55.39,   8.66
1041000000,  55.40,   8.60
1042000000,  55.40,   8.62
1043000000,  55.40,   8.55
1044000000,  55.40,   8.53
1045000000,  55.40,   8.64
1046000000,  55.40,   8.66
1047000000,  55.40,   8.59
1048000000,  55.39,   8.61
1049000000,  55.39,   8.62
1050000000,  55.38,   8.62
1051000000,  55.39,   8.60
1052000000,  55.38,   8.67
1053000000,  55.39,   8.64
1054000000,  55.37,   8.61
1055000000,  55.38,   8.56
1056000000,  55.37,   8.56
1057000000,  55.37,   8.49
1058000000,  55.37,   8.57
1059000000,  55.35,   8.63
1060000000,  55.35,   8.67
1061000000,  55.35,   8.61
1062000000,  55.34,   8.62
1063000000,  55.33,   8.57
1064000000,  55.33,   8.56
1065000000,  55.32,   8.55
1066000000,  55.31,   8.58
1067000000,  55.31,   8.63
1068000000,  55.31,   8.63
1069000000,  55.30,   8.56
1070000000,  55.30,   8.54
1071000000,  55.28,   8.62
1072000000,  55.28,   8.54
1073000000,  55.26,   8.45
1074000000,  55.26,   8.52
1075000000,  55.25,   8.58
1076000000,  55.24,   8.57
1077000000,  55.23,   8.55
1078000000,  55.22,   8.53
1079000000,  55.21,   8.48
1080000000,  55.20,   8.53
1081000000,  55.20,   8.55
1082000000,  55.18,   8.66
1083000000,  55.18,   8.60
1084000000,  55.17,   8.70
1085000000,  55.16,   8.64
1086000000,  55.16,   8.55
1087000000,  55.14,   8.65
1088000000,  55.15,   8.64
1089000000,  55.15,   8.63
1090000000,  55.14,   8.70
1091000000,  55.13,   8.71
1092000000,  55.13,   8.67
1093000000,  55.11,   8.74
1094000000,  55.12,   8.76
1095000000,  55.11,   8.77
1096000000,  55.10,   8.67
1097000000,  55.11,   8.70
1098000000,  55.11,   8.73
1099000000,  55.10,   8.69
1100000000,  55.10,   8.69
1101000000,  55.09,   8.73
1102000000,  55.10,   8.76
1103000000,  55.09,   8.76
1104000000,  55.11,   8.67
1105000000,  55.08,   8.80
1106000000,  55.09,   8.84
1107000000,  55.09,   8.84
1108000000,  55.10,   8.85
1109000000,  55.10,   8.87
1110000000,  55.10,   8.82
1111000000,  55.11,   8.72
1112000000,  55.12,   8.84
1113000000,  55.12,   8.96
1114000000,  55.11,   8.94
1115000000,  55.12,   9.01
1116000000,  55.14,   8.97
1117000000,  55.14,   8.91
1118000000,  55.14,   8.87
1119000000,  55.15,   8.86
1120000000,  55.16,   8.96
1121000000,  55.17,   9.03
1122000000,  55.17,   9.00
1123000000,  55.19,   8.97
1124000000,  55.19,   8.93
1125000000,  55.21,   9.00
1126000000,  55.22,   9.05
1127000000,  55.23,   8.98
1128000000,  55.24,   8.97
1129000000,  55.25,   9.11
1130000000,  55.25,   9.05
1131000000,  55.27,   9.03
1132000000,  55.28,   9.05
1133000000,  55.29,   8.99
1134000000,  55.29,   9.07
1135000000,  55.32,   9.14
1136000000,  55.31,   9.15
1137000000,  55.33,   9.21
1138000000,  55.34,   9.11
1139000000,  55.34,   9.14
1140000000,  55.35,   9.02
1141000000,  55.36,   9.17
1142000000,  55.37,   9.14
1143000000,  55.39,   9.12
1144000000,  55.39,   9.11
1145000000,  55.40,   9.05
1146000000,  55.41,   9.02
1147000000,  55.41,   8.89
1148000000,  55.42,   9.03
1149000000,  55.43,   8.99
1150000000,  55.44,   9.02
1151000000,  55.44,   8.97
1152000000,  55.45,   9.08
1153000000,  55.45,   9.07
1154000000,  55.48,   8.91
1155000000,  55.47,   8.96
1156000000,  55.48,   9.04
1157000000,  55.48,   8.81
1158000000,  55.49,   8.92
1159000000,  55.49,   8.99
1160000000,  55.49,   9.11
1161000000,  55.49,   9.02
1162000000,  55.50,   9.05
1163000000,  55.50,   8.94
1164000000,  55.49,   8.95
1165000000,  55.50,   8.98
1166000000,  55.48,   8.92
1167000000,  55.49,   8.92
1168000000,  55.48,   8.93
1169000000,  55.48,   9.02
1170000000,  55.48,   8.92
1171000000,  55.49,   8.85
1172000000,  55.48,   8.81
1173000000,  55.48,   9.04
1174000000,  55.48,   8.93
1175000000,  55.47,   8.93
1176000000,  55.47,   9.01
1177000000,  55.46,   9.00
1178000000,  55.46,   8.95
1179000000,  55.45,   8.89
1180000000,  55.43,   8.98
1181000000,  55.43,   9.01
1182000000,  55.42,   9.03
1183000000,  55.41,   8.98
1184000000,  55.40,   9.04
1185000000,  55.39,   8.97
1186000000,  55.39,   8.96
1187000000,  55.36,   8.89
1188000000,  55.35,   9.01
1189000000,  55.35,   9.06
1190000000,  55.34,   8.89
1191000000,  55.33,   9.05
1192000000,  55.32,   8.94
1193000000,  55.30,   9.04
1194000000,  55.30,   8.94
1195000000,  55.29,   9.06
1196000000,  55.29,   8.87
1197000000,  55.26,   8.96
1198000000,  55.26,   8.95
1199000000,  55.26,   9.08
1200000000,  55.23,   8.99
1201000000,  55.23,   9.02
1202000000,  55.22,   9.01
1203000000,  55.22,   8.96
1204000000,  55.20,   8.98
1205000000,  55.20,   9.00
1206000000,  55.19,   9.08
1207000000,  55.18,   9.06
1208000000,  55.17,   9.00
1209000000,  55.17,   9.12
1210000000,  55.16,   9.10
1211000000,  55.15,   8.97
1212000000,  55.15,   9.06
1213000000,  55.14,   9.01
1214000000,  55.13,   9.16
1215000000,  55.12,   9.11
1216000000,  55.12,   9.17
1217000000,  55.12,   9.11
1218000000,  55.11,   9.18
1219000000,  55.11,   9.15
1220000000,  55.11,   9.17
1221000000,  55.10,   9.11
1222000000,  55.10,   9.01
1223000000,  55.09,   9.16
1224000000,  55.09,   9.21
1225000000,  55.09,   9.06
1226000000,  55.10,   9.04
1227000000,  55.09,   9.24
1228000000,  55.08,   9.23
1229000000,  55.09,   9.17
1230000000,  55.10,   9.28
1231000000,  55.10,   9.30
1232000000,  55.10,   9.32
1233000000,  55.11,   9.43
1234000000,  55.11,   9.18
1235000000,  55.11,   9.40
1236000000,  55.12,   9.33
1237000000,  55.13,   9.35
1238000000,  55.13,   9.34
1239000000,  55.14,   9.48
1240000000,  55.15,   9.37
1241000000,  55.16,   9.50
1242000000,  55.16,   9.41
1243000000,  55.17,   9.45
1244000000,  55.17,   9.51
1245000000,  55.18,   9.48
1246000000,  55.20,   9.50
1247000000,  55.20,   9.47
1248000000,  55.21,   9.51
1249000000,  55.23,   9.48
1250000000,  55.22,   9.53
1251000000,  55.24,   9.53
1252000000,  55.24,   9.54
1253000000,  55.25,   9.48
1254000000,  55.27,   9.44
1255000000,  55.29,   9.70
1256000000,  55.29,   9.51
1257000000,  55.30,   9.67
1258000000,  55.31,   9.58
1259000000,  55.32,   9.43
1260000000,  55.33,   9.45
1261000000,  55.35,   9.42
1262000000,  55.35,   9.58
1263000000,  55.36,   9.57
1264000000,  55.37,   9.60
1265000000,  55.39,   9.57
1266000000,  55.41,   9.59
1267000000,  55.41,   9.72
1268000000,  55.42,   9.51
1269000000,  55.44,   9.48
1270000000,  55.43,   9.73
1271000000,  55.46,   9.60
1272000000,  55.46,   9.40
1273000000,  55.47,   9.53
1274000000,  55.49,   9.51
1275000000,  55.50,   9.63
1276000000,  55.51,   9.54
1277000000,  55.51,   9.55
1278000000,  55.53,   9.60
1279000000,  55.54,   9.30
1280000000,  55.55,   9.54
1281000000,  55.56,   9.46
1282000000,  55.57,   9.59
1283000000,  55.57,   9.55
1284000000,  55.58,   9.45
1285000000,  55.58,   9.33
1286000000,  55.59,   9.30
1287000000,  55.60,   9.35
1288000000,  55.62,   9.45
1289000000,  55.62,   9.41
1290000000,  55.62,   9.35
1291000000,  55.64,   9.25
1292000000,  55.64,   9.23
1293000000,  55.63,   9.29
1294000000,  55.65,   9.19
1295000000,  55.65,   9.02
1296000000,  55.65,   9.09
1297000000,  55.65,   9.04
1298000000,  55.66,   9.04
1299000000,  55.66,   9.13
1300000000,  55.67,   9.00
1301000000,  55.67,   9.05
1302000000,  55.67,   8.93
1303000000,  55.67,   9.05
1304000000,  55.67,   8.98
1305000000,  55.68,   8.90
1306000000,  55.66,   8.91
1307000000,  55.67,   8.90
1308000000,  55.67,   8.72
1309000000,  55.66,   8.86
1310000000,  55.67,   8.83
1311000000,  55.66,   8.90
1312000000,  55.66,   8.72
1313000000,  55.66,   8.80
1314000000,  55.65,   8.74
1315000000,  55.65,   8.70
1316000000,  55.65,   8.77
1317000000,  55.64,   8.69
1318000000,  55.64,   8.68
1319000000,  55.64,   8.60
1320000000,  55.63,   8.66
1321000000,  55.62,   8.49
1322000000,  55.61,   8.60
1323000000,  55.61,   8.65
1324000000,  55.60,   8.66
1325000000,  55.58,   8.71
1326000000,  55.58,   8.56
1327000000,  55.57,   8.45
1328000000,  55.57,   8.62
1329000000,  55.56,   8.72
1330000000,  55.54,   8.69
1331000000,  55.54,   8.59
1332000000,  55.53,   8.49
1333000000,  55.52,   8.62
1334000000,  55.51,   8.63
1335000000,  55.51,   8.49
1336000000,  55.50,   8.60
1337000000,  55.49,   8.70
1338000000,  55.48,   8.59
1339000000,  55.48,   8.70
1340000000,  55.47,   8.60
1341000000,  55.47,   8.54
1342000000,  55.47,   8.59
1343000000,  55.45,   8.72
1344000000,  55.45,   8.67
1345000000,  55.45,   8.73
1346000000,  55.45,   8.81
1347000000,  55.45,   8.68
1348000000,  55.43,   8.71
1349000000,  55.45,   8.84
1350000000,  55.44,   8.88
1351000000,  55.44,   8.89
1352000000,  55.44,   8.70
1353000000,  55.44,   8.79
1354000000,  55.44,   8.84
1355000000,  55.43,   8.95
1356000000,  55.42,   8.85
1357000000,  55.43,   8.93
1358000000,  55.41,   8.88
1359000000,  55.40,   8.97
1360000000,  55.40,   8.91
1361000000,  55.40,   8.91
1362000000,  55.39,   8.86
1363000000,  55.39,   8.74
1364000000,  55.38,   8.68
1365000000,  55.38,   8.96
1366000000,  55.39,   8.75
1367000000,  55.38,   8.81
1368000000,  55.38,   8.89
1369000000,  55.37,   8.86
1370000000,  55.38,   8.96
1371000000,  55.38,   8.83
1372000000,  55.37,   8.91
1373000000,  55.37,   8.87
1374000000,  55.38,   8.80
1375000000,  55.38,   8.85
1376000000,  55.37,   8.95
1377000000,  55.38,   8.79
1378000000,  55.37,   8.85
1379000000,  55.37,   9.05
1380000000,  55.36,   8.99
1381000000,  55.38,   8.95
1382000000,  55.37,   9.02
1383000000,  55.37,   9.07
1384000000,  55.37,   9.05
1385000000,  55.37,   9.21
1386000000,  55.38,   9.10
1387000000,  55.36,   9.11
1388000000,  55.38,   9.09
1389000000,  55.38,   9.16
1390000000,  55.37,   9.12
1391000000,  55.39,   9.06
1392000000,  55.38,   9.22
1393000000,  55.38,   9.26
1394000000,  55.39,   9.18
1395000000,  55.39,   9.25
1396000000,  55.39,   9.24
1397000000,  55.38,   9.25
1398000000,  55.38,   9.38
1399000000,  55.38,   9.38
1400000000,  55.39,   9.43
1401000000,  55.40,   9.45
1402000000,  55.39,   9.43
1403000000,  55.39,   9.65
1404000000,  55.40,   9.55
1405000000,  55.39,   9.62
1406000000,  55.38,   9.61
1407000000,  55.39,   9.62
1408000000,  55.40,   9.76
1409000000,  55.39,  10.01
1410000000,  55.39,  10.09
1411000000,  55.39,  10.06
1412000000,  55.39,  10.04
1413000000,  55.38,  10.48
1414000000,  55.39,  10.63
1415000000,  55.39,  10.70
1416000000,  55.39,  10.69
1417000000,  55.39,  10.68
1418000000,  55.39,  10.67
1419000000,  55.39,  10.70
1420000000,  55.40,  10.58
1421000000,  55.40,  10.68
1422000000,  55.39,  10.70
1423000000,  55.40,  10.45
1424000000,  55.40,  10.40
1425000000,  55.40,  10.49
1426000000,  55.40,  10.31
1427000000,  55.39,  10.31
1428000000,  55.39,  10.18
1429000000,  55.38,  10.28
1430000000,  55.39,  10.37
1431000000,  55.38,  10.23
1432000000,  55.37,  10.20
1433000000,  55.36,  10.21
1434000000,  55.36,  10.29
1435000000,  55.35,  10.23
1436000000,  55.35,  10.39
1437000000,  55.34,  10.30
1438000000,  55.34,  10.34
1439000000,  55.33,  10.38
1440000000,  55.33,  10.34
1441000000,  55.33,  10.51
1442000000,  55.33,  10.38
1443000000,  55.31,  10.29
1444000000,  55.31,  10.26
1445000000,  55.31,  10.37
1446000000,  55.31,  10.41
1447000000,  55.30,  10.26
1448000000,  55.30,  10.34
1449000000,  55.31,  10.24
1450000000,  55.29,  10.17
1451000000,  55.29,  10.05
1452000000,  55.29,  10.10
1453000000,  55.28,  10.12
1454000000,  55.28,  10.05
1455000000,  55.28,  10.03
1456000000,  55.28,   9.99
1457000000,  55.28,   9.99
1458000000,  55.27,  10.11
1459000000,  55.27,  10.10
1460000000,  55.26,  10.01
1461000000,  55.27,   9.90
1462000000,  55.26,   9.82
1463000000,  55.25,   9.88
1464000000,  55.24,   9.85
1465000000,  55.23,   9.89
1466000000,  55.23,   9.92
1467000000,  55.23,   9.92
1468000000,  55.23,   9.88
1469000000,  55.22,   9.88
1470000000,  55.21,   9.94
1471000000,  55.21,   9.96
1472000000,  55.20,   9.98
1473000000,  55.20,  10.00
1474000000,  55.19,   9.87
1475000000,  55.19,   9.85
1476000000,  55.18,   9.96
1477000000,  55.19,   9.97
1478000000,  55.17,   9.90
1479000000,  55.17,  10.02
1480000000,  55.18,   9.92
1481000000,  55.18,   9.87
1482000000,  55.18,   9.90
1483000000,  55.19,   9.97
1484000000,  55.17,   9.98
1485000000,  55.17,   9.99
1486000000,  55.17,  10.02
1487000000,  55.17,  10.08
1488000000,  55.18,  10.09
1489000000,  55.16,   9.97
1490000000,  55.16,   9.93
1491000000,  55.17,  10.04
1492000000,  55.16,   9.96
1493000000,  55.17,   9.98
1494000000,  55.16,   9.97
1495000000,  55.16,  10.02
1496000000,  55.16,  10.14
1497000000,  55.15,  10.11
1498000000,  55.15,  10.04
1499000000,  55.16,   9.98
1500000000,  55.14,   9.99
1501000000,  55.14,  10.00
1502000000,  55.15,  10.10
1503000000,  55.15,  10.15
1504000000,  55.15,  10.14
1505000000,  55.15,   9.97
1506000000,  55.15,   9.96
1507000000,  55.16,   9.96
1508000000,  55.17,  10.02
1509000000,  55.15,   9.99
1510000000,  55.16,  10.03
1511000000,  55.17,   9.90
1512000000,  55.18,  10.01
1513000000,  55.18,   9.93
1514000000,  55.18,  10.01
1515000000,  55.19,  10.10
1516000000,  55.19,  10.03
1517000000,  55.19,  10.08
1518000000,  55.20,  10.12
1519000000,  55.20,  10.14
1520000000,  55.21,  10.17
1521000000,  55.20,  10.05
1522000000,  55.21,  10.03
1523000000,  55.21,  10.04
1524000000,  55.22,  10.10
1525000000,  55.22,  10.09
1526000000,  55.22,  10.03
1527000000,  55.22,  10.06
1528000000,  55.22,  10.13
1529000000,  55.22,  10.14
1530000000,  55.21,  10.12
1531000000,  55.22,  10.10
1532000000,  55.22,  10.15
1533000000,  55.21,  10.19
1534000000,  55.21,  10.04
1535000000,  55.21,   9.95
1536000000,  55.21,   9.94
1537000000,  55.21,  10.04
1538000000,  55.21,   9.96
1539000000,  55.20,   9.88
1540000000,  55.20,   9.86
1541000000,  55.21,   9.78
1542000000,  55.21,   9.84
1543000000,  55.20,   9.85
1544000000,  55.20,   9.77
1545000000,  55.19,   9.84
1546000000,  55.20,   9.85
1547000000,  55.20,   9.76
1548000000,  55.19,   9.71
1549000000,  55.19,   9.70
1550000000,  55.19,   9.81
1551000000,  55.18,   9.86
1552000000,  55.17,   9.75
1553000000,  55.17,   9.67
1554000000,  55.16,   9.69
1555000000,  55.17,   9.69
1556000000,  55.16,   9.69
1557000000,  55.16,   9.66
1558000000,  55.15,   9.70
1559000000,  55.15,   9.73
1560000000,  55.15,   9.66
1561000000,  55.14,   9.53
1562000000,  55.13,   9.65
1563000000,  55.12,   9.70
1564000000,  55.11,   9.71
1565000000,  55.11,   9.76
1566000000,  55.10,   9.66
1567000000,  55.08,   9.71
1568000000,  55.08,   9.74
1569000000,  55.10,   9.69
1570000000,  55.07,   9.64
1571000000,  55.06,   9.70
1572000000,  55.06,   9.77
1573000000,  55.06,   9.69
1574000000,  55.05,   9.65
1575000000,  55.04,   9.71
1576000000,  55.04,   9.77
1577000000,  55.02,   9.78
1578000000,  55.02,   9.64
1579000000,  55.01,   9.66
1580000000,  55.00,   9.70
1581000000,  54.99,   9.78
1582000000,  54.98,   9.73
1583000000,  54.96,   9.72
1584000000,  54.96,   9.74
1585000000,  54.95,   9.80
1586000000,  54.94,   9.85
1587000000,  54.94,   9.85
1588000000,  54.93,   9.83
1589000000,  54.92,   9.74
1590000000,  54.91,   9.72
1591000000,  54.91,   9.78
1592000000,  54.89,   9.84
1593000000,  54.88,   9.84
1594000000,  54.87,   9.75
1595000000,  54.87,   9.73
1596000000,  54.86,   9.82
1597000000,  54.84,   9.92
1598000000,  54.84,   9.98
1599000000,  54.81,  10.04
1600000000,  54.83,   9.92
1601000000,  54.80,   9.87
1602000000,  54.79,   9.93
1603000000,  54.78,   9.89
1604000000,  54.78,   9.90
1605000000,  54.76,   9.90
1606000000,  54.75,   9.95
1607000000,  54.74,   9.99
1608000000,  54.74,   9.99
1609000000,  54.72,  10.01
1610000000,  54.71,   9.99
1611000000,  54.71,  10.00
1612000000,  54.70,  10.08
1613000000,  54.69,  10.04
1614000000,  54.69,  10.03
1615000000,  54.67,  10.10
1616000000,  54.66,  10.09
1617000000,  54.65,  10.11
1618000000,  54.64,  10.05
1619000000,  54.64,   9.97
1620000000,  54.62,   9.93
1621000000,  54.61,  10.02
1622000000,  54.60,  10.18
1623000000,  54.60,  10.18
1624000000,  54.58,  10.28
1625000000,  54.58,  10.33
1626000000,  54.57,  10.13
1627000000,  54.56,  10.04
1628000000,  54.55,  10.19
1629000000,  54.54,  10.23
1630000000,  54.53,  10.23
1631000000,  54.53,  10.28
1632000000,  54.52,  10.27
1633000000,  54.52,  10.24
1634000000,  54.50,  10.25
1635000000,  54.50,  10.30
1636000000,  54.49,  10.32
1637000000,  54.49,  10.23
1638000000,  54.48,  10.10
1639000000,  54.47,  10.10
1640000000,  54.46,  10.22
1641000000,  54.47,  10.28
1642000000,  54.45,  10.24
1643000000,  54.44,  10.14
1644000000,  54.42,  10.21
1645000000,  54.41,  10.27
1646000000,  54.42,  10.21
1647000000,  54.41,  10.16
1648000000,  54.39,  10.08
1649000000,  54.38,  10.14
1650000000,  54.39,  10.14
1651000000,  54.38,  10.11
1652000000,  54.37,  10.18
1653000000,  54.36,  10.29
1654000000,  54.35,  10.29
1655000000,  54.34,  10.20
1656000000,  54.33,  10.12
1657000000,  54.32,  10.18
1658000000,  54.32,  10.25
1659000000,  54.32,  10.25
1660000000,  54.31,  10.41
1661000000,  54.30,  10.39
1662000000,  54.31,  10.40
1663000000,  54.32,  10.50
1664000000,  54.30,  10.51
1665000000,  54.31,  10.48
1666000000,  54.30,  10.56
1667000000,  54.29,  10.56
1668000000,  54.30,  10.70
1669000000,  54.29,  10.95
1670000000,  54.28,  11.04
