% f (Hz),G_rec (dB),T_e_rec (K)
1007000000,  55.55,   7.09
1008000000,  55.56,   6.95
1009000000,  55.55,   7.03
1010000000,  55.54,   7.01
1011000000,  55.56,   6.98
1012000000,  55.55,   7.17
1013000000,  55.56,   7.07
1014000000,  55.57,   7.12
1015000000,  55.56,   7.18
1016000000,  55.57,   7.14
1017000000,  55.58,   7.05
1018000000,  55.59,   7.19
1019000000,  55.58,   7.22
1020000000,  55.59,   7.24
1021000000,  55.59,   7.08
1022000000,  55.59,   7.37
1023000000,  55.60,   7.31
1024000000,  55.60,   7.38
1025000000,  55.60,   7.29
1026000000,  55.61,   7.43
1027000000,  55.60,   7.24
1028000000,  55.60,   7.20
1029000000,  55.60,   7.41
1030000000,  55.61,   7.28
1031000000,  55.61,   7.32
1032000000,  55.62,   7.41
1033000000,  55.62,   7.37
1034000000,  55.62,   7.39
1035000000,  55.63,   7.47
1036000000,  55.63,   7.33
1037000000,  55.64,   7.39
1038000000,  55.65,   7.17
1039000000,  55.64,   7.39
1040000000,  55.66,   7.48
1041000000,  55.66,   7.37
1042000000,  55.66,   7.42
1043000000,  55.67,   7.40
1044000000,  55.67,   7.33
1045000000,  55.68,   7.55
1046000000,  55.68,   7.52
1047000000,  55.68,   7.30
1048000000,  55.68,   7.46
1049000000,  55.68,   7.47
1050000000,  55.67,   7.57
1051000000,  55.68,   7.44
1052000000,  55.67,   7.46
1053000000,  55.68,   7.58
1054000000,  55.67,   7.56
1055000000,  55.68,   7.65
1056000000,  55.67,   7.41
1057000000,  55.67,   7.57
1058000000,  55.67,   7.41
1059000000,  55.66,   7.47
1060000000,  55.65,   7.58
1061000000,  55.65,   7.67
1062000000,  55.65,   7.36
1063000000,  55.65,   7.55
1064000000,  55.64,   7.46
1065000000,  55.64,   7.57
1066000000,  55.63,   7.48
1067000000,  55.63,   7.59
1068000000,  55.63,   7.51
1069000000,  55.62,   7.41
1070000000,  55.62,   7.46
1071000000,  55.61,   7.45
1072000000,  55.60,   7.48
1073000000,  55.59,   7.39
1074000000,  55.58,   7.45
1075000000,  55.58,   7.49
1076000000,  55.56,   7.35
1077000000,  55.55,   7.53
1078000000,  55.55,   7.42
1079000000,  55.55,   7.45
1080000000,  55.54,   7.51
1081000000,  55.54,   7.54
1082000000,  55.52,   7.68
1083000000,  55.52,   7.68
1084000000,  55.51,   7.79
1085000000,  55.50,   7.57
1086000000,  55.50,   7.65
1087000000,  55.48,   7.67
1088000000,  55.49,   7.58
1089000000,  55.48,   7.58
1090000000,  55.47,   7.52
1091000000,  55.46,   7.71
1092000000,  55.46,   7.58
1093000000,  55.44,   7.70
1094000000,  55.45,   7.75
1095000000,  55.43,   7.84
1096000000,  55.43,   7.64
1097000000,  55.44,   7.68
1098000000,  55.43,   7.63
1099000000,  55.42,   7.58
1100000000,  55.42,   7.52
1101000000,  55.42,   7.66
1102000000,  55.42,   7.61
1103000000,  55.41,   7.61
1104000000,  55.42,   7.82
1105000000,  55.40,   7.59
1106000000,  55.41,   7.77
1107000000,  55.41,   7.68
1108000000,  55.42,   7.67
1109000000,  55.42,   7.59
1110000000,  55.42,   7.63
1111000000,  55.43,   7.76
1112000000,  55.43,   7.68
1113000000,  55.44,   7.65
1114000000,  55.43,   7.67
1115000000,  55.44,   7.82
1116000000,  55.45,   7.66
1117000000,  55.46,   7.83
1118000000,  55.45,   7.70
1119000000,  55.46,   7.57
1120000000,  55.47,   7.73
1121000000,  55.47,   7.63
1122000000,  55.47,   7.65
1123000000,  55.48,   7.83
1124000000,  55.48,   7.71
1125000000,  55.50,   7.66
1126000000,  55.51,   7.76
1127000000,  55.52,   7.59
1128000000,  55.53,   7.86
1129000000,  55.54,   7.55
1130000000,  55.54,   7.73
1131000000,  55.55,   7.82
1132000000,  55.56,   7.90
1133000000,  55.57,   7.75
1134000000,  55.58,   7.61
1135000000,  55.60,   7.69
1136000000,  55.60,   7.83
1137000000,  55.61,   7.75
1138000000,  55.62,   7.76
1139000000,  55.62,   7.86
1140000000,  55.63,   7.70
1141000000,  55.64,   7.79
1142000000,  55.65,   7.73
1143000000,  55.67,   7.72
1144000000,  55.68,   7.80
1145000000,  55.68,   7.87
1146000000,  55.69,   7.67
1147000000,  55.69,   7.80
1148000000,  55.70,   7.76
1149000000,  55.71,   7.70
1150000000,  55.72,   7.74
1151000000,  55.72,   7.85
1152000000,  55.72,   7.75
1153000000,  55.73,   7.66
1154000000,  55.75,   7.71
1155000000,  55.74,   7.70
1156000000,  55.75,   7.81
1157000000,  55.76,   7.69
1158000000,  55.76,   7.70
1159000000,  55.77,   7.71
1160000000,  55.77,   7.67
1161000000,  55.77,   7.71
1162000000,  55.78,   7.66
1163000000,  55.79,   7.69
1164000000,  55.78,   7.59
1165000000,  55.79,   7.68
1166000000,  55.78,   7.58
1167000000,  55.79,   7.67
1168000000,  55.79,   7.71
1169000000,  55.79,   7.59
1170000000,  55.79,   7.74
1171000000,  55.80,   7.55
1172000000,  55.80,   7.51
1173000000,  55.80,   7.77
1174000000,  55.80,   7.69
1175000000,  55.79,   7.79
1176000000,  55.79,   7.61
1177000000,  55.79,   7.72
1178000000,  55.78,   7.76
1179000000,  55.78,   7.59
1180000000,  55.77,   7.69
1181000000,  55.77,   7.84
1182000000,  55.76,   7.77
1183000000,  55.76,   7.71
1184000000,  55.75,   7.64
1185000000,  55.74,   7.69
1186000000,  55.74,   7.73
1187000000,  55.71,   7.88
1188000000,  55.71,   7.76
1189000000,  55.71,   7.67
1190000000,  55.71,   7.82
1191000000,  55.70,   7.79
1192000000,  55.69,   7.77
1193000000,  55.68,   7.70
1194000000,  55.67,   7.83
1195000000,  55.67,   7.74
1196000000,  55.66,   7.87
1197000000,  55.64,   7.79
1198000000,  55.64,   7.88
1199000000,  55.64,   7.95
1200000000,  55.62,   7.84
1201000000,  55.62,   8.00
1202000000,  55.62,   7.88
1203000000,  55.61,   7.98
1204000000,  55.60,   7.78
1205000000,  55.60,   8.03
1206000000,  55.60,   7.86
1207000000,  55.58,   8.01
1208000000,  55.57,   7.89
1209000000,  55.57,   8.02
1210000000,  55.56,   7.84
1211000000,  55.56,   7.95
1212000000,  55.56,   7.87
1213000000,  55.55,   8.06
1214000000,  55.54,   7.88
1215000000,  55.54,   7.94
1216000000,  55.53,   7.97
1217000000,  55.53,   7.99
1218000000,  55.53,   7.87
1219000000,  55.53,   7.85
1220000000,  55.53,   7.83
1221000000,  55.53,   7.99
1222000000,  55.53,   7.85
1223000000,  55.53,   7.95
1224000000,  55.52,   7.94
1225000000,  55.53,   8.00
1226000000,  55.54,   8.05
1227000000,  55.53,   7.94
1228000000,  55.53,   7.95
1229000000,  55.53,   8.02
1230000000,  55.54,   8.07
1231000000,  55.54,   7.99
1232000000,  55.54,   7.96
1233000000,  55.55,   8.02
1234000000,  55.55,   8.05
1235000000,  55.56,   8.06
1236000000,  55.56,   8.00
1237000000,  55.57,   7.97
1238000000,  55.57,   8.06
1239000000,  55.58,   8.01
1240000000,  55.59,   7.92
1241000000,  55.60,   7.81
1242000000,  55.61,   8.10
1243000000,  55.61,   8.07
1244000000,  55.62,   7.93
1245000000,  55.62,   7.96
1246000000,  55.64,   7.87
1247000000,  55.64,   7.88
1248000000,  55.65,   8.09
1249000000,  55.67,   7.93
1250000000,  55.67,   8.05
1251000000,  55.68,   7.97
1252000000,  55.69,   8.00
1253000000,  55.70,   7.86
1254000000,  55.71,   7.83
1255000000,  55.73,   7.90
1256000000,  55.73,   7.88
1257000000,  55.73,   7.96
1258000000,  55.75,   7.89
1259000000,  55.76,   7.75
1260000000,  55.76,   7.83
1261000000,  55.78,   8.00
1262000000,  55.78,   8.05
1263000000,  55.79,   7.89
1264000000,  55.80,   7.71
1265000000,  55.82,   7.73
1266000000,  55.83,   7.83
1267000000,  55.83,   7.72
1268000000,  55.85,   7.76
1269000000,  55.86,   7.68
1270000000,  55.86,   7.54
1271000000,  55.88,   7.80
1272000000,  55.89,   7.62
1273000000,  55.89,   7.54
1274000000,  55.91,   7.72
1275000000,  55.93,   7.58
1276000000,  55.93,   7.64
1277000000,  55.94,   7.67
1278000000,  55.95,   7.49
1279000000,  55.96,   7.43
1280000000,  55.97,   7.50
1281000000,  55.98,   7.52
1282000000,  56.00,   7.53
1283000000,  56.00,   7.59
1284000000,  56.01,   7.45
1285000000,  56.01,   7.35
1286000000,  56.02,   7.39
1287000000,  56.04,   7.50
1288000000,  56.05,   7.53
1289000000,  56.05,   7.52
1290000000,  56.05,   7.47
1291000000,  56.07,   7.51
1292000000,  56.07,   7.47
1293000000,  56.07,   7.39
1294000000,  56.09,   7.49
1295000000,  56.09,   7.47
1296000000,  56.09,   7.20
1297000000,  56.09,   7.30
1298000000,  56.10,   7.29
1299000000,  56.10,   7.31
1300000000,  56.11,   7.39
1301000000,  56.11,   7.25
1302000000,  56.11,   7.18
1303000000,  56.11,   7.26
1304000000,  56.11,   7.27
1305000000,  56.12,   7.17
1306000000,  56.10,   7.14
1307000000,  56.12,   7.20
1308000000,  56.11,   7.29
1309000000,  56.10,   7.36
1310000000,  56.12,   7.21
1311000000,  56.10,   7.17
1312000000,  56.11,   7.29
1313000000,  56.11,   7.23
1314000000,  56.10,   7.17
1315000000,  56.10,   7.21
1316000000,  56.11,   7.29
1317000000,  56.10,   7.22
1318000000,  56.10,   7.24
1319000000,  56.11,   7.36
1320000000,  56.10,   7.16
1321000000,  56.09,   7.23
1322000000,  56.08,   7.28
1323000000,  56.08,   7.29
1324000000,  56.08,   7.26
1325000000,  56.06,   7.28
1326000000,  56.07,   7.07
1327000000,  56.06,   7.31
1328000000,  56.06,   7.26
1329000000,  56.05,   7.33
1330000000,  56.04,   7.21
1331000000,  56.04,   7.24
1332000000,  56.03,   7.29
1333000000,  56.02,   7.26
1334000000,  56.01,   7.28
1335000000,  56.00,   7.27
1336000000,  55.99,   7.39
1337000000,  55.98,   7.23
1338000000,  55.97,   7.29
1339000000,  55.97,   7.35
1340000000,  55.95,   7.42
1341000000,  55.95,   7.38
1342000000,  55.94,   7.52
1343000000,  55.93,   7.51
1344000000,  55.92,   7.46
1345000000,  55.92,   7.55
1346000000,  55.92,   7.37
1347000000,  55.91,   7.36
1348000000,  55.89,   7.43
1349000000,  55.90,   7.35
1350000000,  55.89,   7.50
1351000000,  55.89,   7.49
1352000000,  55.88,   7.44
1353000000,  55.88,   7.50
1354000000,  55.87,   7.48
1355000000,  55.86,   7.51
1356000000,  55.85,   7.49
1357000000,  55.85,   7.55
1358000000,  55.83,   7.42
1359000000,  55.82,   7.59
1360000000,  55.82,   7.44
1361000000,  55.82,   7.61
1362000000,  55.80,   7.51
1363000000,  55.80,   7.47
1364000000,  55.79,   7.64
1365000000,  55.79,   7.48
1366000000,  55.80,   7.61
1367000000,  55.79,   7.64
1368000000,  55.78,   7.57
1369000000,  55.78,   7.61
1370000000,  55.78,   7.60
1371000000,  55.77,   7.66
1372000000,  55.77,   7.60
1373000000,  55.77,   7.69
1374000000,  55.77,   7.71
1375000000,  55.77,   7.77
1376000000,  55.76,   7.53
1377000000,  55.77,   7.77
1378000000,  55.76,   7.86
1379000000,  55.76,   7.78
1380000000,  55.76,   7.69
1381000000,  55.76,   7.81
1382000000,  55.76,   7.85
1383000000,  55.76,   7.81
1384000000,  55.75,   7.89
1385000000,  55.76,   7.87
1386000000,  55.76,   7.85
1387000000,  55.75,   7.84
1388000000,  55.77,   7.96
1389000000,  55.77,   7.87
1390000000,  55.76,   7.96
1391000000,  55.77,   7.88
1392000000,  55.77,   7.81
1393000000,  55.76,   7.91
1394000000,  55.77,   7.82
1395000000,  55.77,   7.90
1396000000,  55.77,   7.90
1397000000,  55.76,   7.81
1398000000,  55.77,   7.86
1399000000,  55.77,   7.70
1400000000,  55.77,   7.85
1401000000,  55.78,   7.73
1402000000,  55.77,   7.73
1403000000,  55.77,   7.61
1404000000,  55.78,   7.80
1405000000,  55.77,   7.66
1406000000,  55.76,   7.68
1407000000,  55.76,   7.73
1408000000,  55.77,   7.69
1409000000,  55.76,   7.66
1410000000,  55.77,   7.69
1411000000,  55.77,   7.67
1412000000,  55.78,   7.52
1413000000,  55.77,   7.69
1414000000,  55.79,   7.49
1415000000,  55.80,   7.54
1416000000,  55.80,   7.56
1417000000,  55.80,   7.44
1418000000,  55.81,   7.53
1419000000,  55.81,   7.43
1420000000,  55.82,   7.39
1421000000,  55.82,   7.51
1422000000,  55.82,   7.50
1423000000,  55.83,   7.42
1424000000,  55.82,   7.22
1425000000,  55.82,   7.33
1426000000,  55.83,   7.42
1427000000,  55.82,   7.44
1428000000,  55.82,   7.39
1429000000,  55.81,   7.48
1430000000,  55.82,   7.42
1431000000,  55.82,   7.51
1432000000,  55.81,   7.54
1433000000,  55.80,   7.45
1434000000,  55.81,   7.43
1435000000,  55.80,   7.54
1436000000,  55.80,   7.64
1437000000,  55.80,   7.79
1438000000,  55.80,   7.66
1439000000,  55.80,   7.67
1440000000,  55.80,   7.91
1441000000,  55.80,   8.05
1442000000,  55.80,   7.94
1443000000,  55.79,   8.14
1444000000,  55.80,   8.21
1445000000,  55.80,   8.17
1446000000,  55.81,   8.17
1447000000,  55.80,   8.31
1448000000,  55.81,   8.31
1449000000,  55.81,   8.22
1450000000,  55.81,   8.25
1451000000,  55.81,   8.27
1452000000,  55.81,   8.13
1453000000,  55.80,   8.06
1454000000,  55.81,   7.98
1455000000,  55.82,   8.04
1456000000,  55.82,   8.04
1457000000,  55.82,   8.04
1458000000,  55.81,   8.02
1459000000,  55.81,   7.93
1460000000,  55.81,   7.90
1461000000,  55.82,   7.87
1462000000,  55.82,   7.87
1463000000,  55.81,   7.94
1464000000,  55.81,   7.74
1465000000,  55.81,   7.80
1466000000,  55.80,   7.87
1467000000,  55.80,   7.74
1468000000,  55.81,   7.82
1469000000,  55.80,   7.91
1470000000,  55.79,   7.93
1471000000,  55.79,   7.97
1472000000,  55.79,   7.92
1473000000,  55.79,   7.93
1474000000,  55.78,   7.94
1475000000,  55.77,   7.97
1476000000,  55.76,   7.81
1477000000,  55.77,   8.00
1478000000,  55.74,   7.92
1479000000,  55.75,   7.85
1480000000,  55.75,   7.89
1481000000,  55.75,   7.99
1482000000,  55.75,   7.88
1483000000,  55.75,   7.80
1484000000,  55.73,   7.88
1485000000,  55.73,   8.01
1486000000,  55.73,   7.85
1487000000,  55.73,   7.83
1488000000,  55.74,   7.84
1489000000,  55.72,   7.91
1490000000,  55.72,   7.97
1491000000,  55.73,   8.00
1492000000,  55.72,   7.92
1493000000,  55.72,   7.94
1494000000,  55.72,   8.04
1495000000,  55.71,   8.09
1496000000,  55.71,   8.13
1497000000,  55.70,   7.89
1498000000,  55.70,   7.96
1499000000,  55.70,   7.89
1500000000,  55.69,   8.10
1501000000,  55.69,   8.09
1502000000,  55.69,   8.10
1503000000,  55.69,   7.97
1504000000,  55.68,   8.12
1505000000,  55.68,   8.00
1506000000,  55.68,   8.04
1507000000,  55.69,   8.07
1508000000,  55.69,   8.00
1509000000,  55.68,   8.16
1510000000,  55.68,   8.00
1511000000,  55.69,   8.02
1512000000,  55.69,   7.99
1513000000,  55.69,   8.00
1514000000,  55.69,   8.16
1515000000,  55.69,   8.15
1516000000,  55.69,   8.08
1517000000,  55.69,   7.91
1518000000,  55.69,   8.12
1519000000,  55.69,   8.04
1520000000,  55.70,   8.22
1521000000,  55.69,   8.13
1522000000,  55.69,   8.21
1523000000,  55.70,   8.27
1524000000,  55.70,   7.94
1525000000,  55.70,   8.14
1526000000,  55.70,   8.23
1527000000,  55.70,   8.16
1528000000,  55.69,   8.20
1529000000,  55.69,   8.08
1530000000,  55.68,   8.22
1531000000,  55.69,   8.21
1532000000,  55.69,   8.18
1533000000,  55.68,   8.20
1534000000,  55.68,   8.07
1535000000,  55.68,   8.16
1536000000,  55.68,   8.09
1537000000,  55.68,   8.12
1538000000,  55.68,   8.08
1539000000,  55.67,   8.06
1540000000,  55.67,   8.05
1541000000,  55.67,   8.09
1542000000,  55.68,   8.11
1543000000,  55.67,   8.05
1544000000,  55.67,   7.92
1545000000,  55.66,   8.03
1546000000,  55.66,   7.94
1547000000,  55.66,   8.03
1548000000,  55.66,   7.95
1549000000,  55.65,   7.94
1550000000,  55.66,   7.82
1551000000,  55.64,   7.97
1552000000,  55.64,   7.94
1553000000,  55.64,   7.85
1554000000,  55.63,   7.87
1555000000,  55.64,   7.93
1556000000,  55.63,   7.78
1557000000,  55.63,   7.91
1558000000,  55.62,   7.73
1559000000,  55.62,   7.79
1560000000,  55.62,   7.70
1561000000,  55.61,   7.70
1562000000,  55.61,   7.71
1563000000,  55.60,   7.80
1564000000,  55.59,   7.88
1565000000,  55.59,   7.79
1566000000,  55.58,   7.77
1567000000,  55.57,   7.76
1568000000,  55.57,   7.76
1569000000,  55.59,   7.66
1570000000,  55.57,   7.98
1571000000,  55.55,   7.75
1572000000,  55.56,   7.74
1573000000,  55.56,   7.68
1574000000,  55.55,   7.72
1575000000,  55.54,   7.65
1576000000,  55.55,   7.84
1577000000,  55.53,   7.91
1578000000,  55.53,   7.71
1579000000,  55.53,   7.79
1580000000,  55.52,   7.74
1581000000,  55.52,   7.88
1582000000,  55.51,   7.89
1583000000,  55.50,   7.82
1584000000,  55.49,   7.85
1585000000,  55.49,   7.93
1586000000,  55.48,   8.02
1587000000,  55.47,   7.94
1588000000,  55.46,   8.01
1589000000,  55.44,   7.95
1590000000,  55.43,   8.08
1591000000,  55.43,   8.11
1592000000,  55.41,   7.98
1593000000,  55.39,   7.99
1594000000,  55.38,   8.08
1595000000,  55.37,   8.17
1596000000,  55.36,   8.04
1597000000,  55.35,   8.15
1598000000,  55.33,   8.14
1599000000,  55.31,   8.37
1600000000,  55.32,   8.20
1601000000,  55.30,   8.20
1602000000,  55.28,   8.26
1603000000,  55.27,   8.33
1604000000,  55.26,   8.36
1605000000,  55.25,   8.30
1606000000,  55.23,   8.54
1607000000,  55.22,   8.54
1608000000,  55.21,   8.50
1609000000,  55.20,   8.63
1610000000,  55.18,   8.74
1611000000,  55.17,   8.77
1612000000,  55.15,   8.69
1613000000,  55.14,   8.68
1614000000,  55.13,   8.77
1615000000,  55.11,   8.81
1616000000,  55.09,   8.76
1617000000,  55.07,   9.04
1618000000,  55.06,   9.17
1619000000,  55.04,   9.11
1620000000,  55.02,   8.93
1621000000,  54.99,   9.16
1622000000,  54.99,   9.20
1623000000,  54.97,   9.14
1624000000,  54.95,   9.19
1625000000,  54.94,   9.15
1626000000,  54.93,   9.28
1627000000,  54.91,   9.16
1628000000,  54.90,   9.19
1629000000,  54.88,   9.20
1630000000,  54.87,   9.27
1631000000,  54.86,   9.28
1632000000,  54.84,   9.32
1633000000,  54.83,   9.32
1634000000,  54.81,   9.22
1635000000,  54.80,   9.22
1636000000,  54.79,   9.33
1637000000,  54.77,   9.18
1638000000,  54.76,   9.18
1639000000,  54.75,   9.08
1640000000,  54.74,   9.16
1641000000,  54.74,   9.19
1642000000,  54.72,   9.13
1643000000,  54.71,   9.12
1644000000,  54.69,   9.04
1645000000,  54.68,   9.28
1646000000,  54.69,   8.97
1647000000,  54.68,   9.04
1648000000,  54.66,   8.99
1649000000,  54.66,   9.25
1650000000,  54.66,   9.06
1651000000,  54.66,   9.20
1652000000,  54.65,   9.13
1653000000,  54.64,   9.21
1654000000,  54.64,   9.03
1655000000,  54.63,   9.21
1656000000,  54.61,   9.16
1657000000,  54.61,   9.18
1658000000,  54.60,   9.25
1659000000,  54.60,   9.08
1660000000,  54.59,   9.24
1661000000,  54.59,   9.22
1662000000,  54.58,   9.26
1663000000,  54.59,   9.33
1664000000,  54.57,   9.20
1665000000,  54.58,   9.26
1666000000,  54.57,   9.33
1667000000,  54.57,   9.37
1668000000,  54.57,   9.51
1669000000,  54.57,   9.54
1670000000,  54.56,   9.67
