% f (Hz),G_rec (dB),T_e_rec (K)
1003000000,  54.86,   7.94
1004000000,  54.85,   7.85
1005000000,  54.85,   7.88
1006000000,  54.85,   7.95
1007000000,  54.85,   8.00
1008000000,  54.86,   7.93
1009000000,  54.85,   7.89
1010000000,  54.83,   7.94
1011000000,  54.85,   8.06
1012000000,  54.85,   8.03
1013000000,  54.85,   8.03
1014000000,  54.86,   8.08
1015000000,  54.85,   8.03
1016000000,  54.85,   8.10
1017000000,  54.86,   8.09
1018000000,  54.87,   8.04
1019000000,  54.85,   8.16
1020000000,  54.86,   8.22
1021000000,  54.87,   8.24
1022000000,  54.87,   8.16
1023000000,  54.88,   8.14
1024000000,  54.89,   8.23
1025000000,  54.89,   8.23
1026000000,  54.91,   8.09
1027000000,  54.92,   8.22
1028000000,  54.92,   8.21
1029000000,  54.94,   8.25
1030000000,  54.95,   8.25
1031000000,  54.95,   8.21
1032000000,  54.97,   8.18
1033000000,  54.96,   8.19
1034000000,  54.96,   8.27
1035000000,  54.99,   8.31
1036000000,  54.99,   8.30
1037000000,  54.99,   8.19
1038000000,  55.01,   8.26
1039000000,  55.01,   8.22
1040000000,  55.02,   8.22
1041000000,  55.03,   8.23
1042000000,  55.04,   8.22
1043000000,  55.04,   8.13
1044000000,  55.04,   8.15
1045000000,  55.05,   8.28
1046000000,  55.06,   8.35
1047000000,  55.06,   8.28
1048000000,  55.07,   8.15
1049000000,  55.07,   8.07
1050000000,  55.06,   8.16
1051000000,  55.07,   8.19
1052000000,  55.07,   8.25
1053000000,  55.09,   8.28
1054000000,  55.08,   8.19
1055000000,  55.09,   8.06
1056000000,  55.08,   8.10
1057000000,  55.09,   8.19
1058000000,  55.09,   8.10
1059000000,  55.08,   8.12
1060000000,  55.08,   8.14
1061000000,  55.08,   8.09
1062000000,  55.08,   8.06
1063000000,  55.08,   8.07
1064000000,  55.08,   8.09
1065000000,  55.08,   8.04
1066000000,  55.07,   8.11
1067000000,  55.07,   8.11
1068000000,  55.08,   8.09
1069000000,  55.08,   8.13
1070000000,  55.08,   8.15
1071000000,  55.07,   8.18
1072000000,  55.07,   8.15
1073000000,  55.06,   8.17
1074000000,  55.05,   8.12
1075000000,  55.06,   8.05
1076000000,  55.04,   8.10
1077000000,  55.03,   8.00
1078000000,  55.03,   8.05
1079000000,  55.03,   8.04
1080000000,  55.02,   8.07
1081000000,  55.02,   8.05
1082000000,  55.01,   8.17
1083000000,  55.01,   8.07
1084000000,  55.00,   8.18
1085000000,  54.99,   8.12
1086000000,  54.99,   8.14
1087000000,  54.97,   8.14
1088000000,  54.99,   8.13
1089000000,  54.99,   8.15
1090000000,  54.98,   8.28
1091000000,  54.97,   8.13
1092000000,  54.98,   8.09
1093000000,  54.96,   8.11
1094000000,  54.97,   8.18
1095000000,  54.96,   8.16
1096000000,  54.96,   8.22
1097000000,  54.97,   8.18
1098000000,  54.97,   8.17
1099000000,  54.96,   8.15
1100000000,  54.96,   8.30
1101000000,  54.96,   8.29
1102000000,  54.96,   8.31
1103000000,  54.96,   8.30
1104000000,  54.98,   8.20
1105000000,  54.95,   8.35
1106000000,  54.97,   8.28
1107000000,  54.96,   8.36
1108000000,  54.97,   8.27
1109000000,  54.98,   8.32
1110000000,  54.98,   8.34
1111000000,  54.99,   8.28
1112000000,  55.00,   8.39
1113000000,  55.01,   8.42
1114000000,  54.99,   8.27
1115000000,  55.01,   8.37
1116000000,  55.03,   8.42
1117000000,  55.04,   8.35
1118000000,  55.03,   8.45
1119000000,  55.05,   8.45
1120000000,  55.05,   8.54
1121000000,  55.07,   8.46
1122000000,  55.08,   8.47
1123000000,  55.09,   8.44
1124000000,  55.09,   8.43
1125000000,  55.11,   8.57
1126000000,  55.12,   8.49
1127000000,  55.13,   8.58
1128000000,  55.15,   8.45
1129000000,  55.16,   8.58
1130000000,  55.16,   8.52
1131000000,  55.18,   8.62
1132000000,  55.20,   8.58
1133000000,  55.21,   8.53
1134000000,  55.21,   8.54
1135000000,  55.24,   8.49
1136000000,  55.24,   8.52
1137000000,  55.26,   8.59
1138000000,  55.28,   8.54
1139000000,  55.28,   8.56
1140000000,  55.30,   8.63
1141000000,  55.31,   8.60
1142000000,  55.32,   8.50
1143000000,  55.34,   8.51
1144000000,  55.36,   8.58
1145000000,  55.37,   8.63
1146000000,  55.38,   8.61
1147000000,  55.39,   8.44
1148000000,  55.40,   8.48
1149000000,  55.41,   8.57
1150000000,  55.43,   8.54
1151000000,  55.44,   8.56
1152000000,  55.44,   8.54
1153000000,  55.46,   8.42
1154000000,  55.48,   8.55
1155000000,  55.48,   8.62
1156000000,  55.50,   8.38
1157000000,  55.51,   8.30
1158000000,  55.52,   8.49
1159000000,  55.52,   8.37
1160000000,  55.53,   8.36
1161000000,  55.54,   8.41
1162000000,  55.56,   8.37
1163000000,  55.57,   8.39
1164000000,  55.57,   8.36
1165000000,  55.59,   8.31
1166000000,  55.58,   8.29
1167000000,  55.60,   8.23
1168000000,  55.59,   8.30
1169000000,  55.59,   8.27
1170000000,  55.61,   8.36
1171000000,  55.62,   8.32
1172000000,  55.61,   8.28
1173000000,  55.62,   8.35
1174000000,  55.62,   8.28
1175000000,  55.62,   8.21
1176000000,  55.62,   8.18
1177000000,  55.63,   8.18
1178000000,  55.63,   8.20
1179000000,  55.64,   8.20
1180000000,  55.63,   8.07
1181000000,  55.64,   8.15
1182000000,  55.64,   8.13
1183000000,  55.65,   8.19
1184000000,  55.64,   8.24
1185000000,  55.64,   8.21
1186000000,  55.64,   8.13
1187000000,  55.62,   8.20
1188000000,  55.62,   8.13
1189000000,  55.62,   8.16
1190000000,  55.62,   8.07
1191000000,  55.61,   8.13
1192000000,  55.61,   8.17
1193000000,  55.60,   8.15
1194000000,  55.60,   8.10
1195000000,  55.59,   8.13
1196000000,  55.59,   8.24
1197000000,  55.58,   8.16
1198000000,  55.57,   8.06
1199000000,  55.57,   8.18
1200000000,  55.55,   7.94
1201000000,  55.55,   7.99
1202000000,  55.55,   8.08
1203000000,  55.55,   8.09
1204000000,  55.55,   8.03
1205000000,  55.55,   8.02
1206000000,  55.55,   8.19
1207000000,  55.53,   8.14
1208000000,  55.53,   8.18
1209000000,  55.53,   8.21
1210000000,  55.53,   8.16
1211000000,  55.52,   8.17
1212000000,  55.52,   8.10
1213000000,  55.50,   8.10
1214000000,  55.50,   8.12
1215000000,  55.49,   8.10
1216000000,  55.49,   8.18
1217000000,  55.48,   8.11
1218000000,  55.47,   8.18
1219000000,  55.47,   8.18
1220000000,  55.47,   8.15
1221000000,  55.47,   8.25
1222000000,  55.46,   8.14
1223000000,  55.46,   8.25
1224000000,  55.46,   8.11
1225000000,  55.46,   8.05
1226000000,  55.46,   8.20
1227000000,  55.46,   8.21
1228000000,  55.45,   8.30
1229000000,  55.45,   8.36
1230000000,  55.47,   8.36
1231000000,  55.46,   8.22
1232000000,  55.46,   8.30
1233000000,  55.48,   8.47
1234000000,  55.47,   8.42
1235000000,  55.48,   8.47
1236000000,  55.48,   8.38
1237000000,  55.48,   8.43
1238000000,  55.49,   8.37
1239000000,  55.49,   8.56
1240000000,  55.50,   8.50
1241000000,  55.50,   8.57
1242000000,  55.51,   8.65
1243000000,  55.51,   8.62
1244000000,  55.51,   8.61
1245000000,  55.52,   8.55
1246000000,  55.53,   8.55
1247000000,  55.53,   8.65
1248000000,  55.54,   8.47
1249000000,  55.56,   8.64
1250000000,  55.55,   8.60
1251000000,  55.56,   8.60
1252000000,  55.57,   8.59
1253000000,  55.57,   8.75
1254000000,  55.58,   8.64
1255000000,  55.60,   8.68
1256000000,  55.61,   8.64
1257000000,  55.61,   8.70
1258000000,  55.62,   8.76
1259000000,  55.63,   8.58
1260000000,  55.64,   8.69
1261000000,  55.66,   8.76
1262000000,  55.65,   8.63
1263000000,  55.67,   8.73
1264000000,  55.67,   8.66
1265000000,  55.69,   8.77
1266000000,  55.71,   8.73
1267000000,  55.71,   8.84
1268000000,  55.73,   8.75
1269000000,  55.74,   8.82
1270000000,  55.74,   8.79
1271000000,  55.77,   8.75
1272000000,  55.77,   8.83
1273000000,  55.78,   8.77
1274000000,  55.80,   8.82
1275000000,  55.82,   8.73
1276000000,  55.82,   8.82
1277000000,  55.83,   8.87
1278000000,  55.84,   8.89
1279000000,  55.86,   8.88
1280000000,  55.87,   8.84
1281000000,  55.88,   8.74
1282000000,  55.90,   8.69
1283000000,  55.89,   8.65
1284000000,  55.91,   8.84
1285000000,  55.92,   8.62
1286000000,  55.92,   8.68
1287000000,  55.94,   8.74
1288000000,  55.96,   8.57
1289000000,  55.96,   8.64
1290000000,  55.97,   8.54
1291000000,  55.98,   8.61
1292000000,  55.98,   8.63
1293000000,  55.98,   8.59
1294000000,  56.00,   8.43
1295000000,  56.01,   8.55
1296000000,  56.01,   8.53
1297000000,  56.01,   8.46
1298000000,  56.02,   8.47
1299000000,  56.02,   8.40
1300000000,  56.04,   8.36
1301000000,  56.04,   8.39
1302000000,  56.04,   8.32
1303000000,  56.05,   8.28
1304000000,  56.05,   8.41
1305000000,  56.06,   8.33
1306000000,  56.04,   8.48
1307000000,  56.06,   8.20
1308000000,  56.07,   8.25
1309000000,  56.06,   8.18
1310000000,  56.08,   8.16
1311000000,  56.06,   8.09
1312000000,  56.07,   8.25
1313000000,  56.08,   8.05
1314000000,  56.07,   8.10
1315000000,  56.07,   8.15
1316000000,  56.07,   8.12
1317000000,  56.07,   8.08
1318000000,  56.07,   8.04
1319000000,  56.08,   8.06
1320000000,  56.07,   7.97
1321000000,  56.07,   8.07
1322000000,  56.06,   7.99
1323000000,  56.07,   7.96
1324000000,  56.06,   7.91
1325000000,  56.06,   8.00
1326000000,  56.06,   7.96
1327000000,  56.05,   8.05
1328000000,  56.06,   7.88
1329000000,  56.05,   7.72
1330000000,  56.04,   7.79
1331000000,  56.04,   7.92
1332000000,  56.03,   7.97
1333000000,  56.03,   7.88
1334000000,  56.03,   7.89
1335000000,  56.02,   7.94
1336000000,  56.01,   7.90
1337000000,  56.01,   7.96
1338000000,  56.01,   8.00
1339000000,  56.01,   7.94
1340000000,  56.00,   8.06
1341000000,  55.99,   7.92
1342000000,  55.99,   7.84
1343000000,  55.98,   7.80
1344000000,  55.98,   7.92
1345000000,  55.98,   7.88
1346000000,  55.98,   8.12
1347000000,  55.97,   7.91
1348000000,  55.95,   7.97
1349000000,  55.96,   8.08
1350000000,  55.95,   8.00
1351000000,  55.95,   7.98
1352000000,  55.94,   7.98
1353000000,  55.95,   7.93
1354000000,  55.94,   8.01
1355000000,  55.93,   7.99
1356000000,  55.93,   8.19
1357000000,  55.94,   7.98
1358000000,  55.92,   8.10
1359000000,  55.92,   8.15
1360000000,  55.93,   8.14
1361000000,  55.93,   8.11
1362000000,  55.92,   8.08
1363000000,  55.92,   8.14
1364000000,  55.92,   8.15
1365000000,  55.92,   8.24
1366000000,  55.93,   8.17
1367000000,  55.92,   8.18
1368000000,  55.92,   8.15
1369000000,  55.92,   8.29
1370000000,  55.92,   8.12
1371000000,  55.91,   8.18
1372000000,  55.91,   8.17
1373000000,  55.91,   8.20
1374000000,  55.92,   8.33
1375000000,  55.92,   8.19
1376000000,  55.91,   8.29
1377000000,  55.92,   8.30
1378000000,  55.92,   8.28
1379000000,  55.92,   8.31
1380000000,  55.91,   8.35
1381000000,  55.93,   8.36
1382000000,  55.92,   8.38
1383000000,  55.92,   8.38
1384000000,  55.92,   8.38
1385000000,  55.93,   8.50
1386000000,  55.93,   8.45
1387000000,  55.92,   8.39
1388000000,  55.94,   8.53
1389000000,  55.94,   8.55
1390000000,  55.93,   8.57
1391000000,  55.95,   8.60
1392000000,  55.95,   8.55
1393000000,  55.95,   8.56
1394000000,  55.96,   8.70
1395000000,  55.96,   8.70
1396000000,  55.96,   8.56
1397000000,  55.96,   8.63
1398000000,  55.96,   8.71
1399000000,  55.97,   8.67
1400000000,  55.98,   8.63
1401000000,  55.99,   8.92
1402000000,  55.99,   8.96
1403000000,  55.99,   8.92
1404000000,  56.00,   8.86
1405000000,  56.00,   8.87
1406000000,  55.99,   9.05
1407000000,  56.00,   9.02
1408000000,  56.01,   9.11
1409000000,  56.01,   9.15
1410000000,  56.01,   9.21
1411000000,  56.01,   9.31
1412000000,  56.03,   9.28
1413000000,  56.01,   9.37
1414000000,  56.02,   9.57
1415000000,  56.02,   9.68
1416000000,  56.02,   9.67
1417000000,  56.03,   9.97
1418000000,  56.03,   9.85
1419000000,  56.03,  10.00
1420000000,  56.04,  10.03
1421000000,  56.05,  10.13
1422000000,  56.04,  10.12
1423000000,  56.06,  10.30
1424000000,  56.06,  10.21
1425000000,  56.07,  10.33
1426000000,  56.08,  10.21
1427000000,  56.09,  10.20
1428000000,  56.09,  10.23
1429000000,  56.09,   9.95
1430000000,  56.11,   9.84
1431000000,  56.11,   9.80
1432000000,  56.11,   9.75
1433000000,  56.11,   9.74
1434000000,  56.12,   9.79
1435000000,  56.12,   9.72
1436000000,  56.12,   9.74
1437000000,  56.13,   9.62
1438000000,  56.14,   9.56
1439000000,  56.13,   9.61
1440000000,  56.14,   9.70
1441000000,  56.14,   9.41
1442000000,  56.15,   9.52
1443000000,  56.14,   9.61
1444000000,  56.15,   9.50
1445000000,  56.15,   9.40
1446000000,  56.15,   9.44
1447000000,  56.15,   9.50
1448000000,  56.16,   9.60
1449000000,  56.17,   9.67
1450000000,  56.16,   9.48
1451000000,  56.17,   9.31
1452000000,  56.17,   9.35
1453000000,  56.16,   9.35
1454000000,  56.17,   9.39
1455000000,  56.18,   9.29
1456000000,  56.18,   9.24
1457000000,  56.18,   9.17
1458000000,  56.17,   9.15
1459000000,  56.17,   9.15
1460000000,  56.18,   9.10
1461000000,  56.19,   9.01
1462000000,  56.19,   8.88
1463000000,  56.18,   8.98
1464000000,  56.17,   9.02
1465000000,  56.18,   8.93
1466000000,  56.17,   9.04
1467000000,  56.17,   8.94
1468000000,  56.18,   8.92
1469000000,  56.17,   8.85
1470000000,  56.17,   8.88
1471000000,  56.17,   8.91
1472000000,  56.17,   8.94
1473000000,  56.17,   8.96
1474000000,  56.17,   8.96
1475000000,  56.16,   8.93
1476000000,  56.15,   8.88
1477000000,  56.16,   8.92
1478000000,  56.15,   8.83
1479000000,  56.15,   8.76
1480000000,  56.16,   8.90
1481000000,  56.16,   9.05
1482000000,  56.16,   8.99
1483000000,  56.17,   8.97
1484000000,  56.15,   9.02
1485000000,  56.15,   9.08
1486000000,  56.15,   8.92
1487000000,  56.14,   8.95
1488000000,  56.15,   9.14
1489000000,  56.13,   9.14
1490000000,  56.13,   9.14
1491000000,  56.13,   9.05
1492000000,  56.13,   9.10
1493000000,  56.13,   9.02
1494000000,  56.13,   9.09
1495000000,  56.12,   9.11
1496000000,  56.12,   9.21
1497000000,  56.12,   9.20
1498000000,  56.11,   9.13
1499000000,  56.12,   9.12
1500000000,  56.11,   9.09
1501000000,  56.11,   9.21
1502000000,  56.12,   9.11
1503000000,  56.12,   9.11
1504000000,  56.11,   9.13
1505000000,  56.11,   9.14
1506000000,  56.10,   9.18
1507000000,  56.12,   9.17
1508000000,  56.12,   9.12
1509000000,  56.10,   9.25
1510000000,  56.11,   9.13
1511000000,  56.11,   9.21
1512000000,  56.12,   9.21
1513000000,  56.11,   9.26
1514000000,  56.11,   9.19
1515000000,  56.10,   9.20
1516000000,  56.10,   9.33
1517000000,  56.11,   9.28
1518000000,  56.10,   9.20
1519000000,  56.10,   9.12
1520000000,  56.10,   9.19
1521000000,  56.10,   9.24
1522000000,  56.09,   9.37
1523000000,  56.10,   9.32
1524000000,  56.10,   9.25
1525000000,  56.10,   9.29
1526000000,  56.10,   9.23
1527000000,  56.10,   9.29
1528000000,  56.09,   9.30
1529000000,  56.09,   9.16
1530000000,  56.09,   9.28
1531000000,  56.09,   9.41
1532000000,  56.09,   9.31
1533000000,  56.08,   9.30
1534000000,  56.08,   9.28
1535000000,  56.08,   9.32
1536000000,  56.07,   9.30
1537000000,  56.07,   9.35
1538000000,  56.07,   9.34
1539000000,  56.06,   9.32
1540000000,  56.06,   9.20
1541000000,  56.07,   9.22
1542000000,  56.07,   9.27
1543000000,  56.06,   9.25
1544000000,  56.06,   9.17
1545000000,  56.06,   9.22
1546000000,  56.06,   9.26
1547000000,  56.05,   9.19
1548000000,  56.05,   9.14
1549000000,  56.04,   9.08
1550000000,  56.05,   8.97
1551000000,  56.04,   8.99
1552000000,  56.03,   9.07
1553000000,  56.03,   9.07
1554000000,  56.03,   9.03
1555000000,  56.03,   9.12
1556000000,  56.02,   9.13
1557000000,  56.02,   8.85
1558000000,  56.02,   8.91
1559000000,  56.01,   8.99
1560000000,  56.01,   8.92
1561000000,  56.00,   8.90
1562000000,  56.00,   8.91
1563000000,  56.00,   8.91
1564000000,  55.99,   9.00
1565000000,  55.99,   8.89
1566000000,  55.99,   8.85
1567000000,  55.97,   8.97
1568000000,  55.97,   8.88
1569000000,  55.99,   8.76
1570000000,  55.97,   8.78
1571000000,  55.95,   8.77
1572000000,  55.96,   8.72
1573000000,  55.95,   8.77
1574000000,  55.95,   8.80
1575000000,  55.94,   8.85
1576000000,  55.94,   8.84
1577000000,  55.93,   8.88
1578000000,  55.92,   8.91
1579000000,  55.92,   8.75
1580000000,  55.91,   8.70
1581000000,  55.91,   8.71
1582000000,  55.89,   8.70
1583000000,  55.88,   8.81
1584000000,  55.88,   8.79
1585000000,  55.88,   8.80
1586000000,  55.87,   8.80
1587000000,  55.87,   8.86
1588000000,  55.86,   8.85
1589000000,  55.84,   8.83
1590000000,  55.83,   8.94
1591000000,  55.83,   8.99
1592000000,  55.81,   8.89
1593000000,  55.80,   8.87
1594000000,  55.80,   8.84
1595000000,  55.79,   8.85
1596000000,  55.78,   8.95
1597000000,  55.77,   8.93
1598000000,  55.75,   8.85
1599000000,  55.74,   8.99
1600000000,  55.75,   8.97
1601000000,  55.72,   8.93
1602000000,  55.71,   9.00
1603000000,  55.70,   8.94
1604000000,  55.69,   8.92
1605000000,  55.68,   8.96
1606000000,  55.66,   8.98
1607000000,  55.65,   9.06
1608000000,  55.65,   9.01
1609000000,  55.63,   9.08
1610000000,  55.61,   9.08
1611000000,  55.61,   9.09
1612000000,  55.59,   9.17
1613000000,  55.57,   9.14
1614000000,  55.57,   9.12
1615000000,  55.55,   9.15
1616000000,  55.54,   9.18
1617000000,  55.53,   9.24
1618000000,  55.52,   9.19
1619000000,  55.51,   9.24
1620000000,  55.49,   9.23
1621000000,  55.47,   9.24
1622000000,  55.47,   9.29
1623000000,  55.45,   9.36
1624000000,  55.44,   9.38
1625000000,  55.43,   9.43
1626000000,  55.41,   9.40
1627000000,  55.40,   9.38
1628000000,  55.39,   9.36
1629000000,  55.37,   9.33
1630000000,  55.36,   9.40
1631000000,  55.36,   9.53
1632000000,  55.33,   9.52
1633000000,  55.34,   9.48
1634000000,  55.31,   9.50
1635000000,  55.30,   9.52
1636000000,  55.29,   9.52
1637000000,  55.28,   9.51
1638000000,  55.26,   9.52
1639000000,  55.25,   9.54
1640000000,  55.24,   9.59
1641000000,  55.23,   9.65
1642000000,  55.21,   9.65
1643000000,  55.20,   9.65
1644000000,  55.18,   9.63
1645000000,  55.16,   9.63
1646000000,  55.17,   9.55
1647000000,  55.15,   9.50
1648000000,  55.13,   9.60
1649000000,  55.13,   9.69
1650000000,  55.13,   9.73
1651000000,  55.13,   9.67
1652000000,  55.12,   9.54
1653000000,  55.11,   9.55
1654000000,  55.11,   9.51
1655000000,  55.11,   9.62
1656000000,  55.09,   9.69
1657000000,  55.10,   9.68
1658000000,  55.09,   9.69
1659000000,  55.09,   9.67
1660000000,  55.09,   9.81
1661000000,  55.08,   9.95
1662000000,  55.08,   9.95
1663000000,  55.08,   9.94
1664000000,  55.07,  10.04
1665000000,  55.08,  10.04
1666000000,  55.07,  10.03
1667000000,  55.06,  10.07
1668000000,  55.07,  10.14
1669000000,  55.07,  10.29
1670000000,  55.06,  10.45
