% f (Hz),G_rec (dB),T_e_rec (K)
1356000000,  55.19,   9.50
1357000000,  55.20,   9.58
1358000000,  55.17,   9.66
1359000000,  55.17,   9.70
1360000000,  55.18,   9.76
1361000000,  55.18,   9.73
1362000000,  55.18,   9.73
1363000000,  55.18,   9.84
1364000000,  55.17,   9.79
1365000000,  55.18,   9.65
1366000000,  55.19,   9.74
1367000000,  55.19,   9.77
1368000000,  55.18,   9.89
1369000000,  55.18,   9.71
1370000000,  55.19,   9.78
1371000000,  55.19,   9.88
1372000000,  55.19,   9.78
1373000000,  55.19,   9.87
1374000000,  55.20,   9.86
1375000000,  55.20,   9.93
1376000000,  55.19,   9.89
1377000000,  55.20,   9.85
1378000000,  55.20,   9.80
1379000000,  55.20,   9.94
1380000000,  55.19,  10.24
1381000000,  55.20,  10.04
1382000000,  55.19,   9.92
1383000000,  55.20,  10.26
1384000000,  55.20,  10.12
1385000000,  55.21,   9.99
1386000000,  55.21,  10.29
1387000000,  55.20,  10.22
1388000000,  55.22,  10.42
1389000000,  55.23,  10.40
1390000000,  55.23,  10.37
1391000000,  55.25,  10.58
1392000000,  55.24,  10.59
1393000000,  55.24,  10.67
1394000000,  55.26,  10.74
1395000000,  55.26,  10.80
1396000000,  55.26,  10.93
1397000000,  55.25,  11.08
1398000000,  55.26,  11.11
1399000000,  55.25,  11.32
1400000000,  55.25,  11.45
1401000000,  55.26,  12.05
1402000000,  55.25,  12.24
1403000000,  55.24,  12.50
1404000000,  55.24,  12.78
1405000000,  55.24,  13.25
1406000000,  55.23,  13.41
1407000000,  55.24,  13.53
1408000000,  55.25,  13.36
1409000000,  55.25,  13.41
1410000000,  55.25,  13.29
1411000000,  55.26,  13.13
1412000000,  55.27,  12.94
1413000000,  55.27,  12.67
1414000000,  55.29,  12.46
1415000000,  55.30,  12.41
1416000000,  55.30,  12.09
1417000000,  55.31,  11.88
1418000000,  55.31,  11.65
1419000000,  55.32,  11.50
1420000000,  55.32,  11.57
1421000000,  55.33,  11.27
1422000000,  55.32,  11.23
1423000000,  55.33,  11.18
1424000000,  55.33,  11.20
1425000000,  55.32,  11.13
1426000000,  55.33,  11.04
1427000000,  55.32,  11.12
1428000000,  55.31,  11.09
1429000000,  55.31,  11.14
1430000000,  55.31,  11.16
1431000000,  55.31,  11.09
1432000000,  55.30,  11.11
1433000000,  55.29,  11.24
1434000000,  55.29,  11.28
1435000000,  55.28,  11.47
1436000000,  55.27,  11.42
1437000000,  55.27,  11.21
1438000000,  55.27,  11.44
1439000000,  55.27,  11.54
1440000000,  55.26,  11.38
1441000000,  55.26,  11.53
1442000000,  55.26,  11.70
1443000000,  55.24,  11.69
1444000000,  55.25,  11.62
1445000000,  55.24,  11.80
1446000000,  55.24,  11.67
1447000000,  55.23,  11.76
1448000000,  55.23,  11.70
1449000000,  55.23,  11.71
1450000000,  55.22,  11.57
1451000000,  55.22,  11.64
1452000000,  55.21,  11.61
1453000000,  55.20,  11.53
1454000000,  55.20,  11.40
1455000000,  55.19,  11.36
1456000000,  55.19,  11.35
1457000000,  55.18,  11.42
1458000000,  55.17,  11.44
1459000000,  55.16,  11.26
1460000000,  55.16,  11.29
1461000000,  55.16,  11.23
1462000000,  55.15,  11.25
1463000000,  55.14,  11.22
1464000000,  55.12,  11.26
1465000000,  55.12,  11.26
1466000000,  55.11,  11.38
1467000000,  55.10,  11.27
1468000000,  55.11,  11.21
1469000000,  55.09,  11.37
1470000000,  55.08,  11.30
1471000000,  55.07,  11.16
1472000000,  55.07,  11.34
1473000000,  55.06,  11.51
1474000000,  55.05,  11.60
1475000000,  55.04,  11.61
1476000000,  55.03,  11.39
1477000000,  55.04,  11.45
1478000000,  55.02,  11.66
1479000000,  55.02,  11.58
1480000000,  55.02,  11.47
1481000000,  55.02,  11.51
1482000000,  55.03,  11.64
1483000000,  55.03,  11.79
1484000000,  55.01,  11.65
1485000000,  55.01,  11.52
1486000000,  55.01,  11.49
1487000000,  55.00,  11.61
1488000000,  55.02,  11.53
1489000000,  54.99,  11.46
1490000000,  54.99,  11.50
1491000000,  55.00,  11.58
1492000000,  54.99,  11.50
1493000000,  55.00,  11.57
1494000000,  54.99,  11.46
1495000000,  54.99,  11.43
1496000000,  54.99,  11.40
1497000000,  54.98,  11.46
1498000000,  54.98,  11.42
1499000000,  54.98,  11.36
1500000000,  54.97,  11.46
1501000000,  54.97,  11.40
1502000000,  54.98,  11.40
1503000000,  54.97,  11.37
1504000000,  54.97,  11.29
1505000000,  54.98,  11.27
1506000000,  54.97,  11.27
1507000000,  54.99,  11.30
1508000000,  55.00,  11.33
1509000000,  54.98,  11.27
1510000000,  54.99,  11.29
1511000000,  55.00,  11.34
1512000000,  55.01,  11.33
1513000000,  55.01,  11.26
1514000000,  55.01,  11.25
1515000000,  55.01,  11.21
1516000000,  55.02,  11.36
1517000000,  55.03,  11.23
1518000000,  55.02,  11.15
1519000000,  55.03,  11.18
1520000000,  55.04,  11.08
1521000000,  55.04,  11.19
1522000000,  55.04,  11.25
1523000000,  55.05,  11.19
1524000000,  55.05,  11.25
1525000000,  55.05,  11.24
1526000000,  55.06,  11.17
1527000000,  55.06,  11.10
1528000000,  55.06,  11.14
1529000000,  55.07,  11.03
1530000000,  55.07,  10.88
1531000000,  55.08,  10.87
1532000000,  55.08,  10.91
1533000000,  55.08,  10.93
1534000000,  55.08,  10.87
1535000000,  55.09,  10.88
1536000000,  55.09,  10.86
1537000000,  55.10,  10.82
1538000000,  55.11,  10.76
1539000000,  55.10,  10.73
1540000000,  55.10,  10.78
1541000000,  55.11,  10.60
1542000000,  55.13,  10.46
1543000000,  55.12,  10.50
1544000000,  55.12,  10.57
1545000000,  55.12,  10.55
1546000000,  55.13,  10.44
1547000000,  55.13,  10.46
1548000000,  55.13,  10.60
1549000000,  55.13,  10.57
1550000000,  55.14,  10.38
1551000000,  55.13,  10.31
1552000000,  55.13,  10.32
1553000000,  55.14,  10.37
1554000000,  55.13,  10.36
1555000000,  55.14,  10.20
1556000000,  55.13,  10.30
1557000000,  55.13,  10.29
1558000000,  55.13,  10.29
1559000000,  55.12,  10.24
1560000000,  55.12,  10.18
1561000000,  55.12,  10.16
1562000000,  55.11,  10.21
1563000000,  55.10,  10.30
1564000000,  55.09,  10.25
1565000000,  55.09,  10.25
1566000000,  55.09,  10.27
1567000000,  55.06,  10.22
1568000000,  55.06,  10.18
1569000000,  55.08,  10.17
1570000000,  55.06,  10.22
1571000000,  55.04,  10.30
1572000000,  55.05,  10.29
1573000000,  55.04,  10.25
1574000000,  55.03,  10.32
1575000000,  55.02,  10.33
1576000000,  55.02,  10.31
1577000000,  55.01,  10.34
1578000000,  55.00,  10.32
1579000000,  54.99,  10.42
1580000000,  54.98,  10.44
1581000000,  54.97,  10.35
1582000000,  54.96,  10.36
1583000000,  54.95,  10.41
1584000000,  54.94,  10.38
1585000000,  54.94,  10.42
1586000000,  54.92,  10.49
1587000000,  54.92,  10.46
1588000000,  54.90,  10.43
1589000000,  54.88,  10.56
1590000000,  54.87,  10.58
1591000000,  54.86,  10.60
1592000000,  54.84,  10.66
1593000000,  54.83,  10.57
1594000000,  54.82,  10.54
1595000000,  54.81,  10.67
1596000000,  54.79,  10.74
1597000000,  54.77,  10.70
1598000000,  54.76,  10.75
1599000000,  54.74,  10.75
1600000000,  54.74,  10.72
1601000000,  54.72,  10.80
1602000000,  54.70,  10.77
1603000000,  54.69,  10.73
1604000000,  54.68,  10.79
1605000000,  54.66,  10.86
1606000000,  54.64,  10.79
1607000000,  54.63,  10.79
1608000000,  54.61,  10.98
1609000000,  54.60,  10.94
1610000000,  54.58,  10.87
1611000000,  54.57,  11.03
1612000000,  54.56,  11.09
1613000000,  54.54,  11.08
1614000000,  54.53,  11.06
1615000000,  54.51,  11.00
1616000000,  54.49,  11.00
1617000000,  54.48,  11.03
1618000000,  54.48,  11.04
1619000000,  54.47,  11.01
1620000000,  54.45,  11.04
1621000000,  54.43,  11.18
1622000000,  54.44,  11.12
1623000000,  54.42,  11.08
1624000000,  54.41,  11.16
1625000000,  54.41,  11.11
1626000000,  54.40,  11.03
1627000000,  54.39,  11.03
1628000000,  54.38,  11.01
1629000000,  54.37,  10.95
1630000000,  54.37,  10.97
1631000000,  54.37,  10.89
1632000000,  54.35,  10.85
1633000000,  54.36,  10.86
1634000000,  54.34,  10.80
1635000000,  54.34,  10.74
1636000000,  54.34,  10.77
1637000000,  54.33,  10.84
1638000000,  54.32,  10.80
1639000000,  54.33,  10.71
1640000000,  54.33,  10.61
1641000000,  54.33,  10.58
1642000000,  54.32,  10.64
1643000000,  54.31,  10.73
1644000000,  54.30,  10.62
1645000000,  54.30,  10.49
1646000000,  54.32,  10.52
1647000000,  54.31,  10.54
1648000000,  54.30,  10.46
1649000000,  54.31,  10.42
1650000000,  54.32,  10.37
1651000000,  54.33,  10.35
1652000000,  54.33,  10.40
1653000000,  54.32,  10.30
1654000000,  54.33,  10.26
1655000000,  54.33,  10.34
1656000000,  54.33,  10.27
1657000000,  54.33,  10.22
1658000000,  54.34,  10.22
1659000000,  54.34,  10.30
1660000000,  54.34,  10.38
1661000000,  54.35,  10.38
1662000000,  54.36,  10.25
1663000000,  54.37,  10.21
1664000000,  54.36,  10.36
1665000000,  54.38,  10.41
1666000000,  54.38,  10.34
1667000000,  54.39,  10.36
1668000000,  54.41,  10.43
1669000000,  54.41,  10.49
1670000000,  54.41,  10.49
