% f (Hz),G_rec (dB),T_e_rec (K)
1414000000,  57.65,   9.25
1415000000,  57.66,   9.52
1416000000,  57.66,   9.54
1417000000,  57.65,   9.54
1418000000,  57.65,   9.66
1419000000,  57.66,   9.71
1420000000,  57.66,   9.88
1421000000,  57.67,   9.87
1422000000,  57.67,   9.82
1423000000,  57.69,   9.79
1424000000,  57.69,   9.56
1425000000,  57.70,   9.62
1426000000,  57.71,   9.44
1427000000,  57.71,   9.46
1428000000,  57.71,   9.18
1429000000,  57.71,   9.20
1430000000,  57.72,   9.10
1431000000,  57.73,   9.03
1432000000,  57.72,   8.92
1433000000,  57.72,   8.90
1434000000,  57.72,   8.89
1435000000,  57.72,   8.67
1436000000,  57.71,   8.68
1437000000,  57.72,   8.71
1438000000,  57.72,   8.69
1439000000,  57.71,   8.78
1440000000,  57.71,   8.66
1441000000,  57.71,   8.55
1442000000,  57.72,   8.74
1443000000,  57.70,   8.82
1444000000,  57.70,   8.68
1445000000,  57.70,   8.59
1446000000,  57.70,   8.69
1447000000,  57.69,   8.81
1448000000,  57.69,   8.87
1449000000,  57.69,   8.95
1450000000,  57.68,   8.77
1451000000,  57.68,   8.71
1452000000,  57.67,   8.74
1453000000,  57.66,   8.73
1454000000,  57.66,   8.63
1455000000,  57.66,   8.63
1456000000,  57.66,   8.72
1457000000,  57.66,   8.54
1458000000,  57.65,   8.60
1459000000,  57.65,   8.56
1460000000,  57.65,   8.52
1461000000,  57.66,   8.54
1462000000,  57.65,   8.55
1463000000,  57.65,   8.60
1464000000,  57.64,   8.63
1465000000,  57.64,   8.48
1466000000,  57.63,   8.35
1467000000,  57.63,   8.39
1468000000,  57.64,   8.45
1469000000,  57.63,   8.43
1470000000,  57.62,   8.37
1471000000,  57.62,   8.47
1472000000,  57.61,   8.48
1473000000,  57.61,   8.40
1474000000,  57.61,   8.33
1475000000,  57.59,   8.21
1476000000,  57.59,   8.27
1477000000,  57.59,   8.33
1478000000,  57.57,   8.34
1479000000,  57.58,   8.28
1480000000,  57.58,   8.18
1481000000,  57.58,   8.28
1482000000,  57.58,   8.30
1483000000,  57.58,   8.28
1484000000,  57.56,   8.15
1485000000,  57.56,   8.23
1486000000,  57.56,   8.20
1487000000,  57.56,   8.29
1488000000,  57.57,   8.37
1489000000,  57.55,   8.29
1490000000,  57.55,   8.39
1491000000,  57.56,   8.41
1492000000,  57.55,   8.40
1493000000,  57.55,   8.36
1494000000,  57.55,   8.39
1495000000,  57.54,   8.33
1496000000,  57.54,   8.44
1497000000,  57.53,   8.45
1498000000,  57.53,   8.48
1499000000,  57.53,   8.38
1500000000,  57.52,   8.44
1501000000,  57.52,   8.39
1502000000,  57.53,   8.39
1503000000,  57.52,   8.49
1504000000,  57.51,   8.48
1505000000,  57.51,   8.43
1506000000,  57.51,   8.45
1507000000,  57.52,   8.33
1508000000,  57.53,   8.49
1509000000,  57.51,   8.54
1510000000,  57.52,   8.46
1511000000,  57.52,   8.55
1512000000,  57.53,   8.53
1513000000,  57.52,   8.66
1514000000,  57.52,   8.62
1515000000,  57.52,   8.51
1516000000,  57.52,   8.58
1517000000,  57.53,   8.55
1518000000,  57.53,   8.62
1519000000,  57.53,   8.65
1520000000,  57.54,   8.62
1521000000,  57.53,   8.61
1522000000,  57.53,   8.63
1523000000,  57.54,   8.70
1524000000,  57.54,   8.62
1525000000,  57.54,   8.72
1526000000,  57.54,   8.80
1527000000,  57.55,   8.84
1528000000,  57.54,   8.82
1529000000,  57.55,   8.72
1530000000,  57.54,   8.69
1531000000,  57.55,   8.75
1532000000,  57.55,   8.73
1533000000,  57.54,   8.68
1534000000,  57.55,   8.59
1535000000,  57.55,   8.66
1536000000,  57.55,   8.65
1537000000,  57.55,   8.58
1538000000,  57.55,   8.60
1539000000,  57.54,   8.57
1540000000,  57.54,   8.62
1541000000,  57.54,   8.54
1542000000,  57.55,   8.51
1543000000,  57.53,   8.55
1544000000,  57.53,   8.65
1545000000,  57.52,   8.59
1546000000,  57.53,   8.46
1547000000,  57.52,   8.41
1548000000,  57.52,   8.44
1549000000,  57.51,   8.47
1550000000,  57.52,   8.46
1551000000,  57.50,   8.43
1552000000,  57.49,   8.34
1553000000,  57.49,   8.40
1554000000,  57.49,   8.39
1555000000,  57.49,   8.33
1556000000,  57.48,   8.31
1557000000,  57.48,   8.29
1558000000,  57.48,   8.32
1559000000,  57.47,   8.25
1560000000,  57.47,   8.24
1561000000,  57.47,   8.34
1562000000,  57.46,   8.31
1563000000,  57.45,   8.26
1564000000,  57.45,   8.21
1565000000,  57.45,   8.26
1566000000,  57.44,   8.15
1567000000,  57.42,   8.18
1568000000,  57.42,   8.32
1569000000,  57.44,   8.33
1570000000,  57.41,   8.25
1571000000,  57.40,   8.17
1572000000,  57.40,   8.21
1573000000,  57.40,   8.21
1574000000,  57.38,   8.22
1575000000,  57.37,   8.25
1576000000,  57.37,   8.27
1577000000,  57.34,   8.29
1578000000,  57.34,   8.26
1579000000,  57.33,   8.25
1580000000,  57.31,   8.18
1581000000,  57.30,   8.12
1582000000,  57.29,   8.18
1583000000,  57.27,   8.16
1584000000,  57.27,   8.22
1585000000,  57.26,   8.33
1586000000,  57.25,   8.28
1587000000,  57.25,   8.25
1588000000,  57.23,   8.28
1589000000,  57.22,   8.37
1590000000,  57.21,   8.36
1591000000,  57.20,   8.46
1592000000,  57.19,   8.48
1593000000,  57.17,   8.38
1594000000,  57.17,   8.27
1595000000,  57.16,   8.28
1596000000,  57.15,   8.29
1597000000,  57.13,   8.27
1598000000,  57.12,   8.33
1599000000,  57.10,   8.36
1600000000,  57.11,   8.36
1601000000,  57.09,   8.37
1602000000,  57.08,   8.40
1603000000,  57.07,   8.50
1604000000,  57.06,   8.40
1605000000,  57.06,   8.28
1606000000,  57.04,   8.34
1607000000,  57.04,   8.46
1608000000,  57.03,   8.42
1609000000,  57.02,   8.45
1610000000,  57.01,   8.49
1611000000,  57.01,   8.52
1612000000,  57.00,   8.54
1613000000,  56.98,   8.53
1614000000,  56.98,   8.59
1615000000,  56.97,   8.63
1616000000,  56.96,   8.55
1617000000,  56.96,   8.55
1618000000,  56.95,   8.63
1619000000,  56.95,   8.66
1620000000,  56.94,   8.71
1621000000,  56.92,   8.83
1622000000,  56.93,   8.76
1623000000,  56.92,   8.76
1624000000,  56.91,   8.92
1625000000,  56.91,   8.99
1626000000,  56.90,   8.94
1627000000,  56.89,   8.90
1628000000,  56.88,   8.84
1629000000,  56.86,   8.94
1630000000,  56.86,   8.91
1631000000,  56.86,   8.79
1632000000,  56.83,   8.87
1633000000,  56.84,   8.87
1634000000,  56.82,   8.90
1635000000,  56.81,   8.89
1636000000,  56.82,   8.91
1637000000,  56.82,   9.03
1638000000,  56.82,   8.99
1639000000,  56.83,   8.83
1640000000,  56.84,   8.80
1641000000,  56.85,   8.82
1642000000,  56.84,   8.76
1643000000,  56.84,   8.76
1644000000,  56.83,   8.85
1645000000,  56.82,   8.85
1646000000,  56.83,   8.79
1647000000,  56.82,   8.73
1648000000,  56.80,   8.64
1649000000,  56.80,   8.72
1650000000,  56.80,   8.78
1651000000,  56.80,   8.81
1652000000,  56.79,   8.85
1653000000,  56.78,   8.77
1654000000,  56.77,   8.74
1655000000,  56.76,   8.73
1656000000,  56.75,   8.73
1657000000,  56.75,   8.84
1658000000,  56.74,   8.81
1659000000,  56.73,   8.85
1660000000,  56.73,   8.98
1661000000,  56.72,   8.93
1662000000,  56.72,   8.89
1663000000,  56.72,   9.04
1664000000,  56.71,   9.07
1665000000,  56.72,   9.05
1666000000,  56.71,   9.14
1667000000,  56.71,   9.24
1668000000,  56.72,   9.34
1669000000,  56.71,   9.42
1670000000,  56.70,   9.48
